Time[s],Displacement longi[mm],Force[kN],Effective Strain,N/A,Thickness[mm],OuterWidth[mm],N/A
295.58,1.8477,0.581,0,0,0,0,0
296.08,1.8509,0.581,0,0,0,0,0
296.58,1.8543,0.581,0,0,0,0,0
297.08,1.8576,0.58129,0,0,0,0,0
297.58,1.861,0.58171,0,0,0,0,0
298.08,1.8643,0.582,0,0,0,0,0
298.58,1.8675,0.582,0,0,0,0,0
299.08,1.8708,0.582,0,0,0,0,0
299.58,1.8741,0.582,0,0,0,0,0
300.08,1.8775,0.582,0,0,0,0,0
300.58,1.8809,0.582,0,0,0,0,0
301.08,1.8843,0.58229,0,0,0,0,0
301.58,1.8876,0.58271,0,0,0,0,0
302.08,1.8911,0.583,0,0,0,0,0
302.58,1.8946,0.583,0,0,0,0,0
303.08,1.8975,0.583,0,0,0,0,0
303.58,1.9009,0.583,0,0,0,0,0
304.08,1.9042,0.583,0,0,0,0,0
304.58,1.9077,0.583,0,0,0,0,0
305.08,1.9108,0.583,0,0,0,0,0
305.58,1.9141,0.58329,0,0,0,0,0
306.08,1.9176,0.58371,0,0,0,0,0
306.58,1.9208,0.584,0,0,0,0,0
307.08,1.9242,0.584,0,0,0,0,0
307.58,1.9275,0.584,0,0,0,0,0
308.08,1.9307,0.584,0,0,0,0,0
308.58,1.9342,0.584,0,0,0,0,0
309.08,1.9375,0.584,0,0,0,0,0
309.58,1.941,0.584,0,0,0,0,0
310.08,1.9441,0.584,0,0,0,0,0
310.58,1.9476,0.58429,0,0,0,0,0
311.08,1.9507,0.58471,0,0,0,0,0
311.58,1.9541,0.585,0,0,0,0,0
312.08,1.9574,0.585,0,0,0,0,0
312.58,1.9607,0.585,0,0,0,0,0
313.08,1.9642,0.585,0,0,0,0,0
313.58,1.9673,0.585,0,0,0,0,0
314.08,1.9708,0.585,0,0,0,0,0
314.58,1.974,0.585,0,0,0,0,0
315.08,1.9773,0.58529,0,0,0,0,0
315.58,1.9807,0.58571,0,0,0,0,0
316.08,1.9839,0.58571,0,0,0,0,0
316.58,1.9874,0.58557,0,0,0,0,0
317.08,1.9907,0.58571,0,0,0,0,0
317.58,1.9941,0.586,0,0,0,0,0
318.08,1.9969,0.586,0,0,0,0,0
318.58,2.0009,0.586,0,0,0,0,0
319.08,2.0041,0.586,0,0,0,0,0
319.58,2.0073,0.586,0,0,0,0,0
320.08,2.0108,0.586,0,0,0,0,0
320.58,2.0141,0.586,0,0,0,0,0
321.08,2.0175,0.586,0,0,0,0,0
321.58,2.0207,0.586,0,0,0,0,0
322.08,2.0241,0.586,0,0,0,0,0
322.58,2.0274,0.586,0,0,0,0,0
323.08,2.0306,0.586,0,0,0,0,0
323.58,2.0341,0.58629,0,0,0,0,0
324.08,2.0373,0.58671,0,0,0,0,0
324.58,2.0408,0.587,0,0,0,0,0
325.08,2.044,0.587,0.7657,0,0,0,0
325.58,2.0473,0.587,0.77,0,0,0,0
326.08,2.0506,0.587,0.7738,0,0,0,0
326.58,2.0541,0.58671,0.7781,0,0,0,0
327.08,2.0574,0.58629,0.7824,0,0,0,0
327.58,2.0607,0.586,0.7878,0,0,0,0
328.08,2.0643,0.586,0.7933,0,0,0,0
328.58,2.0677,0.586,0.7995,0,0,0,0
329.08,2.0711,0.586,0.8052,0,0,0,0
329.58,2.0744,0.58571,0.8114,0,0,0,0
330.08,2.0778,0.58529,0.8188,0,0,0,0
330.58,2.0811,0.585,0.8261,0,0,0,0
331.08,2.0844,0.58471,0.8341,0,0,0,0
331.58,2.0882,0.584,0.8422,0,0,0,0
332.08,2.0912,0.58329,0.8504,0,0,0,0
332.58,2.0947,0.58271,0.8583,0,0,0,0
333.08,2.0981,0.58229,0.8665,0,0,0,0
333.58,2.1014,0.58171,0.8743,0,0,0,0
334.08,2.1048,0.58129,0.8822,0,0,0,0
334.58,2.1081,0.58071,0.8906,0,0,0,0
335.08,2.1117,0.58029,0.8995,0,0,0,0
335.58,2.1151,0.58,0.908,0,0,0,0
336.08,2.1186,0.57971,0.9171,0,0,0,0
336.58,2.1219,0.579,0.9264,0,0,0,0
