
                  X                 S11                S12                S13                S22                S23                S33                SP1                SP2                SP3              SDV_Seq            SDV_Svm             SDV_D            SDV_TRIAX           SDV_LODE           SDV_EQPS         SDV_EQPSdot           SDV_T                U2                RF2                RF2L            U2_EXT_Y1    
              338.614            863.099            -13.5898E-03        31.2261E-03       157.92              -9.39096E-03        5.5214             5.52139          157.92             863.099            792.446            792.446             23.3431E-03       431.802E-03        680.427E-03        219.158E-03          1.39319E-03       25.               187.244E-03        -98.8453            98.8452            46.5253E-03 
              338.691            863.189            -13.5409E-03        31.1951E-03       157.987             -9.40236E-03        5.52788            5.52788          157.987            863.189            792.508            792.508             23.3549E-03       431.838E-03        680.323E-03        219.266E-03          1.39288E-03       25.               187.287E-03        -98.845             98.8449            46.5481E-03 
              338.769            863.28             -13.5339E-03        31.1966E-03       158.054             -9.42249E-03        5.53446            5.53445          158.054            863.28             792.569            792.569             23.3667E-03       431.873E-03        680.219E-03        219.375E-03          1.39258E-03       25.               187.33E-03         -98.8447            98.8446            46.571E-03  
              338.846            863.37             -13.5514E-03        31.1915E-03       158.122             -9.43502E-03        5.54101            5.54101          158.122            863.37             792.631            792.631             23.3785E-03       431.909E-03        680.116E-03        219.483E-03          1.39323E-03       25.               187.374E-03        -98.8444            98.8443            46.5938E-03 
              338.924            863.461            -13.514E-03         31.213E-03        158.189             -9.44642E-03        5.54782            5.54782          158.189            863.461            792.693            792.693             23.3903E-03       431.945E-03        680.013E-03        219.591E-03          1.39334E-03       25.               187.417E-03        -98.8441            98.8441            46.6167E-03 
              339.001            863.552            -13.5265E-03        31.2471E-03       158.257             -9.45208E-03        5.55441            5.55441          158.257            863.552            792.754            792.754             23.4021E-03       431.98E-03         679.908E-03        219.699E-03          1.39394E-03       25.               187.461E-03        -98.8438            98.8438            46.6396E-03 
              339.079            863.642            -13.4807E-03        31.2481E-03       158.324             -9.49522E-03        5.56085            5.56085          158.324            863.642            792.816            792.816             23.4139E-03       432.016E-03        679.806E-03        219.807E-03          1.39449E-03       25.               187.504E-03        -98.8435            98.8436            46.6624E-03 
              339.157            863.733            -13.499E-03         31.261E-03        158.391             -9.48129E-03        5.56755            5.56755          158.391            863.733            792.878            792.878             23.4257E-03       432.051E-03        679.703E-03        219.915E-03          1.39625E-03       25.               187.548E-03        -98.8432            98.8433            46.6853E-03 
              339.234            863.824            -13.4713E-03        31.2526E-03       158.46              -9.51215E-03        5.57451            5.57451          158.46             863.824            792.939            792.939             23.4375E-03       432.088E-03        679.597E-03        220.024E-03          1.39782E-03       25.               187.591E-03        -98.8429            98.843             46.7082E-03 
              339.312            863.916            -13.4089E-03        31.2914E-03       158.53              -9.55773E-03        5.58182            5.58182          158.53             863.916            793.001            793.001             23.4494E-03       432.125E-03        679.49E-03         220.132E-03          1.39927E-03       25.               187.635E-03        -98.8426            98.8428            46.7311E-03 
              339.389            864.008            -13.3953E-03        31.3079E-03       158.6               -9.56503E-03        5.58929            5.58929          158.6              864.008            793.063            793.063             23.4612E-03       432.163E-03        679.383E-03        220.241E-03          1.39939E-03       25.               187.678E-03        -98.8423            98.8425            46.7541E-03 
              339.467            864.1              -13.402E-03         31.3227E-03       158.668             -9.58307E-03        5.59623            5.59623          158.668            864.1              793.125            793.125             23.473E-03        432.199E-03        679.278E-03        220.349E-03          1.39913E-03       25.               187.721E-03        -98.842             98.8422            46.777E-03  
              339.544            864.19             -13.3924E-03        31.3259E-03       158.735             -9.58872E-03        5.60272            5.60272          158.735            864.19             793.186            793.186             23.4849E-03       432.235E-03        679.175E-03        220.458E-03          1.39903E-03       25.               187.765E-03        -98.8417            98.842             46.7999E-03 
              339.622            864.28             -13.3798E-03        31.3078E-03       158.802             -9.59808E-03        5.609              5.609            158.802            864.28             793.248            793.248             23.4967E-03       432.27E-03         679.072E-03        220.566E-03          1.3999E-03        25.               187.808E-03        -98.8414            98.8417            46.8229E-03 
              339.7              864.371            -13.3609E-03        31.3205E-03       158.87              -9.62192E-03        5.61563            5.61563          158.87             864.371            793.31             793.31              23.5086E-03       432.306E-03        678.967E-03        220.675E-03          1.40225E-03       25.               187.852E-03        -98.8411            98.8415            46.8459E-03 
              339.777            864.463            -13.3427E-03        31.343E-03        158.938             -9.63156E-03        5.62264            5.62264          158.938            864.463            793.371            793.371             23.5205E-03       432.342E-03        678.863E-03        220.784E-03          1.40376E-03       25.               187.895E-03        -98.8407            98.8412            46.8689E-03 
              339.855            864.554            -13.3358E-03        31.3599E-03       159.007             -9.63548E-03        5.62954            5.62954          159.007            864.554            793.433            793.433             23.5323E-03       432.379E-03        678.758E-03        220.893E-03          1.40528E-03       25.               187.939E-03        -98.8404            98.8408            46.8919E-03 
              339.932            864.646            -13.3059E-03        31.3711E-03       159.076             -9.65804E-03        5.63637            5.63637          159.076            864.646            793.495            793.495             23.5443E-03       432.415E-03        678.651E-03        221.002E-03          1.40714E-03       25.               187.982E-03        -98.8401            98.8404            46.9149E-03 
              340.01             864.737            -13.2894E-03        31.365E-03        159.145             -9.68268E-03        5.64304            5.64304          159.145            864.737            793.557            793.557             23.5562E-03       432.452E-03        678.544E-03        221.111E-03          1.4092E-03        25.               188.025E-03        -98.8398            98.84              46.938E-03  
              340.087            864.828            -13.2404E-03        31.3845E-03       159.214             -9.69826E-03        5.64991            5.64991          159.214            864.828            793.619            793.619             23.5681E-03       432.488E-03        678.439E-03        221.22E-03           1.41168E-03       25.               188.069E-03        -98.8395            98.8397            46.9611E-03 
              340.165            864.921            -13.246E-03         31.4002E-03       159.284             -9.73707E-03        5.65695            5.65695          159.284            864.921            793.681            793.681             23.5801E-03       432.525E-03        678.332E-03        221.33E-03           1.41469E-03       25.               188.112E-03        -98.8391            98.8394            46.9842E-03 
              340.242            865.014            -13.2398E-03        31.4149E-03       159.355             -9.75518E-03        5.66438            5.66438          159.355            865.014            793.743            793.743             23.5921E-03       432.564E-03        678.221E-03        221.44E-03           1.41717E-03       25.               188.156E-03        -98.8388            98.8391            47.0074E-03 
              340.32             865.107            -13.2374E-03        31.453E-03        159.428             -9.75531E-03        5.67199            5.67199          159.428            865.107            793.805            793.805             23.6041E-03       432.603E-03        678.11E-03         221.55E-03           1.41872E-03       25.               188.199E-03        -98.8385            98.8388            47.0306E-03 
              340.398            865.201            -13.1723E-03        31.458E-03        159.5               -9.80045E-03        5.67935            5.67935          159.5              865.201            793.868            793.868             23.6161E-03       432.641E-03        677.999E-03        221.66E-03           1.41994E-03       25.               188.243E-03        -98.8381            98.8385            47.0538E-03 
              340.475            865.294            -13.1712E-03        31.4894E-03       159.571             -9.83591E-03        5.68661            5.68661          159.571            865.294            793.93             793.93              23.6281E-03       432.679E-03        677.89E-03         221.77E-03           1.42083E-03       25.               188.286E-03        -98.8378            98.8382            47.0771E-03 
              340.553            865.387            -13.1283E-03        31.5093E-03       159.642             -9.84646E-03        5.69386            5.69385          159.642            865.387            793.992            793.992             23.6402E-03       432.717E-03        677.78E-03         221.88E-03           1.42179E-03       25.               188.329E-03        -98.8375            98.8377            47.1003E-03 
              340.63             865.48             -13.1226E-03        31.5377E-03       159.713             -9.86712E-03        5.70109            5.70109          159.713            865.48             794.054            794.054             23.6522E-03       432.755E-03        677.671E-03        221.99E-03           1.42231E-03       25.               188.373E-03        -98.8371            98.8373            47.1236E-03 
              340.708            865.573            -13.1012E-03        31.549E-03        159.785             -9.89237E-03        5.7083             5.7083           159.785            865.573            794.117            794.117             23.6642E-03       432.793E-03        677.56E-03         222.101E-03          1.423E-03         25.               188.416E-03        -98.8368            98.8369            47.1469E-03 
              340.785            865.666            -13.0569E-03        31.57E-03         159.856             -9.9087E-03         5.71565            5.71565          159.856            865.666            794.179            794.179             23.6763E-03       432.832E-03        677.45E-03         222.211E-03          1.42327E-03       25.               188.46E-03         -98.8364            98.8365            47.1702E-03 
              340.863            865.758            -13.0516E-03        31.5737E-03       159.927             -9.93087E-03        5.72272            5.72272          159.927            865.758            794.241            794.241             23.6883E-03       432.869E-03        677.341E-03        222.321E-03          1.42341E-03       25.               188.503E-03        -98.8361            98.8361            47.1935E-03 
              340.94             865.851            -13.026E-03         31.5707E-03       159.997             -9.9346E-03         5.72949            5.72949          159.997            865.851            794.304            794.304             23.7004E-03       432.906E-03        677.234E-03        222.432E-03          1.42369E-03       25.               188.547E-03        -98.8357            98.8358            47.2168E-03 
              341.018            865.943            -13.0408E-03        31.5579E-03       160.067             -9.97477E-03        5.73638            5.73638          160.067            865.943            794.366            794.366             23.7125E-03       432.943E-03        677.125E-03        222.542E-03          1.42491E-03       25.               188.59E-03         -98.8354            98.8354            47.2401E-03 
              341.095            866.036            -12.9864E-03        31.6028E-03       160.138             -9.98739E-03        5.74353            5.74352          160.138            866.036            794.428            794.428             23.7245E-03       432.981E-03        677.015E-03        222.653E-03          1.4262E-03        25.               188.633E-03        -98.835             98.8351            47.2634E-03 
              341.173            866.129            -12.9634E-03        31.625E-03        160.21             -10.0113E-03         5.75105            5.75105          160.21             866.129            794.49             794.49              23.7366E-03       433.02E-03         676.905E-03        222.763E-03          1.42747E-03       25.               188.677E-03        -98.8347            98.8347            47.2867E-03 
              341.251            866.223            -12.9597E-03        31.664E-03        160.283            -10.0302E-03         5.75883            5.75883          160.283            866.223            794.553            794.553             23.7487E-03       433.059E-03        676.793E-03        222.874E-03          1.42808E-03       25.               188.72E-03         -98.8343            98.8342            47.3101E-03 
              341.328            866.317            -12.9287E-03        31.6707E-03       160.355            -10.0201E-03         5.76654            5.76654          160.355            866.317            794.615            794.615             23.7608E-03       433.098E-03        676.682E-03        222.985E-03          1.42737E-03       25.               188.764E-03        -98.8339            98.8338            47.3334E-03 
              341.406            866.41             -12.912E-03         31.7286E-03       160.427            -10.0723E-03         5.77389            5.77389          160.427            866.41             794.677            794.677             23.7729E-03       433.136E-03        676.573E-03        223.095E-03          1.42647E-03       25.               188.807E-03        -98.8336            98.8335            47.3567E-03 
              341.483            866.502            -12.9016E-03        31.7256E-03       160.497            -10.0758E-03         5.78074            5.78074          160.497            866.502            794.739            794.739             23.785E-03        433.173E-03        676.464E-03        223.206E-03          1.4258E-03        25.               188.851E-03        -98.8332            98.8332            47.3801E-03 
              341.561            866.594            -12.8735E-03        31.7435E-03       160.567            -10.08E-03           5.78794            5.78794          160.567            866.594            794.802            794.802             23.797E-03        433.211E-03        676.357E-03        223.317E-03          1.42564E-03       25.               188.894E-03        -98.8328            98.8329            47.4034E-03 
              341.638            866.687            -12.8574E-03        31.7314E-03       160.638            -10.1177E-03         5.79524            5.79524          160.638            866.687            794.864            794.864             23.8091E-03       433.248E-03        676.249E-03        223.427E-03          1.42554E-03       25.               188.937E-03        -98.8325            98.8326            47.4267E-03 
              341.716            866.779            -12.8625E-03        31.791E-03        160.708            -10.1032E-03         5.80245            5.80245          160.708            866.779            794.926            794.926             23.8212E-03       433.286E-03        676.14E-03         223.538E-03          1.42511E-03       25.               188.981E-03        -98.8321            98.8322            47.45E-03   
              341.793            866.871            -12.8309E-03        31.7835E-03       160.778            -10.1356E-03         5.80945            5.80945          160.778            866.871            794.988            794.988             23.8332E-03       433.323E-03        676.033E-03        223.648E-03          1.42446E-03       25.               189.024E-03        -98.8317            98.8318            47.4733E-03 
              341.871            866.963            -12.8143E-03        31.8143E-03       160.847            -10.1434E-03         5.81625            5.81625          160.847            866.963            795.05             795.05              23.8453E-03       433.359E-03        675.928E-03        223.758E-03          1.42468E-03       25.               189.068E-03        -98.8313            98.8314            47.4966E-03 
              341.948            867.054            -12.8083E-03        31.8318E-03       160.916            -10.1118E-03         5.82299            5.82299          160.916            867.054            795.111            795.111             23.8574E-03       433.395E-03        675.823E-03        223.869E-03          1.42543E-03       25.               189.111E-03        -98.8309            98.831             47.5199E-03 
              342.026            867.146            -12.7656E-03        31.8361E-03       160.986            -10.1515E-03         5.83012            5.83012          160.986            867.146            795.173            795.173             23.8695E-03       433.433E-03        675.715E-03        223.979E-03          1.42709E-03       25.               189.154E-03        -98.8306            98.8306            47.5432E-03 
              342.103            867.239            -12.7851E-03        31.8679E-03       161.057            -10.1647E-03         5.8374             5.8374           161.057            867.239            795.235            795.235             23.8815E-03       433.47E-03         675.607E-03        224.09E-03           1.42844E-03       25.               189.198E-03        -98.8302            98.8302            47.5666E-03 
              342.181            867.331            -12.768E-03         31.8701E-03       161.127            -10.1994E-03         5.84477            5.84477          161.127            867.331            795.297            795.297             23.8936E-03       433.508E-03        675.499E-03        224.201E-03          1.42969E-03       25.               189.241E-03        -98.8298            98.8298            47.5899E-03 
              342.258            867.424            -12.7346E-03        31.8977E-03       161.198            -10.2238E-03         5.85215            5.85215          161.198            867.424            795.359            795.359             23.9058E-03       433.546E-03        675.391E-03        224.312E-03          1.43071E-03       25.               189.285E-03        -98.8294            98.8296            47.6133E-03 
              342.336            867.517            -12.7027E-03        31.9123E-03       161.269            -10.2204E-03         5.85938            5.85938          161.269            867.517            795.422            795.422             23.9179E-03       433.583E-03        675.281E-03        224.423E-03          1.43211E-03       25.               189.328E-03        -98.829             98.8293            47.6367E-03 
              342.413            867.609            -12.6912E-03        31.9205E-03       161.34             -10.2473E-03         5.86658            5.86657          161.34             867.609            795.484            795.484             23.93E-03         433.621E-03        675.172E-03        224.534E-03          1.43346E-03       25.               189.371E-03        -98.8286            98.8289            47.6601E-03 
              342.491            867.702            -12.6885E-03        31.9549E-03       161.411            -10.2605E-03         5.87395            5.87395          161.411            867.702            795.546            795.546             23.9422E-03       433.659E-03        675.065E-03        224.645E-03          1.43508E-03       25.               189.415E-03        -98.8281            98.8285            47.6835E-03 
              342.568            867.795            -12.617E-03         31.993E-03        161.483            -10.275E-03          5.88165            5.88165          161.483            867.795            795.608            795.608             23.9543E-03       433.697E-03        674.955E-03        224.756E-03          1.43655E-03       25.               189.458E-03        -98.8278            98.8281            47.707E-03  
              342.646            867.889            -12.5936E-03        32.0037E-03       161.555            -10.3116E-03         5.88912            5.88912          161.555            867.889            795.67             795.67              23.9665E-03       433.736E-03        674.843E-03        224.867E-03          1.4373E-03        25.               189.502E-03        -98.8274            98.8277            47.7304E-03 
              342.723            867.982            -12.606E-03         32.0543E-03       161.627            -10.3031E-03         5.89651            5.89651          161.627            867.982            795.732            795.732             23.9787E-03       433.774E-03        674.733E-03        224.979E-03          1.43819E-03       25.               189.545E-03        -98.827             98.8272            47.7539E-03 
              342.801            868.074            -12.5728E-03        32.0371E-03       161.697            -10.3287E-03         5.90352            5.90351          161.697            868.074            795.794            795.794             23.9908E-03       433.812E-03        674.625E-03        225.09E-03           1.4393E-03        25.               189.588E-03        -98.8265            98.8268            47.7774E-03 
              342.878            868.166            -12.6124E-03        32.0699E-03       161.767            -10.2907E-03         5.9105             5.9105           161.767            868.166            795.857            795.857             24.003E-03        433.849E-03        674.517E-03        225.202E-03          1.44113E-03       25.               189.632E-03        -98.8261            98.8264            47.8009E-03 
              342.956            868.259            -12.56E-03          32.0816E-03       161.839            -10.3473E-03         5.91759            5.91759          161.839            868.259            795.919            795.919             24.0153E-03       433.886E-03        674.408E-03        225.314E-03          1.44333E-03       25.               189.675E-03        -98.8257            98.826             47.8245E-03 
              343.033            868.353            -12.5413E-03        32.1236E-03       161.912            -10.3738E-03         5.92512            5.92512          161.912            868.353            795.981            795.981             24.0275E-03       433.925E-03        674.296E-03        225.426E-03          1.4463E-03        25.               189.719E-03        -98.8253            98.8256            47.8481E-03 
              343.111            868.447            -12.5401E-03        32.1222E-03       161.985            -10.37E-03           5.93285            5.93285          161.985            868.447            796.044            796.044             24.0398E-03       433.965E-03        674.182E-03        225.538E-03          1.44875E-03       25.               189.762E-03        -98.8249            98.8251            47.8717E-03 
              343.188            868.542            -12.4882E-03        32.1437E-03       162.059            -10.3732E-03         5.94079            5.94079          162.059            868.542            796.107            796.107             24.052E-03        434.004E-03        674.07E-03         225.65E-03           1.45054E-03       25.               189.805E-03        -98.8244            98.8246            47.8954E-03 
              343.266            868.636            -12.4546E-03        32.1922E-03       162.133            -10.4023E-03         5.94856            5.94856          162.133            868.636            796.169            796.169             24.0643E-03       434.044E-03        673.957E-03        225.762E-03          1.45187E-03       25.               189.849E-03        -98.824             98.8242            47.919E-03  
              343.343            868.731            -12.4522E-03        32.2826E-03       162.207            -10.435E-03          5.95623            5.95623          162.207            868.731            796.232            796.232             24.0766E-03       434.084E-03        673.843E-03        225.875E-03          1.45305E-03       25.               189.892E-03        -98.8236            98.8238            47.9427E-03 
              343.421            868.825            -12.4078E-03        32.2405E-03       162.281            -10.4346E-03         5.96395            5.96394          162.281            868.825            796.294            796.294             24.0889E-03       434.123E-03        673.729E-03        225.988E-03          1.45432E-03       25.               189.936E-03        -98.8232            98.8233            47.9664E-03 
              343.498            868.92             -12.3781E-03        32.2533E-03       162.355            -10.4396E-03         5.97177            5.97177          162.355            868.92             796.357            796.357             24.1013E-03       434.163E-03        673.615E-03        226.1E-03            1.45516E-03       25.               189.979E-03        -98.8227            98.8229            47.9901E-03 
              343.576            869.015            -12.3978E-03        32.2812E-03       162.43             -10.4727E-03         5.97989            5.97989          162.43             869.015            796.42             796.42              24.1136E-03       434.203E-03        673.501E-03        226.213E-03          1.45558E-03       25.               190.022E-03        -98.8223            98.8225            48.0139E-03 
              343.653            869.109            -12.3701E-03        32.2332E-03       162.503            -10.5067E-03         5.98748            5.98748          162.503            869.109            796.482            796.482             24.1259E-03       434.243E-03        673.387E-03        226.326E-03          1.45493E-03       25.               190.066E-03        -98.8219            98.8221            48.0376E-03 
              343.73             869.203            -12.3195E-03        32.2578E-03       162.576            -10.5193E-03         5.99476            5.99476          162.576            869.203            796.545            796.545             24.1383E-03       434.281E-03        673.276E-03        226.439E-03          1.45483E-03       25.               190.109E-03        -98.8214            98.8216            48.0613E-03 
              343.808            869.296            -12.3338E-03        32.2355E-03       162.648            -10.5099E-03         6.00194            6.00194          162.648            869.296            796.607            796.607             24.1506E-03       434.319E-03        673.164E-03        226.551E-03          1.45549E-03       25.               190.152E-03        -98.821             98.8211            48.0851E-03 
              343.885            869.39             -12.2968E-03        32.2087E-03       162.722            -10.5622E-03         6.00962            6.00962          162.722            869.39             796.67             796.67              24.1629E-03       434.359E-03        673.052E-03        226.664E-03          1.45657E-03       25.               190.196E-03        -98.8205            98.8205            48.1088E-03 
              343.963            869.485            -12.2835E-03        32.1956E-03       162.796            -10.5687E-03         6.01748            6.01748          162.796            869.485            796.732            796.732             24.1753E-03       434.398E-03        672.938E-03        226.777E-03          1.45712E-03       25.               190.239E-03        -98.8201            98.82              48.1326E-03 
              344.04             869.579            -12.2703E-03        32.1835E-03       162.869            -10.5847E-03         6.02536            6.02536          162.869            869.579            796.795            796.795             24.1876E-03       434.438E-03        672.825E-03        226.89E-03           1.45712E-03       25.               190.283E-03        -98.8197            98.8195            48.1563E-03 
              344.118            869.673            -12.2615E-03        32.1737E-03       162.943            -10.6148E-03         6.03289            6.03289          162.943            869.673            796.858            796.858             24.2E-03          434.477E-03        672.713E-03        227.003E-03          1.45708E-03       25.               190.326E-03        -98.8192            98.8191            48.1801E-03 
              344.195            869.767            -12.2547E-03        32.1352E-03       163.015            -10.5968E-03         6.04024            6.04024          163.015            869.767            796.92             796.92              24.2123E-03       434.516E-03        672.601E-03        227.116E-03          1.45738E-03       25.               190.369E-03        -98.8188            98.8187            48.2038E-03 
              344.273            869.861            -12.2417E-03        32.1054E-03       163.088            -10.6255E-03         6.04798            6.04798          163.088            869.861            796.983            796.983             24.2247E-03       434.555E-03        672.49E-03         227.229E-03          1.45814E-03       25.               190.413E-03        -98.8183            98.8184            48.2276E-03 
              344.35             869.955            -12.1958E-03        32.0872E-03       163.162            -10.643E-03          6.05584            6.05584          163.162            869.955            797.045            797.045             24.237E-03        434.594E-03        672.377E-03        227.342E-03          1.45864E-03       25.               190.456E-03        -98.8178            98.8179            48.2513E-03 
              344.428            870.05             -12.2442E-03        32.0841E-03       163.236            -10.6074E-03         6.06382            6.06382          163.236            870.05             797.108            797.108             24.2494E-03       434.634E-03        672.264E-03        227.455E-03          1.45849E-03       25.               190.5E-03          -98.8174            98.8174            48.2751E-03 
              344.505            870.144            -12.1927E-03        32.0529E-03       163.31             -10.6813E-03         6.07162            6.07162          163.31             870.144            797.17             797.17              24.2617E-03       434.673E-03        672.151E-03        227.568E-03          1.45806E-03       25.               190.543E-03        -98.8169            98.817             48.2989E-03 
              344.583            870.238            -12.1868E-03        32.0381E-03       163.383            -10.6732E-03         6.07924            6.07924          163.383            870.238            797.232            797.232             24.2741E-03       434.712E-03        672.039E-03        227.68E-03           1.45748E-03       25.               190.586E-03        -98.8164            98.8165            48.3226E-03 
              344.66             870.331            -12.1697E-03        32.0408E-03       163.454            -10.715E-03          6.08655            6.08655          163.454            870.331            797.295            797.295             24.2864E-03       434.75E-03         671.93E-03         227.793E-03          1.45723E-03       25.               190.63E-03         -98.816             98.816             48.3464E-03 
              344.738            870.424            -12.1344E-03        31.9841E-03       163.525            -10.7299E-03         6.09381            6.0938           163.525            870.424            797.357            797.357             24.2988E-03       434.788E-03        671.821E-03        227.906E-03          1.45759E-03       25.               190.673E-03        -98.8155            98.8156            48.3701E-03 
              344.815            870.517            -12.1339E-03        31.963E-03        163.598            -10.7245E-03         6.10119            6.10119          163.598            870.517            797.419            797.419             24.3111E-03       434.826E-03        671.711E-03        228.019E-03          1.45874E-03       25.               190.716E-03        -98.815             98.8151            48.3939E-03 
              344.892            870.611            -12.1268E-03        31.9409E-03       163.67             -10.7482E-03         6.10885            6.10885          163.67             870.611            797.482            797.482             24.3235E-03       434.865E-03        671.599E-03        228.132E-03          1.4597E-03        25.               190.76E-03         -98.8145            98.8147            48.4177E-03 
              344.97             870.704            -12.1235E-03        31.8935E-03       163.743            -10.7504E-03         6.11632            6.11631          163.743            870.704            797.544            797.544             24.3359E-03       434.903E-03        671.488E-03        228.245E-03          1.461E-03         25.               190.803E-03        -98.8141            98.8143            48.4415E-03 
              345.047            870.798            -12.1014E-03        31.8636E-03       163.815            -10.7934E-03         6.12393            6.12393          163.815            870.798            797.606            797.606             24.3482E-03       434.942E-03        671.378E-03        228.358E-03          1.46258E-03       25.               190.846E-03        -98.8136            98.8138            48.4653E-03 
              345.125            870.891            -12.0813E-03        31.8701E-03       163.888            -10.7827E-03         6.13151            6.13151          163.888            870.891            797.669            797.669             24.3606E-03       434.981E-03        671.267E-03        228.472E-03          1.4646E-03        25.               190.89E-03         -98.8131            98.8133            48.4891E-03 
              345.202            870.986            -12.0462E-03        31.8322E-03       163.962            -10.8042E-03         6.1394             6.13939          163.962            870.986            797.731            797.731             24.3731E-03       435.02E-03         671.154E-03        228.585E-03          1.46647E-03       25.               190.933E-03        -98.8126            98.8128            48.513E-03  
              345.28             871.081            -12.0691E-03        31.8051E-03       164.037            -10.8249E-03         6.1474             6.1474           164.037            871.081            797.794            797.794             24.3855E-03       435.06E-03         671.039E-03        228.699E-03          1.46833E-03       25.               190.977E-03        -98.8121            98.8123            48.5369E-03 
              345.357            871.176            -12.0257E-03        31.7857E-03       164.111            -10.8271E-03         6.15555            6.15555          164.111            871.176            797.856            797.856             24.3979E-03       435.1E-03          670.925E-03        228.813E-03          1.46967E-03       25.               191.02E-03         -98.8116            98.8119            48.5608E-03 
              345.434            871.27             -12.0134E-03        31.8269E-03       164.186            -10.8489E-03         6.16353            6.16353          164.186            871.27             797.919            797.919             24.4104E-03       435.14E-03         670.812E-03        228.926E-03          1.47048E-03       25.               191.063E-03        -98.8111            98.8114            48.5847E-03 
              345.512            871.365            -11.9888E-03        31.8739E-03       164.26             -10.8532E-03         6.17117            6.17117          164.26             871.365            797.981            797.981             24.4229E-03       435.18E-03         670.698E-03        229.04E-03           1.47145E-03       25.               191.107E-03        -98.8106            98.8109            48.6087E-03 
              345.589            871.459            -11.9763E-03        31.8688E-03       164.333            -10.872E-03          6.17875            6.17875          164.333            871.459            798.044            798.044             24.4353E-03       435.219E-03        670.586E-03        229.154E-03          1.47274E-03       25.               191.15E-03         -98.8101            98.8105            48.6326E-03 
              345.667            871.553            -11.9536E-03        31.8681E-03       164.407            -10.8945E-03         6.18636            6.18636          164.407            871.553            798.107            798.107             24.4478E-03       435.258E-03        670.473E-03        229.268E-03          1.47471E-03       25.               191.193E-03        -98.8096            98.81              48.6566E-03 
              345.744            871.648            -11.9504E-03        31.8367E-03       164.482            -10.904E-03          6.19433            6.19433          164.482            871.648            798.169            798.169             24.4603E-03       435.298E-03        670.358E-03        229.383E-03          1.47686E-03       25.               191.237E-03        -98.8091            98.8094            48.6806E-03 
              345.822            871.743            -11.9186E-03        31.8608E-03       164.558            -10.9215E-03         6.20241            6.20241          164.558            871.743            798.232            798.232             24.4729E-03       435.338E-03        670.242E-03        229.497E-03          1.47873E-03       25.               191.28E-03         -98.8086            98.8088            48.7047E-03 
              345.899            871.839            -11.896E-03         31.8769E-03       164.633            -10.9352E-03         6.21048            6.21048          164.633            871.839            798.295            798.295             24.4854E-03       435.379E-03        670.126E-03        229.612E-03          1.47989E-03       25.               191.324E-03        -98.8081            98.8082            48.7287E-03 
              345.977            871.934            -11.8905E-03        31.9158E-03       164.708            -10.958E-03          6.21825            6.21825          164.708            871.934            798.358            798.358             24.498E-03        435.419E-03        670.012E-03        229.726E-03          1.48159E-03       25.               191.367E-03        -98.8076            98.8077            48.7528E-03 
              346.054            872.029            -11.8445E-03        31.917E-03        164.783            -10.9746E-03         6.22623            6.22623          164.783            872.029            798.421            798.421             24.5105E-03       435.459E-03        669.897E-03        229.841E-03          1.48335E-03       25.               191.41E-03         -98.8071            98.8072            48.7769E-03 
              346.131            872.125            -11.8046E-03        31.9388E-03       164.86             -10.9949E-03         6.23437            6.23437          164.86             872.125            798.484            798.484             24.5231E-03       435.5E-03          669.779E-03        229.956E-03          1.48542E-03       25.               191.454E-03        -98.8066            98.8067            48.8011E-03 
              346.209            872.221            -11.7684E-03        32.0027E-03       164.937            -11.006E-03          6.24283            6.24282          164.937            872.221            798.547            798.547             24.5357E-03       435.542E-03        669.66E-03         230.071E-03          1.4865E-03        25.               191.497E-03        -98.8061            98.8063            48.8252E-03 
              346.286            872.318            -11.7385E-03        32.0299E-03       165.014            -11.0249E-03         6.25127            6.25126          165.014            872.318            798.61             798.61              24.5483E-03       435.583E-03        669.543E-03        230.186E-03          1.48713E-03       25.               191.54E-03         -98.8055            98.8057            48.8494E-03 
              346.364            872.413            -11.7056E-03        32.0582E-03       165.09             -11.0469E-03         6.25937            6.25937          165.09             872.413            798.673            798.673             24.5609E-03       435.624E-03        669.426E-03        230.302E-03          1.48718E-03       25.               191.584E-03        -98.805             98.8052            48.8735E-03 
              346.441            872.509            -11.6736E-03        32.1101E-03       165.166            -11.0497E-03         6.2674             6.2674           165.166            872.509            798.736            798.736             24.5735E-03       435.665E-03        669.31E-03         230.417E-03          1.48744E-03       25.               191.627E-03        -98.8045            98.8046            48.8977E-03 
              346.519            872.605            -11.6225E-03        32.1373E-03       165.242            -11.0828E-03         6.2755             6.27549          165.242            872.605            798.799            798.799             24.5861E-03       435.705E-03        669.193E-03        230.532E-03          1.48784E-03       25.               191.67E-03         -98.804             98.8041            48.9219E-03 
              346.596            872.7              -11.5811E-03        32.176E-03        165.318            -11.1027E-03         6.28372            6.28372          165.318            872.7              798.862            798.862             24.5988E-03       435.746E-03        669.077E-03        230.647E-03          1.48791E-03       25.               191.714E-03        -98.8035            98.8035            48.9461E-03 
              346.673            872.796            -11.566E-03         32.2278E-03       165.394            -11.1252E-03         6.2918             6.29179          165.394            872.796            798.924            798.924             24.6114E-03       435.787E-03        668.961E-03        230.762E-03          1.48774E-03       25.               191.757E-03        -98.8029            98.8029            48.9703E-03 
