
                  X                 S11                S12                S13                S22                S23                S33                SP1                SP2                SP3              SDV_Seq            SDV_Svm             SDV_D            SDV_TRIAX           SDV_LODE           SDV_EQPS         SDV_EQPSdot           SDV_T                U2                RF2                RF2L            U2_EXT_Y1    
              217.624            837.691            -43.3153E-03        12.6463E-03       254.652             -2.47012E-03        5.08526            5.08526          254.652            837.691            740.084            740.084             16.047E-03        494.281E-03        434.003E-03        142.984E-03          1.22952E-03       25.               113.699E-03       -101.613            101.612             27.8778E-03 
              217.684            837.77             -43.3176E-03        12.6615E-03       254.699             -2.47399E-03        5.09029            5.09029          254.699            837.77             740.146            740.146             16.0553E-03       494.298E-03        433.956E-03        143.058E-03          1.22987E-03       25.               113.73E-03        -101.614            101.614             27.8917E-03 
              217.743            837.849            -43.3197E-03        12.6764E-03       254.745             -2.47798E-03        5.09532            5.09532          254.745            837.849            740.207            740.207             16.0636E-03       494.316E-03        433.908E-03        143.131E-03          1.23023E-03       25.               113.762E-03       -101.615            101.615             27.9056E-03 
              217.802            837.928            -43.3219E-03        12.6915E-03       254.791             -2.48199E-03        5.10035            5.10035          254.791            837.928            740.269            740.269             16.0719E-03       494.334E-03        433.86E-03         143.204E-03          1.2306E-03        25.               113.793E-03       -101.617            101.617             27.9194E-03 
              217.862            838.007            -43.3241E-03        12.7067E-03       254.837             -2.48581E-03        5.10539            5.10539          254.837            838.007            740.33             740.33              16.0802E-03       494.351E-03        433.812E-03        143.277E-03          1.23099E-03       25.               113.825E-03       -101.618            101.618             27.9333E-03 
              217.921            838.086            -43.3265E-03        12.7219E-03       254.883             -2.48979E-03        5.11044            5.11044          254.883            838.086            740.392            740.392             16.0885E-03       494.369E-03        433.765E-03        143.35E-03           1.23139E-03       25.               113.856E-03       -101.62             101.62              27.9471E-03 
              217.981            838.165            -43.3282E-03        12.737E-03        254.93              -2.49421E-03        5.11549            5.11549          254.93             838.165            740.453            740.453             16.0968E-03       494.386E-03        433.717E-03        143.423E-03          1.2318E-03        25.               113.888E-03       -101.621            101.621             27.961E-03  
              218.04             838.244            -43.3305E-03        12.7521E-03       254.976             -2.49796E-03        5.12055            5.12055          254.976            838.244            740.515            740.515             16.1051E-03       494.404E-03        433.669E-03        143.497E-03          1.23219E-03       25.               113.919E-03       -101.623            101.623             27.9749E-03 
              218.1              838.323            -43.3325E-03        12.7674E-03       255.022             -2.50193E-03        5.12561            5.12561          255.022            838.323            740.576            740.576             16.1134E-03       494.422E-03        433.621E-03        143.57E-03           1.23259E-03       25.               113.951E-03       -101.624            101.624             27.9888E-03 
              218.159            838.402            -43.3349E-03        12.7826E-03       255.069             -2.50571E-03        5.13068            5.13068          255.069            838.402            740.638            740.638             16.1217E-03       494.439E-03        433.573E-03        143.643E-03          1.23299E-03       25.               113.982E-03       -101.626            101.626             28.0026E-03 
              218.219            838.482            -43.337E-03         12.7978E-03       255.115             -2.51E-03           5.13575            5.13575          255.115            838.482            740.699            740.699             16.13E-03         494.457E-03        433.525E-03        143.717E-03          1.23343E-03       25.               114.014E-03       -101.627            101.627             28.0165E-03 
              218.278            838.561            -43.339E-03         12.813E-03        255.161             -2.51391E-03        5.14081            5.14081          255.161            838.561            740.761            740.761             16.1383E-03       494.475E-03        433.477E-03        143.79E-03           1.23391E-03       25.               114.045E-03       -101.629            101.629             28.0304E-03 
              218.337            838.64             -43.3412E-03        12.8281E-03       255.208             -2.51776E-03        5.14588            5.14588          255.208            838.64             740.822            740.822             16.1466E-03       494.492E-03        433.43E-03         143.863E-03          1.23444E-03       25.               114.077E-03       -101.63             101.63              28.0443E-03 
              218.397            838.719            -43.3434E-03        12.8433E-03       255.254             -2.52159E-03        5.15096            5.15096          255.254            838.719            740.884            740.884             16.1549E-03       494.51E-03         433.382E-03        143.937E-03          1.23503E-03       25.               114.108E-03       -101.631            101.632             28.0582E-03 
              218.456            838.798            -43.3455E-03        12.8584E-03       255.3               -2.52557E-03        5.15605            5.15605          255.3              838.798            740.945            740.945             16.1633E-03       494.528E-03        433.334E-03        144.01E-03           1.23567E-03       25.               114.14E-03        -101.633            101.633             28.0721E-03 
              218.516            838.877            -43.3478E-03        12.8737E-03       255.347             -2.52964E-03        5.16114            5.16114          255.347            838.877            741.007            741.007             16.1716E-03       494.546E-03        433.285E-03        144.083E-03          1.23635E-03       25.               114.171E-03       -101.634            101.635             28.086E-03  
              218.575            838.956            -43.3499E-03        12.8889E-03       255.393             -2.53366E-03        5.16623            5.16623          255.393            838.956            741.068            741.068             16.1799E-03       494.563E-03        433.237E-03        144.157E-03          1.23708E-03       25.               114.203E-03       -101.636            101.636             28.0999E-03 
              218.635            839.035            -43.352E-03         12.9041E-03       255.44              -2.53765E-03        5.17134            5.17134          255.44             839.035            741.13             741.13              16.1883E-03       494.581E-03        433.189E-03        144.23E-03           1.23789E-03       25.               114.234E-03       -101.637            101.638             28.1138E-03 
              218.694            839.114            -43.3542E-03        12.9195E-03       255.486             -2.5415E-03         5.17645            5.17645          255.486            839.114            741.191            741.191             16.1966E-03       494.599E-03        433.141E-03        144.304E-03          1.23873E-03       25.               114.266E-03       -101.639            101.639             28.1278E-03 
              218.753            839.193            -43.3563E-03        12.9348E-03       255.533             -2.5455E-03         5.18157            5.18157          255.533            839.193            741.253            741.253             16.205E-03        494.617E-03        433.093E-03        144.378E-03          1.23964E-03       25.               114.297E-03       -101.64             101.64              28.1417E-03 
              218.813            839.272            -43.3583E-03        12.9501E-03       255.579             -2.54943E-03        5.1867             5.1867           255.579            839.272            741.314            741.314             16.2133E-03       494.635E-03        433.044E-03        144.451E-03          1.24057E-03       25.               114.329E-03       -101.641            101.642             28.1557E-03 
              218.872            839.352            -43.3605E-03        12.9656E-03       255.626             -2.55349E-03        5.19183            5.19183          255.626            839.352            741.375            741.375             16.2217E-03       494.652E-03        432.996E-03        144.525E-03          1.24154E-03       25.               114.36E-03        -101.643            101.643             28.1696E-03 
              218.932            839.431            -43.3624E-03        12.981E-03        255.673             -2.55757E-03        5.19698            5.19698          255.673            839.431            741.437            741.437             16.23E-03         494.67E-03         432.947E-03        144.599E-03          1.24254E-03       25.               114.392E-03       -101.644            101.645             28.1836E-03 
              218.991            839.51             -43.3647E-03        12.9965E-03       255.72              -2.56159E-03        5.20213            5.20213          255.72             839.51             741.499            741.499             16.2384E-03       494.688E-03        432.899E-03        144.673E-03          1.24357E-03       25.               114.423E-03       -101.646            101.646             28.1976E-03 
              219.05             839.589            -43.3667E-03        13.012E-03        255.766             -2.56579E-03        5.20729            5.20729          255.766            839.589            741.56             741.56              16.2468E-03       494.706E-03        432.85E-03         144.746E-03          1.24462E-03       25.               114.455E-03       -101.647            101.648             28.2115E-03 
              219.11             839.669            -43.3689E-03        13.0275E-03       255.813             -2.56963E-03        5.21246            5.21246          255.813            839.669            741.622            741.622             16.2552E-03       494.724E-03        432.801E-03        144.82E-03           1.24569E-03       25.               114.486E-03       -101.648            101.649             28.2255E-03 
              219.169            839.748            -43.3708E-03        13.0432E-03       255.86              -2.5738E-03         5.21763            5.21763          255.86             839.748            741.683            741.683             16.2636E-03       494.742E-03        432.752E-03        144.894E-03          1.24676E-03       25.               114.518E-03       -101.65             101.65              28.2395E-03 
              219.228            839.828            -43.3728E-03        13.0588E-03       255.907             -2.57791E-03        5.22282            5.22282          255.907            839.828            741.745            741.745             16.272E-03        494.76E-03         432.703E-03        144.968E-03          1.24784E-03       25.               114.549E-03       -101.651            101.652             28.2536E-03 
              219.288            839.907            -43.3748E-03        13.0743E-03       255.954             -2.582E-03          5.22801            5.22801          255.954            839.907            741.806            741.806             16.2804E-03       494.778E-03        432.654E-03        145.043E-03          1.24891E-03       25.               114.581E-03       -101.653            101.653             28.2676E-03 
              219.347            839.987            -43.3769E-03        13.0901E-03       256.002             -2.58608E-03        5.23321            5.23321          256.002            839.987            741.868            741.868             16.2888E-03       494.797E-03        432.605E-03        145.117E-03          1.24995E-03       25.               114.612E-03       -101.654            101.655             28.2816E-03 
              219.407            840.066            -43.3788E-03        13.1058E-03       256.049             -2.59011E-03        5.23842            5.23842          256.049            840.066            741.93             741.93              16.2972E-03       494.815E-03        432.556E-03        145.191E-03          1.25098E-03       25.               114.644E-03       -101.655            101.656             28.2957E-03 
              219.466            840.146            -43.3807E-03        13.1215E-03       256.096             -2.59435E-03        5.24364            5.24364          256.096            840.146            741.992            741.992             16.3056E-03       494.833E-03        432.506E-03        145.265E-03          1.25199E-03       25.               114.675E-03       -101.657            101.657             28.3097E-03 
              219.525            840.226            -43.3828E-03        13.1373E-03       256.143             -2.5983E-03         5.24886            5.24886          256.143            840.226            742.053            742.053             16.3141E-03       494.851E-03        432.457E-03        145.34E-03           1.25296E-03       25.               114.707E-03       -101.658            101.659             28.3238E-03 
              219.585            840.305            -43.3848E-03        13.1532E-03       256.191             -2.60235E-03        5.2541             5.2541           256.191            840.305            742.115            742.115             16.3225E-03       494.869E-03        432.407E-03        145.414E-03          1.25389E-03       25.               114.738E-03       -101.66             101.66              28.3379E-03 
              219.644            840.385            -43.3869E-03        13.1691E-03       256.238             -2.60659E-03        5.25934            5.25934          256.238            840.385            742.177            742.177             16.3309E-03       494.888E-03        432.357E-03        145.489E-03          1.25477E-03       25.               114.77E-03        -101.661            101.661             28.352E-03  
              219.703            840.465            -43.3889E-03        13.1849E-03       256.286             -2.61075E-03        5.26459            5.26459          256.286            840.465            742.238            742.238             16.3394E-03       494.906E-03        432.308E-03        145.563E-03          1.2556E-03        25.               114.801E-03       -101.662            101.663             28.3661E-03 
              219.763            840.544            -43.3908E-03        13.2009E-03       256.333             -2.61493E-03        5.26984            5.26984          256.333            840.544            742.3              742.3               16.3479E-03       494.924E-03        432.258E-03        145.638E-03          1.25637E-03       25.               114.833E-03       -101.664            101.664             28.3802E-03 
              219.822            840.624            -43.3927E-03        13.2169E-03       256.381             -2.61897E-03        5.2751             5.2751           256.381            840.624            742.362            742.362             16.3563E-03       494.943E-03        432.208E-03        145.712E-03          1.2571E-03        25.               114.864E-03       -101.665            101.665             28.3943E-03 
              219.881            840.704            -43.3946E-03        13.2327E-03       256.428             -2.62314E-03        5.28037            5.28037          256.428            840.704            742.424            742.424             16.3648E-03       494.961E-03        432.158E-03        145.787E-03          1.25778E-03       25.               114.896E-03       -101.667            101.667             28.4084E-03 
              219.941            840.784            -43.3964E-03        13.2488E-03       256.476             -2.62737E-03        5.28565            5.28565          256.476            840.784            742.485            742.485             16.3732E-03       494.98E-03         432.108E-03        145.861E-03          1.2584E-03        25.               114.927E-03       -101.668            101.668             28.4225E-03 
              220.               840.864            -43.3984E-03        13.2649E-03       256.524             -2.63162E-03        5.29093            5.29093          256.524            840.864            742.547            742.547             16.3817E-03       494.998E-03        432.058E-03        145.936E-03          1.25896E-03       25.               114.959E-03       -101.669            101.669             28.4367E-03 
              220.059            840.943            -43.4002E-03        13.2809E-03       256.571             -2.63593E-03        5.29622            5.29622          256.571            840.943            742.609            742.609             16.3902E-03       495.016E-03        432.008E-03        146.011E-03          1.25946E-03       25.               114.99E-03        -101.671            101.671             28.4508E-03 
              220.119            841.023            -43.402E-03         13.2972E-03       256.619             -2.64016E-03        5.30152            5.30152          256.619            841.023            742.671            742.671             16.3987E-03       495.035E-03        431.958E-03        146.086E-03          1.25989E-03       25.               115.022E-03       -101.672            101.672             28.4649E-03 
              220.178            841.103            -43.4039E-03        13.3132E-03       256.667             -2.64431E-03        5.30681            5.30681          256.667            841.103            742.732            742.732             16.4072E-03       495.053E-03        431.908E-03        146.16E-03           1.26027E-03       25.               115.053E-03       -101.673            101.673             28.4791E-03 
              220.237            841.183            -43.4059E-03        13.3293E-03       256.714             -2.64849E-03        5.31211            5.31211          256.714            841.183            742.794            742.794             16.4156E-03       495.072E-03        431.858E-03        146.235E-03          1.26062E-03       25.               115.085E-03       -101.675            101.675             28.4932E-03 
              220.297            841.263            -43.4078E-03        13.3454E-03       256.762             -2.65258E-03        5.31741            5.31741          256.762            841.263            742.856            742.856             16.4241E-03       495.09E-03         431.808E-03        146.31E-03           1.26095E-03       25.               115.116E-03       -101.676            101.676             28.5073E-03 
              220.356            841.342            -43.4097E-03        13.3614E-03       256.81              -2.65679E-03        5.32271            5.32271          256.81             841.342            742.918            742.918             16.4326E-03       495.109E-03        431.758E-03        146.385E-03          1.26128E-03       25.               115.148E-03       -101.677            101.677             28.5215E-03 
              220.415            841.422            -43.4115E-03        13.3775E-03       256.857             -2.66108E-03        5.32802            5.32802          256.857            841.422            742.979            742.979             16.4411E-03       495.127E-03        431.707E-03        146.46E-03           1.2616E-03        25.               115.179E-03       -101.679            101.679             28.5356E-03 
              220.475            841.502            -43.4134E-03        13.3935E-03       256.905             -2.66525E-03        5.33333            5.33333          256.905            841.502            743.041            743.041             16.4496E-03       495.146E-03        431.657E-03        146.534E-03          1.26193E-03       25.               115.21E-03        -101.68             101.68              28.5498E-03 
              220.534            841.582            -43.4153E-03        13.4096E-03       256.953             -2.66939E-03        5.33864            5.33864          256.953            841.582            743.102            743.102             16.4581E-03       495.164E-03        431.607E-03        146.609E-03          1.26226E-03       25.               115.242E-03       -101.682            101.681             28.564E-03  
              220.593            841.661            -43.4171E-03        13.4258E-03       257.001             -2.67361E-03        5.34396            5.34396          257.001            841.661            743.164            743.164             16.4666E-03       495.183E-03        431.557E-03        146.684E-03          1.2626E-03        25.               115.273E-03       -101.683            101.683             28.5781E-03 
              220.653            841.741            -43.419E-03         13.4419E-03       257.048             -2.67785E-03        5.34929            5.34929          257.048            841.741            743.226            743.226             16.4751E-03       495.201E-03        431.507E-03        146.759E-03          1.26296E-03       25.               115.305E-03       -101.684            101.684             28.5923E-03 
              220.712            841.821            -43.4209E-03        13.458E-03        257.096             -2.68203E-03        5.35462            5.35462          257.096            841.821            743.287            743.287             16.4836E-03       495.22E-03         431.457E-03        146.834E-03          1.26334E-03       25.               115.336E-03       -101.686            101.685             28.6064E-03 
              220.771            841.9              -43.4227E-03        13.4742E-03       257.144             -2.68622E-03        5.35995            5.35995          257.144            841.9              743.349            743.349             16.4921E-03       495.238E-03        431.406E-03        146.909E-03          1.26375E-03       25.               115.368E-03       -101.687            101.687             28.6206E-03 
              220.831            841.98             -43.4245E-03        13.4904E-03       257.192             -2.69043E-03        5.3653             5.3653           257.192            841.98             743.41             743.41              16.5006E-03       495.257E-03        431.356E-03        146.984E-03          1.26416E-03       25.               115.399E-03       -101.688            101.688             28.6348E-03 
              220.89             842.06             -43.4263E-03        13.5066E-03       257.24              -2.69475E-03        5.37064            5.37064          257.24             842.06             743.472            743.472             16.5091E-03       495.275E-03        431.306E-03        147.059E-03          1.26459E-03       25.               115.431E-03       -101.69             101.69              28.6489E-03 
              220.949            842.139            -43.428E-03         13.5229E-03       257.287             -2.69897E-03        5.376              5.376            257.287            842.139            743.533            743.533             16.5176E-03       495.294E-03        431.255E-03        147.134E-03          1.26504E-03       25.               115.462E-03       -101.691            101.691             28.6631E-03 
              221.009            842.219            -43.4299E-03        13.5391E-03       257.335             -2.70322E-03        5.38135            5.38135          257.335            842.219            743.595            743.595             16.5261E-03       495.312E-03        431.205E-03        147.209E-03          1.26552E-03       25.               115.494E-03       -101.692            101.692             28.6773E-03 
              221.068            842.299            -43.4316E-03        13.5554E-03       257.383             -2.70737E-03        5.38671            5.38671          257.383            842.299            743.657            743.657             16.5346E-03       495.331E-03        431.155E-03        147.284E-03          1.26602E-03       25.               115.525E-03       -101.694            101.694             28.6915E-03 
              221.127            842.378            -43.4335E-03        13.5717E-03       257.431             -2.71161E-03        5.39208            5.39208          257.431            842.378            743.718            743.718             16.5431E-03       495.35E-03         431.104E-03        147.359E-03          1.26656E-03       25.               115.556E-03       -101.695            101.695             28.7057E-03 
              221.186            842.458            -43.4349E-03        13.5881E-03       257.479             -2.71608E-03        5.39746            5.39746          257.479            842.458            743.78             743.78              16.5517E-03       495.368E-03        431.054E-03        147.434E-03          1.26712E-03       25.               115.588E-03       -101.696            101.696             28.7199E-03 
              221.246            842.538            -43.4369E-03        13.6044E-03       257.527             -2.72014E-03        5.40284            5.40283          257.527            842.538            743.841            743.841             16.5602E-03       495.387E-03        431.003E-03        147.509E-03          1.2677E-03        25.               115.619E-03       -101.697            101.698             28.7341E-03 
              221.305            842.617            -43.4386E-03        13.6207E-03       257.575             -2.72435E-03        5.40822            5.40822          257.575            842.617            743.903            743.903             16.5687E-03       495.406E-03        430.953E-03        147.584E-03          1.26831E-03       25.               115.651E-03       -101.699            101.699             28.7483E-03 
              221.364            842.697            -43.4406E-03        13.6369E-03       257.623             -2.72853E-03        5.41361            5.41361          257.623            842.697            743.964            743.964             16.5773E-03       495.424E-03        430.902E-03        147.66E-03           1.26896E-03       25.               115.682E-03       -101.7              101.7               28.7625E-03 
              221.423            842.777            -43.4421E-03        13.6532E-03       257.671             -2.7331E-03         5.419              5.419            257.671            842.777            744.026            744.026             16.5858E-03       495.443E-03        430.851E-03        147.735E-03          1.26965E-03       25.               115.714E-03       -101.701            101.702             28.7767E-03 
              221.483            842.857            -43.444E-03         13.6696E-03       257.719             -2.73712E-03        5.4244             5.4244           257.719            842.857            744.087            744.087             16.5943E-03       495.462E-03        430.801E-03        147.81E-03           1.27037E-03       25.               115.745E-03       -101.703            101.703             28.7909E-03 
              221.542            842.936            -43.4454E-03        13.6861E-03       257.767             -2.74148E-03        5.42981            5.42981          257.767            842.936            744.149            744.149             16.6029E-03       495.48E-03         430.75E-03         147.885E-03          1.27114E-03       25.               115.776E-03       -101.704            101.704             28.8051E-03 
              221.601            843.016            -43.4474E-03        13.7027E-03       257.815             -2.74578E-03        5.43523            5.43523          257.815            843.016            744.21             744.21              16.6114E-03       495.499E-03        430.699E-03        147.961E-03          1.27196E-03       25.               115.808E-03       -101.705            101.706             28.8194E-03 
              221.661            843.096            -43.449E-03         13.7191E-03       257.863             -2.75004E-03        5.44065            5.44065          257.863            843.096            744.272            744.272             16.62E-03         495.518E-03        430.648E-03        148.036E-03          1.2728E-03        25.               115.839E-03       -101.707            101.707             28.8336E-03 
              221.72             843.176            -43.4506E-03        13.7354E-03       257.912             -2.75435E-03        5.44608            5.44608          257.912            843.176            744.333            744.333             16.6286E-03       495.537E-03        430.597E-03        148.112E-03          1.27369E-03       25.               115.871E-03       -101.708            101.708             28.8479E-03 
              221.779            843.255            -43.4522E-03        13.7519E-03       257.96              -2.75854E-03        5.45151            5.45151          257.96             843.255            744.395            744.395             16.6371E-03       495.556E-03        430.546E-03        148.187E-03          1.27459E-03       25.               115.902E-03       -101.709            101.71              28.8621E-03 
              221.838            843.335            -43.4542E-03        13.7686E-03       258.008             -2.76289E-03        5.45696            5.45696          258.008            843.335            744.456            744.456             16.6457E-03       495.574E-03        430.495E-03        148.263E-03          1.27556E-03       25.               115.934E-03       -101.71             101.711             28.8764E-03 
              221.898            843.415            -43.4555E-03        13.7848E-03       258.056             -2.76722E-03        5.46241            5.46241          258.056            843.415            744.518            744.518             16.6543E-03       495.593E-03        430.444E-03        148.338E-03          1.27655E-03       25.               115.965E-03       -101.712            101.712             28.8907E-03 
              221.957            843.495            -43.4574E-03        13.8017E-03       258.105             -2.77144E-03        5.46787            5.46787          258.105            843.495            744.579            744.579             16.6629E-03       495.612E-03        430.393E-03        148.414E-03          1.27758E-03       25.               115.996E-03       -101.713            101.713             28.905E-03  
              222.016            843.575            -43.4592E-03        13.8184E-03       258.153             -2.7759E-03         5.47335            5.47335          258.153            843.575            744.641            744.641             16.6715E-03       495.631E-03        430.341E-03        148.49E-03           1.27863E-03       25.               116.028E-03       -101.714            101.715             28.9193E-03 
              222.075            843.655            -43.4607E-03        13.8349E-03       258.202             -2.78016E-03        5.47883            5.47883          258.202            843.655            744.703            744.703             16.6801E-03       495.65E-03         430.29E-03         148.565E-03          1.27965E-03       25.               116.059E-03       -101.716            101.716             28.9336E-03 
              222.134            843.735            -43.4623E-03        13.8519E-03       258.251             -2.78449E-03        5.48432            5.48432          258.251            843.735            744.764            744.764             16.6887E-03       495.669E-03        430.238E-03        148.641E-03          1.2807E-03        25.               116.091E-03       -101.717            101.717             28.9479E-03 
              222.194            843.815            -43.4639E-03        13.8686E-03       258.299             -2.78902E-03        5.48982            5.48982          258.299            843.815            744.826            744.826             16.6973E-03       495.688E-03        430.186E-03        148.717E-03          1.28175E-03       25.               116.122E-03       -101.718            101.719             28.9622E-03 
              222.253            843.895            -43.4655E-03        13.8853E-03       258.348             -2.79334E-03        5.49532            5.49532          258.348            843.895            744.888            744.888             16.7059E-03       495.707E-03        430.135E-03        148.793E-03          1.28279E-03       25.               116.154E-03       -101.719            101.72              28.9766E-03 
              222.312            843.976            -43.4672E-03        13.9023E-03       258.397             -2.79776E-03        5.50084            5.50083          258.397            843.976            744.949            744.949             16.7145E-03       495.726E-03        430.083E-03        148.869E-03          1.28383E-03       25.               116.185E-03       -101.721            101.721             28.9909E-03 
              222.371            844.056            -43.4689E-03        13.9192E-03       258.445             -2.80201E-03        5.50636            5.50636          258.445            844.056            745.011            745.011             16.7232E-03       495.746E-03        430.031E-03        148.945E-03          1.28487E-03       25.               116.216E-03       -101.722            101.722             29.0053E-03 
              222.431            844.136            -43.4704E-03        13.9359E-03       258.494             -2.80644E-03        5.51188            5.51188          258.494            844.136            745.073            745.073             16.7318E-03       495.765E-03        429.979E-03        149.021E-03          1.28592E-03       25.               116.248E-03       -101.723            101.724             29.0196E-03 
              222.49             844.216            -43.4721E-03        13.9526E-03       258.543             -2.81084E-03        5.51742            5.51742          258.543            844.216            745.134            745.134             16.7404E-03       495.784E-03        429.927E-03        149.097E-03          1.28693E-03       25.               116.279E-03       -101.724            101.725             29.034E-03  
              222.549            844.297            -43.4737E-03        13.9697E-03       258.592             -2.81526E-03        5.52297            5.52297          258.592            844.297            745.196            745.196             16.7491E-03       495.803E-03        429.875E-03        149.174E-03          1.28793E-03       25.               116.311E-03       -101.726            101.726             29.0484E-03 
              222.608            844.377            -43.4752E-03        13.9865E-03       258.641             -2.81962E-03        5.52852            5.52852          258.641            844.377            745.258            745.258             16.7578E-03       495.822E-03        429.823E-03        149.25E-03           1.28889E-03       25.               116.342E-03       -101.727            101.727             29.0628E-03 
              222.667            844.457            -43.4768E-03        14.0038E-03       258.69              -2.82409E-03        5.53409            5.53409          258.69             844.457            745.32             745.32              16.7664E-03       495.842E-03        429.77E-03         149.326E-03          1.28983E-03       25.               116.373E-03       -101.728            101.729             29.0772E-03 
              222.727            844.538            -43.4782E-03        14.0209E-03       258.74              -2.8286E-03         5.53966            5.53966          258.74             844.538            745.382            745.382             16.7751E-03       495.861E-03        429.718E-03        149.403E-03          1.29072E-03       25.               116.405E-03       -101.729            101.73              29.0916E-03 
              222.786            844.618            -43.4798E-03        14.0379E-03       258.789             -2.83305E-03        5.54524            5.54524          258.789            844.618            745.443            745.443             16.7838E-03       495.88E-03         429.665E-03        149.479E-03          1.29157E-03       25.               116.436E-03       -101.731            101.731             29.1061E-03 
              222.845            844.699            -43.4812E-03        14.0551E-03       258.838             -2.83752E-03        5.55084            5.55084          258.838            844.699            745.505            745.505             16.7925E-03       495.9E-03          429.613E-03        149.556E-03          1.29234E-03       25.               116.468E-03       -101.732            101.732             29.1205E-03 
              222.904            844.779            -43.4827E-03        14.0724E-03       258.887             -2.84202E-03        5.55643            5.55643          258.887            844.779            745.567            745.567             16.8012E-03       495.919E-03        429.56E-03         149.632E-03          1.29305E-03       25.               116.499E-03       -101.733            101.733             29.1349E-03 
              222.963            844.859            -43.4841E-03        14.0896E-03       258.937             -2.8465E-03         5.56204            5.56204          258.937            844.859            745.629            745.629             16.8098E-03       495.939E-03        429.507E-03        149.709E-03          1.2937E-03        25.               116.53E-03        -101.734            101.735             29.1494E-03 
              223.023            844.94             -43.4856E-03        14.1069E-03       258.986             -2.85102E-03        5.56764            5.56764          258.986            844.94             745.691            745.691             16.8185E-03       495.958E-03        429.454E-03        149.785E-03          1.2943E-03        25.               116.562E-03       -101.736            101.736             29.1638E-03 
              223.082            845.021            -43.4871E-03        14.1241E-03       259.035             -2.85542E-03        5.57326            5.57326          259.035            845.021            745.752            745.752             16.8272E-03       495.977E-03        429.402E-03        149.862E-03          1.29485E-03       25.               116.593E-03       -101.737            101.737             29.1783E-03 
              223.141            845.101            -43.4885E-03        14.1413E-03       259.085             -2.86004E-03        5.57888            5.57888          259.085            845.101            745.814            745.814             16.8359E-03       495.997E-03        429.349E-03        149.939E-03          1.29534E-03       25.               116.624E-03       -101.738            101.738             29.1927E-03 
              223.2              845.181            -43.4899E-03        14.1587E-03       259.134             -2.86452E-03        5.5845             5.5845           259.134            845.181            745.876            745.876             16.8446E-03       496.016E-03        429.296E-03        150.015E-03          1.2958E-03        25.               116.656E-03       -101.739            101.739             29.2072E-03 
              223.259            845.262            -43.4913E-03        14.1761E-03       259.184             -2.86914E-03        5.59013            5.59013          259.184            845.262            745.938            745.938             16.8534E-03       496.036E-03        429.243E-03        150.092E-03          1.29619E-03       25.               116.687E-03       -101.741            101.741             29.2217E-03 
              223.319            845.342            -43.4927E-03        14.1934E-03       259.233             -2.87388E-03        5.59577            5.59577          259.233            845.342            746.               746.                16.8621E-03       496.055E-03        429.19E-03         150.169E-03          1.29654E-03       25.               116.719E-03       -101.742            101.742             29.2361E-03 
              223.378            845.423            -43.4942E-03        14.2107E-03       259.282             -2.87509E-03        5.6014             5.6014           259.282            845.423            746.061            746.061             16.8708E-03       496.075E-03        429.137E-03        150.245E-03          1.29687E-03       25.               116.75E-03        -101.743            101.743             29.2506E-03 
              223.437            845.503            -43.4955E-03        14.2278E-03       259.332             -2.88249E-03        5.60704            5.60704          259.332            845.503            746.123            746.123             16.8795E-03       496.094E-03        429.084E-03        150.322E-03          1.2972E-03        25.               116.781E-03       -101.744            101.744             29.2651E-03 
              223.496            845.584            -43.4973E-03        14.2454E-03       259.381             -2.88636E-03        5.61268            5.61268          259.381            845.584            746.185            746.185             16.8882E-03       496.114E-03        429.032E-03        150.399E-03          1.29752E-03       25.               116.813E-03       -101.745            101.745             29.2796E-03 
              223.555            845.664            -43.4991E-03        14.2628E-03       259.431             -2.89041E-03        5.61833            5.61833          259.431            845.664            746.246            746.246             16.8969E-03       496.133E-03        428.979E-03        150.476E-03          1.29785E-03       25.               116.844E-03       -101.747            101.747             29.294E-03  
              223.614            845.745            -43.4991E-03        14.2806E-03       259.48              -2.89349E-03        5.62398            5.62398          259.48             845.745            746.308            746.308             16.9056E-03       496.153E-03        428.926E-03        150.552E-03          1.29816E-03       25.               116.876E-03       -101.748            101.748             29.3085E-03 
              223.674            845.825            -43.5016E-03        14.2961E-03       259.53              -2.90577E-03        5.62964            5.62964          259.53             845.825            746.37             746.37              16.9144E-03       496.172E-03        428.873E-03        150.629E-03          1.29852E-03       25.               116.907E-03       -101.749            101.749             29.323E-03  
              223.733            845.905            -43.5028E-03        14.3145E-03       259.579             -2.90579E-03        5.6353             5.6353           259.579            845.905            746.431            746.431             16.9231E-03       496.192E-03        428.82E-03         150.706E-03          1.29887E-03       25.               116.938E-03       -101.75             101.75              29.3375E-03 
              223.792            845.986            -43.5042E-03        14.3317E-03       259.629             -2.90768E-03        5.64096            5.64096          259.629            845.986            746.493            746.493             16.9318E-03       496.211E-03        428.767E-03        150.783E-03          1.29927E-03       25.               116.97E-03        -101.751            101.751             29.352E-03  
              223.851            846.066            -43.5052E-03        14.3487E-03       259.678             -2.914E-03          5.64664            5.64664          259.678            846.066            746.555            746.555             16.9405E-03       496.231E-03        428.714E-03        150.86E-03           1.29969E-03       25.               117.001E-03       -101.753            101.753             29.3665E-03 
