
   1.7730,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7730,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7730,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7730,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7730,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7730,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7730,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7730,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7730,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7730,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7730,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.7729,   1.0739,   0.0057,   0.0574,   0.0580,   0.0580, 
   1.0500,   0.6500,   0.0111,   0.4265,   0.6697,   0.7677, 
   1.1206,   0.6500,   0.0111,   0.4088,   0.6360,   0.7276, 
   1.0500,   1.4349,   0.0111,   0.2195,   0.4106,   0.5305, 
   1.0500,   0.6500,   0.0258,   0.4243,   0.6706,   0.7685, 
   1.0940,   1.1433,   0.0023,   0.0017,   0.4612,   0.5714, 
   1.1301,   1.5382,   0.0045,   0.3625,   0.2908,   0.3968, 
   1.1819,   2.0967,   0.0023,   0.8986,   0.0150,   0.1039, 
   1.0609,   2.2971,   0.0018,   3.9407,   0.1449,   0.2618, 
   1.1040,   0.9794,   0.0080,   0.1339,   0.5136,   0.6193, 
   1.0741,   1.8090,   0.0033,   0.5545,   0.2690,   0.3856, 
   1.0704,   2.0967,   0.0111,   0.8004,   0.1957,   0.3113, 
   1.0878,   1.3594,   0.0039,   0.1798,   0.3945,   0.5079, 
   1.0996,   1.1127,   0.0098,   0.0225,   0.4694,   0.5782, 
   1.0802,   1.6220,   0.0047,   0.3996,   0.3194,   0.4350, 
   1.1606,   1.5762,   0.0007,   0.4136,   0.2396,   0.3391, 
   1.1599,   1.8111,   0.0021,   0.6243,   0.1542,   0.2519, 
   1.1041,   1.4673,   0.0034,   0.2833,   0.3422,   0.4532, 
   1.1402,   1.6933,   0.0025,   0.5057,   0.2227,   0.3258, 
   1.1127,   1.5226,   0.0032,   0.3370,   0.3143,   0.4238, 
   1.1987,   1.4706,   0.0010,   0.3385,   0.2394,   0.3315, 
   1.2727,   1.3973,   0.0002,   0.3004,   0.1947,   0.2716, 
   1.2687,   1.4836,   0.0002,   0.3791,   0.1582,   0.2348, 
   1.2850,   1.3718,   0.0014,   0.2811,   0.1964,   0.2711, 
   1.3553,   1.2741,   0.0019,   0.2082,   0.1833,   0.2445, 
   1.5009,   1.2365,   0.0004,   0.1958,   0.0859,   0.1176, 
   1.7036,   1.0963,   0.0040,   0.0761,   0.0689,   0.0696, 
   1.6238,   1.0397,   0.0004,   0.0157,   0.1473,   0.1611, 
   1.8306,   0.8965,   0.0015,   0.1164,   0.1794,   0.1661, 
   1.9698,   0.7721,   0.0152,   0.2348,   0.2768,   0.2587, 
   1.5425,   1.1383,   0.0000,   0.1052,   0.1229,   0.1488, 
   1.3912,   1.3022,   0.0002,   0.2418,   0.1340,   0.1869, 
   1.7340,   0.9917,   0.0011,   0.0258,   0.1335,   0.1310, 
   1.6996,   1.1101,   0.0019,   0.0889,   0.0552,   0.0549, 
   1.8562,   0.9946,   0.0089,   0.0175,   0.0996,   0.0844, 
   1.7802,   1.1436,   0.0101,   0.1271,   0.0085,   0.0001, 
   1.7690,   1.1047,   0.0070,   0.0878,   0.0377,   0.0299, 
   1.5693,   1.2176,   0.0011,   0.1849,   0.0508,   0.0700, 
   1.7943,   1.0485,   0.0062,   0.0333,   0.0713,   0.0611, 
   1.8093,   1.0563,   0.0113,   0.0426,   0.0703,   0.0610, 
   1.8570,   1.0299,   0.0187,   0.0195,   0.0909,   0.0807, 
   1.7723,   1.0298,   0.0067,   0.0142,   0.0971,   0.0909, 
   1.7698,   1.0858,   0.0069,   0.0692,   0.0526,   0.0453, 
   1.8673,   1.0311,   0.0134,   0.0197,   0.0747,   0.0600, 
   1.8310,   1.0473,   0.0106,   0.0341,   0.0677,   0.0553, 
   1.8135,   1.0777,   0.0134,   0.0642,   0.0561,   0.0469, 
   1.8228,   1.0924,   0.0180,   0.0800,   0.0511,   0.0431, 
   1.8014,   1.0841,   0.0090,   0.0691,   0.0453,   0.0348, 
   1.8571,   1.0536,   0.0158,   0.0422,   0.0649,   0.0523, 
   1.8647,   1.0351,   0.0180,   0.0246,   0.0825,   0.0708, 
   1.8181,   1.0718,   0.0110,   0.0579,   0.0534,   0.0423, 
   1.8290,   1.0882,   0.0164,   0.0757,   0.0484,   0.0388, 
   1.8305,   1.0574,   0.0119,   0.0444,   0.0626,   0.0508, 
   1.7813,   1.0844,   0.0089,   0.0687,   0.0533,   0.0455, 
   1.8394,   1.0613,   0.0139,   0.0488,   0.0606,   0.0488, 
   1.8448,   1.0494,   0.0111,   0.0366,   0.0620,   0.0482, 
   1.8379,   1.0641,   0.0120,   0.0512,   0.0544,   0.0416, 
   1.8416,   1.0675,   0.0121,   0.0546,   0.0504,   0.0370, 
   1.8186,   1.0822,   0.0135,   0.0688,   0.0505,   0.0406, 
   1.8384,   1.0575,   0.0117,   0.0446,   0.0590,   0.0460, 
   1.8237,   1.0677,   0.0095,   0.0537,   0.0509,   0.0381, 
   1.8157,   1.0709,   0.0075,   0.0562,   0.0468,   0.0338, 
   1.8146,   1.0782,   0.0100,   0.0640,   0.0469,   0.0354, 
   1.8326,   1.0627,   0.0112,   0.0495,   0.0558,   0.0432, 
   1.8444,   1.0579,   0.0107,   0.0450,   0.0542,   0.0399, 
   1.8382,   1.0638,   0.0102,   0.0505,   0.0502,   0.0362, 
   1.8410,   1.0643,   0.0097,   0.0510,   0.0475,   0.0328, 
   1.8331,   1.0621,   0.0084,   0.0483,   0.0493,   0.0348, 
   1.8307,   1.0611,   0.0068,   0.0468,   0.0472,   0.0321, 
   1.8170,   1.0705,   0.0070,   0.0557,   0.0451,   0.0317, 
   1.8377,   1.0611,   0.0097,   0.0476,   0.0516,   0.0374, 
   1.8471,   1.0563,   0.0083,   0.0429,   0.0485,   0.0323, 
   1.8397,   1.0598,   0.0071,   0.0458,   0.0455,   0.0294, 
   1.8407,   1.0591,   0.0059,   0.0449,   0.0428,   0.0258, 
   1.8408,   1.0539,   0.0043,   0.0394,   0.0433,   0.0253, 
   1.8421,   1.0490,   0.0023,   0.0341,   0.0420,   0.0226, 
   1.8285,   1.0565,   0.0023,   0.0411,   0.0407,   0.0229, 
   1.8188,   1.0566,   0.0007,   0.0406,   0.0406,   0.0230, 
   1.8374,   1.0487,   0.0003,   0.0332,   0.0390,   0.0189, 
   1.8407,   1.0425,   0.0002,   0.0272,   0.0430,   0.0225, 
   1.8249,   1.0437,   0.0003,   0.0280,   0.0484,   0.0301, 
   1.8368,   1.0553,   0.0029,   0.0403,   0.0401,   0.0216, 
   1.8198,   1.0580,   0.0003,   0.0419,   0.0379,   0.0199, 
   1.8255,   1.0558,   0.0006,   0.0400,   0.0384,   0.0199, 
   1.8472,   1.0499,   0.0015,   0.0349,   0.0371,   0.0163, 
   1.8607,   1.0465,   0.0021,   0.0321,   0.0362,   0.0142, 
   1.8460,   1.0454,   0.0000,   0.0301,   0.0377,   0.0162, 
   1.8695,   1.0380,   0.0004,   0.0235,   0.0362,   0.0121, 
   1.8791,   1.0380,   0.0009,   0.0238,   0.0338,   0.0087, 
   1.8979,   1.0326,   0.0012,   0.0190,   0.0327,   0.0057, 
   1.9040,   1.0327,   0.0039,   0.0198,   0.0375,   0.0118, 
   1.8906,   1.0359,   0.0023,   0.0223,   0.0352,   0.0099, 
   1.8969,   1.0387,   0.0042,   0.0256,   0.0354,   0.0106, 
   1.9252,   1.0250,   0.0028,   0.0123,   0.0345,   0.0056, 
   1.9131,   1.0236,   0.0007,   0.0103,   0.0342,   0.0051, 
   1.9320,   1.0183,   0.0008,   0.0054,   0.0330,   0.0019, 
   1.9039,   1.0247,   0.0000,   0.0111,   0.0347,   0.0063, 
   1.9201,   1.0249,   0.0017,   0.0119,   0.0334,   0.0042, 
   1.9212,   1.0269,   0.0019,   0.0139,   0.0316,   0.0024, 
   1.9251,   1.0285,   0.0027,   0.0158,   0.0311,   0.0020, 
   1.9177,   1.0280,   0.0012,   0.0148,   0.0301,   0.0008, 
   1.9165,   1.0296,   0.0010,   0.0163,   0.0285,   0.0009, 
   1.8930,   1.0422,   0.0027,   0.0287,   0.0296,   0.0040, 
   1.9251,   1.0342,   0.0031,   0.0216,   0.0268,   0.0021, 
   1.9372,   1.0350,   0.0044,   0.0229,   0.0255,   0.0039, 
   1.9074,   1.0428,   0.0023,   0.0294,   0.0230,   0.0047, 
   1.9448,   1.0294,   0.0021,   0.0169,   0.0221,   0.0098, 
   1.9646,   1.0230,   0.0019,   0.0108,   0.0211,   0.0131, 
   1.9675,   1.0157,   0.0022,   0.0037,   0.0278,   0.0062, 
   1.9851,   1.0195,   0.0052,   0.0085,   0.0271,   0.0065, 
   1.9623,   1.0360,   0.0056,   0.0245,   0.0197,   0.0117, 
   1.9111,   1.0432,   0.0026,   0.0300,   0.0220,   0.0060, 
   1.9722,   1.0254,   0.0045,   0.0139,   0.0235,   0.0096, 
   1.9868,   1.0212,   0.0032,   0.0097,   0.0196,   0.0159, 
   1.9979,   1.0144,   0.0027,   0.0029,   0.0215,   0.0154, 
   1.9859,   1.0105,   0.0013,   0.0014,   0.0250,   0.0116, 
   1.9692,   1.0296,   0.0042,   0.0180,   0.0199,   0.0131, 
   1.9768,   1.0238,   0.0019,   0.0118,   0.0165,   0.0191, 
   1.9790,   1.0229,   0.0010,   0.0108,   0.0142,   0.0224, 
   1.9886,   1.0268,   0.0045,   0.0155,   0.0173,   0.0176, 
   1.9957,   1.0287,   0.0062,   0.0179,   0.0181,   0.0162, 
   1.9946,   1.0183,   0.0021,   0.0066,   0.0171,   0.0201, 
   1.9775,   1.0268,   0.0037,   0.0151,   0.0184,   0.0159, 
   1.9751,   1.0303,   0.0033,   0.0185,   0.0147,   0.0198, 
   1.9843,   1.0235,   0.0032,   0.0119,   0.0183,   0.0170, 
   1.9895,   1.0276,   0.0063,   0.0167,   0.0212,   0.0123, 
   1.9805,   1.0247,   0.0027,   0.0130,   0.0169,   0.0184, 
   1.9868,   1.0266,   0.0049,   0.0154,   0.0193,   0.0150, 
   1.9822,   1.0252,   0.0032,   0.0136,   0.0173,   0.0178, 
   1.9912,   1.0236,   0.0036,   0.0121,   0.0171,   0.0186, 
   1.9815,   1.0260,   0.0036,   0.0144,   0.0179,   0.0169, 
   1.9843,   1.0285,   0.0043,   0.0171,   0.0166,   0.0179, 
   1.9843,   1.0272,   0.0040,   0.0158,   0.0170,   0.0178, 
