PlasticStrain,PlasticStress,YoungModulus
0.0729835,491.74447985,0
0.07334539,492.13967501,0
0.07370548,492.64225644,0
0.07411234,493.27645115,0
0.07448595,493.78642405,0
0.07484561,494.28977368,0
0.07523272,494.8071054,0
0.0755874,495.4168539,0
0.07597411,495.93467562,0
0.07634698,496.44591421,0
0.0767198,496.95744866,0
0.07712714,497.70345189,0
0.07749078,498.10264813,0
0.0778616,498.7227026,0
0.07826592,499.14288139,0
0.07863309,499.76184273,0
0.07901324,500.17044667,0
0.07938689,500.79339188,0
0.07975664,501.19731584,0
0.08014695,501.82940302,0
0.08054354,502.24746143,0
0.08093372,502.88025543,0
0.08126017,503.37227107,0
0.08166865,503.90617307,0
0.08202225,504.4125639,0
0.08245406,504.95901848,0
0.08282251,505.36453894,0
0.08318936,505.878593,0
0.08358459,506.2982701,0
0.08396862,507.04010896,0
0.08434128,507.33964568,0
0.08470597,507.96313566,0
0.08510077,508.3837721,0
0.0854835,508.90785914,0
0.08587982,509.4392515,0
0.08624548,509.95525016,0
0.08664636,510.38015728,0
0.08702709,511.01407007,0
0.08740059,511.42548622,0
0.08778249,511.95110802,0
0.08818272,512.37684178,0
0.08854749,512.89425306,0
0.08892847,513.20082439,0
0.08930838,513.8364346,0
0.08970458,514.2611889,0
0.09006876,514.77951122,0
0.09048151,515.21340925,0
0.09084053,515.83964865,0
0.09123746,516.15591116,0
0.09162809,516.68921321,0
0.0920353,517.23150045,0
0.09238165,517.74241384,0
0.0927934,518.17755716,0
0.09318815,518.604094,0
0.09355237,519.01493723,0
0.0939521,519.55492209,0
0.09432617,519.97145053,0
0.09470538,520.50133711,0
0.09509776,521.03846595,0
0.09548828,521.46445212,0
0.09586165,521.88168701,0
0.09628879,522.3274416,0
0.09665858,522.74329735,0
0.09703338,523.27272762,0
0.0974585,523.8290324,0
0.09784459,524.25432265,0
0.09821189,524.559119,0
0.09864471,525.00957685,0
0.0989734,525.40522819,0
0.09940429,525.9661701,0
0.09977436,526.27325005,0
0.10013795,526.79913997,0
0.10053975,527.23455392,0
0.10094316,527.78222569,0
0.10131786,528.20380817,0
0.10169894,528.6290273,0
0.1021135,529.07234648,0
0.10249287,529.60848666,0
0.10291854,529.94696554,0
0.10326762,530.46754026,0
0.10364616,530.7812799,0
0.10408647,531.23972631,0
0.10443662,531.65019337,0
0.10486653,532.10363637,0
0.10524639,532.53052628,0
0.10561273,532.95040959,0
0.10604545,533.40620203,0
0.10639822,533.81929941,0
0.10676078,534.23789284,0
0.10721291,534.70496722,0
0.10760499,535.13998489,0
0.10799517,535.46229554,0
0.10838378,535.8959285,0
0.10873236,536.30819002,0
0.10915702000000001,536.76181397,0
0.10958805,537.21917957,0
0.10991642,537.621242,0
0.11031413,538.06110329,0
0.11075795,538.52623727,0
0.11111563,538.94492123,0
0.11152272,539.39068603,0
0.11193114,539.72505249,0
0.11230962,540.04331062,0
0.11272606,540.49489637,0
0.11311598,540.93231756,0
0.11349087,541.24922191,0
0.11394959,541.72466285,0
0.11431592,542.14997027,0
0.11469015,542.46711599,0
0.11510897,542.9215766,0
0.1154863,543.24080333,0
0.11592773,543.70816152,0
0.1163375,544.04556871,0
0.1166866,544.46283555,0
0.11711766,544.92533027,0
0.11753684,545.26854623,0
0.1179051,545.69706512,0
0.11833704,546.04771954,0
0.11869368,546.58350299,0
0.11912019,546.81841219,0
0.11956325,547.28911552,0
0.11991269,547.5951447,0
0.12038482,548.08243435,0
0.12076176,548.51746616,0
0.12115653,548.84913666,0
0.12155424,549.18260945,0
0.12194245,549.738135,0
0.12235787000000001,549.96826918,0
0.12279758,550.32562471,0
0.12320313000000001,550.77794652,0
0.12357064999999999,551.0956793,0
0.12398714000000001,551.4407781,0
0.12439855000000001,551.89709671,0
0.12479829999999999,552.23331544,0
0.12520281,552.68631283,0
0.12560877999999998,553.02641,0
0.12602101999999998,553.37019636,0
0.12644465,553.834614,0
0.12682084999999998,554.15871164,0
0.12723574999999998,554.50459842,0
0.12762145,554.83435349,0
0.12805734,555.30663821,0
0.12843608999999997,555.6329106,0
0.12887976999999998,555.9957294,0
0.12924839999999999,556.31669692,0
0.12968681999999998,556.79143562,0
0.13012332,557.15088833,0
0.13049148,557.47216826,0
0.13090174999999998,557.81727672,0
0.13133941,558.29264846,0
0.13176865,558.64887872,0
0.13218813999999998,558.99981931,0
0.13260418999999998,559.34902405,0
0.13294711999999997,559.7720396,0
0.13341618,560.036668,0
0.13383810999999998,560.38977132,0
0.13421288999999997,560.60144165,0
0.1346232,561.06336006,0
0.13501236,561.39850966,0
0.13544331999999998,561.75749714,0
0.13587074999999998,562.11469478,0
0.13625777,562.56443502,0
0.13664312999999997,562.89821597,0
0.13711838999999998,563.28319618,0
0.13750644999999997,563.61889513,0
0.13793151999999997,564.09124168,0
0.13835293999999998,564.33083779,0
0.13876635999999998,564.68152205,0
0.13918096,564.91748995,0
0.13957319999999998,565.37208902,0
0.14000359999999998,565.61734863,0
0.14044192,565.98297621,0
0.14082562999999998,566.31764336,0
0.14127151,566.80382791,0
0.14168836999999998,567.04197809,0
0.14207149,567.37686977,0
0.14251854,567.74851647,0
0.14293330999999998,568.10190348,0
0.14331584,568.43701964,0
0.14379426999999997,568.82728426,0
0.1442085,569.18096476,0
0.14459071999999998,569.51647166,0
0.14503807,569.77328432,0
0.14541968,570.10876976,0
0.14583331,570.46283885,0
0.14631207,570.73814158,0
0.14669337,571.07397323,0
0.1471383,571.4466268,0
0.14758292999999997,571.81933014,0
0.14796215999999998,572.2711714,0
0.14843979,572.54669848,0
0.14885369999999998,572.78557911,0
0.14923399999999998,573.12193092,0
0.14970944,573.51344529,0
0.15012124,573.8684024,0
0.15053434999999998,574.10737363,0
0.15097899999999997,574.36470636,0
0.15139027,574.71986039,0
0.15183286999999998,575.09337128,0
0.15227702999999998,575.35086237,0
0.15265441999999999,575.80411543,0
0.15309645,576.1779309,0
0.15354003,576.43557805,0
0.15398183999999998,576.80965832,0
0.15442335999999998,577.18378822,0
0.15480315,577.40476444,0
0.15524596999999998,577.66251562,0
0.15571828999999998,578.05512853,0
0.15612756,578.41122628,0
0.15656978,578.6690815,0
0.15701011999999998,579.04367207,0
0.15745203,579.30163375,0
0.15789198,579.67638036,0
0.15833330999999998,579.93428518,0
0.15877286,580.30918781,0
0.15921229999999997,580.68424893,0
0.15968457,580.96072198,0
0.16006065,581.29906146,0
0.16053241999999998,581.57553576,0
0.16100414,581.85211901,0
0.16141101,582.20902181,0
0.16188222,582.48560632,0
0.16235329999999998,582.76224531,0
0.16275801999999998,583.2368258,0
0.16322857999999998,583.51352177,0
0.16369732999999997,583.90779884,0
0.16410475,584.1476394,0
0.16457307999999998,584.54207623,0
0.16501151,584.80045164,0
0.16544814,585.17661622,0
0.16594856,585.47186056,0
0.16638477999999998,585.84818861,0
0.16685351999999998,586.12505293,0
0.16732371,586.28395974,0
0.16776101,586.54244171,0
0.16825874999999998,586.95586413,0
0.16869543999999997,587.21428902,0
0.16919271,587.62788233,0
0.16966009999999998,587.90480237,0
0.17009465999999998,588.28167656,0
0.17059122,588.69555592,0
0.17105804,588.97264199,0
0.17149518,589.11276758,0
0.17202207,589.54526469,0
0.17245718,589.80390019,0
0.17295405,590.09938225,0
0.17345075,590.39491888,0
0.17391462,590.79080463,0
0.17437996,591.06800103,0
0.17484497999999998,591.34514283,0
0.17530809,591.7411969,0
0.17589648,592.092281,0
0.17632826999999998,592.47011,0
0.17682326999999998,592.76582496,0
0.17737978,593.09846333,0
0.17784339,593.37571658,0
0.17836865999999998,593.69000249,0
0.17886264,593.98571745,0
0.17935627999999998,594.28137779,0
0.17984984999999998,594.57714736,0
0.18031229999999998,594.85440062,0
0.18086702,595.18714823,0
0.18135964999999998,595.48280857,0
0.18185212999999997,595.77852352,0
0.18237346,596.21251781,0
0.18286551999999998,596.50834685,0
0.18338802999999998,596.82264129,0
0.18394075,597.15529188,0
0.18439973999999998,597.55271833,0
0.0,335.34453635,0
0.00064781,336.06253093,0
0.0010032399999999999,336.88237768,0
0.00118886,337.24519348,0
0.0013169100000000001,337.48859637,0
0.0016083499999999997,339.08804703,0
0.0018561200000000002,340.87366611,0
0.0020282800000000004,341.63327203,0
0.0023086,342.93096669,0
0.0028598,343.72200861,0
0.0033912099999999995,345.40912922,0
0.00394176,346.5029065,0
0.00438184,347.75992649,0
0.00479129,348.80651027,0
0.005290240000000001,350.08626727,0
0.00566126,350.9201672,0
0.0059073,352.21303675,0
0.006273,353.14686929,0
0.006663680000000001,354.69380656,0
0.00697526,355.50925323,0
0.007287259999999999,356.82864845,0
0.007638699999999999,357.65957159,0
0.00802203,358.90550752,0
0.00848979,359.88056832,0
0.00883196,361.11343525,0
0.00919665,362.05273973,0
0.009681889999999999,363.33944444,0
0.010111189999999999,364.10202427,0
0.010477199999999999,365.44803759,0
0.01087041,366.4008635,0
0.011226280000000002,367.64388535,0
0.01165971,368.61313917,0
0.012053149999999999,369.77068688,0
0.01237881,370.49900575,0
0.01276509,371.65541275,0
0.01318766,372.52238806,0
0.01349738,373.85437337,0
0.01389197,374.61093316,0
0.014241550000000002,375.95956112,0
0.0146335,376.61498948,0
0.015036830000000001,377.78271049,0
0.015381740000000001,378.62447805,0
0.01570073,379.76163376,0
0.01615515,380.64649833,0
0.016540700000000002,381.70902834,0
0.01689373,382.45472637,0
0.01726199,383.71550682,0
0.017686320000000002,384.59173952,0
0.01806765,385.65566898,0
0.018455310000000003,386.51910035,0
0.01878152,387.56305302,0
0.01916075,388.22058162,0
0.019577900000000002,389.30136954,0
0.01992116,390.14996183,0
0.02026611,391.40806056,0
0.02067006,392.0776194,0
0.02099773,393.22830194,0
0.0214196,393.90609919,0
0.02176681,394.96373064,0
0.02212861,395.7210675,0
0.02252044,396.69551504,0
0.02290242,397.56440017,0
0.02321764,398.50955838,0
0.023616750000000002,399.18168121,0
0.02398687,400.35501601,0
0.02434414,401.11395139,0
0.024727930000000002,402.08922293,0
0.02507626,402.94824405,0
0.025453530000000002,403.81958128,0
0.02583361,404.48732635,0
0.026187500000000002,405.45301617,0
0.02656941,406.22529713,0
0.026923870000000003,407.39808327,0
0.02729011,407.95948952,0
0.02770931,409.16032177,0
0.02804283,409.70924702,0
0.028417460000000002,410.68730606,0
0.028809289999999998,411.46717652,0
0.02917647,412.4434809,0
0.02952595,413.10386351,0
0.029919530000000003,413.98927218,0
0.030301150000000002,414.6640087,0
0.03066272,415.74366331,0
0.031010560000000003,416.50858353,0
0.031370999999999996,417.38257425,0
0.03175412,418.16337679,0
0.032146829999999994,419.05214315,0
0.032482239999999996,419.60714199,0
0.032874429999999996,420.49681408,0
0.033246319999999996,421.27504993,0
0.03356506,422.23831199,0
0.033957339999999996,422.81920229,0
0.03432461,423.90788024,0
0.034652129999999996,424.46211512,0
0.03508621,425.37330561,0
0.03543015,426.03912047,0
0.035781629999999995,426.91612965,0
0.036177259999999996,427.70890977,0
0.03650373,428.57630835,0
0.036878209999999995,429.04943122,0
0.03729928,430.06265143,0
0.0376337,430.83116402,0
0.0379893,431.60935196,0
0.03839264,432.30476552,0
0.038733819999999995,433.07770226,0
0.039108079999999996,433.76143467,0
0.039505849999999995,434.56007998,0
0.03983033,435.22300284,0
0.04022291,436.12469364,0
0.04062657,436.71901564,0
0.04092489,437.68475546,0
0.041338849999999996,438.28456869,0
0.041725139999999994,439.08143805,0
0.04204159,439.74351238,0
0.042448669999999994,440.55063459,0
0.04281244,441.13003995,0
0.04317174,442.02157603,0
0.04356136,442.50873405,0
0.043920459999999995,443.4012614,0
0.04426799,444.0798152,0
0.04464927,444.87864441,0
0.045021429999999994,445.56916344,0
0.04537781,446.35788281,0
0.045766509999999996,446.84706619,0
0.04613315,447.64136194,0
0.04651312,448.23231359,0
0.0468815,449.1333916,0
0.04723297,449.71235134,0
0.047602469999999994,450.50997677,0
0.04798163,451.10231286,0
0.04831364,451.77876273,0
0.048717319999999995,452.38306234,0
0.0491005,453.18890609,0
0.049424909999999996,453.86320718,0
0.049819619999999995,454.57005802,0
0.05016987,455.15169154,0
0.050524229999999996,455.94635612,0
0.05093756,456.55777029,0
0.051313939999999995,457.25810261,0
0.051651709999999997,457.9411172,0
0.05204213,458.64885546,0
0.05241747,459.13891192,0
0.052783069999999994,459.83605846,0
0.053176339999999996,460.54648813,0
0.05351532,461.33794512,0
0.053858539999999996,461.81458758,0
0.05426755,462.63953601,0
0.054603439999999996,463.113468,0
0.054978639999999995,463.81777637,0
0.055382749999999994,464.43014763,0
0.05572815,465.22741346,0
0.056109149999999997,465.72384957,0
0.05650089,466.43775591,0
0.05684312,466.91669718,0
0.05722433,467.62652248,0
0.05761362,468.23446748,0
0.05794403,469.02747374,0
0.058327529999999995,469.52729817,0
0.058700999999999996,470.23529759,0
0.05905985,470.72416489,0
0.059447049999999994,471.43953601,0
0.05980551,471.92890487,0
0.060183959999999995,472.74746557,0
0.06055964999999999,473.24575956,0
0.060916990000000004,474.05525972,0
0.06129021,474.44653277,0
0.0616849,475.06155782,0
0.06205495,475.66520888,0
0.06241097999999999,476.26252928,0
0.06278916999999999,476.76410348,0
0.06316443,477.47818447,0
0.06352004,478.07644906,0
0.06390681,478.69010288,0
0.06429330999999999,479.30404275,0
0.06463813,479.89825765,0
0.06502443,480.51290023,0
0.06540011999999999,481.12281713,0
0.06575641,481.616641,0
0.06615259,482.23724976,0
0.06649816,482.72651647,0
0.06688225,483.44923172,0
0.06728287,483.96598765,0
0.06761124,484.6624347,0
0.06797845,485.05627924,0
0.06839105,485.68729097,0
0.06876876,486.30166828,0
0.0691258,486.90631995,0
0.06949434,487.40949604,0
0.06986006,488.1266817,0
0.07026412,488.54043993,0
0.07061722,489.14463315,0
0.07095757999999999,489.6352506,0
0.07134319,490.36389925,0
0.0717573,490.78387422,0
0.0721179,491.28545101,0
0.07249921,491.79758645,0
0.07286153,492.40851694,0
0.07320999,493.01295536,0
0.07361974,493.43229042,0
0.07397347,494.14805786,0
0.07433812,494.5455832,0
0.07474113,495.17863188,0
0.07513842,495.70112977,0
0.07544830999999999,496.28848276,0
0.07585019999999999,496.70575211,0
0.0762559,497.34171131,0
0.07662166,497.8497895,0
0.07699771,498.36333986,0
0.07734951999999999,498.86504085,0
0.0777183,499.37556859,0
0.0781383,499.91219213,0
0.07849165999999999,500.5241258,0
0.07884447,500.91905435,0
0.07925908,501.56259213,0
0.07960318,502.062301,0
0.07998824,502.5830214,0
0.08038135,502.99943328,0
0.08072367999999999,503.60788972,0
0.08112667,504.02988839,0
0.08150621,504.65794612,0
0.08183393,505.04227353,0
0.08224047999999999,505.68478744,0
0.08263608,506.10421381,0
0.08299263,506.6130008,0
0.08337288,507.13419442,0
0.08373589,507.64690415,0
0.08410569,508.16340221,0
0.08449223,508.6887891,0
0.08488007,509.10595007,0
0.08523772,509.72642144,0
0.08562525,510.14400325,0
0.08600102999999999,510.66515406,0
0.08637473,511.07615257,0
0.08676725,511.60653607,0
0.08712721,512.01098889,0
0.08750911,512.53651583,0
0.08792275,512.96919957,0
0.08822851,513.56561406,0
0.08864046,514.10768103,0
0.08903184,514.63945199,0
0.08938892999999999,514.9342869,0
0.08976661,515.45953092,0
0.09013533,515.87061836,0
0.09052969,516.40514538,0
0.09088135,516.80788123,0
0.09130075,517.46604777,0
0.09163346,517.74945511,0
0.09203706,518.2900692,0
0.09241708,518.81871983,0
0.09278138999999999,519.2293599,0
0.09318807999999999,519.77259201,0
0.09354214999999999,520.1783926,0
0.09392484,520.70968995,0
0.09435599,521.15645213,0
0.09469134,521.6635349,0
0.09507315,521.9745563,0
0.09549227,522.52624285,0
0.0958421,522.93132946,0
0.09624698,523.25512683,0
0.09661528999999999,523.78095524,0
0.09695123,524.17940614,0
0.09738617,524.74103556,0
0.09776543,525.16290446,0
0.09810590999999999,525.45375888,0
0.09852883999999999,526.12076698,0
0.09892457,526.55216181,0
0.09929976,526.97291749,0
0.09970179,527.40818049,0
0.10008882,527.94670168,0
0.1004268,528.3484512,0
0.10083655999999999,528.67760196,0
0.10120298999999999,529.20602907,0
0.10160907,529.53365971,0
0.10197856,530.06430179,0
0.10237406,530.38672175,0
0.1027748,530.82339148,0
0.10313398,531.34940141,0
0.10350082,531.76847651,0
0.10392443,532.21822225,0
0.10430259,532.53243327,0
0.10464931,532.94141396,0
0.10507071999999999,533.50228027,0
0.10543851,533.81153551,0
0.10585308,534.36936723,0
0.10623383,534.6860166,0
0.10656842999999999,535.20137588,0
0.10697215,535.53082399,0
0.10740737,535.98925492,0
0.10779935,536.42462056,0
0.1081248,536.82427594,0
0.10854627,537.27610142,0
0.10895423,537.72090174,0
0.10937693,538.06194155,0
0.10969519,538.45859986,0
0.11010769,538.79450297,0
0.11051176,539.23817831,0
0.11093873,539.69457738,0
0.11125989,540.09370093,0
0.11165039,540.53078401,0
0.11204193999999999,540.85636741,0
0.11245846999999999,541.30812832,0
0.11281692,541.6160508,0
0.113149,542.13466775,0
0.1135978,542.37982828,0
0.11398232999999999,542.92765582,0
0.11438146,543.37121674,0
0.11474912,543.68516057,0
0.11511645,543.99908089,0
0.11554317,544.57121463,0
0.11595799999999999,544.79884072,0
0.11626746,545.1943653,0
0.11666243999999999,545.63708914,0
0.11709017,546.09810761,0
0.11748273,546.42708662,0
0.1178773,546.87036461,0
0.11825342999999999,547.19068884,0
0.11862299,547.7337533,0
0.11907247,547.98184095,0
0.11942356,548.40208745,0
0.1197958,548.72102315,0
0.1202073,549.06184125,0
0.12061824,549.40253863,0
0.12100804999999999,549.8450949,0
0.12137329,550.16088486,0
0.1217415,550.47847359,0
0.12215869,551.05043504,0
0.12258213,551.39913348,0
0.12293017999999999,551.70612194,0
0.12334387000000001,552.27706547,0
0.12373561000000001,552.49508647,0
0.12411902000000001,552.82229219,0
0.12453699,553.2827227,0
0.12492365000000001,553.61213992,0
0.12529676,553.93417361,0
0.12574994,554.41501627,0
0.12613265,554.74281266,0
0.12650733,555.18030945,0
0.12693703,555.42073001,0
0.1273112,555.8583894,0
0.12770953000000002,556.19568296,0
0.12813891000000002,556.66478237,0
0.12846058000000002,556.8452277,0
0.12891044000000002,557.21199031,0
0.12930342,557.66135572,0
0.12969440000000002,557.99548597,0
0.13012281,558.23640149,0
0.13052180000000002,558.68984834,0
0.13087983,559.00596719,0
0.13134495000000002,559.38259464,0
0.13169646000000002,559.69538287,0
0.13206563000000002,560.13295667,0
0.13252033000000002,560.50437298,0
0.13291011,560.8393313,0
0.13329984,561.17443344,0
0.13372503000000002,561.52977816,0
0.13407719,561.95888705,0
0.13454698,562.33993166,0
0.13494263,562.67917829,0
0.13528141000000002,562.87129849,0
0.13572992,563.35594409,0
0.13611672000000002,563.57556819,0
0.1365662,563.94608137,0
0.13695132000000002,564.28022388,0
0.13733619000000002,564.61440137,0
0.13775305000000002,564.96696675,0
0.13820186,565.33793114,0
0.13855403000000002,565.65402663,0
0.13897037,566.00687778,0
0.13938653,566.35982543,0
0.13977035000000002,566.69449805,0
0.14018607000000002,567.04758077,0
0.14060355000000002,567.28618804,0
0.1409531,567.71748717,0
0.14140053000000002,568.08929257,0
0.14184766000000001,568.46114766,0
0.14220006000000002,568.66305931,0
0.14261502,569.01682806,0
0.14302944,569.37047628,0
0.14341191,569.70598251,0
0.14385811,570.07827924,0
0.14424035000000002,570.41402535,0
0.14465416,570.76811007,0
0.14506955000000002,571.00709153,0
0.1455148,571.37962848,0
0.14589629,571.7156469,0
0.14634311,571.97314475,0
0.14672409,572.30919553,0
0.14713713,572.66392574,0
0.14755127,572.90299152,0
0.14796221,573.37340388,0
0.14834440000000002,573.59429453,0
0.14878825,573.96757976,0
0.14920013000000001,574.3225811,0
0.14961222000000002,574.67789656,0
0.14999182,575.01458685,0
0.15040485,575.25399649,0
0.15088133,575.53030535,0
0.15126053,575.86724303,0
0.15167165000000002,576.22289013,0
0.15205054,576.56000964,0
0.15246262000000002,576.79950956,0
0.15293809,577.07598548,0
0.15331511,577.52968023,0
0.15375836,577.78774483,0
0.15419985,578.16218669,0
0.15460944000000001,578.51825681,0
0.15502063000000002,578.75805868,0
0.15546321000000002,579.0162817,0
0.15587385,579.25597457,0
0.15628293000000001,579.61239865,0
0.15669332000000002,579.85219428,0
0.15710187,580.20865408,0
0.1575436,580.46703556,0
0.1579517,580.82358928,0
0.15838980000000003,581.31570994,0
0.1587994,581.55575311,0
0.15924019,581.81418141,0
0.15964776,582.17118936,0
0.16008667000000001,582.54679548,0
0.16052678,582.80527311,0
0.1609653,583.1810351,0
0.16134227,583.40266307,0
0.16181336000000002,583.67975263,0
0.16225289,583.93839138,0
0.16262945,584.16007394,0
0.16309816000000002,584.55448189,0
0.16347459,584.77631819,0
0.16394299,585.17093662,0
0.16441125,585.565721,0
0.16475572000000002,585.76907526,0
0.1652249,586.04616797,0
0.16569433,586.32353379,0
0.16609912000000002,586.68154116,0
0.16656803,586.95890804,0
0.16691006,587.2801289,0
0.16734712000000002,587.5389182,0
0.16787778,587.85327944,0
0.16822094,588.05666072,0
0.16868716,588.45212058,0
0.16912352,588.71101648,0
0.16955819,589.08816289,0
0.17002536000000001,589.36564216,0
0.17045962,589.74294818,0
0.1708017,589.94634258,0
0.17133049,590.26089312,0
0.17176578,590.51994761,0
0.17220078,590.77894741,0
0.17260457,591.01946676,0
0.17303759000000002,591.3970781,0
0.17356500000000002,591.71158237,0
0.17397002,591.83353646,0
0.17434033000000002,592.1742334,0
0.17483618,592.47030818,0
0.17530094000000002,592.74795349,0
0.17576379,593.14448224,0
0.17619702,593.40358596,0
0.17659899,593.64409241,0
0.17715403000000002,594.09641686,0
0.17758674000000002,594.35562724,0
0.17795738,594.57774505,0
0.17845132000000002,594.87388389,0
0.17888347000000002,595.13309427,0
0.17937703000000002,595.42928782,0
0.17980868,595.6884435,0
0.18021097,595.80963504,0
0.18070226,596.22530114,0
0.18113341000000002,596.48451153,0
0.18159341,596.88179835,0
