Time[s],Displacement longi[mm],Force[kN],Effective Strain,N/A,Thickness[mm],OuterWidth[mm],N/A
250.12,1.5425,0.561,0,0,0,0,0
250.62,1.5459,0.561,0,0,0,0,0
251.12,1.5489,0.56129,0,0,0,0,0
251.62,1.5523,0.56171,0,0,0,0,0
252.12,1.5555,0.562,0,0,0,0,0
252.62,1.5591,0.562,0,0,0,0,0
253.12,1.562,0.562,0,0,0,0,0
253.62,1.5654,0.562,0,0,0,0,0
254.12,1.5683,0.56229,0,0,0,0,0
254.62,1.5716,0.56271,0,0,0,0,0
255.12,1.5757,0.563,0,0,0,0,0
255.62,1.5784,0.563,0,0,0,0,0
256.12,1.5821,0.563,0,0,0,0,0
256.62,1.5852,0.56329,0,0,0,0,0
257.12,1.5884,0.56371,0,0,0,0,0
257.62,1.5918,0.564,0,0,0,0,0
258.12,1.5948,0.564,0,0,0,0,0
258.62,1.5982,0.564,0,0,0,0,0
259.12,1.6021,0.564,0,0,0,0,0
259.62,1.6052,0.564,0,0,0,0,0
260.12,1.6084,0.56429,0,0,0,0,0
260.62,1.6114,0.56471,0,0,0,0,0
261.12,1.6153,0.565,0,0,0,0,0
261.62,1.6183,0.565,0,0,0,0,0
262.12,1.6217,0.565,0,0,0,0,0
262.62,1.625,0.565,0,0,0,0,0
263.12,1.6284,0.565,0,0,0,0,0
263.62,1.6317,0.56529,0,0,0,0,0
264.12,1.6349,0.56571,0,0,0,0,0
264.62,1.6382,0.566,0,0,0,0,0
265.12,1.6413,0.566,0,0,0,0,0
265.62,1.6448,0.566,0,0,0,0,0
266.12,1.648,0.566,0,0,0,0,0
266.62,1.6514,0.566,0,0,0,0,0
267.12,1.6547,0.566,0,0,0,0,0
267.62,1.6579,0.56629,0,0,0,0,0
268.12,1.6613,0.56671,0,0,0,0,0
268.62,1.6645,0.567,0,0,0,0,0
269.12,1.6678,0.567,0,0,0,0,0
269.62,1.6712,0.567,0,0,0,0,0
270.12,1.6745,0.567,0,0,0,0,0
270.62,1.6777,0.567,0,0,0,0,0
271.12,1.6809,0.567,0,0,0,0,0
271.62,1.6844,0.56729,0,0,0,0,0
272.12,1.6876,0.56771,0,0,0,0,0
272.62,1.6909,0.568,0,0,0,0,0
273.12,1.6941,0.568,0,0,0,0,0
273.62,1.6973,0.568,0,0,0,0,0
274.12,1.7009,0.568,0,0,0,0,0
274.62,1.7039,0.568,0,0,0,0,0
275.12,1.7073,0.56829,0,0,0,0,0
275.62,1.7105,0.56871,0,0,0,0,0
276.12,1.7139,0.569,0,0,0,0,0
276.62,1.7172,0.569,0,0,0,0,0
277.12,1.7203,0.569,0,0,0,0,0
277.62,1.7237,0.569,0,0,0,0,0
278.12,1.7271,0.569,0,0,0,0,0
278.62,1.7304,0.569,0,0,0,0,0
279.13,1.7336,0.569,0,0,0,0,0
279.62,1.7368,0.56929,0,0,0,0,0
280.12,1.7402,0.56971,0,0,0,0,0
280.62,1.7434,0.57,0,0,0,0,0
281.12,1.7468,0.57,0,0,0,0,0
281.62,1.7499,0.57,0,0,0,0,0
282.12,1.7533,0.57,0,0,0,0,0
282.62,1.7566,0.57,0,0,0,0,0
283.12,1.7599,0.57029,0,0,0,0,0
283.62,1.7632,0.57071,0,0,0,0,0
284.12,1.7665,0.571,0,0,0,0,0
284.62,1.7701,0.571,0,0,0,0,0
285.12,1.7734,0.571,0,0,0,0,0
285.62,1.7765,0.571,0,0,0,0,0
286.12,1.7799,0.571,0,0,0,0,0
286.62,1.7831,0.57129,0,0,0,0,0
287.12,1.7864,0.57143,0,0,0,0,0
287.62,1.7898,0.57157,0,0,0,0,0
288.12,1.7931,0.57171,0,0,0,0,0
288.62,1.7964,0.572,0,0,0,0,0
289.12,1.7999,0.572,0,0,0,0,0
289.62,1.8033,0.572,0,0,0,0,0
290.12,1.8065,0.572,0,0,0,0,0
290.62,1.8099,0.572,0,0,0,0,0
291.12,1.8131,0.57229,0,0,0,0,0
291.62,1.8166,0.57271,0,0,0,0,0
292.12,1.8199,0.573,0,0,0,0,0
292.62,1.8234,0.573,0,0,0,0,0
293.12,1.8266,0.573,0,0,0,0,0
293.62,1.83,0.573,0,0,0,0,0
294.12,1.8335,0.573,0,0,0,0,0
