Time[s],Displacement longi[mm],Force[kN],N/A,N/A,N/A,Thickness[mm],OuterWidth[mm],N/A
170,0.66056,2.4712,0,0,0,0,0
170.5,0.66366,2.473,0,0,0,0,0
171,0.66636,2.4761,0,0,0,0,0
171.5,0.66961,2.4776,0,0,0,0,0
172,0.67276,2.4774,0,0,0,0,0
172.5,0.67563,2.4782,0,0,0,0,0
173,0.67854,2.4803,0,0,0,0,0
173.5,0.68155,2.4828,0,0,0,0,0
174,0.6841,2.4845,0,0,0,0,0
174.5,0.68676,2.487,0,0,0,0,0
175,0.68947,2.4899,0,0,0,0,0
175.5,0.69204,2.4915,0,0,0,0,0
176,0.695,2.4929,0,0,0,0,0
176.5,0.69794,2.4947,0,0,0,0,0
177,0.70085,2.4971,0,0,0,0,0
177.5,0.70406,2.4994,0,0,0,0,0
178,0.70747,2.5009,0,0,0,0,0
178.5,0.71023,2.5016,0,0,0,0,0
179,0.71339,2.5037,0,0,0,0,0
179.5,0.71613,2.5063,0,0,0,0,0
180,0.71901,2.5063,0,0,0,0,0
180.5,0.72135,2.5061,0,0,0,0,0
181,0.72411,2.5076,0,0,0,0,0
181.5,0.7272,2.5114,0,0,0,0,0
182,0.73005,2.5146,0,0,0,0,0
182.5,0.73253,2.5172,0,0,0,0,0
183,0.73591,2.5191,0,0,0,0,0
183.5,0.73884,2.5209,0,0,0,0,0
184,0.74207,2.522,0,0,0,0,0
184.5,0.74497,2.5231,0,0,0,0,0
185,0.74818,2.5243,0,0,0,0,0
185.5,0.75102,2.5259,0,0,0,0,0
186,0.75364,2.5275,0,0,0,0,0
186.5,0.75643,2.5297,0,0,0,0,0
187,0.75897,2.5308,0,0,0,0,0
187.5,0.7617,2.5319,0,0,0,0,0
188,0.76459,2.534,0,0,0,0,0
188.5,0.76767,2.5366,0,0,0,0,0
189,0.77049,2.5391,0,0,0,0,0
189.5,0.77397,2.5409,0,0,0,0,0
190,0.77721,2.5428,0,0,0,0,0
190.5,0.78053,2.5444,0,0,0,0,0
191,0.78342,2.5463,0,0,0,0,0
191.5,0.78647,2.5466,0,0,0,0,0
192,0.78922,2.5468,0,0,0,0,0
192.5,0.79177,2.5486,0,0,0,0,0
193,0.79463,2.5523,0,0,0,0,0
193.5,0.79747,2.5551,0,0,0,0,0
194,0.80044,2.5558,0,0,0,0,0
194.5,0.80298,2.5555,0,0,0,0,0
195,0.80615,2.5572,0,0,0,0,0
195.5,0.80945,2.5591,0,0,0,0,0
196,0.81278,2.56,0,0,0,0,0
196.5,0.81587,2.561,0,0,0,0,0
197,0.81894,2.5641,0,0,0,0,0
197.5,0.82161,2.5664,0,0,0,0,0
198,0.82453,2.5673,0,0,0,0,0
198.5,0.82718,2.568,0,0,0,0,0
199,0.82991,2.5721,0,0,0,0,0
199.5,0.8328,2.5756,0,0,0,0,0
200,0.83579,2.5775,0,0,0,0,0
200.5,0.8387,2.5773,0,0,0,0,0
201,0.84175,2.5778,0,0,0,0,0
201.5,0.84489,2.5783,0,0,0,0,0
202,0.84849,2.5798,0,0,0,0,0
202.5,0.85166,2.5811,0,0,0,0,0
203,0.85463,2.5821,0,0,0,0,0
203.5,0.85723,2.5834,0,0,0,0,0
204,0.8602,2.5849,0,0,0,0,0
204.5,0.86274,2.5856,0,0,0,0,0
205,0.86569,2.5872,0,0,0,0,0
205.5,0.86855,2.5901,0,0,0,0,0
206,0.87129,2.5944,0,0,0,0,0
206.5,0.87426,2.5961,0,0,0,0,0
207,0.87754,2.5965,0,0,0,0,0
207.5,0.88073,2.5957,0,0,0,0,0
208,0.88384,2.597,0,0,0,0,0
208.5,0.88708,2.598,0,0,0,0,0
209,0.89016,2.6002,0,0,0,0,0
209.5,0.89303,2.602,0,0,0,0,0
210,0.89576,2.6031,0,0,0,0,0
210.5,0.89878,2.6036,0,0,0,0,0
211,0.90144,2.6058,0,0,0,0,0
211.5,0.90405,2.6082,0,0,0,0,0
212,0.90729,2.6101,0,0,0,0,0
212.5,0.91004,2.6103,0,0,0,0,0
213,0.91338,2.6141,0,0,0,0,0
213.5,0.91652,2.6167,0,0,0,0,0
214,0.91994,2.6164,0,0,0,0,0
214.5,0.92331,2.6141,0,0,0,0,0
215,0.926,2.6157,0,0,0,0,0
215.5,0.9293,2.6174,0,0,0,0,0
216,0.93205,2.6193,0,0,0,0,0
216.5,0.93482,2.6217,0,0,0,0,0
217,0.93738,2.6234,0,0,0,0,0
217.5,0.9403,2.6238,0,0,0,0,0
218,0.94325,2.6247,0,0,0,0,0
218.5,0.94628,2.6258,0,0,0,0,0
219,0.94959,2.627,0,0,0,0,0
219.5,0.95299,2.6277,0,0,0,0,0
220,0.95618,2.6294,0,0,0,0,0
220.5,0.95924,2.6315,0,0,0,0,0
221,0.96222,2.6334,0,0,0,0,0
221.5,0.96513,2.6337,0,0,0,0,0
222,0.96811,2.6345,0,0,0,0,0
222.5,0.97104,2.6366,0,0,0,0,0
223,0.97364,2.6384,0,0,0,0,0
223.5,0.97654,2.6391,0,0,0,0,0
224,0.97955,2.6405,0,0,0,0,0
224.5,0.98278,2.642,0,0,0,0,0
225,0.98599,2.6428,0,0,0,0,0
225.5,0.98951,2.6431,0,0,0,0,0
226,0.9925,2.6454,0,0,0,0,0
226.5,0.99596,2.6469,0,0,0,0,0
