Time[s];Displacement[mm];Force[kN];AxStrain_1;AxStrain_2;Thickness[mm];Width[mm];Inner width
266.2455;1.739787357;0.0035;0;0;0;0;0
266.7454;1.743206233;0.0019;0;0;0;0;0
267.2455;1.746034902;0.0044;0;0;0;0;0
267.7455;1.749673519;0.0022;0;0;0;0;0
268.2455;1.753357002;0.0035;0;0;0;0;0
268.7456;1.756971338;0.0051;0;0;0;0;0
269.2454;1.759593394;0.0022;0;0;0;0;0
269.7453;1.762800238;0.0013;0;0;0;0;0
270.2453;1.766587283;0.0051;0;0;0;0;0
270.7456;1.769312454;0.0007;0;0;0;0;0
271.2454;1.772864143;0.0025;0;0;0;0;0
