Time[s];Displacement[mm];Force[kN];AxStrain_1;AxStrain_2;Thickness[mm];Width[mm];Inner width
266.9954;1.69802152;0.7183;0;0;0;0;0
267.4955;1.700894291;0.7202;0;0;0;0;0
267.9954;1.704351595;0.7161;0;0;0;0;0
268.4956;1.708099255;0.7209;0;0;0;0;0
268.9955;1.711206616;0.7149;0;0;0;0;0
269.4953;1.713441638;0.7209;0;0;0;0;0
269.9954;1.718010908;0.7168;0;0;0;0;0
270.4954;1.721447373;0.7161;0;0;0;0;0
270.9953;1.72466964;0.7145;0;0;0;0;0
271.4953;1.727816132;0.7152;0;0;0;0;0
271.9953;1.731769322;0.7142;0;0;0;0;0
272.4956;1.734454407;0.7161;0;0;0;0;0
272.9953;1.737611096;0.7152;0;0;0;0;0
273.4953;1.741433129;0.7127;0;0;0;0;0
273.9952;1.744565791;0.7127;0;0;0;0;0
274.4954;1.748084532;0.7117;0;0;0;0;0
274.9956;1.75202198;0.7111;0;0;0;0;0
275.4956;1.754709678;0.7089;0;0;0;0;0
275.9952;1.75844765;0.6959;0;0;0;0;0
276.4954;1.761484335;0.706;0;0;0;0;0
276.9952;1.764927428;0.7035;0;0;0;0;0
277.4953;1.768328267;0.7048;0;0;0;0;0
277.9953;1.771657283;0.7019;0;0;0;0;0
278.4952;1.775179656;0.6934;0;0;0;0;0
278.9951;1.778404026;0.6883;0;0;0;0;0
279.4952;1.782039903;0.6826;0;0;0;0;0
279.9955;1.785661759;0.6788;0;0;0;0;0
280.4955;1.789971902;0.6618;0;0;0;0;0
280.9951;1.793376757;0.6374;0;0;0;0;0
