"E0",,,,,"E1",,,,"E10",,,,"E11",,,,"E12",,,,"E13",,,,"E14",,,,"E15",,,,"E16",,,,"E17",,,,"E18",,,,"E19",,,,"E2",,,,"E20",,,,"E21",,,,"E22",,,,"E23",,,,"E24",,,,"E25",,,,"E26",,,,"E27",,,,"E28",,,,"E29",,,,"E3",,,,"E30",,,,"E4",,,,"E5",,,,"E6",,,,"E7",,,,"E8",,,,"E9",,,
"Index [1]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]"
517,0.0248634,0.14844,6.11865,5.97021,0.14911,0.0296753,0.228691,0.199016,0.101026,0.100525,1.09557,0.995042,0.115979,0.0230816,0.222098,0.199016,0.129465,0.0257657,0.224782,0.199016,0.116582,0.0464035,0.444435,0.398032,0.0993908,0.039557,0.437551,0.397994,0.102049,0.0609244,0.657934,0.59701,0.102115,0.0609679,0.658016,0.597048,0.0953955,0.0759373,0.871964,0.796026,0.100419,0.0799358,0.875962,0.796026,0.0896415,0.089197,1.08424,0.995042,0.155055,0.0308584,0.229875,0.199016,0.0851994,0.0847737,1.07978,0.995004,0.104219,0.0207413,0.219757,0.199016,0.101531,0.0202062,0.219222,0.199016,0.0874417,0.0348046,0.432837,0.398032,0.0826206,0.0328856,0.430918,0.398032,0.0901974,0.0538487,0.650858,0.59701,0.0849768,0.050732,0.647742,0.59701,0.0827601,0.0658792,0.861905,0.796026,0.0794652,0.0632564,0.859282,0.796026,0.0846552,0.0842355,1.07928,0.995042,0.143847,0.0572502,0.455244,0.397994,0.0751096,0.0747372,1.06978,0.995042,0.157181,0.0625629,0.460595,0.398032,0.128472,0.076704,0.673752,0.597048,0.127605,0.0761815,0.673192,0.59701,0.111321,0.0886143,0.884641,0.796026,0.107273,0.0853919,0.881418,0.796026,0.0990893,0.0985943,1.0936,0.995004
518,0.0249171,0.14876,6.11897,5.97021,0.14951,0.0297549,0.228771,0.199016,0.101502,0.100998,1.09604,0.995042,0.117009,0.0232867,0.222303,0.199016,0.129826,0.0258374,0.224854,0.199016,0.117264,0.0466747,0.444707,0.398032,0.0998094,0.0397235,0.437717,0.397994,0.102318,0.0610846,0.658094,0.59701,0.102477,0.0611837,0.658232,0.597048,0.0956575,0.0761459,0.872172,0.796026,0.100706,0.0801647,0.876191,0.796026,0.0898361,0.0893907,1.08443,0.995042,0.155475,0.0309419,0.229958,0.199016,0.0855817,0.0851541,1.08016,0.995004,0.104459,0.0207891,0.219805,0.199016,0.101362,0.0201727,0.219189,0.199016,0.0879877,0.0350219,0.433054,0.398032,0.0831105,0.0330806,0.431113,0.398032,0.0904128,0.0539773,0.650987,0.59701,0.0852478,0.0508938,0.647904,0.59701,0.0829373,0.0660202,0.862046,0.796026,0.0798163,0.0635359,0.859562,0.796026,0.0849331,0.084512,1.07955,0.995042,0.14453,0.0575222,0.455516,0.397994,0.0753758,0.0750021,1.07004,0.995042,0.157599,0.0627295,0.460761,0.398032,0.128613,0.0767881,0.673836,0.597048,0.128063,0.0764549,0.673465,0.59701,0.111611,0.0888456,0.884872,0.796026,0.107603,0.0856545,0.881681,0.796026,0.0994544,0.0989575,1.09396,0.995004
519,0.0249932,0.149215,6.11943,5.97021,0.150588,0.0299694,0.228986,0.199016,0.101694,0.101189,1.09623,0.995042,0.116891,0.0232632,0.222279,0.199016,0.130349,0.0259416,0.224958,0.199016,0.117721,0.0468566,0.444889,0.398032,0.100042,0.039816,0.43781,0.397994,0.102902,0.0614335,0.658443,0.59701,0.102872,0.0614197,0.658468,0.597048,0.0960142,0.0764298,0.872456,0.796026,0.100918,0.0803333,0.876359,0.796026,0.0901356,0.0896887,1.08473,0.995042,0.15592,0.0310307,0.230047,0.199016,0.0856204,0.0851927,1.0802,0.995004,0.104715,0.0208399,0.219856,0.199016,0.102167,0.0203329,0.219349,0.199016,0.0882607,0.0351306,0.433163,0.398032,0.083491,0.0332321,0.431264,0.398032,0.0908774,0.0542547,0.651264,0.59701,0.0854941,0.0510409,0.648051,0.59701,0.0834265,0.0664097,0.862436,0.796026,0.0800844,0.0637493,0.859775,0.796026,0.0851907,0.0847683,1.07981,0.995042,0.144708,0.0575929,0.455587,0.397994,0.0756199,0.075245,1.07029,0.995042,0.15841,0.0630524,0.461084,0.398032,0.129234,0.0771589,0.674207,0.597048,0.128408,0.0766611,0.673671,0.59701,0.111988,0.0891453,0.885172,0.796026,0.107871,0.0858682,0.881895,0.796026,0.0997395,0.0992412,1.09425,0.995004
520,0.0250717,0.149683,6.1199,5.97021,0.150854,0.0300225,0.229039,0.199016,0.102079,0.101573,1.09662,0.995042,0.117586,0.0234015,0.222418,0.199016,0.131166,0.0261042,0.22512,0.199016,0.118148,0.0470266,0.445059,0.398032,0.100537,0.0400131,0.438007,0.397994,0.103186,0.0616031,0.658613,0.59701,0.103208,0.0616201,0.658668,0.597048,0.0963038,0.0766604,0.872687,0.796026,0.101123,0.0804968,0.876523,0.796026,0.0904144,0.0899661,1.08501,0.995042,0.156823,0.0312103,0.230226,0.199016,0.0857711,0.0853425,1.08035,0.995004,0.104551,0.0208073,0.219824,0.199016,0.10177,0.020254,0.21927,0.199016,0.0883901,0.0351821,0.433214,0.398032,0.0837695,0.0333429,0.431375,0.398032,0.0909756,0.0543133,0.651323,0.59701,0.0857614,0.0512004,0.648211,0.59701,0.0835685,0.0665227,0.862549,0.796026,0.0804295,0.064024,0.86005,0.796026,0.0854432,0.0850196,1.08006,0.995042,0.145095,0.0577471,0.455741,0.397994,0.0758698,0.0754936,1.07054,0.995042,0.158694,0.0631652,0.461197,0.398032,0.129463,0.0772957,0.674343,0.597048,0.128809,0.0769001,0.67391,0.59701,0.11238,0.0894571,0.885483,0.796026,0.108101,0.0860512,0.882078,0.796026,0.100025,0.0995249,1.09453,0.995004
521,0.0251451,0.150122,6.12034,5.97021,0.151173,0.0300859,0.229102,0.199016,0.102444,0.101936,1.09698,0.995042,0.117781,0.0234404,0.222457,0.199016,0.131395,0.0261497,0.225166,0.199016,0.11855,0.0471866,0.445219,0.398032,0.100547,0.0400171,0.438011,0.397994,0.103335,0.0616921,0.658702,0.59701,0.103622,0.0618676,0.658916,0.597048,0.0964873,0.0768064,0.872833,0.796026,0.101449,0.0807561,0.876782,0.796026,0.0905869,0.0901378,1.08518,0.995042,0.157029,0.0312513,0.230268,0.199016,0.0861861,0.0857555,1.08076,0.995004,0.105158,0.0209281,0.219944,0.199016,0.102459,0.0203909,0.219407,0.199016,0.0889333,0.0353983,0.43343,0.398032,0.0837879,0.0333503,0.431382,0.398032,0.0912017,0.0544483,0.651458,0.59701,0.0860469,0.0513709,0.648381,0.59701,0.0838978,0.0667849,0.862811,0.796026,0.0808276,0.0643409,0.860367,0.796026,0.0855825,0.0851581,1.0802,0.995042,0.145811,0.0580317,0.456026,0.397994,0.0761227,0.0757453,1.07079,0.995042,0.159536,0.0635003,0.461532,0.398032,0.129912,0.0775634,0.674611,0.597048,0.129441,0.0772773,0.674287,0.59701,0.112707,0.0897177,0.885744,0.796026,0.108554,0.0864121,0.882438,0.796026,0.100342,0.0998403,1.09484,0.995004
522,0.0252216,0.150578,6.12079,5.97021,0.152443,0.0303387,0.229355,0.199016,0.102712,0.102202,1.09724,0.995042,0.118811,0.0236453,0.222661,0.199016,0.13138,0.0261468,0.225163,0.199016,0.118983,0.0473592,0.445391,0.398032,0.101194,0.0402744,0.438268,0.397994,0.103834,0.0619902,0.659,0.59701,0.103834,0.0619936,0.659042,0.597048,0.0968333,0.0770819,0.873108,0.796026,0.101827,0.0810573,0.877083,0.796026,0.0908768,0.0904262,1.08547,0.995042,0.15744,0.0313332,0.230349,0.199016,0.086465,0.086033,1.08104,0.995004,0.105681,0.0210322,0.220048,0.199016,0.102621,0.0204232,0.219439,0.199016,0.089143,0.0354818,0.433514,0.398032,0.0841947,0.0335122,0.431544,0.398032,0.0915119,0.0546335,0.651643,0.59701,0.0864079,0.0515864,0.648597,0.59701,0.0842428,0.0670594,0.863086,0.796026,0.0810197,0.0644938,0.86052,0.796026,0.0858249,0.0853994,1.08044,0.995042,0.146365,0.0582523,0.456246,0.397994,0.0762969,0.0759186,1.07096,0.995042,0.159569,0.0635135,0.461545,0.398032,0.130395,0.0778522,0.6749,0.597048,0.129627,0.0773885,0.674399,0.59701,0.11315,0.0900706,0.886097,0.796026,0.108759,0.086575,0.882601,0.796026,0.100563,0.100061,1.09507,0.995004
523,0.0252753,0.150899,6.12111,5.97021,0.15333,0.0305151,0.229531,0.199016,0.103021,0.10251,1.09755,0.995042,0.118871,0.0236572,0.222673,0.199016,0.131918,0.0262537,0.22527,0.199016,0.119471,0.0475534,0.445585,0.398032,0.101498,0.0403955,0.438389,0.397994,0.104295,0.0622651,0.659275,0.59701,0.104117,0.0621628,0.659211,0.597048,0.0971404,0.0773263,0.873353,0.796026,0.102076,0.0812553,0.877281,0.796026,0.0912391,0.0907867,1.08583,0.995042,0.157833,0.0314114,0.230428,0.199016,0.0866397,0.0862068,1.08121,0.995004,0.10577,0.0210499,0.220066,0.199016,0.102963,0.0204912,0.219507,0.199016,0.0894875,0.0356189,0.433651,0.398032,0.0842834,0.0335475,0.431579,0.398032,0.0919147,0.054874,0.651884,0.59701,0.0867801,0.0518086,0.648819,0.59701,0.084294,0.0671002,0.863126,0.796026,0.0812254,0.0646575,0.860683,0.796026,0.0860999,0.0856731,1.08072,0.995042,0.146737,0.0584003,0.456394,0.397994,0.0765765,0.0761969,1.07124,0.995042,0.160227,0.0637756,0.461807,0.398032,0.130885,0.0781444,0.675192,0.597048,0.130149,0.0777005,0.674711,0.59701,0.113362,0.090239,0.886265,0.796026,0.108939,0.0867183,0.882745,0.796026,0.101007,0.100503,1.09551,0.995004
524,0.0253533,0.151365,6.12158,5.97021,0.15442,0.0307321,0.229748,0.199016,0.103256,0.102744,1.09779,0.995042,0.119535,0.0237894,0.222806,0.199016,0.132993,0.0264678,0.225484,0.199016,0.119697,0.0476431,0.445675,0.398032,0.102102,0.0406358,0.43863,0.397994,0.104597,0.0624456,0.659455,0.59701,0.104561,0.0624279,0.659476,0.597048,0.0975818,0.0776777,0.873704,0.796026,0.10235,0.0814736,0.877499,0.796026,0.0914351,0.0909818,1.08602,0.995042,0.157989,0.0314423,0.230459,0.199016,0.086909,0.0864748,1.08148,0.995004,0.106036,0.0211029,0.220119,0.199016,0.103087,0.020516,0.219532,0.199016,0.0899018,0.0357838,0.433816,0.398032,0.0850087,0.0338362,0.431868,0.398032,0.0921459,0.055012,0.652022,0.59701,0.0869825,0.0519294,0.64894,0.59701,0.0846366,0.067373,0.863399,0.796026,0.0815826,0.0649418,0.860968,0.796026,0.0863069,0.085879,1.08092,0.995042,0.147162,0.0585696,0.456563,0.397994,0.0768262,0.0764453,1.07149,0.995042,0.160727,0.0639745,0.462006,0.398032,0.131246,0.0783599,0.675407,0.597048,0.130629,0.0779871,0.674997,0.59701,0.113799,0.0905866,0.886613,0.796026,0.109303,0.0870079,0.883034,0.796026,0.101253,0.100747,1.09575,0.995004
525,0.0254376,0.151868,6.12208,5.97021,0.154006,0.0306497,0.229666,0.199016,0.103749,0.103235,1.09828,0.995042,0.119742,0.0238307,0.222847,0.199016,0.133217,0.0265123,0.225529,0.199016,0.120226,0.0478538,0.445886,0.398032,0.102414,0.0407603,0.438754,0.397994,0.104775,0.0625514,0.659561,0.59701,0.104948,0.0626588,0.659707,0.597048,0.0980041,0.0780138,0.87404,0.796026,0.102721,0.0817685,0.877794,0.796026,0.0917655,0.0913105,1.08635,0.995042,0.158438,0.0315318,0.230548,0.199016,0.0871485,0.0867131,1.08172,0.995004,0.106577,0.0212105,0.220227,0.199016,0.10387,0.0206719,0.219688,0.199016,0.0902859,0.0359367,0.433969,0.398032,0.0851498,0.0338924,0.431924,0.398032,0.0924797,0.0552113,0.652221,0.59701,0.0874313,0.0521974,0.649207,0.59701,0.0848926,0.0675767,0.863603,0.796026,0.0816476,0.0649936,0.861019,0.796026,0.0865617,0.0861326,1.08117,0.995042,0.147548,0.0587233,0.456717,0.397994,0.0771165,0.0767342,1.07178,0.995042,0.161017,0.0640898,0.462122,0.398032,0.131693,0.0786267,0.675674,0.597048,0.13093,0.0781668,0.675177,0.59701,0.114134,0.0908533,0.88688,0.796026,0.109577,0.0872266,0.883253,0.796026,0.101454,0.100947,1.09595,0.995004
526,0.0255019,0.152252,6.12247,5.97021,0.154824,0.0308124,0.229829,0.199016,0.104014,0.103499,1.09854,0.995042,0.12113,0.0241069,0.223123,0.199016,0.133788,0.026626,0.225642,0.199016,0.120785,0.0480762,0.446108,0.398032,0.102804,0.0409155,0.438909,0.397994,0.105481,0.0629733,0.659983,0.59701,0.105149,0.0627792,0.659827,0.597048,0.0983763,0.0783101,0.874336,0.796026,0.10329,0.0822218,0.878248,0.796026,0.0920579,0.0916014,1.08664,0.995042,0.158921,0.0316278,0.230644,0.199016,0.087451,0.0870141,1.08202,0.995004,0.106573,0.0212097,0.220226,0.199016,0.103809,0.0206596,0.219676,0.199016,0.0903626,0.0359672,0.433999,0.398032,0.0851218,0.0338812,0.431913,0.398032,0.0927022,0.0553441,0.652354,0.59701,0.0875249,0.0522532,0.649263,0.59701,0.0852706,0.0678776,0.863904,0.796026,0.0821729,0.0654117,0.861438,0.796026,0.0868578,0.0864272,1.08147,0.995042,0.14782,0.0588314,0.456825,0.397994,0.0773202,0.0769368,1.07198,0.995042,0.161904,0.064443,0.462475,0.398032,0.132105,0.0788731,0.675921,0.597048,0.131623,0.07858,0.67559,0.59701,0.114458,0.0911116,0.887138,0.796026,0.109951,0.0875237,0.88355,0.796026,0.101862,0.101353,1.09636,0.995004
527,0.025573,0.152677,6.12289,5.97021,0.15516,0.0308794,0.229896,0.199016,0.104108,0.103592,1.09863,0.995042,0.121505,0.0241814,0.223198,0.199016,0.134308,0.0267294,0.225746,0.199016,0.121098,0.0482011,0.446233,0.398032,0.103229,0.0410845,0.439078,0.397994,0.105826,0.0631791,0.660189,0.59701,0.105555,0.0630214,0.66007,0.597048,0.0985909,0.0784809,0.874507,0.796026,0.103498,0.0823872,0.878413,0.796026,0.0922828,0.0918252,1.08687,0.995042,0.159912,0.031825,0.230841,0.199016,0.0877929,0.0873543,1.08236,0.995004,0.106596,0.0212144,0.220231,0.199016,0.103852,0.0206682,0.219684,0.199016,0.0908152,0.0361473,0.434179,0.398032,0.0857424,0.0341282,0.43216,0.398032,0.0929982,0.0555208,0.65253,0.59701,0.0880866,0.0525886,0.649599,0.59701,0.085561,0.0681088,0.864135,0.796026,0.0823068,0.0655184,0.861544,0.796026,0.0871213,0.0866894,1.08173,0.995042,0.148431,0.0590748,0.457069,0.397994,0.0775769,0.0771923,1.07223,0.995042,0.162464,0.064666,0.462698,0.398032,0.132469,0.0790903,0.676138,0.597048,0.131902,0.0787468,0.675757,0.59701,0.114758,0.0913502,0.887376,0.796026,0.110393,0.0878758,0.883902,0.796026,0.102156,0.101646,1.09665,0.995004
528,0.0256651,0.153226,6.12344,5.97021,0.156086,0.0310637,0.23008,0.199016,0.104499,0.103981,1.09902,0.995042,0.121583,0.0241971,0.223213,0.199016,0.134941,0.0268555,0.225872,0.199016,0.121376,0.0483116,0.446343,0.398032,0.103677,0.0412628,0.439257,0.397994,0.106167,0.0633829,0.660393,0.59701,0.1061,0.0633467,0.660395,0.597048,0.0989274,0.0787488,0.874775,0.796026,0.10379,0.0826199,0.878646,0.796026,0.0925154,0.0920567,1.0871,0.995042,0.160331,0.0319085,0.230925,0.199016,0.0880228,0.0875831,1.08259,0.995004,0.107034,0.0213015,0.220318,0.199016,0.104562,0.0208096,0.219826,0.199016,0.0911245,0.0362705,0.434302,0.398032,0.0863087,0.0343536,0.432386,0.398032,0.0933072,0.0557053,0.652715,0.59701,0.0882287,0.0526734,0.649684,0.59701,0.0857474,0.0682571,0.864283,0.796026,0.0826965,0.0658285,0.861854,0.796026,0.0874,0.0869666,1.08201,0.995042,0.148789,0.0592173,0.457211,0.397994,0.0778437,0.0774578,1.0725,0.995042,0.162879,0.0648312,0.462863,0.398032,0.132894,0.0793438,0.676391,0.597048,0.13255,0.0791338,0.676144,0.59701,0.115167,0.0916758,0.887702,0.796026,0.110658,0.0880866,0.884113,0.796026,0.102543,0.102031,1.09703,0.995004
529,0.0257087,0.153486,6.1237,5.97021,0.156441,0.0311342,0.23015,0.199016,0.104821,0.104301,1.09934,0.995042,0.12212,0.0243039,0.22332,0.199016,0.134981,0.0268634,0.22588,0.199016,0.12181,0.0484843,0.446516,0.398032,0.104189,0.0414667,0.439461,0.397994,0.106312,0.0634691,0.660479,0.59701,0.106233,0.0634264,0.660475,0.597048,0.099177,0.0789475,0.874974,0.796026,0.104142,0.0828997,0.878926,0.796026,0.0926998,0.0922402,1.08728,0.995042,0.160469,0.031936,0.230952,0.199016,0.0882619,0.0878209,1.08282,0.995004,0.107864,0.0214667,0.220483,0.199016,0.104257,0.0207489,0.219765,0.199016,0.0913594,0.0363639,0.434396,0.398032,0.0863076,0.0343532,0.432385,0.398032,0.0935405,0.0558446,0.652854,0.59701,0.0885231,0.0528492,0.649859,0.59701,0.0859671,0.068432,0.864458,0.796026,0.0827563,0.0658761,0.861902,0.796026,0.0876227,0.0871883,1.08223,0.995042,0.149178,0.0593721,0.457366,0.397994,0.0779423,0.0775559,1.0726,0.995042,0.163474,0.0650677,0.4631,0.398032,0.133273,0.0795702,0.676618,0.597048,0.132871,0.0793256,0.676336,0.59701,0.115419,0.0918768,0.887903,0.796026,0.111065,0.0884103,0.884437,0.796026,0.102786,0.102273,1.09728,0.995004
530,0.0258081,0.15408,6.12429,5.97021,0.156865,0.0312186,0.230235,0.199016,0.105129,0.104608,1.09965,0.995042,0.12293,0.024465,0.223481,0.199016,0.135176,0.0269023,0.225919,0.199016,0.122186,0.0486341,0.446666,0.398032,0.104386,0.0415451,0.439539,0.397994,0.106842,0.0637859,0.660796,0.59701,0.106714,0.0637134,0.660761,0.597048,0.0997534,0.0794063,0.875433,0.796026,0.104549,0.0832234,0.879249,0.796026,0.0930196,0.0925584,1.0876,0.995042,0.160977,0.032037,0.231053,0.199016,0.0886153,0.0881726,1.08318,0.995004,0.107755,0.0214451,0.220461,0.199016,0.105004,0.0208975,0.219914,0.199016,0.0918371,0.0365541,0.434586,0.398032,0.0867018,0.0345101,0.432542,0.398032,0.0938403,0.0560236,0.653033,0.59701,0.0888807,0.0530627,0.650073,0.59701,0.0863258,0.0687176,0.864744,0.796026,0.0830598,0.0661177,0.862144,0.796026,0.0878725,0.0874369,1.08248,0.995042,0.150081,0.0597315,0.457725,0.397994,0.0783641,0.0779756,1.07302,0.995042,0.164259,0.0653805,0.463412,0.398032,0.133879,0.0799322,0.67698,0.597048,0.13314,0.0794857,0.676496,0.59701,0.115801,0.0921805,0.888207,0.796026,0.111375,0.0886576,0.884684,0.796026,0.102974,0.102459,1.09746,0.995004
531,0.025894,0.154593,6.12481,5.97021,0.157989,0.0314424,0.230459,0.199016,0.105399,0.104876,1.09992,0.995042,0.12318,0.0245148,0.223531,0.199016,0.136286,0.0271232,0.226139,0.199016,0.122898,0.0489174,0.446949,0.398032,0.104952,0.0417704,0.439764,0.397994,0.107137,0.0639619,0.660972,0.59701,0.106914,0.0638325,0.660881,0.597048,0.0998434,0.079478,0.875504,0.796026,0.10494,0.0835351,0.879561,0.796026,0.0932583,0.0927959,1.08784,0.995042,0.161774,0.0321956,0.231212,0.199016,0.0889464,0.088502,1.08351,0.995004,0.107875,0.0214689,0.220485,0.199016,0.105608,0.0210177,0.220034,0.199016,0.0921237,0.0366682,0.4347,0.398032,0.0868063,0.0345517,0.432584,0.398032,0.0944508,0.0563881,0.653398,0.59701,0.0890976,0.0531922,0.650202,0.59701,0.0866002,0.068936,0.864962,0.796026,0.0834038,0.0663915,0.862417,0.796026,0.0881616,0.0877245,1.08277,0.995042,0.150413,0.0598635,0.457857,0.397994,0.0786125,0.0782227,1.07326,0.995042,0.164747,0.0655745,0.463606,0.398032,0.134141,0.0800883,0.677136,0.597048,0.13372,0.0798325,0.676843,0.59701,0.11609,0.0924111,0.888437,0.796026,0.11171,0.0889244,0.884951,0.796026,0.10329,0.102774,1.09778,0.995004
532,0.0259664,0.155025,6.12524,5.97021,0.158286,0.0315014,0.230518,0.199016,0.105705,0.105181,1.10022,0.995042,0.124292,0.0247361,0.223752,0.199016,0.136562,0.027178,0.226194,0.199016,0.123272,0.0490661,0.447098,0.398032,0.104953,0.0417707,0.439765,0.397994,0.107464,0.064157,0.661167,0.59701,0.107404,0.0641253,0.661173,0.597048,0.100187,0.0797515,0.875778,0.796026,0.105223,0.0837602,0.879786,0.796026,0.0934562,0.0929928,1.08803,0.995042,0.162685,0.0323769,0.231393,0.199016,0.089136,0.0886907,1.08369,0.995004,0.108109,0.0215154,0.220532,0.199016,0.105689,0.0210339,0.22005,0.199016,0.0925854,0.036852,0.434884,0.398032,0.0871867,0.0347031,0.432735,0.398032,0.0943795,0.0563455,0.653355,0.59701,0.0893782,0.0533597,0.65037,0.59701,0.0869374,0.0692045,0.865231,0.796026,0.0837748,0.0666869,0.862713,0.796026,0.0882634,0.0878258,1.08287,0.995042,0.15058,0.05993,0.457924,0.397994,0.0788266,0.0784357,1.07348,0.995042,0.165209,0.0657584,0.46379,0.398032,0.134651,0.0803932,0.677441,0.597048,0.134237,0.0801407,0.677151,0.59701,0.116455,0.0927014,0.888728,0.796026,0.112041,0.0891873,0.885214,0.796026,0.103585,0.103068,1.09807,0.995004
533,0.0260534,0.155544,6.12576,5.97021,0.158991,0.0316418,0.230658,0.199016,0.106042,0.105516,1.10056,0.995042,0.123934,0.0246649,0.223681,0.199016,0.137226,0.0273101,0.226326,0.199016,0.12338,0.0491092,0.447141,0.398032,0.105868,0.0421348,0.440129,0.397994,0.107985,0.0644682,0.661478,0.59701,0.10784,0.0643857,0.661434,0.597048,0.100533,0.0800269,0.876053,0.796026,0.105327,0.0838429,0.879869,0.796026,0.0939186,0.0934529,1.08849,0.995042,0.163002,0.03244,0.231456,0.199016,0.0895733,0.0891258,1.08413,0.995004,0.108452,0.0215837,0.2206,0.199016,0.105765,0.0210489,0.220065,0.199016,0.0928176,0.0369444,0.434976,0.398032,0.0875085,0.0348312,0.432863,0.398032,0.0948693,0.0566379,0.653648,0.59701,0.0898639,0.0536497,0.65066,0.59701,0.0872967,0.0694904,0.865517,0.796026,0.0838212,0.0667239,0.86275,0.796026,0.0885713,0.0881322,1.08317,0.995042,0.151221,0.0601849,0.458179,0.397994,0.07908,0.0786879,1.07373,0.995042,0.166115,0.0661191,0.464151,0.398032,0.135244,0.0807473,0.677795,0.597048,0.134606,0.0803614,0.677372,0.59701,0.116908,0.0930618,0.889088,0.796026,0.112509,0.08956,0.885586,0.796026,0.103981,0.103462,1.09847,0.995004
534,0.0261467,0.156102,6.12632,5.97021,0.159689,0.0317806,0.230797,0.199016,0.106327,0.1058,1.10084,0.995042,0.124651,0.0248076,0.223824,0.199016,0.137584,0.0273814,0.226398,0.199016,0.124002,0.0493568,0.447389,0.398032,0.106225,0.042277,0.440271,0.397994,0.108315,0.0646654,0.661675,0.59701,0.108099,0.0645405,0.661589,0.597048,0.100874,0.0802981,0.876324,0.796026,0.105631,0.0840848,0.880111,0.796026,0.0941143,0.0936477,1.08869,0.995042,0.163764,0.0325916,0.231608,0.199016,0.0898161,0.0893674,1.08437,0.995004,0.108675,0.021628,0.220644,0.199016,0.106689,0.0212329,0.220249,0.199016,0.0930415,0.0370335,0.435065,0.398032,0.0881676,0.0350935,0.433125,0.398032,0.0950763,0.0567615,0.653771,0.59701,0.0899999,0.0537309,0.650741,0.59701,0.0876319,0.0697573,0.865784,0.796026,0.0841803,0.0670097,0.863036,0.796026,0.0889158,0.088475,1.08352,0.995042,0.151709,0.0603791,0.458373,0.397994,0.0793093,0.078916,1.07396,0.995042,0.166922,0.0664403,0.464472,0.398032,0.135699,0.0810187,0.678066,0.597048,0.13512,0.0806681,0.677678,0.59701,0.11717,0.0932704,0.889297,0.796026,0.112768,0.0897661,0.885792,0.796026,0.10426,0.103739,1.09874,0.995004
535,0.0261767,0.156281,6.12649,5.97021,0.159378,0.0317187,0.230735,0.199016,0.106633,0.106104,1.10115,0.995042,0.124912,0.0248596,0.223876,0.199016,0.138459,0.0275555,0.226572,0.199016,0.124257,0.0494581,0.44749,0.398032,0.106481,0.0423789,0.440373,0.397994,0.108825,0.0649697,0.661979,0.59701,0.108557,0.0648136,0.661862,0.597048,0.101115,0.08049,0.876516,0.796026,0.10587,0.0842752,0.880301,0.796026,0.0943732,0.0939053,1.08895,0.995042,0.163734,0.0325856,0.231602,0.199016,0.0900984,0.0896483,1.08465,0.995004,0.109458,0.021784,0.2208,0.199016,0.106356,0.0211666,0.220183,0.199016,0.0931832,0.0370899,0.435122,0.398032,0.0883915,0.0351826,0.433215,0.398032,0.0955046,0.0570171,0.654027,0.59701,0.0902694,0.0538918,0.650902,0.59701,0.0876238,0.0697508,0.865777,0.796026,0.0842536,0.067068,0.863094,0.796026,0.089044,0.0886026,1.08364,0.995042,0.152074,0.0605243,0.458518,0.397994,0.0795002,0.079106,1.07415,0.995042,0.167473,0.0666595,0.464691,0.398032,0.135871,0.0811212,0.678169,0.597048,0.135189,0.0807092,0.677719,0.59701,0.117539,0.0935641,0.88959,0.796026,0.113153,0.0900729,0.886099,0.796026,0.104574,0.104052,1.09906,0.995004
