"E0",,,,,"E1",,,,"E10",,,,"E11",,,,"E12",,,,"E13",,,,"E14",,,,"E15",,,,"E16",,,,"E2",,,,"E3",,,,"E4",,,,"E5",,,,"E6",,,,"E7",,,,"E8",,,,"E9",,,
"Index [1]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]"
108,0.00133081,0.00811396,6.10513,6.09701,0.00214821,0.000436569,0.203662,0.203225,0.000252294,0.000102549,0.406569,0.406466,0.000131478,8.01622e-05,0.609779,0.609699,5.60262e-05,4.55455e-05,0.812978,0.812932,0.000171647,0.000174422,1.01634,1.01617,-0.000193165,-0.000235545,1.21916,1.2194,3.33393e-05,4.74295e-05,1.42268,1.42263,-0.000168009,-0.00027316,1.62559,1.62586,0.00227017,0.000922799,0.407412,0.406489,0.00156051,0.000951405,0.610627,0.609675,0.00141174,0.00114766,0.814087,0.81294,0.00157318,0.00159868,1.0178,1.0162,0.00125942,0.00153573,1.22093,1.21939,0.000894741,0.00127291,1.42393,1.42265,0.00133353,0.00216811,1.62801,1.62584,0.00100692,0.00020464,0.203438,0.203233
109,0.00134435,0.00819651,6.10521,6.09701,0.00219208,0.000445486,0.203671,0.203225,0.000257511,0.000104669,0.406571,0.406466,8.68647e-05,5.29613e-05,0.609752,0.609699,2.65381e-05,2.15737e-05,0.812954,0.812932,0.000105724,0.000107433,1.01627,1.01617,-0.000115266,-0.000140555,1.21926,1.2194,6.31771e-05,8.98777e-05,1.42272,1.42263,-0.000145248,-0.000236153,1.62563,1.62586,0.00261158,0.00106158,0.407551,0.406489,0.00167858,0.00102339,0.610699,0.609675,0.00145308,0.00118127,0.814121,0.81294,0.00155184,0.00157698,1.01778,1.0162,0.00130361,0.00158961,1.22098,1.21939,0.000962063,0.00136868,1.42402,1.42265,0.00140558,0.00228525,1.62813,1.62584,0.00109296,0.000222125,0.203455,0.203233
110,0.00135135,0.00823922,6.10525,6.09701,0.00229867,0.000467147,0.203692,0.203225,0.000290415,0.000118044,0.406584,0.406466,0.000181886,0.000110896,0.60981,0.609699,5.26887e-05,4.28323e-05,0.812975,0.812932,0.000110123,0.000111903,1.01628,1.01617,-0.000174406,-0.00021267,1.21919,1.2194,9.43573e-06,1.34236e-05,1.42264,1.42263,-0.000156746,-0.000254847,1.62561,1.62586,0.0023655,0.00096155,0.407451,0.406489,0.00160923,0.000981111,0.610657,0.609675,0.00140777,0.00114443,0.814084,0.81294,0.00158144,0.00160707,1.01781,1.0162,0.00129924,0.00158429,1.22097,1.21939,0.000988754,0.00140665,1.42406,1.42265,0.00137744,0.00223949,1.62808,1.62584,0.000958448,0.000194788,0.203428,0.203233
111,0.00139429,0.00850101,6.10551,6.09701,0.00232018,0.000471519,0.203697,0.203225,0.000264322,0.000107438,0.406574,0.406466,5.97812e-05,3.64485e-05,0.609735,0.609699,1.84376e-05,1.49885e-05,0.812947,0.812932,0.000105775,0.000107485,1.01627,1.01617,-0.000167852,-0.000204679,1.21919,1.2194,-1.76651e-05,-2.51309e-05,1.42261,1.42263,-0.000180482,-0.000293439,1.62557,1.62586,0.00237732,0.000966353,0.407456,0.406489,0.00171227,0.00104393,0.610719,0.609675,0.00148594,0.00120798,0.814148,0.81294,0.00165756,0.00168442,1.01789,1.0162,0.00138479,0.0016886,1.22108,1.21939,0.000980741,0.00139526,1.42405,1.42265,0.00145379,0.00236363,1.6282,1.62584,0.00077749,0.000158011,0.203391,0.203233
112,0.00139815,0.00852455,6.10554,6.09701,0.00212413,0.000431676,0.203657,0.203225,0.000142803,5.80446e-05,0.406524,0.406466,9.5936e-05,5.84921e-05,0.609757,0.609699,-6.53976e-07,-5.31638e-07,0.812931,0.812932,0.000116257,0.000118136,1.01628,1.01617,-0.000190758,-0.00023261,1.21917,1.2194,-3.08131e-05,-4.38357e-05,1.42259,1.42263,-0.000185169,-0.000301059,1.62556,1.62586,0.00260659,0.00105955,0.407549,0.406489,0.00167832,0.00102323,0.610699,0.609675,0.00149582,0.00121601,0.814156,0.81294,0.00161619,0.00164238,1.01785,1.0162,0.00136062,0.00165912,1.22105,1.21939,0.00105595,0.00150225,1.42416,1.42265,0.00145611,0.00236741,1.62821,1.62584,0.00106806,0.000217065,0.20345,0.203233
113,0.00141956,0.00865507,6.10567,6.09701,0.0021647,0.000439922,0.203665,0.203225,0.000262069,0.000106522,0.406573,0.406466,0.000120902,7.37138e-05,0.609773,0.609699,2.2384e-05,1.81967e-05,0.81295,0.812932,8.48534e-05,8.6225e-05,1.01625,1.01617,-0.000178887,-0.000218135,1.21918,1.2194,-3.81181e-05,-5.42279e-05,1.42258,1.42263,-0.000196608,-0.000319658,1.62554,1.62586,0.00256419,0.00104231,0.407532,0.406489,0.00169016,0.00103045,0.610706,0.609675,0.00153645,0.00124904,0.814189,0.81294,0.00165994,0.00168684,1.01789,1.0162,0.00139212,0.00169753,1.22109,1.21939,0.00111173,0.0015816,1.42424,1.42265,0.00151129,0.00245712,1.6283,1.62584,0.0010876,0.000221036,0.203454,0.203233
114,0.00145316,0.00885991,6.10587,6.09701,0.00239336,0.000486391,0.203712,0.203225,0.000161919,6.58145e-05,0.406532,0.406466,9.90286e-05,6.03776e-05,0.609759,0.609699,2.87517e-05,2.33732e-05,0.812955,0.812932,0.000136291,0.000138494,1.0163,1.01617,-0.000171709,-0.000209382,1.21919,1.2194,1.17536e-05,1.6721e-05,1.42265,1.42263,-0.00015902,-0.000258545,1.62561,1.62586,0.00257756,0.00104775,0.407537,0.406489,0.00184661,0.00112583,0.610801,0.609675,0.00171675,0.00139562,0.814335,0.81294,0.00171736,0.00174519,1.01795,1.0162,0.00145491,0.0017741,1.22116,1.21939,0.00112081,0.00159452,1.42425,1.42265,0.00157074,0.00255378,1.62839,1.62584,0.000966951,0.000196516,0.203429,0.203233
115,0.00149277,0.00910144,6.10611,6.09701,0.00253502,0.00051518,0.20374,0.203225,0.00030404,0.000123582,0.40659,0.406466,-4.41144e-06,-2.68965e-06,0.609696,0.609699,1.56776e-05,1.27449e-05,0.812945,0.812932,0.000103148,0.000104815,1.01627,1.01617,-0.000221481,-0.000270073,1.21913,1.2194,-1.08153e-05,-1.53862e-05,1.42262,1.42263,-0.000193177,-0.000314079,1.62555,1.62586,0.00300672,0.0012222,0.407712,0.406489,0.00181089,0.00110405,0.61078,0.609675,0.00163737,0.00133109,0.814271,0.81294,0.00171703,0.00174485,1.01795,1.0162,0.00153732,0.0018746,1.22126,1.21939,0.00116865,0.00166258,1.42432,1.42265,0.00158858,0.00258278,1.62842,1.62584,0.000969673,0.00019707,0.20343,0.203233
116,0.00149629,0.00912289,6.10614,6.09701,0.00279738,0.000568498,0.203794,0.203225,0.000210648,8.56213e-05,0.406552,0.406466,0.000146038,8.90395e-05,0.609788,0.609699,-8.72695e-06,-7.09442e-06,0.812925,0.812932,8.14479e-05,8.27645e-05,1.01625,1.01617,-0.000178841,-0.000218078,1.21918,1.2194,2.58118e-05,3.67206e-05,1.42267,1.42263,-0.000202683,-0.000329535,1.62553,1.62586,0.00294633,0.00119765,0.407687,0.406489,0.00195329,0.00119088,0.610866,0.609675,0.00160148,0.0013019,0.814242,0.81294,0.00179574,0.00182484,1.01803,1.0162,0.00153043,0.00186619,1.22126,1.21939,0.00120533,0.00171476,1.42437,1.42265,0.00158677,0.00257983,1.62842,1.62584,0.0011706,0.000237905,0.203471,0.203233
117,0.00154313,0.00940847,6.10642,6.09701,0.00256425,0.000521119,0.203746,0.203225,0.000277226,0.000112683,0.406579,0.406466,-3.67522e-06,-2.24078e-06,0.609697,0.609699,2.13139e-06,1.73267e-06,0.812934,0.812932,0.000102179,0.00010383,1.01627,1.01617,-0.000219404,-0.000267541,1.21913,1.2194,-1.41497e-05,-2.01298e-05,1.42261,1.42263,-0.000245221,-0.000398696,1.62547,1.62586,0.00297312,0.00120854,0.407698,0.406489,0.00198844,0.00121231,0.610888,0.609675,0.00162095,0.00131773,0.814257,0.81294,0.00181932,0.0018488,1.01805,1.0162,0.00152233,0.00185632,1.22125,1.21939,0.00122959,0.00174927,1.4244,1.42265,0.00164405,0.00267296,1.62851,1.62584,0.00112913,0.000229477,0.203462,0.203233
118,0.00154041,0.00939188,6.10641,6.09701,0.0022996,0.000467336,0.203692,0.203225,0.000265773,0.000108028,0.406574,0.406466,3.59635e-05,2.19269e-05,0.609721,0.609699,3.17617e-06,2.58201e-06,0.812935,0.812932,0.000155661,0.000158177,1.01632,1.01617,-0.000228191,-0.000278255,1.21912,1.2194,-4.56653e-06,-6.49649e-06,1.42262,1.42263,-0.000232485,-0.000377989,1.62549,1.62586,0.00293438,0.0011928,0.407682,0.406489,0.00193323,0.00117864,0.610854,0.609675,0.0017031,0.00138452,0.814324,0.81294,0.00191314,0.00194414,1.01815,1.0162,0.00158282,0.00193007,1.22132,1.21939,0.00131049,0.00186438,1.42452,1.42265,0.00166022,0.00269925,1.62854,1.62584,0.00106811,0.000217075,0.20345,0.203233
119,0.00156887,0.00956542,6.10658,6.09701,0.00249764,0.000507583,0.203733,0.203225,0.000328854,0.000133668,0.4066,0.406466,5.48973e-05,3.34708e-05,0.609732,0.609699,6.73614e-05,5.47602e-05,0.812987,0.812932,9.70932e-05,9.86627e-05,1.01626,1.01617,-0.000260416,-0.000317551,1.21908,1.2194,-1.84805e-05,-2.62909e-05,1.4226,1.42263,-0.000234521,-0.000381298,1.62548,1.62586,0.00294584,0.00119745,0.407687,0.406489,0.00197726,0.00120549,0.610881,0.609675,0.00166826,0.0013562,0.814296,0.81294,0.001869,0.00189928,1.0181,1.0162,0.00158754,0.00193582,1.22133,1.21939,0.00131929,0.0018769,1.42453,1.42265,0.00169589,0.00275725,1.6286,1.62584,0.00127641,0.000259409,0.203492,0.203233
120,0.00159917,0.00975016,6.10676,6.09701,0.00262591,0.00053365,0.203759,0.203225,0.000210319,8.54874e-05,0.406552,0.406466,4.85995e-05,2.96311e-05,0.609729,0.609699,8.83058e-05,7.17866e-05,0.813004,0.812932,0.000126616,0.000128662,1.01629,1.01617,-0.000239574,-0.000292136,1.21911,1.2194,5.20173e-05,7.40015e-05,1.4227,1.42263,-0.00027456,-0.000446397,1.62542,1.62586,0.00301771,0.00122667,0.407716,0.406489,0.00202649,0.0012355,0.610911,0.609675,0.00174475,0.00141838,0.814358,0.81294,0.00202409,0.00205689,1.01826,1.0162,0.00165578,0.00201904,1.22141,1.21939,0.00134296,0.00191057,1.42456,1.42265,0.00170143,0.00276625,1.62861,1.62584,0.00103065,0.000209461,0.203442,0.203233
121,0.0016228,0.00989421,6.10691,6.09701,0.00233397,0.000474322,0.203699,0.203225,0.000235046,9.55381e-05,0.406562,0.406466,4.15004e-05,2.53027e-05,0.609724,0.609699,4.11675e-05,3.34664e-05,0.812965,0.812932,0.00012804,0.00013011,1.0163,1.01617,-0.000263817,-0.000321698,1.21908,1.2194,-1.12978e-05,-1.60726e-05,1.42261,1.42263,-0.00025857,-0.000420399,1.62544,1.62586,0.00303695,0.00123449,0.407724,0.406489,0.00208517,0.00127128,0.610947,0.609675,0.00176103,0.00143161,0.814371,0.81294,0.00199459,0.00202691,1.01823,1.0162,0.0016536,0.00201638,1.22141,1.21939,0.0014195,0.00201946,1.42467,1.42265,0.00177735,0.00288968,1.62873,1.62584,0.00100806,0.000204871,0.203438,0.203233
122,0.00165051,0.0100632,6.10708,6.09701,0.00241126,0.000490029,0.203715,0.203225,0.000348504,0.000141655,0.406608,0.406466,-4.06557e-05,-2.47877e-05,0.609674,0.609699,5.38447e-05,4.37721e-05,0.812976,0.812932,6.43397e-05,6.53798e-05,1.01623,1.01617,-0.000229003,-0.000279246,1.21912,1.2194,3.77993e-05,5.37744e-05,1.42268,1.42263,-0.000292525,-0.000475606,1.62539,1.62586,0.00308182,0.00125273,0.407742,0.406489,0.00219362,0.00133739,0.611013,0.609675,0.00185829,0.00151068,0.81445,0.81294,0.00204161,0.00207469,1.01828,1.0162,0.00177388,0.00216305,1.22155,1.21939,0.00141475,0.00201269,1.42467,1.42265,0.00181369,0.00294877,1.62879,1.62584,0.00111502,0.00022661,0.20346,0.203233
123,0.00167471,0.0102107,6.10722,6.09701,0.00285629,0.00058047,0.203806,0.203225,0.000268757,0.000109241,0.406575,0.406466,1.19032e-05,7.25736e-06,0.609706,0.609699,2.00503e-05,1.62995e-05,0.812948,0.812932,8.72128e-05,8.86226e-05,1.01625,1.01617,-0.000210532,-0.000256722,1.21914,1.2194,-2.15034e-05,-3.05914e-05,1.4226,1.42263,-0.000316929,-0.000515283,1.62535,1.62586,0.00302995,0.00123164,0.407721,0.406489,0.00223909,0.00136512,0.611041,0.609675,0.00183229,0.00148954,0.814429,0.81294,0.00205241,0.00208567,1.01829,1.0162,0.00181383,0.00221176,1.2216,1.21939,0.00148187,0.00210819,1.42476,1.42265,0.00182832,0.00297255,1.62881,1.62584,0.00126032,0.000256139,0.203489,0.203233
124,0.00170952,0.010423,6.10744,6.09701,0.00270954,0.000550647,0.203776,0.203225,0.000126157,5.12785e-05,0.406517,0.406466,9.63628e-05,5.87523e-05,0.609758,0.609699,1.74274e-05,1.41673e-05,0.812946,0.812932,0.000102585,0.000104243,1.01627,1.01617,-0.000290568,-0.000354318,1.21904,1.2194,-8.12881e-05,-0.000115643,1.42252,1.42263,-0.000287992,-0.000468236,1.6254,1.62586,0.00313776,0.00127547,0.407765,0.406489,0.00224714,0.00137002,0.611045,0.609675,0.00206184,0.00167616,0.814616,0.81294,0.0021378,0.00217245,1.01838,1.0162,0.00191387,0.00233376,1.22172,1.21939,0.00156989,0.00223342,1.42489,1.42265,0.00191909,0.00312013,1.62896,1.62584,0.00100477,0.000204203,0.203437,0.203233
125,0.00172939,0.0105441,6.10756,6.09701,0.00292725,0.000594891,0.20382,0.203225,8.34872e-05,3.39347e-05,0.4065,0.406466,3.69601e-05,2.25346e-05,0.609722,0.609699,3.94918e-05,3.21041e-05,0.812964,0.812932,9.44093e-05,9.59355e-05,1.01626,1.01617,-0.000271597,-0.000331185,1.21907,1.2194,-8.97653e-05,-0.000127703,1.4225,1.42263,-0.000323601,-0.000526131,1.62534,1.62586,0.00304992,0.00123976,0.407729,0.406489,0.0022671,0.0013822,0.611058,0.609675,0.00208864,0.00169794,0.814638,0.81294,0.00219316,0.0022287,1.01843,1.0162,0.00193671,0.0023616,1.22175,1.21939,0.0015563,0.00221408,1.42487,1.42265,0.0019548,0.0031782,1.62902,1.62584,0.00143712,0.00029207,0.203525,0.203233
126,0.00175261,0.0106857,6.1077,6.09701,0.00273644,0.000556113,0.203781,0.203225,0.000208382,8.47003e-05,0.406551,0.406466,-0.000109927,-6.70223e-05,0.609632,0.609699,2.21076e-05,1.7972e-05,0.81295,0.812932,-1.44944e-05,-1.47287e-05,1.01615,1.01617,-0.000277165,-0.000337975,1.21906,1.2194,-0.000121323,-0.000172598,1.42246,1.42263,-0.000347021,-0.000564209,1.6253,1.62586,0.00315141,0.00128101,0.40777,0.406489,0.0023564,0.00143664,0.611112,0.609675,0.00212083,0.00172411,0.814664,0.81294,0.00223721,0.00227346,1.01848,1.0162,0.00200122,0.00244027,1.22183,1.21939,0.00159113,0.00226362,1.42492,1.42265,0.00196279,0.00319118,1.62903,1.62584,0.00112378,0.00022839,0.203461,0.203233
127,0.00178365,0.010875,6.10789,6.09701,0.00327548,0.000665659,0.203891,0.203225,0.000183966,7.47759e-05,0.406541,0.406466,-9.41545e-05,-5.74059e-05,0.609642,0.609699,6.10945e-05,4.96656e-05,0.812982,0.812932,6.83418e-05,6.94465e-05,1.01623,1.01617,-0.000235647,-0.000287347,1.21911,1.2194,-0.000145718,-0.000207303,1.42242,1.42263,-0.00038536,-0.000626542,1.62524,1.62586,0.00348359,0.00141604,0.407905,0.406489,0.0025459,0.00155217,0.611228,0.609675,0.00218009,0.00177228,0.814712,0.81294,0.00236165,0.00239992,1.0186,1.0162,0.00204653,0.00249552,1.22189,1.21939,0.00162648,0.00231392,1.42497,1.42265,0.0020968,0.00340906,1.62925,1.62584,0.000848105,0.000172363,0.203405,0.203233
128,0.00182141,0.0111052,6.10812,6.09701,0.00318036,0.000646329,0.203871,0.203225,0.000200918,8.16665e-05,0.406548,0.406466,-9.23172e-05,-5.62857e-05,0.609643,0.609699,1.29255e-05,1.05076e-05,0.812943,0.812932,0.000116022,0.000117897,1.01628,1.01617,-0.000329195,-0.000401419,1.219,1.2194,-0.000182224,-0.000259237,1.42237,1.42263,-0.000363278,-0.000590641,1.62527,1.62586,0.00339651,0.00138064,0.40787,0.406489,0.00257282,0.00156858,0.611244,0.609675,0.00218093,0.00177297,0.814713,0.81294,0.00242589,0.0024652,1.01867,1.0162,0.00207327,0.00252812,1.22192,1.21939,0.0016643,0.00236773,1.42502,1.42265,0.00207648,0.00337602,1.62922,1.62584,0.00130305,0.000264823,0.203498,0.203233
129,0.00184261,0.0112344,6.10825,6.09701,0.00324527,0.000659521,0.203885,0.203225,0.000117289,4.76739e-05,0.406514,0.406466,-6.74816e-05,-4.11434e-05,0.609658,0.609699,0.000104792,8.51884e-05,0.813017,0.812932,5.26243e-05,5.3475e-05,1.01622,1.01617,-0.00035711,-0.000435459,1.21896,1.2194,-0.000225948,-0.000321441,1.42231,1.42263,-0.000396914,-0.000645329,1.62522,1.62586,0.00341424,0.00138785,0.407877,0.406489,0.00258204,0.00157421,0.61125,0.609675,0.00236733,0.0019245,0.814864,0.81294,0.00244085,0.0024804,1.01868,1.0162,0.00212132,0.00258672,1.22198,1.21939,0.00173121,0.00246291,1.42512,1.42265,0.00213435,0.00347012,1.62931,1.62584,0.000690237,0.000140279,0.203373,0.203233
130,0.00186537,0.0113732,6.10839,6.09701,0.00339846,0.000690652,0.203916,0.203225,0.000121924,4.95578e-05,0.406516,0.406466,-2.76523e-05,-1.68596e-05,0.609682,0.609699,4.58366e-05,3.7262e-05,0.812969,0.812932,8.33654e-05,8.4713e-05,1.01625,1.01617,-0.00040205,-0.00049026,1.21891,1.2194,-0.000156487,-0.000222624,1.42241,1.42263,-0.000442582,-0.000719579,1.62514,1.62586,0.00333407,0.00135527,0.407845,0.406489,0.00270242,0.0016476,0.611323,0.609675,0.00236659,0.0019239,0.814864,0.81294,0.00246089,0.00250076,1.0187,1.0162,0.00221193,0.0026972,1.22209,1.21939,0.00187827,0.00267213,1.42533,1.42265,0.00219321,0.0035658,1.62941,1.62584,0.00115496,0.000234726,0.203468,0.203233
131,0.00190356,0.011606,6.10862,6.09701,0.00342379,0.000695799,0.203921,0.203225,-4.42178e-05,-1.7973e-05,0.406448,0.406466,-0.000142955,-8.71597e-05,0.609612,0.609699,-5.52845e-05,-4.49425e-05,0.812887,0.812932,3.45265e-05,3.50846e-05,1.0162,1.01617,-0.000372022,-0.000453643,1.21894,1.2194,-0.000176073,-0.000250487,1.42238,1.42263,-0.000445819,-0.000724841,1.62514,1.62586,0.00356961,0.00145101,0.40794,0.406489,0.00268209,0.00163521,0.611311,0.609675,0.00242822,0.00197399,0.814914,0.81294,0.00261502,0.00265739,1.01886,1.0162,0.00231509,0.002823,1.22221,1.21939,0.00190847,0.00271509,1.42537,1.42265,0.00227114,0.00369251,1.62953,1.62584,0.000494301,0.000100458,0.203333,0.203233
132,0.0019507,0.0118935,6.10891,6.09701,0.00347607,0.000706425,0.203932,0.203225,7.81588e-05,3.17689e-05,0.406498,0.406466,-0.000115421,-7.0372e-05,0.609629,0.609699,-3.12011e-05,-2.53644e-05,0.812907,0.812932,5.27365e-05,5.3589e-05,1.01622,1.01617,-0.000316421,-0.000385844,1.21901,1.2194,-0.000149629,-0.000212867,1.42242,1.42263,-0.000460841,-0.000749265,1.62511,1.62586,0.00370712,0.00150691,0.407996,0.406489,0.00277769,0.00169349,0.611369,0.609675,0.00258443,0.00210098,0.815041,0.81294,0.00263318,0.00267584,1.01888,1.0162,0.0023311,0.00284252,1.22223,1.21939,0.0019533,0.00277887,1.42543,1.42265,0.00228573,0.00371624,1.62956,1.62584,0.0010461,0.000212603,0.203446,0.203233
133,0.00197425,0.012037,6.10905,6.09701,0.00347164,0.000705525,0.203931,0.203225,8.72295e-05,3.54558e-05,0.406502,0.406466,-0.000152347,-9.28859e-05,0.609606,0.609699,-4.80905e-05,-3.90943e-05,0.812893,0.812932,5.44672e-06,5.53477e-06,1.01617,1.01617,-0.000399439,-0.000487075,1.21891,1.2194,-0.000204721,-0.000291243,1.42234,1.42263,-0.000483961,-0.000786855,1.62508,1.62586,0.00375223,0.00152524,0.408015,0.406489,0.0029095,0.00177385,0.611449,0.609675,0.00267138,0.00217167,0.815111,0.81294,0.00270566,0.0027495,1.01895,1.0162,0.00244357,0.00297967,1.22237,1.21939,0.00198266,0.00282064,1.42548,1.42265,0.00236989,0.00385306,1.62969,1.62584,0.00110426,0.000224422,0.203457,0.203233
134,0.00204059,0.0124415,6.10946,6.09701,0.00375568,0.000763248,0.203988,0.203225,6.78406e-05,2.75749e-05,0.406494,0.406466,-4.03213e-05,-2.45838e-05,0.609674,0.609699,-7.40595e-05,-6.02054e-05,0.812872,0.812932,-9.99344e-06,-1.0155e-05,1.01615,1.01617,-0.000383363,-0.000467473,1.21893,1.2194,-0.000227598,-0.000323788,1.42231,1.42263,-0.000515341,-0.000837874,1.62503,1.62586,0.00391771,0.00159251,0.408082,0.406489,0.00305972,0.00186544,0.611541,0.609675,0.00261556,0.0021263,0.815066,0.81294,0.00280977,0.0028553,1.01906,1.0162,0.00245942,0.00299899,1.22239,1.21939,0.00210752,0.00299828,1.42565,1.42265,0.00246077,0.00400082,1.62984,1.62584,0.00102951,0.000209231,0.203442,0.203233
135,0.00203972,0.0124362,6.10945,6.09701,0.00370801,0.000753561,0.203979,0.203225,-5.77525e-05,-2.34744e-05,0.406443,0.406466,-0.000180579,-0.000110099,0.609589,0.609699,-0.000135577,-0.000110215,0.812822,0.812932,-2.57513e-05,-2.61676e-05,1.01614,1.01617,-0.000492575,-0.000600644,1.2188,1.2194,-0.000217512,-0.000309439,1.42232,1.42263,-0.000559432,-0.000909561,1.62495,1.62586,0.00389797,0.00158449,0.408074,0.406489,0.00321482,0.00196,0.611635,0.609675,0.00281919,0.00229183,0.815231,0.81294,0.00283535,0.00288129,1.01909,1.0162,0.00253195,0.00308744,1.22248,1.21939,0.00214438,0.0030507,1.4257,1.42265,0.00252031,0.00409761,1.62994,1.62584,0.0012413,0.000252272,0.203485,0.203233
136,0.00209622,0.0127807,6.10979,6.09701,0.00379909,0.00077207,0.203997,0.203225,-9.14601e-05,-3.71754e-05,0.406429,0.406466,-0.000197867,-0.000120639,0.609578,0.609699,-0.000188533,-0.000153264,0.812779,0.812932,-8.36942e-06,-8.50472e-06,1.01616,1.01617,-0.00042758,-0.00052139,1.21888,1.2194,-0.00025097,-0.000357038,1.42227,1.42263,-0.000572152,-0.000930241,1.62493,1.62586,0.00406778,0.00165351,0.408143,0.406489,0.00320162,0.00195195,0.611627,0.609675,0.00279965,0.00227595,0.815216,0.81294,0.00298773,0.00303615,1.01924,1.0162,0.00258065,0.00314682,1.22254,1.21939,0.0022187,0.00315644,1.42581,1.42265,0.00252974,0.00411295,1.62995,1.62584,0.000945082,0.000192072,0.203425,0.203233
137,0.00213492,0.0130167,6.11003,6.09701,0.00396228,0.000805236,0.20403,0.203225,-8.14614e-05,-3.31113e-05,0.406433,0.406466,-0.000223329,-0.000136163,0.609563,0.609699,-0.000150069,-0.000121996,0.81281,0.812932,-6.06366e-05,-6.16167e-05,1.0161,1.01617,-0.000466541,-0.000568899,1.21883,1.2194,-0.000262315,-0.000373177,1.42226,1.42263,-0.000596387,-0.000969643,1.62489,1.62586,0.00422538,0.00171757,0.408207,0.406489,0.0033832,0.00206265,0.611738,0.609675,0.00299872,0.00243777,0.815377,0.81294,0.00313701,0.00318784,1.01939,1.0162,0.00273755,0.00333814,1.22273,1.21939,0.00231466,0.00329296,1.42595,1.42265,0.00260465,0.00423475,1.63007,1.62584,0.00131488,0.000267227,0.2035,0.203233
138,0.00216731,0.0132141,6.11023,6.09701,0.00383024,0.000778401,0.204004,0.203225,8.36594e-05,3.40047e-05,0.4065,0.406466,-0.000169462,-0.000103321,0.609596,0.609699,-0.000150346,-0.000122221,0.81281,0.812932,-2.79627e-05,-2.84148e-05,1.01614,1.01617,-0.000510993,-0.000623104,1.21877,1.2194,-0.000292547,-0.000416187,1.42221,1.42263,-0.00061545,-0.00100064,1.62486,1.62586,0.00417494,0.00169707,0.408186,0.406489,0.00334742,0.00204084,0.611716,0.609675,0.00300782,0.00244518,0.815385,0.81294,0.00320085,0.00325272,1.01946,1.0162,0.00282015,0.00343887,1.22283,1.21939,0.00238319,0.00339045,1.42604,1.42265,0.00270883,0.00440413,1.63024,1.62584,0.0010602,0.000215467,0.203448,0.203233
139,0.00221955,0.0135326,6.11055,6.09701,0.00411185,0.000835632,0.204061,0.203225,-0.000135556,-5.50988e-05,0.406411,0.406466,-0.000308965,-0.000188376,0.609511,0.609699,-0.000262232,-0.000213177,0.812719,0.812932,-0.000101328,-0.000102966,1.01606,1.01617,-0.000569941,-0.000694985,1.2187,1.2194,-0.000298785,-0.00042506,1.42221,1.42263,-0.000640802,-0.00104186,1.62482,1.62586,0.00438497,0.00178244,0.408272,0.406489,0.00340055,0.00207323,0.611749,0.609675,0.00319318,0.00259586,0.815535,0.81294,0.00326377,0.00331665,1.01952,1.0162,0.00288925,0.00352312,1.22291,1.21939,0.00251903,0.00358371,1.42624,1.42265,0.00277719,0.00451527,1.63036,1.62584,0.00100298,0.000203838,0.203437,0.203233
140,0.00224366,0.0136796,6.11069,6.09701,0.00403869,0.000820763,0.204046,0.203225,-0.000143554,-5.835e-05,0.406408,0.406466,-0.000308523,-0.000188106,0.609511,0.609699,-0.000281228,-0.000228619,0.812703,0.812932,-0.000148028,-0.000150421,1.01601,1.01617,-0.000559896,-0.000682736,1.21872,1.2194,-0.000327012,-0.000465218,1.42217,1.42263,-0.000716105,-0.00116429,1.6247,1.62586,0.00441738,0.00179562,0.408285,0.406489,0.00354285,0.00215999,0.611835,0.609675,0.00329958,0.00268236,0.815622,0.81294,0.00331098,0.00336463,1.01957,1.0162,0.00299079,0.00364694,1.22304,1.21939,0.0025463,0.0036225,1.42628,1.42265,0.00284429,0.00462436,1.63046,1.62584,0.00104052,0.000211467,0.203444,0.203233
