"E0",,,,,"E1",,,,"E2",,,,"E3",,,,"E4",,,,"E5",,,,"E6",,,
"Index [1]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]"
250,0.100235,0.623671,6.84575,6.22208,0.10068,0.187931,2.05456,1.86662,0.100037,0.373463,4.10671,3.73325,-0.0413722,-0.0772264,1.7894,1.86662,-0.0529328,-0.0329352,0.589273,0.622208,-0.0413618,-0.0428927,0.994121,1.03701,-0.0419139,-0.0608514,1.39097,1.45182
251,0.100657,0.626297,6.84838,6.22208,0.10115,0.18881,2.05543,1.86662,0.100464,0.375059,4.10831,3.73325,-0.0415249,-0.0775114,1.78911,1.86662,-0.0530871,-0.0330313,0.589177,0.622208,-0.0415421,-0.0430797,0.993934,1.03701,-0.0420659,-0.0610721,1.39075,1.45182
252,0.101133,0.629259,6.85134,6.22208,0.101638,0.189719,2.05634,1.86662,0.100932,0.376804,4.11005,3.73325,-0.0417004,-0.0778391,1.78879,1.86662,-0.0532925,-0.033159,0.589049,0.622208,-0.0417247,-0.0432691,0.993745,1.03701,-0.0422592,-0.0613527,1.39047,1.45182
253,0.101598,0.63215,6.85423,6.22208,0.102058,0.190505,2.05713,1.86662,0.101415,0.378608,4.11186,3.73325,-0.0418727,-0.0781606,1.78846,1.86662,-0.0535187,-0.0332998,0.588909,0.622208,-0.0418445,-0.0433933,0.99362,1.03701,-0.0424501,-0.0616299,1.39019,1.45182
254,0.102051,0.634969,6.85705,6.22208,0.102572,0.191463,2.05809,1.86662,0.101833,0.380169,4.11342,3.73325,-0.0420315,-0.078457,1.78817,1.86662,-0.0536759,-0.0333976,0.588811,0.622208,-0.042006,-0.0435608,0.993453,1.03701,-0.0426272,-0.0618871,1.38993,1.45182
255,0.102525,0.637922,6.86,6.22208,0.10308,0.192411,2.05904,1.86662,0.102314,0.381963,4.11521,3.73325,-0.0422147,-0.0787989,1.78783,1.86662,-0.0539592,-0.0335739,0.588634,0.622208,-0.042159,-0.0437194,0.993294,1.03701,-0.0428045,-0.0621444,1.38967,1.45182
256,0.103013,0.640958,6.86304,6.22208,0.103517,0.193227,2.05985,1.86662,0.102796,0.383764,4.11701,3.73325,-0.0423903,-0.0791269,1.7875,1.86662,-0.0540978,-0.0336601,0.588548,0.622208,-0.0423861,-0.0439549,0.993059,1.03701,-0.0430002,-0.0624285,1.38939,1.45182
257,0.103485,0.643889,6.86597,6.22208,0.104019,0.194164,2.06079,1.86662,0.103239,0.385416,4.11867,3.73325,-0.0425688,-0.07946,1.78716,1.86662,-0.0543615,-0.0338242,0.588384,0.622208,-0.0425536,-0.0441286,0.992885,1.03701,-0.0431831,-0.0626941,1.38913,1.45182
258,0.103973,0.64693,6.86901,6.22208,0.104494,0.195052,2.06168,1.86662,0.103726,0.387235,4.12048,3.73325,-0.0427695,-0.0798347,1.78679,1.86662,-0.054448,-0.033878,0.58833,0.622208,-0.0427469,-0.0443291,0.992685,1.03701,-0.0433726,-0.0629692,1.38885,1.45182
259,0.104437,0.649818,6.8719,6.22208,0.104972,0.195943,2.06257,1.86662,0.104206,0.389027,4.12228,3.73325,-0.0429552,-0.0801813,1.78644,1.86662,-0.0547801,-0.0340846,0.588124,0.622208,-0.0430067,-0.0445986,0.992415,1.03701,-0.0435334,-0.0632026,1.38862,1.45182
260,0.104922,0.652831,6.87491,6.22208,0.105398,0.196738,2.06336,1.86662,0.104674,0.390775,4.12402,3.73325,-0.0430743,-0.0804035,1.78622,1.86662,-0.0548187,-0.0341086,0.5881,0.622208,-0.0430795,-0.044674,0.99234,1.03701,-0.0436902,-0.0634302,1.38839,1.45182
261,0.105384,0.655708,6.87779,6.22208,0.105866,0.197612,2.06424,1.86662,0.105132,0.392484,4.12573,3.73325,-0.0433014,-0.0808274,1.7858,1.86662,-0.0549709,-0.0342033,0.588005,0.622208,-0.0432242,-0.0448241,0.99219,1.03701,-0.0439217,-0.0637663,1.38805,1.45182
262,0.105851,0.658611,6.88069,6.22208,0.106335,0.198488,2.06511,1.86662,0.105605,0.394252,4.1275,3.73325,-0.0434733,-0.0811483,1.78548,1.86662,-0.0551905,-0.03434,0.587868,0.622208,-0.0434748,-0.0450839,0.99193,1.03701,-0.044144,-0.0640891,1.38773,1.45182
263,0.106347,0.661701,6.88378,6.22208,0.106795,0.199346,2.06597,1.86662,0.106122,0.396181,4.12943,3.73325,-0.0436231,-0.081428,1.7852,1.86662,-0.05542,-0.0344828,0.587726,0.622208,-0.0436747,-0.0452913,0.991722,1.03701,-0.0443157,-0.0643383,1.38748,1.45182
264,0.106809,0.664576,6.88666,6.22208,0.107284,0.200259,2.06688,1.86662,0.106563,0.397826,4.13108,3.73325,-0.0438438,-0.0818399,1.78479,1.86662,-0.0557936,-0.0347152,0.587493,0.622208,-0.0438526,-0.0454758,0.991538,1.03701,-0.0444814,-0.064579,1.38724,1.45182
265,0.10727,0.667442,6.88952,6.22208,0.107747,0.201123,2.06775,1.86662,0.107025,0.39955,4.1328,3.73325,-0.0440132,-0.0821561,1.78447,1.86662,-0.0558747,-0.0347657,0.587443,0.622208,-0.0440035,-0.0456322,0.991381,1.03701,-0.0446634,-0.0648433,1.38698,1.45182
266,0.107768,0.67054,6.89262,6.22208,0.108297,0.20215,2.06877,1.86662,0.107516,0.401384,4.13463,3.73325,-0.0442091,-0.0825218,1.7841,1.86662,-0.056147,-0.0349351,0.587273,0.622208,-0.0441768,-0.045812,0.991202,1.03701,-0.0448162,-0.0650651,1.38675,1.45182
267,0.108229,0.673408,6.89549,6.22208,0.108732,0.202962,2.06959,1.86662,0.107975,0.403099,4.13635,3.73325,-0.0443699,-0.0828219,1.7838,1.86662,-0.0563937,-0.0350887,0.58712,0.622208,-0.0443319,-0.0459728,0.991041,1.03701,-0.0450282,-0.0653728,1.38645,1.45182
268,0.108707,0.676383,6.89846,6.22208,0.109226,0.203885,2.07051,1.86662,0.108463,0.40492,4.13817,3.73325,-0.044527,-0.0831152,1.78351,1.86662,-0.0566415,-0.0352428,0.586966,0.622208,-0.044454,-0.0460994,0.990914,1.03701,-0.0451826,-0.0655969,1.38622,1.45182
269,0.109192,0.679403,6.90148,6.22208,0.109659,0.204691,2.07132,1.86662,0.108955,0.406758,4.14001,3.73325,-0.044703,-0.0834438,1.78318,1.86662,-0.0567145,-0.0352882,0.58692,0.622208,-0.0446863,-0.0463403,0.990673,1.03701,-0.0453649,-0.0658616,1.38596,1.45182
270,0.10969,0.682499,6.90458,6.22208,0.110115,0.205543,2.07217,1.86662,0.109426,0.408514,4.14176,3.73325,-0.0449251,-0.0838584,1.78277,1.86662,-0.0570439,-0.0354932,0.586715,0.622208,-0.0448736,-0.0465346,0.990479,1.03701,-0.0455871,-0.0661843,1.38563,1.45182
271,0.110152,0.685376,6.90746,6.22208,0.11059,0.20643,2.07305,1.86662,0.109913,0.410334,4.14358,3.73325,-0.0451006,-0.0841859,1.78244,1.86662,-0.0571099,-0.0355343,0.586674,0.622208,-0.0450198,-0.0466861,0.990328,1.03701,-0.0457663,-0.0664444,1.38537,1.45182
272,0.110614,0.688249,6.91033,6.22208,0.111013,0.20722,2.07384,1.86662,0.110405,0.41217,4.14542,3.73325,-0.0452353,-0.0844373,1.78219,1.86662,-0.0574511,-0.0357465,0.586462,0.622208,-0.0452145,-0.046888,0.990126,1.03701,-0.0459884,-0.0667668,1.38505,1.45182
273,0.111103,0.691292,6.91337,6.22208,0.111612,0.208337,2.07496,1.86662,0.110874,0.413921,4.14717,3.73325,-0.0454689,-0.0848733,1.78175,1.86662,-0.057635,-0.035861,0.586347,0.622208,-0.0453603,-0.0470393,0.989974,1.03701,-0.0461346,-0.0669791,1.38484,1.45182
274,0.111583,0.69428,6.91636,6.22208,0.112073,0.209197,2.07582,1.86662,0.11132,0.415584,4.14883,3.73325,-0.0456267,-0.085168,1.78146,1.86662,-0.0579438,-0.0360531,0.586155,0.622208,-0.0456017,-0.0472895,0.989724,1.03701,-0.0463313,-0.0672647,1.38455,1.45182
275,0.112058,0.697234,6.91932,6.22208,0.112507,0.210008,2.07663,1.86662,0.111806,0.4174,4.15065,3.73325,-0.0457862,-0.0854657,1.78116,1.86662,-0.0580305,-0.036107,0.586101,0.622208,-0.0457363,-0.0474292,0.989585,1.03701,-0.0464727,-0.06747,1.38435,1.45182
276,0.112548,0.700285,6.92237,6.22208,0.113032,0.210988,2.07761,1.86662,0.112316,0.419304,4.15255,3.73325,-0.0459505,-0.0857724,1.78085,1.86662,-0.058134,-0.0361715,0.586037,0.622208,-0.0458641,-0.0475617,0.989452,1.03701,-0.0466434,-0.0677178,1.3841,1.45182
277,0.113026,0.703258,6.92534,6.22208,0.113513,0.211886,2.07851,1.86662,0.112796,0.421095,4.15434,3.73325,-0.0461216,-0.0860918,1.78053,1.86662,-0.0583819,-0.0363257,0.585883,0.622208,-0.0460879,-0.0477938,0.98922,1.03701,-0.0468333,-0.0679935,1.38383,1.45182
278,0.113502,0.706218,6.9283,6.22208,0.114004,0.212803,2.07943,1.86662,0.113258,0.422821,4.15607,3.73325,-0.0463308,-0.0864822,1.78014,1.86662,-0.0585821,-0.0364503,0.585758,0.622208,-0.0462903,-0.0480036,0.98901,1.03701,-0.0470149,-0.0682571,1.38356,1.45182
279,0.113987,0.709234,6.93132,6.22208,0.114415,0.213569,2.08019,1.86662,0.113746,0.424642,4.15789,3.73325,-0.046508,-0.086813,1.77981,1.86662,-0.058788,-0.0365784,0.58563,0.622208,-0.0464783,-0.0481987,0.988815,1.03701,-0.047216,-0.0685491,1.38327,1.45182
280,0.114443,0.712073,6.93416,6.22208,0.114879,0.214437,2.08106,1.86662,0.114182,0.426271,4.15952,3.73325,-0.0466501,-0.0870783,1.77955,1.86662,-0.0589535,-0.0366814,0.585527,0.622208,-0.0466296,-0.0483555,0.988658,1.03701,-0.0473987,-0.0688144,1.383,1.45182
281,0.114936,0.715142,6.93722,6.22208,0.115375,0.215363,2.08199,1.86662,0.114684,0.428143,4.16139,3.73325,-0.0468711,-0.0874907,1.77913,1.86662,-0.0591912,-0.0368292,0.585379,0.622208,-0.0467902,-0.0485221,0.988492,1.03701,-0.0475432,-0.0690241,1.3828,1.45182
282,0.115396,0.718003,6.94009,6.22208,0.115798,0.216152,2.08278,1.86662,0.115137,0.429837,4.16309,3.73325,-0.0470239,-0.0877759,1.77885,1.86662,-0.0594941,-0.0370178,0.585191,0.622208,-0.0469843,-0.0487233,0.98829,1.03701,-0.0477807,-0.0693689,1.38245,1.45182
283,0.115886,0.721055,6.94314,6.22208,0.116256,0.217007,2.08363,1.86662,0.115594,0.43154,4.16479,3.73325,-0.0471866,-0.0880797,1.77855,1.86662,-0.0596737,-0.0371295,0.585079,0.622208,-0.0471606,-0.0489062,0.988108,1.03701,-0.0479273,-0.0695818,1.38224,1.45182
284,0.116381,0.72413,6.94621,6.22208,0.116736,0.217903,2.08453,1.86662,0.116095,0.433412,4.16666,3.73325,-0.0473693,-0.0884208,1.7782,1.86662,-0.0597371,-0.0371689,0.585039,0.622208,-0.0473898,-0.0491438,0.98787,1.03701,-0.0481434,-0.0698955,1.38192,1.45182
285,0.116838,0.726975,6.94906,6.22208,0.117256,0.218873,2.0855,1.86662,0.116576,0.435206,4.16846,3.73325,-0.0475676,-0.0887908,1.77783,1.86662,-0.0600209,-0.0373455,0.584863,0.622208,-0.0475269,-0.0492861,0.987728,1.03701,-0.0483272,-0.0701623,1.38166,1.45182
286,0.11734,0.730098,6.95218,6.22208,0.117663,0.219632,2.08626,1.86662,0.11705,0.436978,4.17023,3.73325,-0.0477715,-0.0891715,1.77745,1.86662,-0.0603224,-0.0375331,0.584675,0.622208,-0.047755,-0.0495226,0.987491,1.03701,-0.0484806,-0.070385,1.38143,1.45182
287,0.117842,0.733221,6.9553,6.22208,0.118182,0.220602,2.08723,1.86662,0.11753,0.43877,4.17202,3.73325,-0.047957,-0.0895178,1.77711,1.86662,-0.0604936,-0.0376396,0.584569,0.622208,-0.047894,-0.0496668,0.987347,1.03701,-0.048655,-0.0706382,1.38118,1.45182
288,0.118333,0.736275,6.95836,6.22208,0.11867,0.221513,2.08814,1.86662,0.118042,0.44068,4.17393,3.73325,-0.0481275,-0.089836,1.77679,1.86662,-0.0607766,-0.0378157,0.584393,0.622208,-0.0480342,-0.0498121,0.987202,1.03701,-0.0487864,-0.0708291,1.38099,1.45182
289,0.118783,0.739075,6.96116,6.22208,0.119102,0.222318,2.08894,1.86662,0.118509,0.442423,4.17567,3.73325,-0.0483291,-0.0902123,1.77641,1.86662,-0.0608414,-0.037856,0.584352,0.622208,-0.0482712,-0.0500579,0.986956,1.03701,-0.0489946,-0.0711313,1.38069,1.45182
290,0.119257,0.742028,6.96411,6.22208,0.11962,0.223285,2.08991,1.86662,0.118981,0.444187,4.17744,3.73325,-0.0485528,-0.0906299,1.776,1.86662,-0.061207,-0.0380835,0.584125,0.622208,-0.0484251,-0.0502175,0.986796,1.03701,-0.0491674,-0.0713822,1.38044,1.45182
291,0.119763,0.745172,6.96725,6.22208,0.120075,0.224134,2.09076,1.86662,0.119454,0.44595,4.1792,3.73325,-0.0487171,-0.0909365,1.77569,1.86662,-0.0613197,-0.0381536,0.584055,0.622208,-0.048613,-0.0504124,0.986601,1.03701,-0.0494182,-0.0717462,1.38007,1.45182
292,0.12026,0.748269,6.97035,6.22208,0.120557,0.225034,2.09166,1.86662,0.119956,0.447826,4.18108,3.73325,-0.0488838,-0.0912477,1.77538,1.86662,-0.0615812,-0.0383163,0.583892,0.622208,-0.0487384,-0.0505424,0.986471,1.03701,-0.0495061,-0.0718739,1.37995,1.45182
293,0.120746,0.751289,6.97337,6.22208,0.121058,0.225971,2.0926,1.86662,0.120465,0.449727,4.18298,3.73325,-0.0490735,-0.0916018,1.77502,1.86662,-0.0617516,-0.0384223,0.583786,0.622208,-0.0488891,-0.0506986,0.986315,1.03701,-0.0496799,-0.0721262,1.37969,1.45182
294,0.121207,0.754159,6.97624,6.22208,0.121534,0.226858,2.09348,1.86662,0.120885,0.451294,4.18454,3.73325,-0.0491921,-0.0918232,1.7748,1.86662,-0.0619875,-0.0385691,0.583639,0.622208,-0.049047,-0.0508625,0.986151,1.03701,-0.0498341,-0.0723501,1.37947,1.45182
295,0.121759,0.757593,6.97968,6.22208,0.122032,0.227789,2.09441,1.86662,0.121455,0.453422,4.18667,3.73325,-0.049445,-0.0922953,1.77433,1.86662,-0.0620887,-0.0386321,0.583576,0.622208,-0.0492097,-0.0510312,0.985982,1.03701,-0.050025,-0.0726273,1.37919,1.45182
296,0.122153,0.760044,6.98213,6.22208,0.122402,0.228479,2.0951,1.86662,0.12184,0.454859,4.18811,3.73325,-0.0496018,-0.0925879,1.77404,1.86662,-0.0625051,-0.0388912,0.583317,0.622208,-0.049445,-0.0512752,0.985739,1.03701,-0.0502083,-0.0728934,1.37893,1.45182
297,0.122702,0.763465,6.98555,6.22208,0.122976,0.22955,2.09617,1.86662,0.122409,0.456984,4.19023,3.73325,-0.0497975,-0.0929533,1.77367,1.86662,-0.0625988,-0.0389495,0.583259,0.622208,-0.0495524,-0.0513865,0.985627,1.03701,-0.0503368,-0.0730799,1.37874,1.45182
298,0.12322,0.766682,6.98876,6.22208,0.123491,0.230511,2.09714,1.86662,0.122899,0.458813,4.19206,3.73325,-0.0499439,-0.0932264,1.7734,1.86662,-0.0628422,-0.0391009,0.583107,0.622208,-0.049672,-0.0515106,0.985503,1.03701,-0.0504688,-0.0732716,1.37855,1.45182
299,0.123579,0.768916,6.991,6.22208,0.123793,0.231074,2.0977,1.86662,0.123236,0.46007,4.19332,3.73325,-0.0502243,-0.09375,1.77287,1.86662,-0.0629904,-0.0391932,0.583015,0.622208,-0.0498941,-0.0517409,0.985273,1.03701,-0.0507095,-0.073621,1.3782,1.45182
300,0.124119,0.772277,6.99436,6.22208,0.124339,0.232094,2.09872,1.86662,0.123796,0.46216,4.19541,3.73325,-0.0503165,-0.0939221,1.7727,1.86662,-0.0632542,-0.0393573,0.582851,0.622208,-0.0500034,-0.0518542,0.985159,1.03701,-0.0508438,-0.073816,1.378,1.45182
301,0.124626,0.775433,6.99752,6.22208,0.12482,0.232993,2.09962,1.86662,0.124284,0.463984,4.19723,3.73325,-0.0504562,-0.0941827,1.77244,1.86662,-0.0634866,-0.0395019,0.582706,0.622208,-0.050387,-0.052252,0.984762,1.03701,-0.0510324,-0.0740899,1.37773,1.45182
302,0.125103,0.778404,7.00049,6.22208,0.125323,0.233931,2.10056,1.86662,0.12479,0.465873,4.19912,3.73325,-0.0506527,-0.0945497,1.77208,1.86662,-0.0636824,-0.0396237,0.582585,0.622208,-0.0504395,-0.0523065,0.984707,1.03701,-0.0511955,-0.0743266,1.37749,1.45182
303,0.125587,0.781415,7.0035,6.22208,0.1258,0.234821,2.10145,1.86662,0.125251,0.467593,4.20084,3.73325,-0.0508177,-0.0948576,1.77177,1.86662,-0.0639455,-0.0397874,0.582421,0.622208,-0.0506699,-0.0525454,0.984468,1.03701,-0.0514054,-0.0746313,1.37719,1.45182
304,0.126079,0.784475,7.00656,6.22208,0.126258,0.235676,2.1023,1.86662,0.125748,0.469448,4.2027,3.73325,-0.0509862,-0.0951722,1.77145,1.86662,-0.0641411,-0.0399091,0.582299,0.622208,-0.0507279,-0.0526056,0.984408,1.03701,-0.0515523,-0.0748447,1.37697,1.45182
305,0.126602,0.787728,7.00981,6.22208,0.126767,0.236627,2.10325,1.86662,0.126263,0.471371,4.20462,3.73325,-0.0511732,-0.0955212,1.7711,1.86662,-0.0643952,-0.0400672,0.582141,0.622208,-0.051004,-0.0528919,0.984122,1.03701,-0.0517171,-0.0750839,1.37674,1.45182
306,0.127097,0.79081,7.01289,6.22208,0.127298,0.237618,2.10424,1.86662,0.12675,0.473189,4.20644,3.73325,-0.0513237,-0.095802,1.77082,1.86662,-0.0645631,-0.0401717,0.582037,0.622208,-0.0510872,-0.0529781,0.984036,1.03701,-0.0518358,-0.0752562,1.37656,1.45182
307,0.127495,0.793284,7.01537,6.22208,0.127703,0.238374,2.105,1.86662,0.127148,0.474675,4.20792,3.73325,-0.0516033,-0.0963241,1.7703,1.86662,-0.0650225,-0.0404576,0.581751,0.622208,-0.0514309,-0.0533345,0.983679,1.03701,-0.0521753,-0.0757491,1.37607,1.45182
308,0.128043,0.796694,7.01878,6.22208,0.128235,0.239367,2.10599,1.86662,0.127672,0.476633,4.20988,3.73325,-0.0516674,-0.0964436,1.77018,1.86662,-0.0651419,-0.0405319,0.581676,0.622208,-0.0514922,-0.0533981,0.983616,1.03701,-0.0522218,-0.0758166,1.376,1.45182
309,0.128541,0.799792,7.02187,6.22208,0.128649,0.240139,2.10676,1.86662,0.128146,0.478401,4.21165,3.73325,-0.0518945,-0.0968676,1.76976,1.86662,-0.0653457,-0.0406586,0.58155,0.622208,-0.0516925,-0.0536058,0.983408,1.03701,-0.0524158,-0.0760983,1.37572,1.45182
310,0.129033,0.802853,7.02494,6.22208,0.129177,0.241124,2.10775,1.86662,0.128631,0.48021,4.21346,3.73325,-0.0520547,-0.0971665,1.76946,1.86662,-0.0655018,-0.0407558,0.581453,0.622208,-0.0518297,-0.0537481,0.983266,1.03701,-0.0525945,-0.0763577,1.37546,1.45182
311,0.12953,0.805947,7.02803,6.22208,0.129634,0.241977,2.1086,1.86662,0.129104,0.481978,4.21523,3.73325,-0.052209,-0.0974547,1.76917,1.86662,-0.0656798,-0.0408665,0.581342,0.622208,-0.0519502,-0.0538731,0.983141,1.03701,-0.0527795,-0.0766262,1.37519,1.45182
312,0.130005,0.808899,7.03098,6.22208,0.130136,0.242916,2.10954,1.86662,0.129622,0.483913,4.21716,3.73325,-0.0524257,-0.0978592,1.76877,1.86662,-0.0659911,-0.0410602,0.581148,0.622208,-0.0522854,-0.0542207,0.982793,1.03701,-0.0529383,-0.0768568,1.37496,1.45182
313,0.130493,0.81194,7.03402,6.22208,0.130643,0.243862,2.11049,1.86662,0.130118,0.485764,4.21901,3.73325,-0.0526039,-0.0981918,1.76843,1.86662,-0.0661284,-0.0411456,0.581063,0.622208,-0.0524226,-0.054363,0.982651,1.03701,-0.0530799,-0.0770625,1.37476,1.45182
314,0.130985,0.815,7.03708,6.22208,0.131095,0.244705,2.11133,1.86662,0.13059,0.487525,4.22077,3.73325,-0.052734,-0.0984346,1.76819,1.86662,-0.0664074,-0.0413192,0.580889,0.622208,-0.0525328,-0.0544773,0.982536,1.03701,-0.053293,-0.0773717,1.37445,1.45182
315,0.131466,0.817992,7.04007,6.22208,0.131591,0.245632,2.11226,1.86662,0.131101,0.489432,4.22268,3.73325,-0.0528891,-0.0987241,1.7679,1.86662,-0.0665529,-0.0414097,0.580799,0.622208,-0.0527199,-0.0546713,0.982342,1.03701,-0.0534124,-0.0775452,1.37427,1.45182
316,0.131967,0.82111,7.04319,6.22208,0.132101,0.246583,2.11321,1.86662,0.131556,0.49113,4.22438,3.73325,-0.0531542,-0.099219,1.76741,1.86662,-0.0668695,-0.0416067,0.580602,0.622208,-0.0528776,-0.0548348,0.982179,1.03701,-0.0536469,-0.0778856,1.37393,1.45182
317,0.132487,0.824343,7.04643,6.22208,0.132599,0.247512,2.11414,1.86662,0.132078,0.493081,4.22633,3.73325,-0.0532275,-0.0993557,1.76727,1.86662,-0.0670096,-0.041694,0.580514,0.622208,-0.0530218,-0.0549843,0.982029,1.03701,-0.0537876,-0.0780899,1.37373,1.45182
318,0.132948,0.827216,7.0493,6.22208,0.133062,0.248377,2.115,1.86662,0.132528,0.49476,4.22801,3.73325,-0.0534644,-0.099798,1.76683,1.86662,-0.0672369,-0.0418353,0.580373,0.622208,-0.0531368,-0.0551036,0.98191,1.03701,-0.0539508,-0.0783268,1.37349,1.45182
319,0.133469,0.830455,7.05254,6.22208,0.133599,0.24938,2.116,1.86662,0.133024,0.496611,4.22986,3.73325,-0.0535954,-0.100043,1.76658,1.86662,-0.0675151,-0.0420085,0.5802,0.622208,-0.0533214,-0.0552951,0.981719,1.03701,-0.0541422,-0.0786047,1.37321,1.45182
320,0.13395,0.83345,7.05553,6.22208,0.134086,0.250288,2.11691,1.86662,0.133535,0.49852,4.23177,3.73325,-0.0537586,-0.100347,1.76628,1.86662,-0.0676361,-0.0420838,0.580125,0.622208,-0.0534995,-0.0554798,0.981534,1.03701,-0.0543079,-0.0788453,1.37297,1.45182
321,0.134491,0.836815,7.0589,6.22208,0.134695,0.251424,2.11805,1.86662,0.13406,0.500478,4.23373,3.73325,-0.0539502,-0.100705,1.76592,1.86662,-0.0677341,-0.0421447,0.580064,0.622208,-0.0536442,-0.0556298,0.981384,1.03701,-0.0544561,-0.0790604,1.37276,1.45182
322,0.134876,0.839212,7.06129,6.22208,0.13494,0.251882,2.11851,1.86662,0.13443,0.501861,4.23511,3.73325,-0.0541278,-0.101036,1.76559,1.86662,-0.0679582,-0.0422842,0.579924,0.622208,-0.0539012,-0.0558963,0.981117,1.03701,-0.0546279,-0.0793099,1.37251,1.45182
323,0.135426,0.842631,7.06471,6.22208,0.135515,0.252955,2.11958,1.86662,0.134981,0.503918,4.23717,3.73325,-0.0542899,-0.101339,1.76529,1.86662,-0.0681314,-0.0423919,0.579816,0.622208,-0.0540413,-0.0560415,0.980972,1.03701,-0.0548217,-0.0795913,1.37223,1.45182
324,0.135944,0.845853,7.06793,6.22208,0.136061,0.253974,2.1206,1.86662,0.135526,0.505952,4.2392,3.73325,-0.0544465,-0.101631,1.76499,1.86662,-0.0683983,-0.042558,0.57965,0.622208,-0.0542164,-0.0562232,0.98079,1.03701,-0.0550155,-0.0798725,1.37195,1.45182
325,0.136435,0.848912,7.07099,6.22208,0.136568,0.254921,2.12155,1.86662,0.136041,0.507874,4.24112,3.73325,-0.0546935,-0.102092,1.76453,1.86662,-0.0685897,-0.0426771,0.579531,0.622208,-0.0543696,-0.056382,0.980632,1.03701,-0.0551308,-0.08004,1.37178,1.45182
326,0.136879,0.85167,7.07375,6.22208,0.137007,0.25574,2.12236,1.86662,0.136467,0.509464,4.24271,3.73325,-0.0548682,-0.102418,1.76421,1.86662,-0.0687962,-0.0428056,0.579403,0.622208,-0.0545964,-0.0566172,0.980396,1.03701,-0.0553312,-0.0803309,1.37149,1.45182
327,0.137402,0.854924,7.07701,6.22208,0.137518,0.256695,2.12332,1.86662,0.136993,0.511429,4.24468,3.73325,-0.0550069,-0.102677,1.76395,1.86662,-0.0690014,-0.0429332,0.579275,0.622208,-0.0547527,-0.0567793,0.980234,1.03701,-0.0555165,-0.0806,1.37122,1.45182
328,0.137885,0.857931,7.08001,6.22208,0.138016,0.257624,2.12425,1.86662,0.137487,0.513274,4.24652,3.73325,-0.0551904,-0.10302,1.76361,1.86662,-0.0691464,-0.0430235,0.579185,0.622208,-0.0548986,-0.0569306,0.980083,1.03701,-0.0556832,-0.080842,1.37098,1.45182
329,0.138403,0.861152,7.08323,6.22208,0.138514,0.258553,2.12518,1.86662,0.13799,0.515152,4.2484,3.73325,-0.0553772,-0.103368,1.76326,1.86662,-0.0693878,-0.0431737,0.579035,0.622208,-0.0550304,-0.0570673,0.979946,1.03701,-0.0558792,-0.0811265,1.37069,1.45182
330,0.138881,0.864131,7.08621,6.22208,0.139057,0.259567,2.12619,1.86662,0.138481,0.516986,4.25024,3.73325,-0.055513,-0.103622,1.763,1.86662,-0.0695028,-0.0432452,0.578963,0.622208,-0.0552651,-0.0573106,0.979703,1.03701,-0.0560462,-0.0813689,1.37045,1.45182
331,0.139376,0.867208,7.08929,6.22208,0.13954,0.260469,2.12709,1.86662,0.138969,0.518806,4.25206,3.73325,-0.0557399,-0.104045,1.76258,1.86662,-0.0698688,-0.043473,0.578735,0.622208,-0.0554253,-0.0574768,0.979537,1.03701,-0.0562524,-0.0816683,1.37015,1.45182
332,0.139845,0.870129,7.09221,6.22208,0.139992,0.261313,2.12794,1.86662,0.139426,0.520513,4.25376,3.73325,-0.0558846,-0.104316,1.76231,1.86662,-0.0699086,-0.0434977,0.578711,0.622208,-0.0556032,-0.0576613,0.979352,1.03701,-0.0564597,-0.0819693,1.36985,1.45182
333,0.140374,0.873418,7.0955,6.22208,0.140478,0.262219,2.12884,1.86662,0.139929,0.522391,4.25564,3.73325,-0.056062,-0.104647,1.76198,1.86662,-0.0701013,-0.0436176,0.578591,0.622208,-0.055727,-0.0577897,0.979224,1.03701,-0.05668,-0.0822891,1.36953,1.45182
334,0.140864,0.876468,7.09855,6.22208,0.140998,0.26319,2.12981,1.86662,0.140422,0.524231,4.25748,3.73325,-0.0562248,-0.104951,1.76167,1.86662,-0.0702747,-0.0437255,0.578483,0.622208,-0.0558946,-0.0579634,0.97905,1.03701,-0.0568669,-0.0825605,1.36926,1.45182
335,0.141338,0.879416,7.1015,6.22208,0.141478,0.264085,2.13071,1.86662,0.140919,0.526087,4.25934,3.73325,-0.056358,-0.105199,1.76143,1.86662,-0.0704092,-0.0438092,0.578399,0.622208,-0.0560323,-0.0581063,0.978907,1.03701,-0.0570125,-0.0827718,1.36905,1.45182
336,0.141855,0.882631,7.10471,6.22208,0.141974,0.265012,2.13164,1.86662,0.141417,0.527944,4.26119,3.73325,-0.0565904,-0.105633,1.76099,1.86662,-0.0706456,-0.0439563,0.578252,0.622208,-0.0562558,-0.0583381,0.978676,1.03701,-0.0573074,-0.0832,1.36862,1.45182
