"E0",,,,,"E1",,,,"E10",,,,"E11",,,,"E12",,,,"E13",,,,"E14",,,,"E15",,,,"E16",,,,"E2",,,,"E3",,,,"E4",,,,"E5",,,,"E6",,,,"E7",,,,"E8",,,,"E9",,,
"Index [1]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]"
367,0.0181648,0.0561581,3.14775,3.09159,,,,,-0.0145118,-0.002991,0.203117,0.206108,-0.00844693,-0.00261144,0.306547,0.309159,-0.00993694,-0.00409614,0.408117,0.412213,-0.0107254,-0.00552645,0.509741,0.515267,,,,,-0.00830646,-0.00599208,0.715383,0.721375,-0.0113139,-0.0093275,0.815098,0.824426,0.0410217,0.00845555,0.214579,0.206124,0.0455166,0.014072,0.323235,0.309162,0.0431943,0.0178052,0.430016,0.412211,0.0415235,0.0213954,0.536655,0.51526,0.0391168,0.024187,0.642514,0.618327,0.0378566,0.0273088,0.748684,0.721376,0.0365079,0.0300979,0.85452,0.824422,-0.00235289,-0.000242475,0.102812,0.103054
368,0.0182807,0.0565165,3.14811,3.09159,,,,,-0.0142248,-0.00293186,0.203177,0.206108,-0.00843657,-0.00260824,0.30655,0.309159,-0.0101502,-0.00418403,0.408029,0.412213,-0.0107243,-0.00552587,0.509741,0.515267,,,,,-0.00833648,-0.00601373,0.715362,0.721375,-0.0113877,-0.00938834,0.815037,0.824426,0.0412741,0.00850758,0.214631,0.206124,0.0457856,0.0141552,0.323318,0.309162,0.0434357,0.0179047,0.430116,0.412211,0.041898,0.0215883,0.536848,0.51526,0.0394127,0.0243699,0.642697,0.618327,0.0380697,0.0274625,0.748838,0.721376,0.0367381,0.0302877,0.854709,0.824422,-0.0027111,-0.00027939,0.102775,0.103054
369,0.0183804,0.0568247,3.14842,3.09159,,,,,-0.0147972,-0.00304983,0.203059,0.206108,-0.00862154,-0.00266542,0.306493,0.309159,-0.0101648,-0.00419005,0.408023,0.412213,-0.0108323,-0.00558154,0.509686,0.515267,,,,,-0.00841297,-0.00606891,0.715307,0.721375,-0.0114724,-0.00945813,0.814968,0.824426,0.0414774,0.00854948,0.214673,0.206124,0.0461498,0.0142678,0.32343,0.309162,0.0439461,0.018115,0.430326,0.412211,0.042326,0.0218089,0.537068,0.51526,0.0395702,0.0244673,0.642794,0.618327,0.0383125,0.0276377,0.749013,0.721376,0.0369499,0.0304623,0.854884,0.824422,-0.00307236,-0.00031662,0.102738,0.103054
370,0.0184745,0.0571158,3.14871,3.09159,,,,,-0.0148088,-0.00305222,0.203056,0.206108,-0.00846905,-0.00261828,0.30654,0.309159,-0.0102529,-0.00422636,0.407987,0.412213,-0.0109453,-0.00563975,0.509627,0.515267,,,,,-0.00845299,-0.00609778,0.715278,0.721375,-0.0115993,-0.00956274,0.814863,0.824426,0.0415659,0.00856772,0.214692,0.206124,0.0466032,0.014408,0.32357,0.309162,0.0440651,0.0181641,0.430375,0.412211,0.042462,0.021879,0.537139,0.51526,0.0398015,0.0246103,0.642937,0.618327,0.0385101,0.0277803,0.749156,0.721376,0.0372135,0.0306796,0.855101,0.824422,-0.00313173,-0.000322738,0.102731,0.103054
371,0.0185629,0.0573889,3.14898,3.09159,,,,,-0.0147501,-0.00304012,0.203068,0.206108,-0.00853912,-0.00263994,0.306519,0.309159,-0.0103397,-0.00426217,0.407951,0.412213,-0.0110185,-0.00567747,0.50959,0.515267,,,,,-0.0085095,-0.00613854,0.715237,0.721375,-0.0116178,-0.00957801,0.814848,0.824426,0.0420657,0.00867075,0.214795,0.206124,0.0466607,0.0144257,0.323588,0.309162,0.0441926,0.0182167,0.430428,0.412211,0.0428527,0.0220803,0.53734,0.51526,0.0400603,0.0247704,0.643097,0.618327,0.0387903,0.0279824,0.749358,0.721376,0.0373406,0.0307844,0.855206,0.824422,-0.00334945,-0.000345175,0.102709,0.103054
372,0.018662,0.0576954,3.14929,3.09159,,,,,-0.0150008,-0.00309179,0.203017,0.206108,-0.00867421,-0.00268171,0.306477,0.309159,-0.0103883,-0.0042822,0.407931,0.412213,-0.0109617,-0.00564818,0.509619,0.515267,,,,,-0.00860987,-0.00621095,0.715164,0.721375,-0.0116907,-0.00963815,0.814788,0.824426,0.0424314,0.00874613,0.21487,0.206124,0.0469222,0.0145066,0.323669,0.309162,0.0445073,0.0183464,0.430557,0.412211,0.0429221,0.022116,0.537376,0.51526,0.0400758,0.02478,0.643107,0.618327,0.0390129,0.0281429,0.749518,0.721376,0.0375924,0.030992,0.855414,0.824422,-0.00344026,-0.000354533,0.1027,0.103054
373,0.0187631,0.0580079,3.1496,3.09159,,,,,-0.0150496,-0.00310186,0.203007,0.206108,-0.00864119,-0.0026715,0.306487,0.309159,-0.0104887,-0.00432359,0.407889,0.412213,-0.0111576,-0.00574916,0.509518,0.515267,,,,,-0.00862649,-0.00622294,0.715153,0.721375,-0.0117966,-0.00972544,0.8147,0.824426,0.0428105,0.00882426,0.214948,0.206124,0.047016,0.0145356,0.323698,0.309162,0.0446364,0.0183996,0.430611,0.412211,0.0433596,0.0223414,0.537601,0.51526,0.0403702,0.024962,0.643289,0.618327,0.0391992,0.0282773,0.749653,0.721376,0.0377766,0.0311439,0.855566,0.824422,-0.00362818,-0.000373899,0.10268,0.103054
374,0.0188363,0.0582341,3.14983,3.09159,,,,,-0.0149959,-0.00309078,0.203018,0.206108,-0.00877234,-0.00271205,0.306447,0.309159,-0.0105683,-0.00435637,0.407857,0.412213,-0.0112601,-0.00580198,0.509465,0.515267,,,,,-0.00868391,-0.00626436,0.715111,0.721375,-0.0118703,-0.00978618,0.81464,0.824426,0.0429415,0.00885128,0.214975,0.206124,0.0470637,0.0145503,0.323713,0.309162,0.0449808,0.0185416,0.430753,0.412211,0.0435768,0.0224533,0.537713,0.51526,0.0406369,0.0251269,0.643454,0.618327,0.0393789,0.028407,0.749783,0.721376,0.0380497,0.031369,0.855791,0.824422,-0.00408098,-0.000420562,0.102634,0.103054
375,0.0189535,0.0585966,3.15019,3.09159,,,,,-0.0155185,-0.00319849,0.20291,0.206108,-0.00887539,-0.0027439,0.306415,0.309159,-0.0104817,-0.00432069,0.407892,0.412213,-0.0113514,-0.00584902,0.509418,0.515267,,,,,-0.00878175,-0.00633494,0.715041,0.721375,-0.0119616,-0.00986146,0.814564,0.824426,0.043215,0.00890765,0.215032,0.206124,0.0475916,0.0147135,0.323876,0.309162,0.0453771,0.0187049,0.430916,0.412211,0.0439178,0.022629,0.537889,0.51526,0.040824,0.0252426,0.64357,0.618327,0.0396389,0.0285946,0.74997,0.721376,0.0382883,0.0315657,0.855988,0.824422,-0.00453447,-0.000467296,0.102587,0.103054
376,0.0190555,0.0589118,3.15051,3.09159,,,,,-0.0153028,-0.00315404,0.202954,0.206108,-0.00884685,-0.00273508,0.306424,0.309159,-0.0105423,-0.00434568,0.407867,0.412213,-0.0113076,-0.00582644,0.509441,0.515267,,,,,-0.0088583,-0.00639016,0.714985,0.721375,-0.0120419,-0.00992768,0.814498,0.824426,0.0433689,0.00893936,0.215063,0.206124,0.0478185,0.0147837,0.323946,0.309162,0.045787,0.0188739,0.431085,0.412211,0.0441559,0.0227517,0.538011,0.51526,0.0410979,0.025412,0.643739,0.618327,0.0398877,0.028774,0.750149,0.721376,0.0384702,0.0317156,0.856137,0.824422,-0.00432267,-0.000445469,0.102609,0.103054
377,0.0191505,0.0592055,3.1508,3.09159,,,,,-0.0155727,-0.00320966,0.202899,0.206108,-0.00883895,-0.00273264,0.306426,0.309159,-0.010818,-0.00445934,0.407754,0.412213,-0.0115523,-0.00595253,0.509315,0.515267,,,,,-0.00889151,-0.00641412,0.714961,0.721375,-0.0123284,-0.0101638,0.814262,0.824426,0.0437625,0.00902051,0.215144,0.206124,0.0481308,0.0148802,0.324043,0.309162,0.0459278,0.0189319,0.431143,0.412211,0.0443599,0.0228568,0.538116,0.51526,0.0414623,0.0256373,0.643964,0.618327,0.0401284,0.0289476,0.750323,0.721376,0.0386657,0.0318769,0.856299,0.824422,-0.00506473,-0.000521942,0.102532,0.103054
378,0.0192498,0.0595127,3.15111,3.09159,,,,,-0.01566,-0.00322766,0.202881,0.206108,-0.00885395,-0.00273728,0.306421,0.309159,-0.0108025,-0.00445292,0.40776,0.412213,-0.0115624,-0.00595775,0.509309,0.515267,,,,,-0.00893917,-0.0064485,0.714927,0.721375,-0.0123688,-0.0101972,0.814229,0.824426,0.0443486,0.00914131,0.215265,0.206124,0.04827,0.0149233,0.324086,0.309162,0.0461783,0.0190352,0.431246,0.412211,0.0445557,0.0229577,0.538217,0.51526,0.0416749,0.0257687,0.644096,0.618327,0.0403574,0.0291129,0.750488,0.721376,0.0389295,0.0320944,0.856516,0.824422,-0.00501966,-0.000517297,0.102537,0.103054
379,0.0193222,0.0597365,3.15133,3.09159,,,,,-0.0157056,-0.00323706,0.202871,0.206108,-0.00884066,-0.00273317,0.306426,0.309159,-0.0108292,-0.00446392,0.407749,0.412213,-0.0116043,-0.00597933,0.509288,0.515267,,,,,-0.00904899,-0.00652772,0.714848,0.721375,-0.0124731,-0.0102831,0.814143,0.824426,0.0442937,0.00913,0.215254,0.206124,0.0484767,0.0149872,0.32415,0.309162,0.0464745,0.0191573,0.431368,0.412211,0.0448978,0.023134,0.538394,0.51526,0.0418362,0.0258684,0.644195,0.618327,0.0406072,0.029293,0.750669,0.721376,0.039135,0.0322637,0.856686,0.824422,-0.00529983,-0.000546169,0.102508,0.103054
380,0.0194455,0.0601175,3.15171,3.09159,,,,,-0.0157154,-0.00323907,0.202869,0.206108,-0.00892892,-0.00276045,0.306398,0.309159,-0.0110586,-0.00455851,0.407654,0.412213,-0.0116287,-0.00599187,0.509275,0.515267,,,,,-0.00904272,-0.00652319,0.714852,0.721375,-0.01257,-0.010363,0.814063,0.824426,0.0450043,0.00927646,0.2154,0.206124,0.0489098,0.0151211,0.324284,0.309162,0.0467755,0.0192814,0.431492,0.412211,0.0450061,0.0231898,0.538449,0.51526,0.0421283,0.026049,0.644376,0.618327,0.040866,0.0294798,0.750855,0.721376,0.0394295,0.0325066,0.856928,0.824422,-0.0050265,-0.000518001,0.102536,0.103054
381,0.0195361,0.0603976,3.15199,3.09159,,,,,-0.0157413,-0.00324441,0.202864,0.206108,-0.00893078,-0.00276103,0.306398,0.309159,-0.0109621,-0.00451872,0.407694,0.412213,-0.0117415,-0.00605001,0.509217,0.515267,,,,,-0.0091758,-0.00661919,0.714756,0.721375,-0.0126792,-0.010453,0.813973,0.824426,0.0453969,0.00935738,0.215481,0.206124,0.049123,0.015187,0.32435,0.309162,0.0469582,0.0193567,0.431568,0.412211,0.0454533,0.0234202,0.53868,0.51526,0.0422914,0.0261499,0.644477,0.618327,0.0410795,0.0296338,0.751009,0.721376,0.0396588,0.0326956,0.857117,0.824422,-0.00511308,-0.000526924,0.102527,0.103054
382,0.0196371,0.0607099,3.1523,3.09159,,,,,-0.0159126,-0.00327972,0.202829,0.206108,-0.00887838,-0.00274483,0.306414,0.309159,-0.0109543,-0.00451548,0.407697,0.412213,-0.0119347,-0.00614955,0.509117,0.515267,,,,,-0.00920111,-0.00663746,0.714738,0.721375,-0.0127367,-0.0105005,0.813925,0.824426,0.0456272,0.00940485,0.215529,0.206124,0.0493817,0.015267,0.324429,0.309162,0.0472689,0.0194848,0.431696,0.412211,0.0455546,0.0234724,0.538732,0.51526,0.0425513,0.0263106,0.644638,0.618327,0.0413496,0.0298286,0.751204,0.721376,0.0398366,0.0328421,0.857264,0.824422,-0.00535852,-0.000552218,0.102502,0.103054
383,0.0197157,0.060953,3.15255,3.09159,,,,,-0.015828,-0.00326228,0.202846,0.206108,-0.00884407,-0.00273422,0.306424,0.309159,-0.0109227,-0.00450248,0.40771,0.412213,-0.0118982,-0.00613073,0.509136,0.515267,,,,,-0.00927868,-0.00669341,0.714682,0.721375,-0.0127585,-0.0105185,0.813907,0.824426,0.0460739,0.00949693,0.215621,0.206124,0.0496949,0.0153638,0.324526,0.309162,0.0476319,0.0196344,0.431845,0.412211,0.045786,0.0235917,0.538851,0.51526,0.0428103,0.0264707,0.644798,0.618327,0.0416379,0.0300366,0.751412,0.721376,0.0399893,0.0329681,0.85739,0.824422,-0.00548231,-0.000564975,0.102489,0.103054
384,0.0198101,0.0612449,3.15284,3.09159,,,,,-0.015851,-0.00326702,0.202841,0.206108,-0.00896668,-0.00277213,0.306387,0.309159,-0.0110023,-0.00453528,0.407678,0.412213,-0.0120272,-0.0061972,0.50907,0.515267,,,,,-0.00934009,-0.00673771,0.714638,0.721375,-0.012874,-0.0106137,0.813812,0.824426,0.0462898,0.00954143,0.215665,0.206124,0.049853,0.0154127,0.324575,0.309162,0.0478247,0.0197139,0.431925,0.412211,0.0460926,0.0237496,0.539009,0.51526,0.0431251,0.0266654,0.644992,0.618327,0.0419287,0.0302463,0.751622,0.721376,0.0402995,0.0332238,0.857646,0.824422,-0.00559651,-0.000576744,0.102477,0.103054
385,0.0199053,0.061539,3.15313,3.09159,,,,,-0.0158176,-0.00326013,0.202848,0.206108,-0.0088293,-0.00272966,0.306429,0.309159,-0.0110337,-0.00454823,0.407665,0.412213,-0.0119922,-0.0061792,0.509088,0.515267,,,,,-0.00937225,-0.00676091,0.714615,0.721375,-0.0129358,-0.0106646,0.813761,0.824426,0.0462818,0.00953978,0.215664,0.206124,0.050279,0.0155444,0.324707,0.309162,0.0481144,0.0198333,0.432044,0.412211,0.0463226,0.0238682,0.539128,0.51526,0.0433396,0.026798,0.645125,0.618327,0.0420914,0.0303637,0.751739,0.721376,0.0405092,0.0333967,0.857818,0.824422,-0.00537809,-0.000554235,0.1025,0.103054
386,0.0200063,0.0618514,3.15345,3.09159,,,,,-0.016188,-0.00333649,0.202772,0.206108,-0.00894282,-0.00276475,0.306394,0.309159,-0.0110945,-0.00457332,0.40764,0.412213,-0.0120998,-0.00623464,0.509032,0.515267,,,,,-0.00950986,-0.00686018,0.714515,0.721375,-0.0129756,-0.0106974,0.813728,0.824426,0.0468795,0.00966298,0.215787,0.206124,0.0504171,0.0155871,0.32475,0.309162,0.0484843,0.0199858,0.432197,0.412211,0.0465613,0.0239912,0.539251,0.51526,0.0435148,0.0269064,0.645233,0.618327,0.0423544,0.0305535,0.751929,0.721376,0.0406923,0.0335476,0.857969,0.824422,-0.00530623,-0.000546829,0.102507,0.103054
387,0.0201065,0.0621611,3.15376,3.09159,,,,,-0.0159397,-0.00328532,0.202823,0.206108,-0.00898729,-0.0027785,0.30638,0.309159,-0.011082,-0.00456816,0.407645,0.412213,-0.0122798,-0.00632738,0.50894,0.515267,,,,,-0.00952739,-0.00687282,0.714503,0.721375,-0.0130269,-0.0107397,0.813686,0.824426,0.04686,0.00965896,0.215783,0.206124,0.0509106,0.0157396,0.324902,0.309162,0.0487591,0.020099,0.43231,0.412211,0.0468937,0.0241624,0.539422,0.51526,0.0438592,0.0271193,0.645446,0.618327,0.0426671,0.030779,0.752155,0.721376,0.0409524,0.033762,0.858184,0.824422,-0.00544898,-0.00056154,0.102493,0.103054
388,0.0201978,0.0624433,3.15404,3.09159,,,,,-0.0161291,-0.00332434,0.202784,0.206108,-0.00895042,-0.0027671,0.306392,0.309159,-0.0109949,-0.00453226,0.407681,0.412213,-0.0122654,-0.00631996,0.508947,0.515267,,,,,-0.00956049,-0.0068967,0.714479,0.721375,-0.0130137,-0.0107288,0.813697,0.824426,0.0472169,0.00973253,0.215856,0.206124,0.0511541,0.0158149,0.324977,0.309162,0.0492042,0.0202825,0.432494,0.412211,0.0472846,0.0243638,0.539623,0.51526,0.0441092,0.0272739,0.645601,0.618327,0.0428226,0.0308912,0.752267,0.721376,0.0412302,0.033991,0.858413,0.824422,-0.00564529,-0.00058177,0.102472,0.103054
389,0.020299,0.0627561,3.15435,3.09159,,,,,-0.016308,-0.00336122,0.202747,0.206108,-0.00898261,-0.00277705,0.306382,0.309159,,,,,-0.0123048,-0.00634025,0.508927,0.515267,,,,,-0.00967265,-0.00697761,0.714398,0.721375,-0.0130081,-0.0107242,0.813702,0.824426,0.0474333,0.00977713,0.215901,0.206124,0.0513865,0.0158868,0.325049,0.309162,0.0493797,0.0203549,0.432566,0.412211,0.0475076,0.0244788,0.539738,0.51526,0.0442763,0.0273772,0.645704,0.618327,0.0431317,0.0311141,0.75249,0.721376,0.0414396,0.0341637,0.858586,0.824422,-0.00596361,-0.000614575,0.10244,0.103054
390,0.0203994,0.0630665,3.15466,3.09159,,,,,-0.0162032,-0.00333962,0.202769,0.206108,-0.00901009,-0.00278555,0.306373,0.309159,,,,,-0.0123431,-0.00636001,0.508907,0.515267,,,,,-0.00976861,-0.00704683,0.714329,0.721375,-0.0130588,-0.010766,0.81366,0.824426,0.0479653,0.0098868,0.216011,0.206124,0.051758,0.0160016,0.325164,0.309162,0.0496982,0.0204862,0.432697,0.412211,0.0477149,0.0245856,0.539845,0.51526,0.0445843,0.0275677,0.645895,0.618327,0.0433574,0.031277,0.752652,0.721376,0.0416409,0.0343297,0.858751,0.824422,-0.00585646,-0.000603532,0.102451,0.103054
391,0.0204748,0.0632998,3.15489,3.09159,,,,,-0.0163363,-0.00336705,0.202741,0.206108,-0.00890362,-0.00275263,0.306406,0.309159,,,,,-0.0125277,-0.00645512,0.508812,0.515267,,,,,-0.00983967,-0.00709809,0.714277,0.721375,-0.0130609,-0.0107677,0.813658,0.824426,0.0481017,0.0099149,0.216039,0.206124,0.0519477,0.0160603,0.325223,0.309162,0.0498006,0.0205284,0.432739,0.412211,0.0479471,0.0247052,0.539965,0.51526,0.0447097,0.0276452,0.645972,0.618327,0.043515,0.0313906,0.752766,0.721376,0.0418506,0.0345026,0.858924,0.824422,-0.00615287,-0.000634079,0.10242,0.103054
392,0.0205867,0.0636457,3.15524,3.09159,,,,,-0.0166413,-0.00342992,0.202678,0.206108,-0.00916973,-0.0028349,0.306324,0.309159,,,,,-0.0124519,-0.00641607,0.508851,0.515267,,,,,-0.00990425,-0.00714468,0.714231,0.721375,-0.0131918,-0.0108756,0.81355,0.824426,0.0484995,0.00999692,0.216121,0.206124,0.0524823,0.0162256,0.325388,0.309162,0.0501735,0.0206821,0.432893,0.412211,0.0482811,0.0248773,0.540137,0.51526,0.0450374,0.0278478,0.646175,0.618327,0.0438384,0.0316239,0.752999,0.721376,0.0420928,0.0347022,0.859124,0.824422,-0.00645599,-0.000665317,0.102389,0.103054
393,0.0206879,0.0639587,3.15555,3.09159,,,,,-0.016729,-0.00344798,0.20266,0.206108,-0.00926512,-0.00286439,0.306294,0.309159,,,,,-0.0124178,-0.00639846,0.508869,0.515267,,,,,-0.0100701,-0.00726436,0.714111,0.721375,-0.0132045,-0.0108861,0.81354,0.824426,0.0486799,0.0100341,0.216158,0.206124,0.0527206,0.0162992,0.325462,0.309162,0.0504483,0.0207953,0.433006,0.412211,0.0486097,0.0250466,0.540306,0.51526,0.0453588,0.0280466,0.646374,0.618327,0.044167,0.031861,0.753237,0.721376,0.0423378,0.0349042,0.859326,0.824422,-0.00644861,-0.000664556,0.10239,0.103054
394,0.0207906,0.0642762,3.15587,3.09159,,,,,-0.0167519,-0.00345271,0.202656,0.206108,-0.00917255,-0.00283577,0.306323,0.309159,,,,,-0.0126287,-0.00650715,0.50876,0.515267,,,,,-0.0100882,-0.00727738,0.714098,0.721375,-0.0132934,-0.0109594,0.813466,0.824426,0.049124,0.0101256,0.21625,0.206124,0.0530697,0.0164072,0.32557,0.309162,0.0507867,0.0209348,0.433146,0.412211,0.048713,0.0250998,0.540359,0.51526,0.0455914,0.0281904,0.646517,0.618327,0.0443118,0.0319655,0.753341,0.721376,0.0425846,0.0351076,0.859529,0.824422,-0.00651238,-0.000671128,0.102383,0.103054
395,0.0208816,0.0645573,3.15615,3.09159,,,,,-0.0166331,-0.00342822,0.20268,0.206108,-0.00915408,-0.00283006,0.306329,0.309159,,,,,-0.0126604,-0.0065235,0.508744,0.515267,,,,,-0.0101949,-0.00735434,0.714021,0.721375,-0.0134001,-0.0110474,0.813378,0.824426,0.0489199,0.0100836,0.216207,0.206124,0.0534055,0.016511,0.325673,0.309162,0.0509716,0.021011,0.433222,0.412211,0.0491379,0.0253188,0.540578,0.51526,0.0457874,0.0283116,0.646639,0.618327,0.0445756,0.0321557,0.753531,0.721376,0.0428223,0.0353036,0.859725,0.824422,-0.00669769,-0.000690225,0.102364,0.103054
396,0.0209813,0.0648656,3.15646,3.09159,,,,,-0.0169934,-0.00350249,0.202606,0.206108,,,,,,,,,-0.0127127,-0.00655041,0.508717,0.515267,,,,,-0.0102347,-0.00738308,0.713992,0.721375,-0.0133551,-0.0110103,0.813416,0.824426,0.0495116,0.0102055,0.216329,0.206124,0.0537343,0.0166126,0.325775,0.309162,0.0512213,0.021114,0.433325,0.412211,0.0494533,0.0254813,0.540741,0.51526,0.0460231,0.0284573,0.646784,0.618327,0.0448924,0.0323843,0.75376,0.721376,0.0430441,0.0354865,0.859908,0.824422,-0.00674523,-0.000695124,0.102359,0.103054
397,0.0210766,0.0651602,3.15675,3.09159,,,,,-0.0169677,-0.00349718,0.202611,0.206108,,,,,,,,,-0.0127094,-0.00654872,0.508718,0.515267,,,,,-0.0103879,-0.00749357,0.713882,0.721375,-0.0134308,-0.0110727,0.813353,0.824426,0.0494903,0.0102011,0.216325,0.206124,0.053944,0.0166775,0.32584,0.309162,0.0514622,0.0212133,0.433424,0.412211,0.0496704,0.0255932,0.540853,0.51526,0.0463166,0.0286388,0.646966,0.618327,0.0451521,0.0325716,0.753947,0.721376,0.0432849,0.035685,0.860107,0.824422,-0.00732506,-0.000754878,0.102299,0.103054
398,0.0211748,0.065464,3.15706,3.09159,,,,,-0.0169225,-0.00348787,0.202621,0.206108,,,,,,,,,-0.0127758,-0.00658296,0.508684,0.515267,,,,,-0.0104691,-0.00755217,0.713823,0.721375,-0.0134992,-0.0111291,0.813297,0.824426,0.0498748,0.0102804,0.216404,0.206124,0.0543455,0.0168016,0.325964,0.309162,0.0518418,0.0213697,0.433581,0.412211,0.0500092,0.0257677,0.541027,0.51526,0.0464744,0.0287364,0.647063,0.618327,0.0453177,0.0326911,0.754067,0.721376,0.043517,0.0358764,0.860298,0.824422,-0.00737424,-0.000759946,0.102294,0.103054
399,0.0212511,0.0656998,3.15729,3.09159,,,,,-0.0168757,-0.00347822,0.20263,0.206108,,,,,,,,,-0.0128905,-0.00664207,0.508625,0.515267,,,,,-0.0105651,-0.00762138,0.713754,0.721375,-0.0135253,-0.0111506,0.813275,0.824426,0.050137,0.0103344,0.216458,0.206124,0.0545109,0.0168527,0.326015,0.309162,0.0522692,0.0215459,0.433757,0.412211,0.0503747,0.025956,0.541216,0.51526,0.0467204,0.0288885,0.647215,0.618327,0.0455571,0.0328638,0.754239,0.721376,0.0437442,0.0360637,0.860485,0.824422,-0.00730848,-0.000753169,0.102301,0.103054
400,0.0213587,0.0660324,3.15763,3.09159,,,,,-0.0168651,-0.00347603,0.202632,0.206108,,,,,,,,,-0.012978,-0.00668714,0.50858,0.515267,,,,,-0.010609,-0.0076531,0.713722,0.721375,-0.0136447,-0.011249,0.813177,0.824426,0.0501045,0.0103277,0.216452,0.206124,0.0549193,0.016979,0.326142,0.309162,0.0524753,0.0216309,0.433842,0.412211,0.0506788,0.0261127,0.541372,0.51526,0.0469503,0.0290306,0.647358,0.618327,0.0458819,0.0330981,0.754474,0.721376,0.044001,0.0362754,0.860697,0.824422,-0.00712165,-0.000733916,0.10232,0.103054
401,0.0214442,0.0662967,3.15789,3.09159,,,,,-0.0171768,-0.00354029,0.202568,0.206108,,,,,,,,,-0.0130735,-0.00673632,0.508531,0.515267,,,,,-0.0106942,-0.00771452,0.713661,0.721375,-0.0134842,-0.0111167,0.813309,0.824426,0.0510827,0.0105294,0.216653,0.206124,0.0552505,0.0170814,0.326244,0.309162,0.0529368,0.0218211,0.434032,0.412211,0.0510091,0.0262829,0.541542,0.51526,0.0471062,0.0291271,0.647454,0.618327,0.0461026,0.0332573,0.754633,0.721376,0.0442202,0.0364561,0.860878,0.824422,-0.00776459,-0.000800173,0.102254,0.103054
402,0.0215442,0.066606,3.1582,3.09159,,,,,-0.0172948,-0.00356459,0.202544,0.206108,,,,,,,,,-0.0132618,-0.00683337,0.508434,0.515267,,,,,-0.0107322,-0.00774196,0.713633,0.721375,-0.0135834,-0.0111985,0.813227,0.824426,0.0510691,0.0105266,0.21665,0.206124,0.0555208,0.0171649,0.326327,0.309162,0.0531516,0.0219097,0.434121,0.412211,0.051297,0.0264313,0.541691,0.51526,0.047467,0.0293501,0.647677,0.618327,0.046341,0.0334292,0.754805,0.721376,0.0444534,0.0366483,0.86107,0.824422,-0.0079636,-0.000820682,0.102233,0.103054
403,0.0216201,0.0668404,3.15844,3.09159,,,,,-0.0174533,-0.00359728,0.202511,0.206108,,,,,,,,,-0.0133184,-0.00686254,0.508404,0.515267,,,,,-0.0108451,-0.00782336,0.713552,0.721375,-0.0136683,-0.0112685,0.813157,0.824426,0.0512722,0.0105684,0.216692,0.206124,0.0557935,0.0172493,0.326412,0.309162,0.0535209,0.0220619,0.434273,0.412211,0.051523,0.0265477,0.541807,0.51526,0.0476496,0.0294631,0.64779,0.618327,0.0466513,0.0336531,0.755029,0.721376,0.0447045,0.0368553,0.861277,0.824422,-0.00766116,-0.000789514,0.102265,0.103054
404,0.0217454,0.0672278,3.15882,3.09159,,,,,-0.0170447,-0.00351307,0.202595,0.206108,,,,,,,,,-0.0133493,-0.00687844,0.508389,0.515267,,,,,-0.0108977,-0.0078613,0.713514,0.721375,-0.0136795,-0.0112778,0.813148,0.824426,0.0514409,0.0106032,0.216727,0.206124,0.0562345,0.0173856,0.326548,0.309162,0.0538361,0.0221918,0.434403,0.412211,0.0518478,0.0267151,0.541975,0.51526,0.0478147,0.0295651,0.647892,0.618327,0.0468604,0.0338039,0.755179,0.721376,0.0449132,0.0370274,0.861449,0.824422,-0.00776502,-0.000800217,0.102254,0.103054
405,0.0218238,0.0674704,3.15907,3.09159,,,,,-0.0172418,-0.00355368,0.202555,0.206108,,,,,,,,,-0.0135189,-0.00696587,0.508301,0.515267,,,,,-0.0109192,-0.00787686,0.713499,0.721375,-0.0137991,-0.0113763,0.813049,0.824426,0.051868,0.0106912,0.216815,0.206124,0.0563898,0.0174336,0.326596,0.309162,0.0541068,0.0223034,0.434514,0.412211,0.0521775,0.026885,0.542144,0.51526,0.0481064,0.0297455,0.648072,0.618327,0.0471032,0.0339791,0.755355,0.721376,0.0451643,0.0372345,0.861656,0.824422,-0.00712354,-0.00073411,0.10232,0.103054
