"E0",,,,,"E1",,,,"E10",,,,"E11",,,,"E12",,,,"E13",,,,"E14",,,,"E15",,,,"E16",,,,"E17",,,,"E18",,,,"E19",,,,"E2",,,,"E20",,,,"E21",,,,"E22",,,,"E23",,,,"E24",,,,"E25",,,,"E26",,,,"E27",,,,"E28",,,,"E29",,,,"E3",,,,"E30",,,,"E4",,,,"E5",,,,"E6",,,,"E7",,,,"E8",,,,"E9",,,
"Index [1]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]"
701,0.0382766,0.413389,11.2134,10.8,0.313251,0.112786,0.472835,0.360049,0.142169,0.255909,2.05595,1.80004,0.210441,0.0757691,0.435818,0.360049,0.225273,0.081094,0.441074,0.35998,0.19225,0.138426,0.858455,0.720029,0.199027,0.143292,0.863253,0.719961,0.154647,0.16702,1.24703,1.08001,0.174158,0.188092,1.2681,1.08001,0.150798,0.217148,1.65714,1.43999,0.135182,0.194669,1.63473,1.44006,0.130074,0.23413,2.0341,1.79997,0.324467,0.116802,0.476782,0.35998,0.135258,0.243469,2.04351,1.80004,0.175275,0.0631074,0.423156,0.360049,0.182364,0.0656477,0.425628,0.35998,0.149542,0.107675,0.827704,0.720029,0.148142,0.106657,0.826617,0.71996,0.133822,0.144529,1.22454,1.08001,0.146552,0.158277,1.23829,1.08001,0.131371,0.189173,1.62916,1.43999,0.128819,0.185498,1.62549,1.43999,0.119297,0.214732,2.0147,1.79997,0.236538,0.170314,0.890342,0.720028,0.118864,0.21396,2.014,1.80004,0.28023,0.201754,0.921715,0.719961,0.211595,0.228525,1.30853,1.08001,0.209934,0.226717,1.30666,1.07994,0.167687,0.241467,1.68146,1.43999,0.16937,0.243902,1.68396,1.44006,0.143117,0.257606,2.05758,1.79997
702,0.0383561,0.414248,11.2143,10.8,0.314451,0.113218,0.473267,0.360049,0.142539,0.256576,2.05661,1.80004,0.211113,0.0760111,0.43606,0.360049,0.226351,0.0814817,0.441462,0.35998,0.193141,0.139067,0.859096,0.720029,0.19962,0.143718,0.863679,0.719961,0.155157,0.167571,1.24758,1.08001,0.174693,0.188671,1.26868,1.08001,0.151126,0.21762,1.65761,1.43999,0.135734,0.195465,1.63552,1.44006,0.130408,0.23473,2.0347,1.79997,0.325602,0.11721,0.477191,0.35998,0.135574,0.244039,2.04408,1.80004,0.175821,0.0633042,0.423353,0.360049,0.183104,0.0659138,0.425894,0.35998,0.150198,0.108147,0.828176,0.720029,0.148718,0.107071,0.827031,0.71996,0.1342,0.144938,1.22495,1.08001,0.14698,0.15874,1.23875,1.08001,0.131739,0.189702,1.62969,1.43999,0.12928,0.186161,1.62615,1.43999,0.119642,0.215352,2.01532,1.79997,0.237322,0.170878,0.890907,0.720028,0.119231,0.21462,2.01466,1.80004,0.280994,0.202305,0.922266,0.719961,0.212119,0.229091,1.3091,1.08001,0.210522,0.227351,1.30729,1.07994,0.168221,0.242237,1.68223,1.43999,0.169837,0.244576,1.68463,1.44006,0.143551,0.258387,2.05836,1.79997
703,0.0384365,0.415115,11.2152,10.8,0.315821,0.113711,0.47376,0.360049,0.142912,0.257247,2.05729,1.80004,0.211595,0.0761846,0.436233,0.360049,0.227282,0.081817,0.441797,0.35998,0.193702,0.139471,0.8595,0.720029,0.200321,0.144223,0.864184,0.719961,0.155662,0.168116,1.24813,1.08001,0.175099,0.189108,1.26912,1.08001,0.151631,0.218348,1.65834,1.43999,0.136065,0.195942,1.636,1.44006,0.130767,0.235376,2.03535,1.79997,0.326803,0.117643,0.477623,0.35998,0.135973,0.244757,2.04479,1.80004,0.176315,0.0634819,0.423531,0.360049,0.183947,0.0662172,0.426198,0.35998,0.150523,0.108381,0.82841,0.720029,0.149305,0.107494,0.827454,0.71996,0.134716,0.145494,1.2255,1.08001,0.147447,0.159244,1.23925,1.08001,0.132142,0.190283,1.63027,1.43999,0.129622,0.186654,1.62664,1.43999,0.120007,0.216008,2.01598,1.79997,0.238102,0.17144,0.891469,0.720028,0.119622,0.215323,2.01536,1.80004,0.281784,0.202873,0.922834,0.719961,0.212659,0.229674,1.30968,1.08001,0.211078,0.227952,1.30789,1.07994,0.168699,0.242925,1.68291,1.43999,0.170337,0.245295,1.68535,1.44006,0.14384,0.258908,2.05888,1.79997
704,0.0384367,0.415118,11.2152,10.8,0.316844,0.114079,0.474128,0.360049,0.143169,0.25771,2.05775,1.80004,0.212452,0.0764932,0.436542,0.360049,0.228215,0.082153,0.442133,0.35998,0.19439,0.139966,0.859996,0.720029,0.200905,0.144644,0.864604,0.719961,0.155968,0.168447,1.24846,1.08001,0.175584,0.189633,1.26964,1.08001,0.1519,0.218734,1.65872,1.43999,0.136337,0.196333,1.63639,1.44006,0.131029,0.235848,2.03582,1.79997,0.327561,0.117916,0.477896,0.35998,0.136294,0.245334,2.04537,1.80004,0.176918,0.0636989,0.423748,0.360049,0.184558,0.0664373,0.426418,0.35998,0.151137,0.108823,0.828852,0.720029,0.14976,0.107821,0.827781,0.71996,0.135106,0.145916,1.22592,1.08001,0.14796,0.159798,1.23981,1.08001,0.132394,0.190645,1.63064,1.43999,0.129907,0.187065,1.62705,1.43999,0.120262,0.216469,2.01644,1.79997,0.238781,0.171929,0.891957,0.720028,0.119784,0.215615,2.01565,1.80004,0.282433,0.20334,0.923301,0.719961,0.213057,0.230103,1.31011,1.08001,0.211585,0.228499,1.30844,1.07994,0.169057,0.24344,1.68343,1.43999,0.170641,0.245733,1.68579,1.44006,0.144112,0.259398,2.05937,1.79997
705,0.0385933,0.416809,11.2168,10.8,0.318304,0.114605,0.474654,0.360049,0.143706,0.258676,2.05871,1.80004,0.21358,0.0768992,0.436948,0.360049,0.229301,0.0825438,0.442524,0.35998,0.195256,0.14059,0.860619,0.720029,0.201761,0.14526,0.865221,0.719961,0.156501,0.169022,1.24903,1.08001,0.176183,0.190279,1.27029,1.08001,0.152411,0.21947,1.65946,1.43999,0.136736,0.196908,1.63697,1.44006,0.131511,0.236716,2.03669,1.79997,0.329101,0.11847,0.47845,0.35998,0.136749,0.246154,2.04619,1.80004,0.177556,0.0639287,0.423978,0.360049,0.185417,0.0667465,0.426727,0.35998,0.151506,0.109089,0.829118,0.720029,0.150282,0.108197,0.828157,0.71996,0.13578,0.146644,1.22665,1.08001,0.148597,0.160486,1.2405,1.08001,0.132899,0.191373,1.63136,1.43999,0.130339,0.187687,1.62768,1.43999,0.120614,0.217102,2.01707,1.79997,0.239399,0.172374,0.892402,0.720028,0.120249,0.216453,2.01649,1.80004,0.283382,0.204024,0.923985,0.719961,0.213732,0.230833,1.31084,1.08001,0.212234,0.2292,1.30914,1.07994,0.169548,0.244147,1.68414,1.43999,0.171221,0.246568,1.68663,1.44006,0.14456,0.260204,2.06017,1.79997
706,0.0386767,0.41771,11.2177,10.8,0.319291,0.11496,0.475009,0.360049,0.144065,0.259323,2.05936,1.80004,0.214519,0.0772372,0.437286,0.360049,0.230368,0.0829278,0.442908,0.35998,0.195935,0.141079,0.861108,0.720029,0.202484,0.145781,0.865741,0.719961,0.157052,0.169617,1.24963,1.08001,0.176709,0.190847,1.27086,1.08001,0.152808,0.220042,1.66003,1.43999,0.137092,0.197421,1.63748,1.44006,0.131886,0.237391,2.03736,1.79997,0.33039,0.118934,0.478914,0.35998,0.137042,0.246681,2.04672,1.80004,0.178319,0.0642036,0.424253,0.360049,0.185938,0.066934,0.426914,0.35998,0.151982,0.109431,0.829461,0.720029,0.150785,0.108559,0.828519,0.71996,0.136043,0.146928,1.22694,1.08001,0.149086,0.161014,1.24102,1.08001,0.133345,0.192015,1.63201,1.43999,0.130755,0.188286,1.62828,1.43999,0.120941,0.217691,2.01766,1.79997,0.240233,0.172974,0.893003,0.720028,0.120519,0.216939,2.01698,1.80004,0.28426,0.204656,0.924617,0.719961,0.2144,0.231554,1.31156,1.08001,0.212915,0.229936,1.30988,1.07994,0.170067,0.244894,1.68488,1.43999,0.171641,0.247172,1.68723,1.44006,0.144914,0.260842,2.06081,1.79997
707,0.03878,0.418825,11.2189,10.8,0.320651,0.11545,0.475499,0.360049,0.144403,0.259931,2.05997,1.80004,0.215166,0.0774701,0.437519,0.360049,0.231345,0.0832795,0.44326,0.35998,0.196743,0.141661,0.86169,0.720029,0.203111,0.146232,0.866193,0.719961,0.157471,0.170071,1.25008,1.08001,0.177347,0.191536,1.27155,1.08001,0.153301,0.220752,1.66074,1.43999,0.13766,0.198239,1.6383,1.44006,0.132297,0.23813,2.0381,1.79997,0.331396,0.119296,0.479277,0.35998,0.137429,0.247377,2.04742,1.80004,0.178938,0.0644263,0.424475,0.360049,0.186694,0.0672062,0.427187,0.35998,0.152495,0.109801,0.82983,0.720029,0.151329,0.108951,0.828911,0.71996,0.136637,0.147569,1.22758,1.08001,0.149585,0.161554,1.24156,1.08001,0.133645,0.192447,1.63244,1.43999,0.131222,0.188958,1.62895,1.43999,0.121375,0.218472,2.01844,1.79997,0.240956,0.173496,0.893524,0.720028,0.120902,0.217629,2.01767,1.80004,0.284996,0.205186,0.925147,0.719961,0.215065,0.232272,1.31228,1.08001,0.213582,0.230656,1.3106,1.07994,0.170552,0.245593,1.68558,1.43999,0.17214,0.247891,1.68795,1.44006,0.145356,0.261636,2.06161,1.79997
708,0.0388317,0.419384,11.2194,10.8,0.32134,0.115698,0.475747,0.360049,0.144851,0.260737,2.06078,1.80004,0.216275,0.0778695,0.437918,0.360049,0.232194,0.0835854,0.443566,0.35998,0.197389,0.142126,0.862155,0.720029,0.203597,0.146582,0.866543,0.719961,0.15796,0.170598,1.25061,1.08001,0.177839,0.192068,1.27208,1.08001,0.153731,0.221371,1.66136,1.43999,0.137986,0.198708,1.63877,1.44006,0.13257,0.238621,2.03859,1.79997,0.332954,0.119857,0.479837,0.35998,0.137796,0.248038,2.04808,1.80004,0.17968,0.0646934,0.424742,0.360049,0.187402,0.067461,0.427441,0.35998,0.153035,0.110189,0.830219,0.720029,0.151827,0.109309,0.829269,0.71996,0.136981,0.147941,1.22795,1.08001,0.150002,0.162003,1.24201,1.08001,0.134076,0.193068,1.63306,1.43999,0.131559,0.189444,1.62943,1.43999,0.121736,0.21912,2.01909,1.79997,0.241703,0.174033,0.894062,0.720028,0.121207,0.218178,2.01822,1.80004,0.285667,0.205669,0.92563,0.719961,0.215589,0.232838,1.31285,1.08001,0.214199,0.231322,1.31126,1.07994,0.170966,0.24619,1.68618,1.43999,0.172625,0.24859,1.68865,1.44006,0.145672,0.262205,2.06218,1.79997
709,0.0389196,0.420333,11.2204,10.8,0.322718,0.116194,0.476243,0.360049,0.145253,0.261462,2.0615,1.80004,0.21698,0.0781235,0.438172,0.360049,0.233609,0.0840948,0.444075,0.35998,0.198128,0.142658,0.862687,0.720029,0.204198,0.147015,0.866975,0.719961,0.158538,0.171223,1.25123,1.08001,0.178245,0.192506,1.27251,1.08001,0.15413,0.221946,1.66194,1.43999,0.138476,0.199413,1.63947,1.44006,0.132952,0.23931,2.03928,1.79997,0.334071,0.120259,0.480239,0.35998,0.138157,0.248688,2.04873,1.80004,0.180083,0.0648386,0.424888,0.360049,0.188024,0.067685,0.427665,0.35998,0.153606,0.110601,0.83063,0.720029,0.152503,0.109796,0.829756,0.71996,0.13745,0.148447,1.22846,1.08001,0.150356,0.162386,1.2424,1.08001,0.134431,0.193579,1.63357,1.43999,0.132001,0.190081,1.63007,1.43999,0.122165,0.219894,2.01986,1.79997,0.242588,0.17467,0.894699,0.720028,0.121576,0.218841,2.01888,1.80004,0.286712,0.206421,0.926382,0.719961,0.216213,0.233512,1.31352,1.08001,0.214824,0.231997,1.31194,1.07994,0.171456,0.246895,1.68688,1.43999,0.173063,0.24922,1.68928,1.44006,0.146085,0.262949,2.06292,1.79997
710,0.0389809,0.420995,11.221,10.8,0.323732,0.116559,0.476608,0.360049,0.145554,0.262002,2.06204,1.80004,0.217645,0.078363,0.438412,0.360049,0.234361,0.0843653,0.444346,0.35998,0.199073,0.143339,0.863368,0.720029,0.204969,0.14757,0.867531,0.719961,0.159006,0.171728,1.25174,1.08001,0.178895,0.193208,1.27322,1.08001,0.154551,0.222552,1.66254,1.43999,0.138917,0.200049,1.64011,1.44006,0.133329,0.239989,2.03996,1.79997,0.335502,0.120774,0.480755,0.35998,0.138494,0.249295,2.04933,1.80004,0.180788,0.0650926,0.425142,0.360049,0.188563,0.0678791,0.42786,0.35998,0.153988,0.110876,0.830905,0.720029,0.153021,0.110169,0.830129,0.71996,0.137943,0.14898,1.22899,1.08001,0.150854,0.162924,1.24293,1.08001,0.134853,0.194187,1.63418,1.43999,0.132377,0.190621,1.63061,1.43999,0.122559,0.220602,2.02057,1.79997,0.243246,0.175144,0.895172,0.720028,0.121845,0.219325,2.01936,1.80004,0.287479,0.206974,0.926935,0.719961,0.216733,0.234074,1.31408,1.08001,0.215489,0.232715,1.31266,1.07994,0.171851,0.247464,1.68745,1.43999,0.173519,0.249877,1.68993,1.44006,0.146449,0.263603,2.06357,1.79997
711,0.0390719,0.421978,11.222,10.8,0.325099,0.117051,0.4771,0.360049,0.145931,0.262681,2.06272,1.80004,0.217996,0.0784891,0.438538,0.360049,0.235745,0.0848636,0.444844,0.35998,0.199945,0.143966,0.863995,0.720029,0.205566,0.147999,0.86796,0.719961,0.159566,0.172332,1.25234,1.08001,0.179344,0.193693,1.2737,1.08001,0.154996,0.223192,1.66318,1.43999,0.139207,0.200467,1.64053,1.44006,0.133707,0.240668,2.04064,1.79997,0.336636,0.121182,0.481163,0.35998,0.138899,0.250023,2.05006,1.80004,0.181601,0.0653853,0.425434,0.360049,0.189908,0.0683632,0.428344,0.35998,0.15468,0.111374,0.831403,0.720029,0.153749,0.110693,0.830653,0.71996,0.138524,0.149607,1.22962,1.08001,0.151378,0.16349,1.2435,1.08001,0.135327,0.194869,1.63486,1.43999,0.132863,0.191321,1.63131,1.43999,0.122961,0.221327,2.0213,1.79997,0.243876,0.175598,0.895626,0.720028,0.122207,0.219977,2.02002,1.80004,0.288211,0.207501,0.927462,0.719961,0.217378,0.23477,1.31478,1.08001,0.216112,0.233389,1.31333,1.07994,0.172414,0.248274,1.68826,1.43999,0.174058,0.250654,1.69071,1.44006,0.14688,0.26438,2.06435,1.79997
712,0.03917,0.423038,11.2231,10.8,0.326415,0.117525,0.477574,0.360049,0.146349,0.263434,2.06347,1.80004,0.218921,0.0788223,0.438871,0.360049,0.237315,0.0854286,0.445409,0.35998,0.200549,0.144401,0.864431,0.720029,0.206311,0.148536,0.868496,0.719961,0.160049,0.172854,1.25286,1.08001,0.179947,0.194344,1.27435,1.08001,0.155366,0.223726,1.66372,1.43999,0.139645,0.201097,1.64116,1.44006,0.134081,0.241341,2.04131,1.79997,0.337888,0.121633,0.481613,0.35998,0.139288,0.250724,2.05076,1.80004,0.182161,0.0655869,0.425636,0.360049,0.190301,0.0685047,0.428485,0.35998,0.155348,0.111855,0.831885,0.720029,0.154371,0.111141,0.831101,0.71996,0.139008,0.15013,1.23014,1.08001,0.151902,0.164056,1.24407,1.08001,0.13567,0.195363,1.63535,1.43999,0.133216,0.191829,1.63182,1.43999,0.123286,0.221912,2.02188,1.79997,0.244713,0.1762,0.896229,0.720028,0.122629,0.220737,2.02078,1.80004,0.289072,0.208121,0.928082,0.719961,0.218017,0.23546,1.31547,1.08001,0.216757,0.234085,1.31403,1.07994,0.17285,0.248903,1.68889,1.43999,0.17451,0.251304,1.69136,1.44006,0.14724,0.265028,2.065,1.79997
713,0.0392449,0.423846,11.2239,10.8,0.32708,0.117765,0.477813,0.360049,0.146695,0.264057,2.0641,1.80004,0.219594,0.0790646,0.439113,0.360049,0.238642,0.0859066,0.445887,0.35998,0.201363,0.144988,0.865017,0.720029,0.206919,0.148974,0.868935,0.719961,0.160565,0.173412,1.25342,1.08001,0.180486,0.194927,1.27494,1.08001,0.155789,0.224335,1.66432,1.43999,0.139962,0.201553,1.64161,1.44006,0.134382,0.241884,2.04185,1.79997,0.339236,0.122118,0.482099,0.35998,0.139613,0.251309,2.05135,1.80004,0.183091,0.0659218,0.425971,0.360049,0.191321,0.0688718,0.428852,0.35998,0.155961,0.112297,0.832326,0.720029,0.154865,0.111497,0.831457,0.71996,0.139515,0.150677,1.23069,1.08001,0.152246,0.164427,1.24444,1.08001,0.136,0.195839,1.63583,1.43999,0.133643,0.192444,1.63243,1.43999,0.123585,0.222449,2.02242,1.79997,0.245563,0.176812,0.896841,0.720028,0.122891,0.221208,2.02125,1.80004,0.289879,0.208701,0.928662,0.719961,0.218545,0.236031,1.31604,1.08001,0.217412,0.234792,1.31473,1.07994,0.173272,0.24951,1.6895,1.43999,0.175007,0.25202,1.69208,1.44006,0.147617,0.265707,2.06568,1.79997
714,0.03933,0.424765,11.2248,10.8,0.32824,0.118182,0.478231,0.360049,0.147146,0.264868,2.06491,1.80004,0.220321,0.0793264,0.439375,0.360049,0.239687,0.0862827,0.446263,0.35998,0.202113,0.145527,0.865557,0.720029,0.207755,0.149575,0.869536,0.719961,0.161018,0.173901,1.25391,1.08001,0.180975,0.195454,1.27546,1.08001,0.156293,0.22506,1.66505,1.43999,0.140497,0.202324,1.64238,1.44006,0.134822,0.242676,2.04265,1.79997,0.340298,0.122501,0.482481,0.35998,0.139976,0.251962,2.052,1.80004,0.183963,0.0662357,0.426285,0.360049,0.191474,0.0689269,0.428907,0.35998,0.156409,0.112619,0.832648,0.720029,0.155441,0.111912,0.831872,0.71996,0.140028,0.151231,1.23124,1.08001,0.152749,0.16497,1.24498,1.08001,0.136463,0.196505,1.6365,1.43999,0.13405,0.193031,1.63302,1.43999,0.124017,0.223226,2.0232,1.79997,0.246432,0.177438,0.897467,0.720028,0.123255,0.221863,2.0219,1.80004,0.29063,0.209242,0.929203,0.719961,0.219165,0.236701,1.31671,1.08001,0.218004,0.235431,1.31537,1.07994,0.173802,0.250273,1.69026,1.43999,0.175512,0.252747,1.6928,1.44006,0.14803,0.26645,2.06642,1.79997
715,0.0393932,0.425448,11.2255,10.8,0.329679,0.118701,0.478749,0.360049,0.147432,0.265384,2.06542,1.80004,0.221055,0.0795906,0.439639,0.360049,0.240913,0.0867239,0.446704,0.35998,0.202934,0.146118,0.866148,0.720029,0.208193,0.149891,0.869852,0.719961,0.161576,0.174503,1.25451,1.08001,0.181513,0.196036,1.27604,1.08001,0.15668,0.225617,1.66561,1.43999,0.140906,0.202913,1.64297,1.44006,0.135164,0.24329,2.04326,1.79997,0.341854,0.123061,0.483041,0.35998,0.140369,0.25267,2.05271,1.80004,0.184353,0.0663761,0.426425,0.360049,0.192506,0.0692983,0.429279,0.35998,0.157053,0.113083,0.833112,0.720029,0.155857,0.112211,0.832171,0.71996,0.140519,0.151762,1.23177,1.08001,0.153153,0.165407,1.24542,1.08001,0.136814,0.197011,1.637,1.43999,0.134496,0.193673,1.63366,1.43999,0.124348,0.223822,2.02379,1.79997,0.247136,0.177945,0.897973,0.720028,0.123605,0.222494,2.02253,1.80004,0.291543,0.2099,0.92986,0.719961,0.219815,0.237402,1.31741,1.08001,0.218582,0.236055,1.316,1.07994,0.174237,0.250899,1.69089,1.43999,0.175998,0.253447,1.69351,1.44006,0.148416,0.267145,2.06712,1.79997
716,0.0394829,0.426417,11.2265,10.8,0.33058,0.119025,0.479074,0.360049,0.147855,0.266145,2.06618,1.80004,0.221608,0.0797899,0.439839,0.360049,0.24184,0.0870576,0.447038,0.35998,0.203728,0.14669,0.86672,0.720029,0.208887,0.150391,0.870351,0.719961,0.162122,0.175093,1.2551,1.08001,0.182075,0.196643,1.27665,1.08001,0.157098,0.22622,1.66621,1.43999,0.14134,0.203539,1.6436,1.44006,0.135578,0.244036,2.04401,1.79997,0.343396,0.123616,0.483596,0.35998,0.140756,0.253367,2.0534,1.80004,0.185549,0.0668068,0.426856,0.360049,0.193088,0.0695079,0.429488,0.35998,0.157565,0.113451,0.83348,0.720029,0.156495,0.11267,0.83263,0.71996,0.141004,0.152285,1.23229,1.08001,0.153649,0.165943,1.24595,1.08001,0.13727,0.197668,1.63766,1.43999,0.13488,0.194226,1.63422,1.43999,0.124728,0.224507,2.02448,1.79997,0.247951,0.178532,0.898561,0.720028,0.123972,0.223155,2.02319,1.80004,0.292325,0.210462,0.930423,0.719961,0.220359,0.23799,1.318,1.08001,0.21924,0.236767,1.31671,1.07994,0.174716,0.25159,1.69158,1.43999,0.176512,0.254187,1.69424,1.44006,0.148803,0.267841,2.06781,1.79997
717,0.0395829,0.427497,11.2275,10.8,0.332025,0.119545,0.479594,0.360049,0.14821,0.266784,2.06682,1.80004,0.22236,0.0800604,0.440109,0.360049,0.242832,0.0874149,0.447395,0.35998,0.204502,0.147248,0.867277,0.720029,0.209627,0.150923,0.870884,0.719961,0.162631,0.175643,1.25565,1.08001,0.182582,0.197191,1.2772,1.08001,0.15756,0.226884,1.66687,1.43999,0.141677,0.204023,1.64408,1.44006,0.135933,0.244675,2.04464,1.79997,0.344776,0.124113,0.484093,0.35998,0.141174,0.254118,2.05416,1.80004,0.186001,0.0669696,0.427018,0.360049,0.193678,0.0697204,0.429701,0.35998,0.15819,0.113902,0.833931,0.720029,0.157227,0.113197,0.833157,0.71996,0.141627,0.152958,1.23297,1.08001,0.154138,0.166471,1.24648,1.08001,0.137739,0.198343,1.63833,1.43999,0.135298,0.194828,1.63482,1.43999,0.125102,0.22518,2.02515,1.79997,0.248684,0.179059,0.899088,0.720028,0.124287,0.223722,2.02376,1.80004,0.293258,0.211134,0.931095,0.719961,0.220968,0.238648,1.31866,1.08001,0.21979,0.23736,1.3173,1.07994,0.175242,0.252347,1.69234,1.43999,0.177074,0.254997,1.69505,1.44006,0.149242,0.268631,2.0686,1.79997
718,0.0396891,0.428644,11.2287,10.8,0.333606,0.120115,0.480163,0.360049,0.148624,0.26753,2.06757,1.80004,0.223406,0.0804369,0.440486,0.360049,0.243985,0.0878299,0.44781,0.35998,0.205409,0.1479,0.867929,0.720029,0.210271,0.151387,0.871348,0.719961,0.163155,0.176209,1.25622,1.08001,0.183194,0.197851,1.27786,1.08001,0.158017,0.227543,1.66753,1.43999,0.142141,0.204691,1.64475,1.44006,0.136308,0.24535,2.04532,1.79997,0.346037,0.124567,0.484547,0.35998,0.141579,0.254847,2.05489,1.80004,0.186446,0.0671297,0.427179,0.360049,0.194644,0.0700679,0.430048,0.35998,0.15908,0.114542,0.834572,0.720029,0.157737,0.113564,0.833524,0.71996,0.142034,0.153398,1.23341,1.08001,0.154753,0.167134,1.24714,1.08001,0.138102,0.198865,1.63886,1.43999,0.135731,0.195451,1.63544,1.43999,0.125457,0.225818,2.02579,1.79997,0.249598,0.179717,0.899746,0.720028,0.124712,0.224487,2.02453,1.80004,0.294182,0.2118,0.931761,0.719961,0.221682,0.239419,1.31943,1.08001,0.220441,0.238064,1.318,1.07994,0.175624,0.252897,1.69289,1.43999,0.177562,0.2557,1.69576,1.44006,0.149627,0.269323,2.06929,1.79997
719,0.0398321,0.430188,11.2302,10.8,0.334937,0.120594,0.480643,0.360049,0.149123,0.268426,2.06846,1.80004,0.224664,0.0808901,0.440939,0.360049,0.245035,0.088208,0.448188,0.35998,0.206342,0.148572,0.868602,0.720029,0.211232,0.152079,0.872039,0.719961,0.163871,0.176982,1.25699,1.08001,0.183927,0.198642,1.27865,1.08001,0.158534,0.228287,1.66828,1.43999,0.142533,0.205256,1.64531,1.44006,0.136749,0.246144,2.04611,1.79997,0.347058,0.124934,0.484914,0.35998,0.142091,0.25577,2.05581,1.80004,0.187841,0.0676319,0.427681,0.360049,0.195213,0.0702728,0.430253,0.35998,0.159841,0.11509,0.83512,0.720029,0.158516,0.114125,0.834085,0.71996,0.142685,0.154102,1.23411,1.08001,0.155365,0.167796,1.24781,1.08001,0.138602,0.199586,1.63958,1.43999,0.136298,0.196267,1.63626,1.43999,0.125835,0.226499,2.02647,1.79997,0.250472,0.180347,0.900375,0.720028,0.125181,0.22533,2.02537,1.80004,0.295136,0.212486,0.932447,0.719961,0.222327,0.240115,1.32012,1.08001,0.221226,0.238911,1.31885,1.07994,0.17616,0.253669,1.69366,1.43999,0.178069,0.25643,1.69649,1.44006,0.150076,0.270132,2.0701,1.79997
720,0.039822,0.430079,11.2301,10.8,0.335789,0.120901,0.480949,0.360049,0.149421,0.268964,2.069,1.80004,0.225031,0.0810222,0.441071,0.360049,0.245643,0.0884265,0.448407,0.35998,0.206901,0.148975,0.869004,0.720029,0.21183,0.152509,0.87247,0.719961,0.164197,0.177334,1.25734,1.08001,0.18428,0.199024,1.27903,1.08001,0.158826,0.228708,1.6687,1.43999,0.142857,0.205723,1.64578,1.44006,0.137044,0.246675,2.04664,1.79997,0.348259,0.125367,0.485347,0.35998,0.142368,0.256268,2.05631,1.80004,0.187862,0.0676393,0.427688,0.360049,0.195848,0.0705014,0.430482,0.35998,0.160193,0.115343,0.835373,0.720029,0.158898,0.1144,0.83436,0.71996,0.143066,0.154513,1.23452,1.08001,0.155718,0.168177,1.24819,1.08001,0.138831,0.199915,1.63991,1.43999,0.136547,0.196626,1.63661,1.43999,0.12607,0.226922,2.02689,1.79997,0.25115,0.180835,0.900864,0.720028,0.125383,0.225694,2.02573,1.80004,0.29592,0.213051,0.933012,0.719961,0.222787,0.240612,1.32062,1.08001,0.221786,0.239516,1.31946,1.07994,0.176584,0.254279,1.69427,1.43999,0.178439,0.256963,1.69702,1.44006,0.150324,0.27058,2.07055,1.79997
