Time[s],Displacement longi[mm],Force[kN],N/A,N/A,N/A,Thickness[mm],OuterWidth[mm],N/A
282.58,1.5057,2.258,0,0,0,0,0,
283.08,1.5088,2.259,0,0,0,0,0,
283.58,1.5117,2.2597,0,0,0,0,0,
284.08,1.5148,2.2603,0,0,0,0,0,
284.58,1.5178,2.261,0,0,0,0,0,
285.08,1.5208,2.262,0,0,0,0,0,
285.58,1.5238,2.263,0,0,0,0,0,
286.08,1.5269,2.264,0,0,0,0,0,
286.58,1.5298,2.2647,0,0,0,0,0,
287.08,1.5328,2.2653,0,0,0,0,0,
287.58,1.5358,2.266,0,0,0,0,0,
288.08,1.5387,2.267,0,0,0,0,0,
288.58,1.5419,2.268,0,0,0,0,0,
289.08,1.5448,2.269,0,0,0,0,0,
289.58,1.5479,2.2697,0,0,0,0,0,
290.08,1.5507,2.2703,0,0,0,0,0,
290.58,1.5539,2.271,0,0,0,0,0,
291.08,1.5568,2.272,0,0,0,0,0,
291.58,1.5599,2.273,0,0,0,0,0,
292.08,1.5628,2.274,0,0,0,0,0,
292.58,1.5659,2.2747,0,0,0,0,0,
293.08,1.5689,2.2753,0,0,0,0,0,
293.58,1.5718,2.276,0,0,0,0,0,
294.08,1.5749,2.277,0,0,0,0,0,
294.58,1.5779,2.2777,0,0,0,0,0,
295.08,1.581,2.2783,0,0,0,0,0,
295.58,1.5839,2.279,0,0,0,0,0,
296.08,1.5869,2.28,0,0,0,0,0,
296.58,1.5898,2.281,0,0,0,0,0,
297.08,1.5929,2.282,0,0,0,0,0,
297.58,1.5959,2.283,0,0,0,0,0,
298.08,1.5989,2.2837,0,0,0,0,0,
298.58,1.6019,2.2843,0,0,0,0,0,
299.08,1.6049,2.285,0,0,0,0,0,
299.58,1.608,2.286,0,0,0,0,0,
300.08,1.611,2.287,0,0,0,0,0,
300.58,1.6141,2.2877,0,0,0,0,0,
301.08,1.617,2.2883,0,0,0,0,0,
301.58,1.6201,2.289,0,0,0,0,0,
302.08,1.623,2.29,0,0,0,0,0,
302.58,1.6261,2.2907,0,0,0,0,0,
303.08,1.6291,2.2916,0,0,0,0,0,
303.58,1.6321,2.2924,0,0,0,0,0,
304.08,1.6351,2.2933,0,0,0,0,0,
304.58,1.638,2.294,0,0,0,0,0,
305.08,1.6412,2.295,0,0,0,0,0,
305.58,1.6441,2.296,0,0,0,0,0,
306.08,1.6472,2.2967,0,0,0,0,0,
306.58,1.6501,2.2973,0,0,0,0,0,
307.08,1.6532,2.298,0,0,0,0,0,
307.58,1.6562,2.299,0,0,0,0,0,
308.08,1.6593,2.3,0,0,0,0,0,
308.58,1.6622,2.3007,0,0,0,0,0,
309.08,1.6652,2.3013,0,0,0,0,0,
309.58,1.6682,2.302,0,0,0,0,0,
310.08,1.6713,2.303,0,0,0,0,0,
310.58,1.6744,2.304,0,0,0,0,0,
311.08,1.6773,2.3047,0,0,0,0,0,
311.58,1.6805,2.3053,0,0,0,0,0,
312.08,1.6834,2.306,0,0,0,0,0,
312.58,1.6865,2.307,0,0,0,0,0,
313.08,1.6895,2.308,0,0,0,0,0,
313.58,1.6926,2.309,0,0,0,0,0,
314.08,1.6955,2.3097,0,0,0,0,0,
314.58,1.6986,2.3103,0,0,0,0,0,
315.08,1.7016,2.311,0,0,0,0,0,
315.58,1.7046,2.312,0,0,0,0,0,
316.08,1.7076,2.313,0,0,0,0,0,
316.58,1.7106,2.3137,0,0,0,0,0,
317.08,1.7138,2.3143,0,0,0,0,0,
317.58,1.7167,2.315,0,0,0,0,0,
318.08,1.7198,2.316,0,0,0,0,0,
318.58,1.7227,2.3167,0,0,0,0,0,
319.08,1.7258,2.3173,0,0,0,0,0,
319.58,1.7288,2.318,0,0,0,0,0,
320.08,1.7319,2.319,0,0,0,0,0,
320.58,1.7348,2.3197,0,0,0,0,0,
321.08,1.7379,2.3206,0,0,0,0,0,
321.58,1.741,2.3214,0,0,0,0,0,
322.08,1.744,2.3223,0,0,0,0,0,
322.58,1.7471,2.323,0,0,0,0,0,
323.08,1.75,2.3237,0,0,0,0,0,
323.58,1.7532,2.3246,0,0,0,0,0,
324.08,1.7562,2.3254,0,0,0,0,0,
324.58,1.7593,2.3263,0,0,0,0,0,
325.08,1.7623,2.327,0,0,0,0,0,
325.58,1.7654,2.3277,0,0,0,0,0,
326.08,1.7684,2.3283,0,0,0,0,0,
326.58,1.7715,2.329,0,0,0,0,0,
327.08,1.7746,2.33,0,0,0,0,0,
327.58,1.7776,2.331,0,0,0,0,0,
328.08,1.7806,2.3317,0,0,0,0,0,
328.58,1.7836,2.3323,0,0,0,0,0,
329.08,1.7867,2.333,0,0,0,0,0,
329.58,1.7897,2.334,0,0,0,0,0,
330.08,1.7928,2.3347,0,0,0,0,0,
330.58,1.7958,2.3353,0,0,0,0,0,
331.08,1.7988,2.336,0,0,0,0,0,
331.58,1.8018,2.337,0,0,0,0,0,
332.08,1.8049,2.3377,0,0,0,0,0,
332.58,1.808,2.3383,0,0,0,0,0,
333.08,1.811,2.339,0,0,0,0,0,
333.58,1.8141,2.34,0,0,0,0,0,
334.08,1.8171,2.341,0,0,0,0,0,
334.58,1.8203,2.342,0,0,0,0,0,
335.08,1.8233,2.3427,0,0,0,0,0,
335.58,1.8264,2.3433,0,0,0,0,0,
336.08,1.8293,2.344,0,0,0,0,0,
336.58,1.8326,2.345,0,0,0,0,0,
337.08,1.8356,2.346,0,0,0,0,0,
337.58,1.8388,2.347,0,0,0,0,0,
338.08,1.8419,2.3477,0,0,0,0,0,
338.58,1.8451,2.3483,0,0,0,0,0,
339.08,1.8481,2.349,0,0,0,0,0,
339.58,1.8513,2.3497,0,0,0,0,0,
340.08,1.8543,2.3503,0,0,0,0,0,
340.58,1.8574,2.351,0,0,0,0,0,
341.08,1.8605,2.3517,0,0,0,0,0,
341.58,1.8636,2.3526,0,0,0,0,0,
342.08,1.8667,2.3534,0,0,0,0,0,
342.58,1.8698,2.3543,0,0,0,0,0,
343.08,1.873,2.355,0,0,0,0,0,
343.58,1.876,2.3557,0,0,0,0,0,
344.08,1.8792,2.3563,0,0,0,0,0,
344.58,1.8822,2.357,0,0,0,0,0,
345.08,1.8855,2.358,0,0,0,0,0,
345.58,1.8885,2.359,0,0,0,0,0,
346.08,1.8917,2.36,0,0,0,0,0,
346.58,1.8948,2.3607,0,0,0,0,0,
347.08,1.8979,2.3613,0,0,0,0,0,
347.58,1.901,2.362,0,0,0,0,0,
348.08,1.9042,2.363,0,0,0,0,0,
348.58,1.9073,2.3637,0,0,0,0,0,
349.08,1.9104,2.3643,0,0,0,0,0,
349.58,1.9135,2.365,0,0,0,0,0,
350.08,1.9166,2.366,0,0,0,0,0,
350.58,1.9198,2.367,0,0,0,0,0,
351.08,1.9229,2.3677,0,0,0,0,0,
351.58,1.9261,2.3683,0,0,0,0,0,
352.08,1.9291,2.369,0,0,0,0,0,
352.58,1.9323,2.3697,0,0,0,0,0,
353.08,1.9354,2.3703,0,0,0,0,0,
353.58,1.9387,2.371,0,0,0,0,0,
354.08,1.9417,2.372,0,0,0,0,0,
354.58,1.945,2.3727,0,0,0,0,0,
355.08,1.9479,2.3733,0,0,0,0,0,
355.58,1.9512,2.374,0,0,0,0,0,
356.08,1.9542,2.375,0,0,0,0,0,
356.58,1.9574,2.376,0,0,0,0,0,
357.08,1.9605,2.3767,0,0,0,0,0,
357.58,1.9636,2.3773,0,0,0,0,0,
358.08,1.9668,2.378,0,0,0,0,0,
358.58,1.9699,2.379,0,0,0,0,0,
359.08,1.9731,2.38,0,0,0,0,0,
359.58,1.9763,2.3807,0,0,0,0,0,
360.08,1.9795,2.3813,0,0,0,0,0,
360.58,1.9825,2.382,0,0,0,0,0,
361.08,1.9858,2.383,0,0,0,0,0,
361.58,1.9889,2.3837,0,0,0,0,0,
362.08,1.9921,2.3843,0,0,0,0,0,
362.58,1.9951,2.3847,0,0,0,0,0,
363.08,1.9984,2.3853,0,0,0,0,0,
363.58,2.0014,2.386,0,0,0,0,0,
364.08,2.0046,2.387,0,0,0,0,0,
364.58,2.0077,2.388,0,0,0,0,0,
365.08,2.0109,2.3887,0,0,0,0,0,
365.58,2.014,2.3893,0,0,0,0,0,
366.08,2.0171,2.39,0,0,0,0,0,
366.58,2.0202,2.3907,0,0,0,0,0,
367.08,2.0234,2.3913,0,0,0,0,0,
367.58,2.0264,2.392,0,0,0,0,0,
368.08,2.0296,2.393,0,0,0,0,0,
368.58,2.0328,2.394,0,0,0,0,0,
369.08,2.0358,2.3947,0,0,0,0,0,
369.58,2.039,2.3956,0,0,0,0,0,
370.08,2.0421,2.3964,0,0,0,0,0,
370.58,2.0454,2.397,0,0,0,0,0,
371.08,2.0484,2.3973,0,0,0,0,0,
371.58,2.0516,2.398,0,0,0,0,0,
372.08,2.0547,2.399,0,0,0,0,0,
372.58,2.058,2.3997,0,0,0,0,0,
373.08,2.061,2.4003,0,0,0,0,0,
373.58,2.0642,2.401,0,0,0,0,0,
374.08,2.0673,2.402,0,0,0,0,0,
374.58,2.0705,2.4027,0,0,0,0,0,
375.08,2.0736,2.4033,0,0,0,0,0,
375.58,2.0767,2.404,0,0,0,0,0,
376.08,2.08,2.405,0,0,0,0,0,
376.58,2.0831,2.4057,0,0,0,0,0,
377.08,2.0863,2.4063,0,0,0,0,0,
377.58,2.0894,2.407,0,0,0,0,0,
378.08,2.0926,2.408,0,0,0,0,0,
378.58,2.0957,2.4087,0,0,0,0,0,
379.08,2.099,2.4093,0,0,0,0,0,
379.58,2.102,2.41,0,0,0,0,0,
380.08,2.1053,2.411,0,0,0,0,0,
380.58,2.1084,2.412,0,0,0,0,0,
381.08,2.1117,2.4127,0,0,0,0,0,
381.58,2.1147,2.413,0,0,0,0,0,
382.08,2.118,2.4136,0,0,0,0,0,
382.58,2.1211,2.4144,0,0,0,0,0,
383.08,2.1243,2.4153,0,0,0,0,0,
383.58,2.1275,2.416,0,0,0,0,0,
384.08,2.1307,2.4167,0,0,0,0,0,
384.58,2.1338,2.4173,0,0,0,0,0,
385.08,2.137,2.418,0,0,0,0,0,
385.58,2.1403,2.419,0,0,0,0,0,
386.08,2.1433,2.4197,0,0,0,0,0,
386.58,2.1466,2.4203,0,0,0,0,0,
387.08,2.1497,2.421,0,0,0,0,0,
387.58,2.153,2.422,0,0,0,0,0,
388.08,2.156,2.4227,0,0,0,0,0,
388.58,2.1594,2.4233,0,0,0,0,0,
389.08,2.1624,2.424,0,0,0,0,0,
389.58,2.1657,2.4247,0,0,0,0,0,
390.08,2.1688,2.4253,0,0,0,0,0,
390.58,2.172,2.4257,0,0,0,0,0,
391.08,2.1751,2.4266,0,0,0,0,0,
391.58,2.1783,2.4274,0,0,0,0,0,
392.08,2.1815,2.4283,0,0,0,0,0,
392.58,2.1846,2.429,0,0,0,0,0,
393.08,2.1878,2.4297,0,0,0,0,0,
393.58,2.1911,2.4303,0,0,0,0,0,
394.08,2.1943,2.431,0,0,0,0,0,
394.58,2.1974,2.4317,0,0,0,0,0,
395.08,2.2007,2.4323,0,0,0,0,0,
395.58,2.2038,2.433,0,0,0,0,0,
396.08,2.2071,2.434,0,0,0,0,0,
396.58,2.2103,2.4347,0,0,0,0,0,
397.08,2.2135,2.4353,0,0,0,0,0,
397.58,2.2165,2.436,0,0,0,0,0,
398.08,2.2198,2.437,0,0,0,0,0,
398.58,2.2229,2.4377,0,0,0,0,0,
399.08,2.2262,2.4383,0,0,0,0,0,
399.58,2.2292,2.4387,0,0,0,0,0,
400.08,2.2325,2.4393,0,0,0,0,0,
400.58,2.2356,2.44,0,0,0,0,0,
401.08,2.2388,2.441,0,0,0,0,0,
401.58,2.2419,2.4417,0,0,0,0,0,
402.08,2.2452,2.4423,0,0,0,0,0,
402.58,2.2483,2.4427,0,0,0,0,0,
403.08,2.2515,2.4436,0,0,0,0,0,
403.58,2.2547,2.4444,0,0,0,0,0,
404.08,2.2578,2.4453,0,0,0,0,0,
404.58,2.2611,2.446,0,0,0,0,0,
405.08,2.2642,2.4467,0,0,0,0,0,
405.58,2.2674,2.4473,0,0,0,0,0,
406.08,2.2705,2.448,0,0,0,0,0,
406.58,2.2738,2.4487,0,0,0,0,0,
407.08,2.2769,2.4493,0,0,0,0,0,
407.58,2.2802,2.45,0,0,0,0,0,
408.08,2.2834,2.4507,0,0,0,0,0,
408.58,2.2865,2.4513,0,0,0,0,0,
409.08,2.2898,2.452,0,0,0,0,0,
409.58,2.2928,2.4527,0,0,0,0,0,
410.08,2.2961,2.4536,0,0,0,0,0,
410.58,2.2992,2.4544,0,0,0,0,0,
411.08,2.3024,2.4553,0,0,0,0,0,
411.58,2.3056,2.456,0,0,0,0,0,
412.08,2.3088,2.4567,0,0,0,0,0,
412.58,2.312,2.4573,0,0,0,0,0,
413.08,2.3152,2.458,0,0,0,0,0,
413.58,2.3184,2.4587,0,0,0,0,0,
414.08,2.3217,2.4593,0,0,0,0,0,
414.58,2.3247,2.46,0,0,0,0,0,
415.08,2.328,2.4607,0,0,0,0,0,
415.58,2.3311,2.4613,0,0,0,0,0,
416.08,2.3343,2.462,0,0,0,0,0,
416.58,2.3375,2.4627,0,0,0,0,0,
417.08,2.3408,2.4633,0,0,0,0,0,
417.58,2.3439,2.464,0,0,0,0,0,
418.08,2.3471,2.465,0,0,0,0,0,
418.58,2.3504,2.4657,0,0,0,0,0,
419.08,2.3535,2.4663,0,0,0,0,0,
419.58,2.3569,2.467,0,0,0,0,0,
420.08,2.3599,2.4677,0,0,0,0,0,
420.58,2.3633,2.4683,0,0,0,0,0,
421.08,2.3665,2.469,0,0,0,0,0,
421.58,2.3697,2.4697,0,0,0,0,0,
422.08,2.3729,2.4703,0,0,0,0,0,
422.58,2.3762,2.471,0,0,0,0,0,
423.08,2.3794,2.4717,0,0,0,0,0,
423.58,2.3826,2.4723,0,0,0,0,0,
424.08,2.3858,2.473,0,0,0,0,0,
424.58,2.3891,2.4737,0,0,0,0,0,
425.08,2.3923,2.4743,0,0,0,0,0,
425.58,2.3955,2.475,0,0,0,0,0,
426.08,2.3987,2.476,0,0,0,0,0,
426.58,2.4019,2.4767,0,0,0,0,0,
427.08,2.4051,2.4773,0,0,0,0,0,
427.58,2.4083,2.4777,0,0,0,0,0,
428.08,2.4115,2.4786,0,0,0,0,0,
428.58,2.4147,2.4794,0,0,0,0,0,
429.08,2.418,2.4803,0,0,0,0,0,
429.58,2.4211,2.4807,0,0,0,0,0,
430.08,2.4244,2.4813,0,0,0,0,0,
430.58,2.4275,2.482,0,0,0,0,0,
431.08,2.4309,2.4827,0,0,0,0,0,
431.58,2.434,2.4833,0,0,0,0,0,
432.08,2.4373,2.484,0,0,0,0,0,
432.58,2.4404,2.4847,0,0,0,0,0,
433.08,2.4437,2.4853,0,0,0,0,0,
433.58,2.4468,2.486,0,0,0,0,0,
434.08,2.4501,2.4867,0,0,0,0,0,
434.58,2.4532,2.4873,0,0,0,0,0,
435.08,2.4564,2.488,0,0,0,0,0,
435.58,2.4597,2.4887,0,0,0,0,0,
436.08,2.4629,2.4893,0,0,0,0,0,
436.58,2.466,2.4897,0,0,0,0,0,
437.08,2.4692,2.4903,0,0,0,0,0,
437.58,2.4724,2.4907,0,0,0,0,0,
438.08,2.4756,2.4916,0,0,0,0,0,
438.58,2.4789,2.4924,0,0,0,0,0,
439.08,2.4821,2.4933,0,0,0,0,0,
439.58,2.4854,2.494,0,0,0,0,0,
440.08,2.4885,2.4947,0,0,0,0,0,
440.58,2.4919,2.4953,0,0,0,0,0,
441.08,2.4948,2.4957,0,0,0,0,0,
441.58,2.4982,2.4963,0,0,0,0,0,
442.08,2.5014,2.497,0,0,0,0,0,
442.58,2.5046,2.4977,0,0,0,0,0,
443.08,2.5076,2.498,0,0,0,0,0,
443.58,2.5109,2.4983,0,0,0,0,0,
444.08,2.5141,2.499,0,0,0,0,0,
444.58,2.5174,2.4997,0,0,0,0,0,
445.08,2.5206,2.5003,0,0,0,0,0,
445.58,2.5238,2.501,0,0,0,0,0,
446.08,2.527,2.502,0,0,0,0,0,
446.58,2.5301,2.5027,0,0,0,0,0,
447.08,2.5334,2.5033,0,0,0,0,0,
447.58,2.5365,2.5037,0,0,0,0,0,
448.08,2.5398,2.5043,0,0,0,0,0,
448.58,2.5429,2.5047,0,0,0,0,0,
449.08,2.5462,2.5053,0,0,0,0,0,
449.58,2.5493,2.5057,0,0,0,0,0,
450.08,2.5526,2.5063,0,0,0,0,0,
450.58,2.5557,2.507,0,0,0,0,0,
451.08,2.559,2.5077,0,0,0,0,0,
451.58,2.5621,2.5083,0,0,0,0,0,
452.08,2.5654,2.5087,0,0,0,0,0,
452.58,2.5685,2.5093,0,0,0,0,0,
453.08,2.5716,2.5097,0,0,0,0,0,
453.58,2.5749,2.5103,0,0,0,0,0,
454.08,2.578,2.511,0,0,0,0,0,
454.58,2.5813,2.5117,0,0,0,0,0,
455.08,2.5844,2.5123,0,0,0,0,0,
455.58,2.5877,2.513,0,0,0,0,0,
456.08,2.5908,2.5137,0,0,0,0,0,
456.58,2.5942,2.5143,0,0,0,0,0,
457.08,2.5972,2.5147,0,0,0,0,0,
457.58,2.6005,2.5153,0,0,0,0,0,
458.08,2.6036,2.5157,0,0,0,0,0,
458.58,2.6069,2.5163,0,0,0,0,0,
459.08,2.61,2.5167,0,0,0,0,0,
459.58,2.6133,2.5173,0,0,0,0,0,
460.08,2.6165,2.518,0,0,0,0,0,
460.58,2.6197,2.5187,0,0,0,0,0,
461.08,2.6229,2.5193,0,0,0,0,0,
461.58,2.6261,2.5197,0,0,0,0,0,
462.08,2.6294,2.5203,0,0,0,0,0,
462.58,2.6325,2.521,0,0,0,0,0,
463.08,2.6357,2.5217,0,0,0,0,0,
463.58,2.639,2.522,0,0,0,0,0,
464.08,2.6422,2.5223,0,0,0,0,0,
464.58,2.6454,2.5227,0,0,0,0,0,
465.08,2.6487,2.5233,0,0,0,0,0,
465.58,2.6518,2.524,0,0,0,0,0,
466.08,2.6551,2.5247,0,0,0,0,0,
466.58,2.6583,2.525,0,0,0,0,0,
467.08,2.6617,2.525,0,0,0,0,0,
467.58,2.6649,2.5253,0,0,0,0,0,
468.08,2.6681,2.5257,0,0,0,0,0,
468.58,2.6713,2.5263,0,0,0,0,0,
469.08,2.6746,2.5267,0,0,0,0,0,
469.58,2.6778,2.527,0,0,0,0,0,
470.08,2.681,2.527,0,0,0,0,0,
470.58,2.6843,2.527,0,0,0,0,0,
471.08,2.6875,2.5273,0,0,0,0,0,
471.58,2.6907,2.5274,0,0,0,0,0,
472.08,2.694,2.5276,0,0,0,0,0,
472.58,2.6973,2.5277,0,0,0,0,0,
473.08,2.7005,2.5277,0,0,0,0,0,
473.58,2.7039,2.5273,0,0,0,0,0,
