PlasticStrain,PlasticStress,YoungModulus
0.05925723,798.76283947,0
0.05966981,799.49254913,0
0.06004674,800.25109429,0
0.06043713,801.12784267,0
0.06084079,802.1370673,0
0.0612432,802.63235871,0
0.06164707,803.52874022,0
0.06203353,804.35454852,0
0.06244063,805.24755729,0
0.06285391,806.26764492,0
0.06326242,806.76990879,0
0.06362328,807.69148298,0
0.06404472,808.37665057,0
0.06445125,809.21474731,0
0.06485855,809.83207751,0
0.06526064,810.78935311,0
0.06563956,811.44177031,0
0.06603826,812.28273849,0
0.06646895,813.02844532,0
0.06685053,813.74170952,0
0.06726626,814.59816237,0
0.06765048,815.4294054,0
0.06808426,816.07191138,0
0.06849314,816.80220758,0
0.06890477,817.65744346,0
0.06928621,818.20076259,0
0.06971652,818.72698211,0
0.07011284,819.74381607,0
0.07050337,820.46852837,0
0.07092565,821.09738897,0
0.07132917,821.94899527,0
0.07175105,822.58560958,0
0.07215543,823.20814231,0
0.07256879,824.06940112,0
0.07300032,824.77302108,0
0.07339714,825.3833331,0
0.07381155,825.95801141,0
0.07423438,826.88697326,0
0.07468795,827.89998653,0
0.0750847,828.40345651,0
0.07549839,828.97919929,0
0.07590122,829.60415071,0
0.07632025,830.40958636,0
0.07671854,831.20549975,0
0.0771736,831.64333778,0
0.07757254,832.2085967,0
0.07800259,832.74213884,0
0.07842569,833.96705505,0
0.07884885,834.43037646,0
