PlasticStrain,PlasticStress,YoungModulus
0.13560306,272.66359574,0
0.13591578999999998,272.74920717,0
0.13638177999999998,272.98150091,0
0.13676191,273.08568899,0
0.13714052,273.294254,0
0.13755573,273.40819158,0
0.13792760999999998,273.61511602,0
0.13832819,273.83004515,0
0.13875583,273.94762478,0
0.13910476,274.14856288,0
0.13951272999999997,274.26086595,0
0.13991276,274.47607237,0
0.14033173999999998,274.69663588,0
0.14071368999999997,274.80198548,0
0.14109392999999998,275.01207523,0
0.14154291,275.13605851,0
0.14198687,275.36397934,0
0.14233927999999998,275.46141493,0
0.1427588,275.57745114,0
0.14320231,275.8055734,0
0.14364227999999998,276.03286531,0
0.1440581,276.14811857,0
0.14447689,276.26424315,0
0.14487803999999999,276.48109775,0
0.14534118999999998,276.6096811,0
0.14576109999999998,276.83198085,0
0.14620796,276.95620029,0
0.14664022999999998,277.18217848,0
0.14708659999999998,277.30641872,0
0.14754410999999998,277.53967577,0
0.14802194999999999,277.67284847,0
0.14846631,277.90270841,0
0.14891185999999998,278.0270431,0
0.14942086999999998,278.169155,0
0.14986442,278.39915768,0
0.15034123,278.53245803,0
0.15081624,278.77152757,0
0.15122896,278.88706134,0
0.1517352,279.13514817,0
0.15224275999999998,279.277422,0
0.15271825,279.4107706,0
0.15316039999999997,279.64129219,0
0.15369881999999999,279.7924956,0
0.15414212,279.91704567,0
0.15464686,280.16555074,0
0.15512137999999998,280.29905353,0
0.15559548999999998,280.43250331,0
0.15606805999999998,280.67236167,0
0.15654170999999997,280.80586204,0
0.15701522999999998,280.93938892,0
0.15748701999999998,281.17942315,0
0.15796009,281.31300063,0
0.15836994,281.42878016,0
0.15887252,281.67789912,0
0.15937633999999998,281.82041628,0
0.15981551,282.0518857,0
0.16025598,282.17664538,0
0.16069625999999998,282.30140506,0
0.16113634,282.42616474,0
0.16160617,282.66679264,0
0.16201591999999998,282.67568411,0
0.16245391999999997,282.90748408,0
0.16289330999999999,283.03231754,0
0.16330102999999999,283.14820208,0
0.16373844999999998,283.38018757,0
0.16414583,283.49611595,0
0.16455303999999998,283.61204434,0
0.16495865999999998,283.83530942,0
0.16539836,283.85285341,0
0.16577224,284.06725388,0
0.16614758,284.17432357,0
0.16655395999999997,284.2902958,0
0.16692890999999999,284.39733891,0
0.16730381,284.5044086,0
0.16767705,284.71908187,0
0.16802043,284.81725954,0
0.16836369999999998,284.91543722,0
0.16873796,285.0225208,0
0.16908097,285.12069847,0
0.16942386999999998,285.21887615,0
0.16976655,285.31702724,0
0.17010778999999998,285.52309817,0
0.17048138999999998,285.63022223,0
0.17079265,285.71950113,0
0.17113495999999997,285.81771591,0
0.17147714,285.91593069,0
0.17175696999999998,285.99627373,0
0.17215954,286.22042293,0
0.17243926999999998,286.30082293,0
0.17281208999999997,286.40801406,0
0.17312253,286.49730009,0
0.17346403,286.59555197,0
0.17386752,286.71168234,0
0.17420876,286.80993423,0
0.17454979999999998,286.9081595,0
0.17489079999999999,287.00641139,0
0.17532309999999998,287.23988773,0
0.0,125.93790317,0
0.0004428399999999999,126.98551001,0
0.0008869999999999998,128.21462312,0
0.0011814,129.15473425,0
0.0016086999999999998,130.29327787,0
0.00206837,131.16612255,0
0.0024414199999999997,132.20900928,0
0.00280793,133.0710389,0
0.00322449,133.9404197,0
0.0036545499999999995,134.90281468,0
0.00407534,135.77426774,0
0.00442957,136.72788304,0
0.00478312,137.50093488,0
0.00527225,138.38394108,0
0.00567719,139.16539043,0
0.006006849999999999,140.11830044,0
0.00642363,140.90269588,0
0.0067865600000000005,141.58932271,0
0.00722308,142.46855742,0
0.00757583,143.15483048,0
0.00791989,144.11296694,0
0.00835207,144.81182165,0
0.0087816,145.69280234,0
0.00907771,146.37296175,0
0.00947504,147.15946635,0
0.00990659,147.86059563,0
0.01028287,148.55408834,0
0.01064668,149.33737088,0
0.01102265,150.03187417,0
0.01136422,150.81290589,0
0.0118131,151.51952066,0
0.01215066,152.30105857,0
0.01248208,152.99086367,0
0.01291092,153.787487,0
0.01329454,154.39498625,0
0.01362923,155.086768,0
0.01403684,155.79039169,0
0.014378549999999999,156.48424306,0
0.014782229999999999,157.18832602,0
0.01517834,157.89176801,0
0.015501469999999998,158.58415741,0
0.015873030000000003,159.19307838,0
0.01628931,159.99296986,0
0.016620499999999996,160.59637385,0
0.016970970000000002,161.1115377,0
0.017354,161.90768031,0
0.017724909999999997,162.51880837,0
0.01811248,163.22496065,0
0.01847215,163.83517104,0
0.01881587,164.53510887,0
0.019211520000000003,165.15215786,0
0.019584070000000002,165.85784261,0
0.019926270000000003,166.37491046,0
0.02029604,166.98899979,0
0.02068987,167.69968154,0
0.021024429999999997,168.21662604,0
0.02143241,168.93068306,0
0.021776200000000002,169.54217999,0
0.02213432,170.15653231,0
0.02252498,170.77688479,0
0.02287559,171.3908239,0
0.02323339,172.00642378,0
0.023628539999999996,172.53652657,0
0.023993269999999997,173.15417548,0
0.024366350000000002,173.68125757,0
0.024700640000000003,174.38693084,0
0.02504816,174.91033516,0
0.02542437,175.43913593,0
0.025802890000000002,176.06132678,0
0.02615459,176.77186052,0
0.02651961,177.29991254,0
0.02688214,177.73518386,0
0.02723697,178.44759946,0
0.027613699999999998,178.88611477,0
0.02797554,179.60069904,0
0.028315840000000002,180.03336186,0
0.028704,180.66072725,0
0.029075089999999998,181.19254217,0
0.029419759999999996,181.81287613,0
0.0297848,182.25137567,0
0.03016274,182.78556165,0
0.030524869999999996,183.41028966,0
0.03086668,183.93861357,0
0.031233369999999996,184.47188791,0
0.0315964,185.00485572,0
0.031975909999999996,185.63446252,0
0.03232554,186.07248137,0
0.03267383,186.60380765,0
0.033054219999999995,187.14151054,0
0.033439279999999995,187.58714131,0
0.03377265,188.11672413,0
0.03412051,188.649386,0
0.03449306,189.18708734,0
0.03487401,189.6332887,0
0.0352129,190.25882092,0
0.03557217,190.70156747,0
0.0359335,191.23859222,0
0.03631015,191.68531225,0
0.03667602,192.13027058,0
0.03701917,192.66483949,0
0.03740129,193.20730813,0
0.03775119,193.74391191,0
0.038125019999999996,194.09794405,0
0.03846972,194.72802967,0
0.038832559999999995,195.08049089,0
0.039196129999999996,195.62113111,0
0.03955027,196.06635714,0
0.03990428,196.51185322,0
0.04026043,197.0520755,0
0.04066393,197.50800018,0
0.04101969,198.04887095,0
0.0413496,198.39673941,0
0.041740519999999996,198.94527688,0
0.04211495,199.39673537,0
0.04248225,199.84708246,0
0.04279608,200.28699752,0
0.04317727,200.74073406,0
0.04355112,201.19331413,0
0.04392483,201.64618026,0
0.044259469999999995,202.09144589,0
0.04462583,202.5434348,0
0.045008429999999995,203.09350766,0
0.045379409999999995,203.45259623,0
0.04572406,203.90108588,0
0.04607575,204.35130705,0
0.04646051,204.71400836,0
0.04684011,205.17054789,0
0.047156159999999996,205.61430493,0
0.04751425,206.06701555,0
0.047908929999999995,206.43285766,0
0.04826337,206.88540059,0
0.04862461,207.33965711,0
0.04895758,207.78833034,0
0.049330479999999996,208.1507312,0
0.049692639999999996,208.51113164,0
0.050066139999999995,209.06407484,0
0.0504386,209.42718884,0
0.050774599999999996,209.87790911,0
0.05117484,210.24739531,0
0.05154574,210.70605816,0
0.051857879999999995,211.05745271,0
0.05226344,211.52404056,0
0.05262459,211.88631827,0
0.05297504,212.24655743,0
0.053383469999999995,212.71468001,0
0.05371975,213.07240664,0
0.05405082,213.52459214,0
0.05447097,213.90078418,0
0.05477871,214.25309715,0
0.05518081,214.62592638,0
0.05553951,215.08516469,0
0.05594494,215.45927397,0
0.05628365,215.81921009,0
0.056646709999999996,216.18464839,0
0.056999219999999996,216.54803652,0
0.05737813,217.0130863,0
0.0577233,217.37538364,0
0.058089339999999996,217.74246824,0
0.05849016,218.11740491,0
0.05884188,218.48185122,0
0.05920738,218.84955675,0
0.05957991,219.2190498,0
0.059941709999999995,219.58642817,0
0.06033822,219.96170674,0
0.060689259999999995,220.32720173,0
0.06105073999999999,220.69524169,0
0.06145022,221.07194724,0
0.06181628,221.34538106,0
0.06216542,221.80753575,0
0.06254146,222.08360371,0
0.06290555,222.45341323,0
0.06328562,222.92330522,0
0.06363352,223.1937161,0
0.06401114,223.56729179,0
0.06439904,223.94343171,0
0.06476593,224.3151049,0
0.06513754,224.59163994,0
0.06550064,224.96291582,0
0.06588444,225.33911363,0
0.06624871,225.61459196,0
0.0666219,225.98885912,0
0.06699969,226.26779173,0
0.06735529,226.63852718,0
0.06774173,227.01652767,0
0.0681088,227.29362661,0
0.06845348999999999,227.66256873,0
0.06883958999999999,228.04121662,0
0.06921652,228.32117056,0
0.06958291999999999,228.5988917,0
0.06995121,228.97414767,0
0.07032994,229.35205328,0
0.07070269,229.63183879,0
0.07105701,230.00458753,0
0.07144681,230.28870148,0
0.07180898,230.56661296,0
0.07217303,230.94228046,0
0.07254516999999999,231.22288765,0
0.07289321,231.49807558,0
0.07327954,231.97684772,0
0.07365947,232.16258407,0
0.07400574,232.53524018,0
0.07440118999999999,232.82225619,0
0.07476563,233.10220906,0
0.07515604,233.48586367,0
0.07553396999999999,233.76937711,0
0.07592196,234.05543606,0
0.07628245,234.33521783,0
0.07664143999999999,234.71241128,0
0.07701869,234.9965267,0
0.0773855,235.27836037,0
0.07777967,235.56684011,0
0.07812088,235.94071991,0
0.0784942,236.22466425,0
0.07887764,236.51119481,0
0.07925412,236.79625704,0
0.07963716,237.08306422,0
0.08003377,237.37329077,0
0.0804166,237.66042693,0
0.08077049,238.03884375,0
0.08115105,238.22779879,0
0.08149599,238.5064193,0
0.08187342,238.89110582,0
0.08227591,239.18391326,0
0.08262714,239.46460273,0
0.08301238999999999,239.75364698,0
0.08338381,240.03954978,0
0.08376855999999999,240.32884735,0
0.08413635,240.61424042,0
0.08452561,240.80662268,0
0.08487141,241.1854393,0
0.08527049,241.38049698,0
0.08565115,241.66970216,0
0.08602843,241.95827345,0
0.08640213,242.24615986,0
0.08679254,242.53829758,0
0.08714361,242.72239793,0
0.08753715,243.01563532,0
0.08790007999999999,243.30159448,0
0.08826824,243.6877687,0
0.08868962,243.88962834,0
0.08902502,244.16939499,0
0.08940912,244.36239469,0
0.08979821,244.65564794,0
0.09016372,244.94329468,0
0.09052908,245.23108716,0
0.09094284,245.43195531,0
0.09131454,245.72164747,0
0.09170307,246.01567873,0
0.09207448,246.30567098,0
0.09244393,246.49618114,0
0.09284876,246.79478098,0
0.09321441,246.98460867,0
0.0935718,247.27179142,0
0.09398969,247.57417975,0
0.09435831,247.76515035,0
0.09473540999999999,248.05775074,0
0.09513599,248.35638955,0
0.09549067,248.54428947,0
0.09586072,248.83565678,0
0.09627223,249.03800268,0
0.09662329,249.22535802,0
0.09700481,249.61971935,0
0.09740913999999999,249.82070798,0
0.09778525,250.11446025,0
0.09817918,250.31311673,0
0.09856158,250.60879242,0
0.09894193,250.80430731,0
0.09937227,251.01252664,0
0.09972401,251.30098229,0
0.10007035,251.48829552,0
0.10051223,251.79983904,0
0.10086486,251.98899667,0
0.10126301,252.28985243,0
0.10162879,252.48259319,0
0.10199453,252.67543267,0
0.10243205999999999,252.9867915,0
0.10281090999999999,253.18322889,0
0.10316815,253.4745541,0
0.10358998,253.68219559,0
0.10397493,253.88057021,0
0.10434316,254.07479976,0
0.10474633,254.37848227,0
0.10512755,254.57629318,0
0.10552385,254.87858429,0
0.10589804,255.07486561,0
0.10626555,255.26954903,0
0.10669930999999999,255.48132634,0
0.10706837,255.77730703,0
0.10746855,255.98076433,0
0.10784199,256.17746871,0
0.10822862999999999,256.37767955,0
0.10864838,256.5865366,0
0.10904314999999999,256.88995531,0
0.10941274,257.0861679,0
0.10980536,257.28843943,0
0.110178,257.4856702,0
0.11057884999999999,257.79133313,0
0.11094461,257.98704697,0
0.11134646,258.19222416,0
0.11174834,258.39753393,0
0.11215645,258.60458497,0
0.1125201,258.90143935,0
0.11291957999999999,259.00526436,0
0.11329275999999999,259.30490537,0
0.11370033,259.5123462,0
0.11408941,259.6137086,0
0.11448206999999999,259.91889933,0
0.11487266,260.12228241,0
0.115263,260.3257194,0
0.11563680999999999,260.52495513,0
0.11605996,260.73721696,0
0.11643346,260.9366101,0
0.11681015,261.13695199,0
0.11722794,261.44990146,0
0.11761564,261.55165826,0
0.1180082,261.75652686,0
0.11836966,262.05516713,0
0.11880283,262.16912739,0
0.11918848,262.37253987,0
0.11957719,262.57688042,0
0.11998869,262.7873501,0
0.12037054999999999,262.99012663,0
0.12076210999999999,263.19558341,0
0.12114036,263.39764108,0
0.12151193,263.59804883,0
0.12195212999999999,263.81674241,0
0.12235279,264.02510198,0
0.12275991,264.23529901,0
0.12317990000000001,264.44903982,0
0.12356195,264.55047082,0
0.12397033999999998,264.86375552,0
0.12440417000000001,264.97911629,0
0.12479422000000001,265.18537363,0
0.12523605,265.40554757,0
0.12562061,265.5080143,0
0.12605093,265.82797287,0
0.12645002,266.03714935,0
0.12681123,266.13362383,0
0.12726524,266.35768388,0
0.12769308,266.57489305,0
0.12808482,266.78257335,0
0.1284766,266.99038638,0
0.1289071,267.20870898,0
0.12929343,267.31234732,0
0.12974638,267.53692326,0
0.13014387,267.74674256,0
0.13053483,267.95492993,0
0.13094329,268.06481695,0
0.13137917999999998,268.28531281,0
0.13173068,268.48320806,0
0.13219032,268.60711091,0
0.13255454,268.80863671,0
0.13300272,269.03294625,0
0.13338272,269.23897743,0
0.13374312,269.43982908,0
0.13418431,269.66265652,0
0.1345879,269.77192692,0
0.13496555999999998,269.87421817,0
0.13536747999999998,270.08671931,0
0.13573052,270.28880123,0
0.13613675,270.39904125,0
0.1365736,270.62136796,0
0.13691998,270.819243,0
0.13734363,271.03824592,0
0.13772846,271.24681826,0
0.13809515,271.34668179,0
0.13849579,271.55975912,0
0.13889121,271.66757245,0
0.13930109,271.88338656,0
0.13970278,271.99304335,0
0.14007379,272.19845395,0
0.14048327,272.41450308,0
0.14087799,272.52246586,0
0.14126784,272.73335916,0
0.14169277,272.95398743,0
0.14211582,273.06993306,0
0.14250204,273.28017361,0
0.14294067,273.40053391,0
0.14333295,273.61265526,0
0.14374558,273.72601868,0
0.144171,273.8429427,0
0.14457221,274.05782673,0
0.14500522999999998,274.28159844,0
0.14539168,274.38802624,0
0.14581806,274.61019936,0
0.14625855,274.73166016,0
0.14671647,274.96277916,0
0.14710225,275.06928783,0
0.14756613999999998,275.30230098,0
0.14802493,275.42912642,0
0.14841821,275.64286721,0
0.14891157,275.77942358,0
0.14933321,276.00125297,0
0.14977839,276.12463084,0
0.1502537,276.3615907,0
0.15073026,276.49383891,0
0.15117471999999998,276.6172373,0
0.15164926,276.85436806,0
0.15209192,277.08279511,0
0.15259932,277.22397382,0
0.15307475,277.35632229,0
0.15351687,277.58497281,0
0.15402344,277.7261787,0
0.15452837,277.97262384,0
0.15500287,278.10507258,0
0.15554033,278.25516887,0
0.15598124,278.48414736,0
0.15645504999999998,278.61664622,0
0.15699171,278.76679933,0
0.15746355,279.00482195,0
0.1579682,279.14621457,0
0.15844097,279.27873724,0
0.15891221,279.51699006,0
0.15938461,279.64958919,0
0.1598868,279.89681639,0
0.16032726,280.02061535,0
0.16079899,280.15326461,0
0.16126901,280.39184203,0
0.1617402,280.52451507,0
0.16217993,280.64838717,0
0.16264929,280.88716177,0
0.16308843,281.01102794,0
0.16355884,281.14377746,0
0.16399768,281.26766999,0
0.16440496,281.38270552,0
0.16481068,281.60407322,0
0.16524886,281.72798616,0
0.16565422,281.94948754,0
0.16606092,282.06463633,0
0.16646745,282.17978513,0
0.16687382,282.29493392,0
0.16724866,282.40119265,0
0.16762195,282.61408435,0
0.16802775,282.72925021,0
0.16837102,282.82670839,0
0.16871249,283.03083734,0
0.16908682,283.13722906,0
0.16946092,283.24359438,0
0.16983488,283.34995971,0
0.17017592,283.55430888,0
0.17054952,283.6606879,0
0.17089192,283.75821961,0
0.17120165,283.95389492,0
0.17154381999999999,284.0514634,0
0.1719169,284.15788251,0
0.17225873,284.25542456,0
0.17256944999999999,284.34411597,0
0.17290964,284.54885915,0
0.17328372,284.54810356,0
0.17362499,284.64561919,0
0.17393376,284.84159557,0
0.17427499999999999,284.9392008,0
0.17461611,285.03680603,0
0.17495711,285.13441127,0
0.17532899999999998,285.24089691,0
0.17563714,285.43706408,0
0.0,125.84810264,0
0.00039495000000000025,126.89171227,0
0.0008654299999999999,127.94584008,0
0.00118374,129.16214611,0
0.0015699900000000003,130.02628176,0
0.00206059,130.90477044,0
0.00241146,132.03729305,0
0.00278549,133.08314077,0
0.00321949,133.95660001,0
0.0036406700000000004,134.9197439,0
0.00404604,135.7001491,0
0.0044336900000000005,136.56949525,0
0.00475295,137.52086888,0
0.00521101,138.31049299,0
0.00567362,139.01060829,0
0.005989029999999999,139.96341276,0
0.00640634,140.84029052,0
0.00680126,141.62375247,0
0.007182549999999999,142.49688761,0
0.00757797,143.19063671,0
0.00791355,143.96737121,0
0.00831025,144.84460506,0
0.00877534,145.5502088,0
0.00909337,146.23490001,0
0.00943198,147.01427593,0
0.00986836,147.89991979,0
0.01024829,148.59531976,0
0.01059379,149.37742046,0
0.01098816,150.07604593,0
0.01136402,150.77241646,0
0.01175666,151.56329356,0
0.01215052,152.26349164,0
0.01248325,152.86334664,0
0.01289023,153.65811835,0
0.0132931,154.45289413,0
0.013636410000000002,155.0557866,0
