Date of Test;Material;Sample Geometry;Orientation [°];Test Number;Nominal Speed [mm/min];Thickness [mm];Central Width [mm];Gauge Width / Diameter [mm];Pixel to mm ratio [mm/px];Extensometer 1-4 [mm];Extensometer 2-3 [mm];Extensometer 5-6 [mm];;;;;
265;0.15485;0.031374;0.032197;0.53509;0;0;0;0;0;0;0;0;0;0;0;0;0
265.5;0.15536;0.031599;0.032356;0.53529;0;0;0;0;0;0;0;0;0;0;0;0;0
266;0.1558;0.031659;0.032538;0.5355;0;0;0;0;0;0;0;0;0;0;0;0;0
266.5;0.15632;0.0318;0.032602;0.53569;0;0;0;0;0;0;0;0;0;0;0;0;0
267;0.15688;0.031939;0.032754;0.53591;0;0;0;0;0;0;0;0;0;0;0;0;0
267.5;0.15706;0.031877;0.032748;0.53614;0;0;0;0;0;0;0;0;0;0;0;0;0
268;0.15734;0.032017;0.032889;0.53631;0;0;0;0;0;0;0;0;0;0;0;0;0
268.5;0.1576;0.032105;0.032982;0.53654;0;0;0;0;0;0;0;0;0;0;0;0;0
269;0.15821;0.032241;0.033112;0.53677;0;0;0;0;0;0;0;0;0;0;0;0;0
269.5;0.15881;0.03246;0.033279;0.53695;0;0;0;0;0;0;0;0;0;0;0;0;0
270;0.15914;0.032566;0.033298;0.53717;0;0;0;0;0;0;0;0;0;0;0;0;0
270.5;0.15957;0.032621;0.033547;0.53738;0;0;0;0;0;0;0;0;0;0;0;0;0
271;0.16011;0.032778;0.03366;0.53757;0;0;0;0;0;0;0;0;0;0;0;0;0
271.5;0.16058;0.033007;0.03377;0.53776;0;0;0;0;0;0;0;0;0;0;0;0;0
272;0.16103;0.033077;0.034022;0.53796;0;0;0;0;0;0;0;0;0;0;0;0;0
272.5;0.16143;0.033238;0.033977;0.53814;0;0;0;0;0;0;0;0;0;0;0;0;0
273;0.16186;0.033335;0.034213;0.53834;0;0;0;0;0;0;0;0;0;0;0;0;0
273.5;0.16245;0.03348;0.034319;0.53854;0;0;0;0;0;0;0;0;0;0;0;0;0
274;0.16278;0.033515;0.034482;0.53875;0;0;0;0;0;0;0;0;0;0;0;0;0
274.5;0.16328;0.033616;0.034644;0.53896;0;0;0;0;0;0;0;0;0;0;0;0;0
275;0.16361;0.033721;0.034599;0.53916;0;0;0;0;0;0;0;0;0;0;0;0;0
275.5;0.16414;0.033875;0.034747;0.53934;0;0;0;0;0;0;0;0;0;0;0;0;0
276;0.16443;0.034193;0.034883;0.53955;0;0;0;0;0;0;0;0;0;0;0;0;0
276.5;0.16517;0.034154;0.035128;0.53973;0;0;0;0;0;0;0;0;0;0;0;0;0
277;0.16549;0.034528;0.035081;0.5399;0;0;0;0;0;0;0;0;0;0;0;0;0
277.5;0.1661;0.034627;0.035306;0.54011;0;0;0;0;0;0;0;0;0;0;0;0;0
278;0.16659;0.034523;0.035377;0.54026;0;0;0;0;0;0;0;0;0;0;0;0;0
278.5;0.16716;0.034796;0.035504;0.54042;0;0;0;0;0;0;0;0;0;0;0;0;0
279;0.16729;0.034916;0.035676;0.54061;0;0;0;0;0;0;0;0;0;0;0;0;0
279.5;0.16776;0.034969;0.03573;0.54077;0;0;0;0;0;0;0;0;0;0;0;0;0
280;0.16831;0.035041;0.035861;0.54096;0;0;0;0;0;0;0;0;0;0;0;0;0
280.5;0.16877;0.035139;0.036043;0.54117;0;0;0;0;0;0;0;0;0;0;0;0;0
281;0.16915;0.035275;0.036139;0.54134;0;0;0;0;0;0;0;0;0;0;0;0;0
281.5;0.16951;0.035318;0.036165;0.54153;0;0;0;0;0;0;0;0;0;0;0;0;0
282;0.17037;0.035536;0.036256;0.54174;0;0;0;0;0;0;0;0;0;0;0;0;0
282.5;0.17046;0.035689;0.036363;0.54191;0;0;0;0;0;0;0;0;0;0;0;0;0
283;0.17083;0.035818;0.03642;0.54213;0;0;0;0;0;0;0;0;0;0;0;0;0
283.5;0.17116;0.035821;0.036566;0.54231;0;0;0;0;0;0;0;0;0;0;0;0;0
284;0.17198;0.036031;0.036614;0.5425;0;0;0;0;0;0;0;0;0;0;0;0;0
284.5;0.17235;0.036171;0.036818;0.54268;0;0;0;0;0;0;0;0;0;0;0;0;0
285;0.17305;0.036246;0.036869;0.54284;0;0;0;0;0;0;0;0;0;0;0;0;0
285.5;0.17322;0.036353;0.036928;0.54302;0;0;0;0;0;0;0;0;0;0;0;0;0
286;0.17374;0.036485;0.03706;0.54319;0;0;0;0;0;0;0;0;0;0;0;0;0
286.5;0.1742;0.036689;0.037165;0.54335;0;0;0;0;0;0;0;0;0;0;0;0;0
287;0.1745;0.03672;0.037327;0.54354;0;0;0;0;0;0;0;0;0;0;0;0;0
287.5;0.17493;0.036784;0.037458;0.54372;0;0;0;0;0;0;0;0;0;0;0;0;0
288;0.1752;0.037052;0.037531;0.54388;0;0;0;0;0;0;0;0;0;0;0;0;0
288.5;0.17596;0.037196;0.037631;0.5441;0;0;0;0;0;0;0;0;0;0;0;0;0
289;0.17647;0.03733;0.037864;0.54428;0;0;0;0;0;0;0;0;0;0;0;0;0
289.5;0.17682;0.037443;0.038038;0.54446;0;0;0;0;0;0;0;0;0;0;0;0;0
290;0.17744;0.037831;0.03822;0.54465;0;0;0;0;0;0;0;0;0;0;0;0;0
290.5;0.17788;0.03777;0.038238;0.54487;0;0;0;0;0;0;0;0;0;0;0;0;0
291;0.1783;0.037992;0.038519;0.54506;0;0;0;0;0;0;0;0;0;0;0;0;0
291.5;0.17878;0.038119;0.038637;0.54523;0;0;0;0;0;0;0;0;0;0;0;0;0
292;0.17917;0.038262;0.038679;0.54541;0;0;0;0;0;0;0;0;0;0;0;0;0
292.5;0.17984;0.03844;0.038723;0.54558;0;0;0;0;0;0;0;0;0;0;0;0;0
293;0.18023;0.038554;0.038929;0.54574;0;0;0;0;0;0;0;0;0;0;0;0;0
293.5;0.18086;0.038734;0.039092;0.54593;0;0;0;0;0;0;0;0;0;0;0;0;0
294;0.18121;0.038777;0.03919;0.5461;0;0;0;0;0;0;0;0;0;0;0;0;0
294.5;0.18163;0.038976;0.039297;0.54627;0;0;0;0;0;0;0;0;0;0;0;0;0
295;0.18211;0.039116;0.039487;0.54645;0;0;0;0;0;0;0;0;0;0;0;0;0
295.5;0.18272;0.039501;0.039632;0.5466;0;0;0;0;0;0;0;0;0;0;0;0;0
296;0.183;0.039413;0.03987;0.5468;0;0;0;0;0;0;0;0;0;0;0;0;0
296.5;0.18351;0.039611;0.03993;0.54697;0;0;0;0;0;0;0;0;0;0;0;0;0
297;0.18389;0.039762;0.039975;0.54714;0;0;0;0;0;0;0;0;0;0;0;0;0
297.5;0.18444;0.039847;0.040158;0.5473;0;0;0;0;0;0;0;0;0;0;0;0;0
298;0.18488;0.040141;0.040294;0.54746;0;0;0;0;0;0;0;0;0;0;0;0;0
298.5;0.1854;0.040277;0.040381;0.54763;0;0;0;0;0;0;0;0;0;0;0;0;0
299;0.18572;0.040328;0.040533;0.54779;0;0;0;0;0;0;0;0;0;0;0;0;0
299.5;0.18633;0.040715;0.040575;0.54796;0;0;0;0;0;0;0;0;0;0;0;0;0
300;0.18664;0.040759;0.040752;0.54813;0;0;0;0;0;0;0;0;0;0;0;0;0
300.5;0.18728;0.041051;0.040961;0.5483;0;0;0;0;0;0;0;0;0;0;0;0;0
301;0.18774;0.041202;0.041061;0.54845;0;0;0;0;0;0;0;0;0;0;0;0;0
301.5;0.18827;0.041246;0.041202;0.54864;0;0;0;0;0;0;0;0;0;0;0;0;0
302;0.18869;0.041444;0.04128;0.54881;0;0;0;0;0;0;0;0;0;0;0;0;0
302.5;0.18903;0.041633;0.041419;0.54897;0;0;0;0;0;0;0;0;0;0;0;0;0
303;0.18963;0.041734;0.041626;0.54914;0;0;0;0;0;0;0;0;0;0;0;0;0
303.5;0.19001;0.041964;0.041616;0.54931;0;0;0;0;0;0;0;0;0;0;0;0;0
304;0.19056;0.041963;0.04178;0.54946;0;0;0;0;0;0;0;0;0;0;0;0;0
304.5;0.19109;0.04219;0.041908;0.5496;0;0;0;0;0;0;0;0;0;0;0;0;0
305;0.19139;0.042307;0.042013;0.54976;0;0;0;0;0;0;0;0;0;0;0;0;0
305.5;0.19205;0.042481;0.042006;0.54991;0;0;0;0;0;0;0;0;0;0;0;0;0
306;0.19244;0.042798;0.042103;0.55008;0;0;0;0;0;0;0;0;0;0;0;0;0
306.5;0.19298;0.042851;0.042327;0.55024;0;0;0;0;0;0;0;0;0;0;0;0;0
307;0.19345;0.043019;0.042435;0.55038;0;0;0;0;0;0;0;0;0;0;0;0;0
307.5;0.19392;0.043266;0.042558;0.55055;0;0;0;0;0;0;0;0;0;0;0;0;0
308;0.19432;0.043358;0.042777;0.55073;0;0;0;0;0;0;0;0;0;0;0;0;0
308.5;0.19479;0.043421;0.042871;0.55087;0;0;0;0;0;0;0;0;0;0;0;0;0
309;0.19539;0.043608;0.042958;0.55104;0;0;0;0;0;0;0;0;0;0;0;0;0
309.5;0.19585;0.043774;0.043053;0.5512;0;0;0;0;0;0;0;0;0;0;0;0;0
310;0.19626;0.043864;0.043222;0.55136;0;0;0;0;0;0;0;0;0;0;0;0;0
310.5;0.19663;0.044083;0.043321;0.55151;0;0;0;0;0;0;0;0;0;0;0;0;0
311;0.19707;0.044097;0.043418;0.55168;0;0;0;0;0;0;0;0;0;0;0;0;0
311.5;0.19737;0.044234;0.043545;0.55184;0;0;0;0;0;0;0;0;0;0;0;0;0
312;0.19812;0.044375;0.043666;0.55199;0;0;0;0;0;0;0;0;0;0;0;0;0
312.5;0.19857;0.044384;0.043716;0.55216;0;0;0;0;0;0;0;0;0;0;0;0;0
313;0.19965;0.04455;0.043909;0.5523;0;0;0;0;0;0;0;0;0;0;0;0;0
313.5;0.1994;0.044853;0.044194;0.55246;0;0;0;0;0;0;0;0;0;0;0;0;0
314;0.19998;0.044901;0.044298;0.55262;0;0;0;0;0;0;0;0;0;0;0;0;0
314.5;0.20049;0.044923;0.044413;0.55277;0;0;0;0;0;0;0;0;0;0;0;0;0
315;0.20094;0.045131;0.044519;0.55291;0;0;0;0;0;0;0;0;0;0;0;0;0
315.5;0.20151;0.045359;0.044574;0.55307;0;0;0;0;0;0;0;0;0;0;0;0;0
316;0.20196;0.045431;0.044746;0.55321;0;0;0;0;0;0;0;0;0;0;0;0;0
316.5;0.20239;0.045514;0.044903;0.55336;0;0;0;0;0;0;0;0;0;0;0;0;0
317;0.20272;0.045723;0.044896;0.55349;0;0;0;0;0;0;0;0;0;0;0;0;0
317.5;0.2032;0.045881;0.045103;0.55364;0;0;0;0;0;0;0;0;0;0;0;0;0
318;0.20372;0.046073;0.045274;0.55377;0;0;0;0;0;0;0;0;0;0;0;0;0
318.5;0.20424;0.046282;0.045344;0.55394;0;0;0;0;0;0;0;0;0;0;0;0;0
319;0.20461;0.046378;0.04556;0.55407;0;0;0;0;0;0;0;0;0;0;0;0;0
319.5;0.20521;0.046509;0.045671;0.55421;0;0;0;0;0;0;0;0;0;0;0;0;0
320;0.20576;0.046763;0.045768;0.55437;0;0;0;0;0;0;0;0;0;0;0;0;0
320.5;0.2061;0.046864;0.045937;0.55451;0;0;0;0;0;0;0;0;0;0;0;0;0
321;0.20645;0.047008;0.04611;0.55465;0;0;0;0;0;0;0;0;0;0;0;0;0
321.5;0.20702;0.047312;0.046258;0.55483;0;0;0;0;0;0;0;0;0;0;0;0;0
322;0.20759;0.047467;0.046421;0.55496;0;0;0;0;0;0;0;0;0;0;0;0;0
322.5;0.20836;0.047637;0.046566;0.55509;0;0;0;0;0;0;0;0;0;0;0;0;0
323;0.20893;0.0479;0.046594;0.55525;0;0;0;0;0;0;0;0;0;0;0;0;0
323.5;0.20925;0.047921;0.046752;0.55541;0;0;0;0;0;0;0;0;0;0;0;0;0
324;0.20935;0.048157;0.046977;0.55556;0;0;0;0;0;0;0;0;0;0;0;0;0
324.5;0.20996;0.048275;0.047114;0.55572;0;0;0;0;0;0;0;0;0;0;0;0;0
325;0.21038;0.048336;0.047384;0.55587;0;0;0;0;0;0;0;0;0;0;0;0;0
325.5;0.21089;0.048572;0.047397;0.556;0;0;0;0;0;0;0;0;0;0;0;0;0
326;0.2115;0.048672;0.047588;0.55615;0;0;0;0;0;0;0;0;0;0;0;0;0
326.5;0.21185;0.048876;0.047874;0.5563;0;0;0;0;0;0;0;0;0;0;0;0;0
327;0.21238;0.04902;0.047962;0.5564;0;0;0;0;0;0;0;0;0;0;0;0;0
327.5;0.21295;0.049176;0.048107;0.55655;0;0;0;0;0;0;0;0;0;0;0;0;0
328;0.21326;0.049271;0.048277;0.55668;0;0;0;0;0;0;0;0;0;0;0;0;0
328.5;0.21385;0.0494;0.048415;0.5568;0;0;0;0;0;0;0;0;0;0;0;0;0
329;0.21427;0.049653;0.04861;0.55693;0;0;0;0;0;0;0;0;0;0;0;0;0
329.5;0.21494;0.049861;0.048771;0.55708;0;0;0;0;0;0;0;0;0;0;0;0;0
330;0.21554;0.050102;0.049014;0.55723;0;0;0;0;0;0;0;0;0;0;0;0;0
330.5;0.21571;0.050111;0.049085;0.55735;0;0;0;0;0;0;0;0;0;0;0;0;0
331;0.21619;0.050417;0.049229;0.55748;0;0;0;0;0;0;0;0;0;0;0;0;0
331.5;0.21689;0.050546;0.049566;0.55763;0;0;0;0;0;0;0;0;0;0;0;0;0
332;0.21746;0.050694;0.049701;0.55777;0;0;0;0;0;0;0;0;0;0;0;0;0
332.5;0.21772;0.050888;0.049904;0.55789;0;0;0;0;0;0;0;0;0;0;0;0;0
333;0.21834;0.050959;0.050098;0.55802;0;0;0;0;0;0;0;0;0;0;0;0;0
333.5;0.21879;0.051161;0.050271;0.55818;0;0;0;0;0;0;0;0;0;0;0;0;0
334;0.21935;0.051348;0.050457;0.55829;0;0;0;0;0;0;0;0;0;0;0;0;0
334.5;0.21982;0.051432;0.050535;0.5584;0;0;0;0;0;0;0;0;0;0;0;0;0
335;0.22001;0.051522;0.050742;0.55854;0;0;0;0;0;0;0;0;0;0;0;0;0
335.5;0.22067;0.051659;0.050919;0.55866;0;0;0;0;0;0;0;0;0;0;0;0;0
336;0.22114;0.051791;0.05103;0.55879;0;0;0;0;0;0;0;0;0;0;0;0;0
336.5;0.22174;0.051979;0.051128;0.55891;0;0;0;0;0;0;0;0;0;0;0;0;0
337;0.2221;0.052145;0.051314;0.55903;0;0;0;0;0;0;0;0;0;0;0;0;0
337.5;0.22266;0.052279;0.051478;0.55917;0;0;0;0;0;0;0;0;0;0;0;0;0
338;0.22304;0.052439;0.051697;0.55929;0;0;0;0;0;0;0;0;0;0;0;0;0
338.5;0.22351;0.052608;0.051824;0.55943;0;0;0;0;0;0;0;0;0;0;0;0;0
339;0.22403;0.052692;0.052037;0.55955;0;0;0;0;0;0;0;0;0;0;0;0;0
339.5;0.22441;0.052965;0.052162;0.55966;0;0;0;0;0;0;0;0;0;0;0;0;0
340;0.22495;0.052961;0.052399;0.55979;0;0;0;0;0;0;0;0;0;0;0;0;0
340.5;0.22542;0.053198;0.052663;0.55989;0;0;0;0;0;0;0;0;0;0;0;0;0
341;0.2259;0.05336;0.052785;0.56001;0;0;0;0;0;0;0;0;0;0;0;0;0
341.5;0.22644;0.053434;0.052995;0.56015;0;0;0;0;0;0;0;0;0;0;0;0;0
342;0.22683;0.053654;0.053156;0.56027;0;0;0;0;0;0;0;0;0;0;0;0;0
342.5;0.2273;0.053777;0.053294;0.56038;0;0;0;0;0;0;0;0;0;0;0;0;0
343;0.22774;0.05401;0.05353;0.56051;0;0;0;0;0;0;0;0;0;0;0;0;0
343.5;0.2282;0.054187;0.053643;0.56062;0;0;0;0;0;0;0;0;0;0;0;0;0
344;0.22882;0.054377;0.053818;0.56076;0;0;0;0;0;0;0;0;0;0;0;0;0
344.5;0.22929;0.0544;0.054004;0.56088;0;0;0;0;0;0;0;0;0;0;0;0;0
345;0.22977;0.054557;0.054176;0.561;0;0;0;0;0;0;0;0;0;0;0;0;0
345.5;0.23022;0.054764;0.054411;0.5611;0;0;0;0;0;0;0;0;0;0;0;0;0
346;0.23075;0.054906;0.054466;0.56123;0;0;0;0;0;0;0;0;0;0;0;0;0
346.5;0.2313;0.055204;0.054674;0.56134;0;0;0;0;0;0;0;0;0;0;0;0;0
347;0.23178;0.055332;0.054948;0.56147;0;0;0;0;0;0;0;0;0;0;0;0;0
347.5;0.23239;0.055532;0.055086;0.56162;0;0;0;0;0;0;0;0;0;0;0;0;0
348;0.23276;0.055638;0.055252;0.56174;0;0;0;0;0;0;0;0;0;0;0;0;0
348.5;0.23322;0.055855;0.055333;0.56186;0;0;0;0;0;0;0;0;0;0;0;0;0
349;0.23368;0.056036;0.055494;0.56198;0;0;0;0;0;0;0;0;0;0;0;0;0
349.5;0.23425;0.056286;0.055702;0.56207;0;0;0;0;0;0;0;0;0;0;0;0;0
350;0.23473;0.056485;0.055937;0.5622;0;0;0;0;0;0;0;0;0;0;0;0;0
350.5;0.23534;0.056716;0.056091;0.56233;0;0;0;0;0;0;0;0;0;0;0;0;0
351;0.23573;0.056714;0.056275;0.56243;0;0;0;0;0;0;0;0;0;0;0;0;0
351.5;0.23636;0.056989;0.05643;0.56258;0;0;0;0;0;0;0;0;0;0;0;0;0
352;0.2367;0.057102;0.056545;0.56268;0;0;0;0;0;0;0;0;0;0;0;0;0
352.5;0.23734;0.057408;0.056813;0.56277;0;0;0;0;0;0;0;0;0;0;0;0;0
353;0.23771;0.057475;0.056926;0.56291;0;0;0;0;0;0;0;0;0;0;0;0;0
353.5;0.23836;0.057729;0.056973;0.56303;0;0;0;0;0;0;0;0;0;0;0;0;0
354;0.23914;0.058061;0.057126;0.56312;0;0;0;0;0;0;0;0;0;0;0;0;0
354.5;0.23918;0.057896;0.057277;0.56325;0;0;0;0;0;0;0;0;0;0;0;0;0
355;0.23986;0.058227;0.05753;0.56336;0;0;0;0;0;0;0;0;0;0;0;0;0
355.5;0.24034;0.058352;0.057618;0.56347;0;0;0;0;0;0;0;0;0;0;0;0;0
356;0.24084;0.05862;0.057768;0.56359;0;0;0;0;0;0;0;0;0;0;0;0;0
356.5;0.24137;0.058793;0.057919;0.56371;0;0;0;0;0;0;0;0;0;0;0;0;0
357;0.24191;0.05891;0.058012;0.56382;0;0;0;0;0;0;0;0;0;0;0;0;0
357.5;0.24207;0.059227;0.058184;0.56393;0;0;0;0;0;0;0;0;0;0;0;0;0
358;0.24275;0.059513;0.058422;0.56404;0;0;0;0;0;0;0;0;0;0;0;0;0
358.5;0.24324;0.059534;0.058516;0.56417;0;0;0;0;0;0;0;0;0;0;0;0;0
359.01;0.24379;0.059741;0.058663;0.56424;0;0;0;0;0;0;0;0;0;0;0;0;0
359.5;0.24438;0.059978;0.05881;0.56433;0;0;0;0;0;0;0;0;0;0;0;0;0
360;0.24485;0.060156;0.058928;0.56444;0;0;0;0;0;0;0;0;0;0;0;0;0
360.5;0.24544;0.06047;0.059137;0.56453;0;0;0;0;0;0;0;0;0;0;0;0;0
361;0.24587;0.060526;0.059446;0.56463;0;0;0;0;0;0;0;0;0;0;0;0;0
361.5;0.24656;0.060753;0.059489;0.56471;0;0;0;0;0;0;0;0;0;0;0;0;0
362;0.24677;0.06104;0.059707;0.56482;0;0;0;0;0;0;0;0;0;0;0;0;0
362.5;0.24723;0.061215;0.059922;0.56492;0;0;0;0;0;0;0;0;0;0;0;0;0
363;0.24807;0.061478;0.060077;0.56504;0;0;0;0;0;0;0;0;0;0;0;0;0
363.5;0.24861;0.061773;0.060308;0.56514;0;0;0;0;0;0;0;0;0;0;0;0;0
364;0.24906;0.061763;0.060472;0.56528;0;0;0;0;0;0;0;0;0;0;0;0;0
364.53;0.2496;0.062095;0.060686;0.5654;0;0;0;0;0;0;0;0;0;0;0;0;0
365;0.24968;0.062276;0.060776;0.56547;0;0;0;0;0;0;0;0;0;0;0;0;0
365.5;0.25045;0.062608;0.060982;0.56557;0;0;0;0;0;0;0;0;0;0;0;0;0
366;0.25115;0.062773;0.061077;0.56568;0;0;0;0;0;0;0;0;0;0;0;0;0
366.5;0.25162;0.062955;0.061268;0.56579;0;0;0;0;0;0;0;0;0;0;0;0;0
367;0.25197;0.063179;0.061542;0.5659;0;0;0;0;0;0;0;0;0;0;0;0;0
367.5;0.25265;0.063479;0.061736;0.56598;0;0;0;0;0;0;0;0;0;0;0;0;0
368;0.25305;0.063718;0.062001;0.56611;0;0;0;0;0;0;0;0;0;0;0;0;0
368.5;0.25361;0.063889;0.062116;0.56621;0;0;0;0;0;0;0;0;0;0;0;0;0
369;0.25406;0.064176;0.06236;0.5663;0;0;0;0;0;0;0;0;0;0;0;0;0
369.5;0.25453;0.064464;0.062527;0.56639;0;0;0;0;0;0;0;0;0;0;0;0;0
370.02;0.25505;0.064541;0.062744;0.56652;0;0;0;0;0;0;0;0;0;0;0;0;0
370.5;0.25565;0.06476;0.062916;0.5666;0;0;0;0;0;0;0;0;0;0;0;0;0
371;0.25629;0.065171;0.063193;0.56669;0;0;0;0;0;0;0;0;0;0;0;0;0
371.5;0.25685;0.065261;0.063417;0.56676;0;0;0;0;0;0;0;0;0;0;0;0;0
372;0.25756;0.065569;0.06356;0.56684;0;0;0;0;0;0;0;0;0;0;0;0;0
372.5;0.25782;0.065779;0.063827;0.56692;0;0;0;0;0;0;0;0;0;0;0;0;0
373;0.25825;0.066092;0.064031;0.56701;0;0;0;0;0;0;0;0;0;0;0;0;0
373.5;0.25876;0.066294;0.064207;0.56713;0;0;0;0;0;0;0;0;0;0;0;0;0
374;0.25929;0.066576;0.064493;0.56719;0;0;0;0;0;0;0;0;0;0;0;0;0
374.5;0.2598;0.066701;0.064719;0.56728;0;0;0;0;0;0;0;0;0;0;0;0;0
375;0.26025;0.066992;0.064915;0.56739;0;0;0;0;0;0;0;0;0;0;0;0;0
375.5;0.26086;0.067195;0.065194;0.56749;0;0;0;0;0;0;0;0;0;0;0;0;0
376;0.26141;0.067463;0.065399;0.56758;0;0;0;0;0;0;0;0;0;0;0;0;0
376.5;0.26191;0.067808;0.065589;0.56767;0;0;0;0;0;0;0;0;0;0;0;0;0
377;0.26251;0.0681;0.065846;0.56776;0;0;0;0;0;0;0;0;0;0;0;0;0
377.5;0.26295;0.068226;0.066061;0.56787;0;0;0;0;0;0;0;0;0;0;0;0;0
378;0.26344;0.068677;0.066333;0.56796;0;0;0;0;0;0;0;0;0;0;0;0;0
378.5;0.26401;0.068848;0.06657;0.56804;0;0;0;0;0;0;0;0;0;0;0;0;0
379;0.26456;0.069173;0.066878;0.56813;0;0;0;0;0;0;0;0;0;0;0;0;0
379.5;0.26518;0.069214;0.067118;0.56821;0;0;0;0;0;0;0;0;0;0;0;0;0
380;0.26574;0.069698;0.067343;0.5683;0;0;0;0;0;0;0;0;0;0;0;0;0
380.5;0.26601;0.069867;0.067699;0.5684;0;0;0;0;0;0;0;0;0;0;0;0;0
381;0.26675;0.070056;0.067919;0.56848;0;0;0;0;0;0;0;0;0;0;0;0;0
381.5;0.26718;0.070231;0.068187;0.56857;0;0;0;0;0;0;0;0;0;0;0;0;0
382;0.26758;0.070452;0.068402;0.56866;0;0;0;0;0;0;0;0;0;0;0;0;0
382.5;0.26813;0.070589;0.068768;0.56874;0;0;0;0;0;0;0;0;0;0;0;0;0
383;0.26878;0.070809;0.068995;0.56882;0;0;0;0;0;0;0;0;0;0;0;0;0
383.5;0.26922;0.07106;0.069231;0.56891;0;0;0;0;0;0;0;0;0;0;0;0;0
384;0.26988;0.071235;0.069458;0.56897;0;0;0;0;0;0;0;0;0;0;0;0;0
384.5;0.27031;0.071393;0.069689;0.56906;0;0;0;0;0;0;0;0;0;0;0;0;0
385;0.27086;0.071625;0.069926;0.56913;0;0;0;0;0;0;0;0;0;0;0;0;0
385.5;0.2714;0.071778;0.070156;0.56922;0;0;0;0;0;0;0;0;0;0;0;0;0
386;0.27195;0.072076;0.070466;0.5693;0;0;0;0;0;0;0;0;0;0;0;0;0
386.5;0.27243;0.072318;0.070702;0.56936;0;0;0;0;0;0;0;0;0;0;0;0;0
387;0.27304;0.07246;0.070943;0.56945;0;0;0;0;0;0;0;0;0;0;0;0;0
387.5;0.27339;0.072698;0.071304;0.56954;0;0;0;0;0;0;0;0;0;0;0;0;0
388;0.27404;0.072956;0.071552;0.56962;0;0;0;0;0;0;0;0;0;0;0;0;0
388.5;0.27419;0.073277;0.071791;0.56969;0;0;0;0;0;0;0;0;0;0;0;0;0
389;0.27498;0.073441;0.072035;0.56975;0;0;0;0;0;0;0;0;0;0;0;0;0
389.5;0.27565;0.073621;0.072368;0.56982;0;0;0;0;0;0;0;0;0;0;0;0;0
390;0.27591;0.073913;0.072589;0.56989;0;0;0;0;0;0;0;0;0;0;0;0;0
390.5;0.27645;0.074092;0.072866;0.56997;0;0;0;0;0;0;0;0;0;0;0;0;0
391;0.27713;0.074373;0.073203;0.57006;0;0;0;0;0;0;0;0;0;0;0;0;0
391.5;0.27765;0.074657;0.073387;0.57014;0;0;0;0;0;0;0;0;0;0;0;0;0
392;0.27821;0.074834;0.073655;0.57019;0;0;0;0;0;0;0;0;0;0;0;0;0
392.5;0.2788;0.075152;0.073918;0.57026;0;0;0;0;0;0;0;0;0;0;0;0;0
393;0.27934;0.07548;0.074241;0.57033;0;0;0;0;0;0;0;0;0;0;0;0;0
393.53;0.27997;0.075779;0.07448;0.57044;0;0;0;0;0;0;0;0;0;0;0;0;0
394;0.28025;0.076051;0.074692;0.57049;0;0;0;0;0;0;0;0;0;0;0;0;0
394.5;0.28093;0.076279;0.075003;0.57056;0;0;0;0;0;0;0;0;0;0;0;0;0
395;0.28143;0.076572;0.075236;0.57062;0;0;0;0;0;0;0;0;0;0;0;0;0
395.5;0.28186;0.076783;0.075526;0.57072;0;0;0;0;0;0;0;0;0;0;0;0;0
396;0.28271;0.077065;0.075731;0.5708;0;0;0;0;0;0;0;0;0;0;0;0;0
396.5;0.28319;0.077254;0.075966;0.57089;0;0;0;0;0;0;0;0;0;0;0;0;0
397;0.28385;0.077586;0.076186;0.57095;0;0;0;0;0;0;0;0;0;0;0;0;0
397.5;0.28421;0.077852;0.076506;0.57102;0;0;0;0;0;0;0;0;0;0;0;0;0
398;0.28481;0.078301;0.076724;0.57109;0;0;0;0;0;0;0;0;0;0;0;0;0
398.5;0.28546;0.078622;0.077005;0.57114;0;0;0;0;0;0;0;0;0;0;0;0;0
399;0.28585;0.078904;0.077139;0.57119;0;0;0;0;0;0;0;0;0;0;0;0;0
399.5;0.28649;0.079204;0.077406;0.57124;0;0;0;0;0;0;0;0;0;0;0;0;0
400;0.28712;0.079537;0.077623;0.57131;0;0;0;0;0;0;0;0;0;0;0;0;0
400.5;0.28766;0.079847;0.077932;0.57137;0;0;0;0;0;0;0;0;0;0;0;0;0
401;0.28828;0.080161;0.078161;0.57144;0;0;0;0;0;0;0;0;0;0;0;0;0
401.5;0.28905;0.080447;0.078493;0.57149;0;0;0;0;0;0;0;0;0;0;0;0;0
402;0.28929;0.080643;0.078761;0.57153;0;0;0;0;0;0;0;0;0;0;0;0;0
402.5;0.28975;0.080931;0.078926;0.57158;0;0;0;0;0;0;0;0;0;0;0;0;0
403;0.29047;0.081297;0.079246;0.57162;0;0;0;0;0;0;0;0;0;0;0;0;0
403.5;0.29103;0.081456;0.079501;0.57165;0;0;0;0;0;0;0;0;0;0;0;0;0
404;0.29157;0.081876;0.079773;0.57171;0;0;0;0;0;0;0;0;0;0;0;0;0
404.5;0.29204;0.082034;0.079973;0.57174;0;0;0;0;0;0;0;0;0;0;0;0;0
405;0.29284;0.082336;0.080349;0.57179;0;0;0;0;0;0;0;0;0;0;0;0;0
405.5;0.29299;0.082781;0.080611;0.57185;0;0;0;0;0;0;0;0;0;0;0;0;0
