Date of Test;Material;Sample Geometry;Orientation [°];Test Number;Nominal Speed [mm/min];Thickness [mm];Central Width [mm];Gauge Width / Diameter [mm];Pixel to mm ratio [mm/px];Extensometer 1-4 [mm];Extensometer 2-3 [mm];Extensometer 5-6 [mm];;;;;
126;0.085087;0.0040931;-0.0048551;0.33158;0;0;0;0;0;0;0;0;0;0;0;0;0
126.5;0.085646;0.0041107;-0.0048426;0.33198;0;0;0;0;0;0;0;0;0;0;0;0;0
127;0.086142;0.0041894;-0.0049241;0.33235;0;0;0;0;0;0;0;0;0;0;0;0;0
127.5;0.086778;0.0042278;-0.0049451;0.3327;0;0;0;0;0;0;0;0;0;0;0;0;0
128;0.087269;0.004255;-0.0049678;0.33316;0;0;0;0;0;0;0;0;0;0;0;0;0
128.5;0.087862;0.0042271;-0.0050037;0.33343;0;0;0;0;0;0;0;0;0;0;0;0;0
129;0.088357;0.0042634;-0.0050799;0.33387;0;0;0;0;0;0;0;0;0;0;0;0;0
129.5;0.088919;0.0042587;-0.0051269;0.3342;0;0;0;0;0;0;0;0;0;0;0;0;0
130;0.089809;0.0043216;-0.00513;0.3346;0;0;0;0;0;0;0;0;0;0;0;0;0
130.5;0.089561;0.0043206;-0.0051742;0.33494;0;0;0;0;0;0;0;0;0;0;0;0;0
131;0.090849;0.0043534;-0.005209;0.33533;0;0;0;0;0;0;0;0;0;0;0;0;0
131.5;0.090976;0.004352;-0.0052342;0.33565;0;0;0;0;0;0;0;0;0;0;0;0;0
132;0.091648;0.0043247;-0.0052319;0.33597;0;0;0;0;0;0;0;0;0;0;0;0;0
132.5;0.092208;0.0043702;-0.0052795;0.33639;0;0;0;0;0;0;0;0;0;0;0;0;0
133;0.09292;0.0043594;-0.005356;0.33674;0;0;0;0;0;0;0;0;0;0;0;0;0
133.5;0.093435;0.0044309;-0.0053404;0.3371;0;0;0;0;0;0;0;0;0;0;0;0;0
134;0.093978;0.0044439;-0.0054093;0.33744;0;0;0;0;0;0;0;0;0;0;0;0;0
134.5;0.094488;0.0044432;-0.0054507;0.33773;0;0;0;0;0;0;0;0;0;0;0;0;0
135;0.095039;0.0045559;-0.0054162;0.33815;0;0;0;0;0;0;0;0;0;0;0;0;0
135.5;0.095516;0.004552;-0.0054331;0.33847;0;0;0;0;0;0;0;0;0;0;0;0;0
136;0.096179;0.0045842;-0.0054521;0.33878;0;0;0;0;0;0;0;0;0;0;0;0;0
136.5;0.096678;0.0045767;-0.0055122;0.33911;0;0;0;0;0;0;0;0;0;0;0;0;0
137;0.097286;0.0046777;-0.0055191;0.33948;0;0;0;0;0;0;0;0;0;0;0;0;0
137.5;0.097878;0.0047188;-0.0056158;0.33983;0;0;0;0;0;0;0;0;0;0;0;0;0
138;0.098483;0.0047277;-0.0056326;0.34018;0;0;0;0;0;0;0;0;0;0;0;0;0
138.5;0.098992;0.0047541;-0.0056318;0.34052;0;0;0;0;0;0;0;0;0;0;0;0;0
139;0.099605;0.0047354;-0.0056716;0.34092;0;0;0;0;0;0;0;0;0;0;0;0;0
139.5;0.10006;0.0048096;-0.0057221;0.34129;0;0;0;0;0;0;0;0;0;0;0;0;0
140;0.10068;0.0048375;-0.0057612;0.34162;0;0;0;0;0;0;0;0;0;0;0;0;0
140.5;0.10129;0.0048574;-0.0057926;0.34188;0;0;0;0;0;0;0;0;0;0;0;0;0
141;0.10176;0.0048756;-0.0058182;0.34223;0;0;0;0;0;0;0;0;0;0;0;0;0
141.5;0.10245;0.0048783;-0.0058433;0.34256;0;0;0;0;0;0;0;0;0;0;0;0;0
142;0.10291;0.0048294;-0.0058244;0.34298;0;0;0;0;0;0;0;0;0;0;0;0;0
142.5;0.10345;0.0048762;-0.0058842;0.3433;0;0;0;0;0;0;0;0;0;0;0;0;0
143;0.10422;0.0049325;-0.0059196;0.34362;0;0;0;0;0;0;0;0;0;0;0;0;0
143.5;0.10447;0.0049367;-0.005994;0.34386;0;0;0;0;0;0;0;0;0;0;0;0;0
144;0.10497;0.0049648;-0.0059966;0.34425;0;0;0;0;0;0;0;0;0;0;0;0;0
144.5;0.10559;0.0050699;-0.0060397;0.34457;0;0;0;0;0;0;0;0;0;0;0;0;0
145;0.10619;0.005057;-0.006064;0.34482;0;0;0;0;0;0;0;0;0;0;0;0;0
145.5;0.10675;0.0050712;-0.0061088;0.34519;0;0;0;0;0;0;0;0;0;0;0;0;0
146;0.10754;0.0050887;-0.0061616;0.34547;0;0;0;0;0;0;0;0;0;0;0;0;0
146.5;0.1078;0.0051654;-0.0061932;0.34574;0;0;0;0;0;0;0;0;0;0;0;0;0
147;0.10843;0.0051985;-0.0061774;0.34601;0;0;0;0;0;0;0;0;0;0;0;0;0
147.5;0.10907;0.0052619;-0.0062207;0.34637;0;0;0;0;0;0;0;0;0;0;0;0;0
148;0.1097;0.0052884;-0.0062655;0.34666;0;0;0;0;0;0;0;0;0;0;0;0;0
148.5;0.11021;0.005352;-0.0062544;0.3469;0;0;0;0;0;0;0;0;0;0;0;0;0
149;0.11081;0.0054277;-0.0062914;0.34726;0;0;0;0;0;0;0;0;0;0;0;0;0
149.5;0.11129;0.0054346;-0.0063297;0.34756;0;0;0;0;0;0;0;0;0;0;0;0;0
150.01;0.11177;0.0055343;-0.0063295;0.34785;0;0;0;0;0;0;0;0;0;0;0;0;0
150.5;0.11242;0.0056046;-0.0063568;0.34815;0;0;0;0;0;0;0;0;0;0;0;0;0
151;0.11296;0.0056612;-0.0063971;0.34843;0;0;0;0;0;0;0;0;0;0;0;0;0
151.5;0.11351;0.0056872;-0.0064294;0.34866;0;0;0;0;0;0;0;0;0;0;0;0;0
152;0.11402;0.0057338;-0.0064006;0.34902;0;0;0;0;0;0;0;0;0;0;0;0;0
152.5;0.11466;0.0057105;-0.0064445;0.34931;0;0;0;0;0;0;0;0;0;0;0;0;0
153;0.11518;0.0058204;-0.0064806;0.34954;0;0;0;0;0;0;0;0;0;0;0;0;0
153.5;0.11574;0.0058508;-0.00655;0.34989;0;0;0;0;0;0;0;0;0;0;0;0;0
154;0.11627;0.0059001;-0.0065849;0.35011;0;0;0;0;0;0;0;0;0;0;0;0;0
154.5;0.11692;0.0059277;-0.0066111;0.35047;0;0;0;0;0;0;0;0;0;0;0;0;0
155;0.1175;0.006033;-0.0066103;0.35074;0;0;0;0;0;0;0;0;0;0;0;0;0
155.5;0.11806;0.0060682;-0.0066098;0.35096;0;0;0;0;0;0;0;0;0;0;0;0;0
156;0.11857;0.0061156;-0.0066606;0.35129;0;0;0;0;0;0;0;0;0;0;0;0;0
156.5;0.11912;0.006168;-0.0067406;0.35153;0;0;0;0;0;0;0;0;0;0;0;0;0
157;0.11969;0.0062215;-0.0067313;0.35185;0;0;0;0;0;0;0;0;0;0;0;0;0
157.5;0.12043;0.0062825;-0.0067225;0.35212;0;0;0;0;0;0;0;0;0;0;0;0;0
158;0.12086;0.0063144;-0.0068214;0.35242;0;0;0;0;0;0;0;0;0;0;0;0;0
158.5;0.12154;0.006403;-0.0069047;0.35263;0;0;0;0;0;0;0;0;0;0;0;0;0
159;0.1221;0.0063975;-0.0069558;0.35292;0;0;0;0;0;0;0;0;0;0;0;0;0
159.5;0.1224;0.0064553;-0.0069257;0.35326;0;0;0;0;0;0;0;0;0;0;0;0;0
160;0.12313;0.0064897;-0.0069967;0.35347;0;0;0;0;0;0;0;0;0;0;0;0;0
160.5;0.12372;0.0064857;-0.0069887;0.35378;0;0;0;0;0;0;0;0;0;0;0;0;0
161;0.12433;0.0065714;-0.0069928;0.35403;0;0;0;0;0;0;0;0;0;0;0;0;0
161.5;0.12494;0.0066057;-0.0070653;0.35424;0;0;0;0;0;0;0;0;0;0;0;0;0
162;0.12555;0.0066644;-0.0070371;0.35455;0;0;0;0;0;0;0;0;0;0;0;0;0
162.5;0.12594;0.0066315;-0.0070322;0.35479;0;0;0;0;0;0;0;0;0;0;0;0;0
163;0.12649;0.0066558;-0.0070423;0.35501;0;0;0;0;0;0;0;0;0;0;0;0;0
163.5;0.12716;0.0067313;-0.0070663;0.35526;0;0;0;0;0;0;0;0;0;0;0;0;0
164;0.12769;0.0067275;-0.0070367;0.35551;0;0;0;0;0;0;0;0;0;0;0;0;0
164.5;0.12823;0.0067479;-0.0069856;0.3558;0;0;0;0;0;0;0;0;0;0;0;0;0
165;0.12886;0.0067773;-0.006997;0.35602;0;0;0;0;0;0;0;0;0;0;0;0;0
165.5;0.12939;0.006797;-0.006915;0.35622;0;0;0;0;0;0;0;0;0;0;0;0;0
166;0.13003;0.0068676;-0.0069117;0.3565;0;0;0;0;0;0;0;0;0;0;0;0;0
166.5;0.1305;0.0069075;-0.0069756;0.35673;0;0;0;0;0;0;0;0;0;0;0;0;0
167;0.13118;0.0069802;-0.0069262;0.357;0;0;0;0;0;0;0;0;0;0;0;0;0
167.5;0.13175;0.0069956;-0.0069569;0.35723;0;0;0;0;0;0;0;0;0;0;0;0;0
168;0.13239;0.0070411;-0.00699;0.3574;0;0;0;0;0;0;0;0;0;0;0;0;0
168.5;0.13288;0.0070685;-0.0070592;0.35767;0;0;0;0;0;0;0;0;0;0;0;0;0
169;0.13341;0.0071231;-0.0071621;0.35796;0;0;0;0;0;0;0;0;0;0;0;0;0
169.5;0.13393;0.007149;-0.0072235;0.35816;0;0;0;0;0;0;0;0;0;0;0;0;0
170;0.13453;0.0072146;-0.007275;0.35847;0;0;0;0;0;0;0;0;0;0;0;0;0
170.5;0.13509;0.0071975;-0.0073731;0.35868;0;0;0;0;0;0;0;0;0;0;0;0;0
171;0.13566;0.0073402;-0.0074834;0.35893;0;0;0;0;0;0;0;0;0;0;0;0;0
171.5;0.13609;0.0073561;-0.0075819;0.35918;0;0;0;0;0;0;0;0;0;0;0;0;0
172;0.13677;0.0073992;-0.0076657;0.35937;0;0;0;0;0;0;0;0;0;0;0;0;0
172.5;0.13732;0.0074561;-0.0077228;0.35964;0;0;0;0;0;0;0;0;0;0;0;0;0
173;0.13794;0.0074784;-0.0078273;0.35988;0;0;0;0;0;0;0;0;0;0;0;0;0
173.5;0.13843;0.0075189;-0.0078616;0.36008;0;0;0;0;0;0;0;0;0;0;0;0;0
174;0.13908;0.0075242;-0.0079483;0.36031;0;0;0;0;0;0;0;0;0;0;0;0;0
174.5;0.13956;0.0075445;-0.0080175;0.36052;0;0;0;0;0;0;0;0;0;0;0;0;0
175;0.14013;0.0075972;-0.0080437;0.3608;0;0;0;0;0;0;0;0;0;0;0;0;0
175.5;0.14071;0.0076013;-0.008096;0.36104;0;0;0;0;0;0;0;0;0;0;0;0;0
176;0.14119;0.0076499;-0.0081056;0.36123;0;0;0;0;0;0;0;0;0;0;0;0;0
176.5;0.14176;0.0077237;-0.0081431;0.3615;0;0;0;0;0;0;0;0;0;0;0;0;0
177;0.14246;0.0077908;-0.008248;0.36171;0;0;0;0;0;0;0;0;0;0;0;0;0
177.5;0.14301;0.0077838;-0.0082663;0.36188;0;0;0;0;0;0;0;0;0;0;0;0;0
178;0.14364;0.0078447;-0.0082503;0.36216;0;0;0;0;0;0;0;0;0;0;0;0;0
178.5;0.14416;0.0078337;-0.0082647;0.36237;0;0;0;0;0;0;0;0;0;0;0;0;0
179;0.14472;0.0079891;-0.0082364;0.36258;0;0;0;0;0;0;0;0;0;0;0;0;0
179.5;0.14521;0.0080689;-0.0082052;0.36276;0;0;0;0;0;0;0;0;0;0;0;0;0
180;0.1459;0.0081336;-0.0081299;0.36301;0;0;0;0;0;0;0;0;0;0;0;0;0
180.5;0.14663;0.0081758;-0.0081073;0.36323;0;0;0;0;0;0;0;0;0;0;0;0;0
181;0.14712;0.0082686;-0.0080152;0.36337;0;0;0;0;0;0;0;0;0;0;0;0;0
181.5;0.14762;0.0083129;-0.0080734;0.36366;0;0;0;0;0;0;0;0;0;0;0;0;0
182;0.14818;0.0083509;-0.0080437;0.36386;0;0;0;0;0;0;0;0;0;0;0;0;0
182.5;0.1487;0.0083901;-0.0080716;0.36402;0;0;0;0;0;0;0;0;0;0;0;0;0
183;0.14933;0.0083957;-0.0081179;0.36429;0;0;0;0;0;0;0;0;0;0;0;0;0
183.5;0.14993;0.0084263;-0.0081065;0.36449;0;0;0;0;0;0;0;0;0;0;0;0;0
184;0.15052;0.0085452;-0.0081662;0.36469;0;0;0;0;0;0;0;0;0;0;0;0;0
184.5;0.15099;0.0085878;-0.0081682;0.36484;0;0;0;0;0;0;0;0;0;0;0;0;0
185;0.15155;0.008679;-0.0082007;0.3651;0;0;0;0;0;0;0;0;0;0;0;0;0
185.5;0.15218;0.0087165;-0.0082374;0.36528;0;0;0;0;0;0;0;0;0;0;0;0;0
186;0.15266;0.0088004;-0.0082458;0.36544;0;0;0;0;0;0;0;0;0;0;0;0;0
186.5;0.1534;0.0088409;-0.0082469;0.36568;0;0;0;0;0;0;0;0;0;0;0;0;0
187;0.15391;0.0088825;-0.0082595;0.36586;0;0;0;0;0;0;0;0;0;0;0;0;0
187.5;0.15455;0.0089255;-0.0083185;0.36603;0;0;0;0;0;0;0;0;0;0;0;0;0
188;0.15508;0.0089796;-0.0083314;0.36628;0;0;0;0;0;0;0;0;0;0;0;0;0
188.5;0.15567;0.0090969;-0.0083803;0.36648;0;0;0;0;0;0;0;0;0;0;0;0;0
189;0.15622;0.0091293;-0.008441;0.36669;0;0;0;0;0;0;0;0;0;0;0;0;0
189.5;0.15676;0.0091628;-0.0085063;0.36684;0;0;0;0;0;0;0;0;0;0;0;0;0
190;0.15734;0.0092542;-0.0084785;0.3671;0;0;0;0;0;0;0;0;0;0;0;0;0
190.5;0.15795;0.0093241;-0.0085105;0.36725;0;0;0;0;0;0;0;0;0;0;0;0;0
191;0.15852;0.0093478;-0.00858;0.36747;0;0;0;0;0;0;0;0;0;0;0;0;0
191.5;0.15914;0.0094065;-0.0086176;0.36765;0;0;0;0;0;0;0;0;0;0;0;0;0
192;0.15988;0.0094908;-0.0085412;0.36781;0;0;0;0;0;0;0;0;0;0;0;0;0
192.5;0.16021;0.0095146;-0.0086994;0.36805;0;0;0;0;0;0;0;0;0;0;0;0;0
193;0.16087;0.0095719;-0.0086901;0.36822;0;0;0;0;0;0;0;0;0;0;0;0;0
193.5;0.1615;0.0096208;-0.0087434;0.36837;0;0;0;0;0;0;0;0;0;0;0;0;0
194;0.16201;0.0097355;-0.0088337;0.3686;0;0;0;0;0;0;0;0;0;0;0;0;0
194.5;0.16252;0.0097263;-0.0088272;0.36877;0;0;0;0;0;0;0;0;0;0;0;0;0
195;0.16315;0.0098228;-0.0089016;0.36898;0;0;0;0;0;0;0;0;0;0;0;0;0
195.5;0.16381;0.009889;-0.0089319;0.36919;0;0;0;0;0;0;0;0;0;0;0;0;0
196;0.1643;0.009932;-0.0089643;0.36936;0;0;0;0;0;0;0;0;0;0;0;0;0
196.5;0.16489;0.0099875;-0.0089928;0.36955;0;0;0;0;0;0;0;0;0;0;0;0;0
197;0.16551;0.010116;-0.009121;0.36973;0;0;0;0;0;0;0;0;0;0;0;0;0
197.5;0.16607;0.010116;-0.0091533;0.36991;0;0;0;0;0;0;0;0;0;0;0;0;0
198;0.16669;0.010192;-0.009118;0.37007;0;0;0;0;0;0;0;0;0;0;0;0;0
198.5;0.16726;0.010188;-0.0092675;0.37028;0;0;0;0;0;0;0;0;0;0;0;0;0
199;0.16781;0.010238;-0.0092657;0.37046;0;0;0;0;0;0;0;0;0;0;0;0;0
199.5;0.16839;0.01031;-0.009383;0.37064;0;0;0;0;0;0;0;0;0;0;0;0;0
200;0.16892;0.010331;-0.009454;0.3708;0;0;0;0;0;0;0;0;0;0;0;0;0
200.5;0.16952;0.010372;-0.0095197;0.37098;0;0;0;0;0;0;0;0;0;0;0;0;0
201;0.17011;0.010499;-0.0095301;0.37114;0;0;0;0;0;0;0;0;0;0;0;0;0
201.5;0.17068;0.010561;-0.009615;0.37131;0;0;0;0;0;0;0;0;0;0;0;0;0
202;0.17132;0.010599;-0.009628;0.37148;0;0;0;0;0;0;0;0;0;0;0;0;0
202.5;0.17193;0.0107;-0.0096654;0.37165;0;0;0;0;0;0;0;0;0;0;0;0;0
203;0.17248;0.01077;-0.0097405;0.37178;0;0;0;0;0;0;0;0;0;0;0;0;0
203.5;0.17308;0.010847;-0.0097813;0.37193;0;0;0;0;0;0;0;0;0;0;0;0;0
204;0.17367;0.010866;-0.0098223;0.37215;0;0;0;0;0;0;0;0;0;0;0;0;0
204.5;0.17419;0.010904;-0.0098238;0.3723;0;0;0;0;0;0;0;0;0;0;0;0;0
205;0.17481;0.010979;-0.0099485;0.37244;0;0;0;0;0;0;0;0;0;0;0;0;0
205.5;0.17536;0.011018;-0.010021;0.37263;0;0;0;0;0;0;0;0;0;0;0;0;0
206;0.17599;0.011061;-0.010005;0.37277;0;0;0;0;0;0;0;0;0;0;0;0;0
206.5;0.17654;0.011108;-0.010081;0.37291;0;0;0;0;0;0;0;0;0;0;0;0;0
207;0.1773;0.011202;-0.010128;0.37309;0;0;0;0;0;0;0;0;0;0;0;0;0
207.5;0.17769;0.011239;-0.010194;0.37324;0;0;0;0;0;0;0;0;0;0;0;0;0
208;0.17831;0.011313;-0.010266;0.37341;0;0;0;0;0;0;0;0;0;0;0;0;0
208.5;0.17885;0.011438;-0.010303;0.37361;0;0;0;0;0;0;0;0;0;0;0;0;0
209;0.17941;0.01147;-0.010406;0.37376;0;0;0;0;0;0;0;0;0;0;0;0;0
209.5;0.18003;0.01159;-0.010415;0.37389;0;0;0;0;0;0;0;0;0;0;0;0;0
210;0.18063;0.011648;-0.010426;0.37408;0;0;0;0;0;0;0;0;0;0;0;0;0
210.5;0.18119;0.011656;-0.010538;0.37422;0;0;0;0;0;0;0;0;0;0;0;0;0
211;0.18176;0.011731;-0.010569;0.37436;0;0;0;0;0;0;0;0;0;0;0;0;0
211.5;0.18237;0.011867;-0.010578;0.37455;0;0;0;0;0;0;0;0;0;0;0;0;0
212.04;0.18294;0.011898;-0.010637;0.37469;0;0;0;0;0;0;0;0;0;0;0;0;0
212.5;0.18349;0.011976;-0.010695;0.37482;0;0;0;0;0;0;0;0;0;0;0;0;0
213;0.18416;0.012073;-0.010715;0.375;0;0;0;0;0;0;0;0;0;0;0;0;0
213.5;0.18475;0.012157;-0.010739;0.37517;0;0;0;0;0;0;0;0;0;0;0;0;0
214;0.18518;0.0122;-0.01085;0.3753;0;0;0;0;0;0;0;0;0;0;0;0;0
214.5;0.18675;0.012317;-0.010798;0.37545;0;0;0;0;0;0;0;0;0;0;0;0;0
215;0.18626;0.012318;-0.010873;0.37563;0;0;0;0;0;0;0;0;0;0;0;0;0
215.5;0.18699;0.012458;-0.010878;0.37579;0;0;0;0;0;0;0;0;0;0;0;0;0
216;0.18764;0.012531;-0.010956;0.37592;0;0;0;0;0;0;0;0;0;0;0;0;0
216.5;0.18813;0.01261;-0.010998;0.37607;0;0;0;0;0;0;0;0;0;0;0;0;0
217;0.18879;0.012676;-0.011002;0.37623;0;0;0;0;0;0;0;0;0;0;0;0;0
217.5;0.18938;0.012786;-0.011118;0.37638;0;0;0;0;0;0;0;0;0;0;0;0;0
218;0.18991;0.012775;-0.011145;0.3765;0;0;0;0;0;0;0;0;0;0;0;0;0
218.5;0.19049;0.01286;-0.011172;0.37667;0;0;0;0;0;0;0;0;0;0;0;0;0
219;0.19122;0.012963;-0.011269;0.3768;0;0;0;0;0;0;0;0;0;0;0;0;0
219.5;0.19173;0.013004;-0.01127;0.37696;0;0;0;0;0;0;0;0;0;0;0;0;0
220;0.19228;0.013023;-0.011359;0.37709;0;0;0;0;0;0;0;0;0;0;0;0;0
220.5;0.19288;0.013055;-0.01142;0.37723;0;0;0;0;0;0;0;0;0;0;0;0;0
221;0.19339;0.013165;-0.011461;0.37739;0;0;0;0;0;0;0;0;0;0;0;0;0
221.5;0.19401;0.013258;-0.01148;0.37753;0;0;0;0;0;0;0;0;0;0;0;0;0
222;0.19462;0.013344;-0.011587;0.37765;0;0;0;0;0;0;0;0;0;0;0;0;0
222.5;0.19521;0.013412;-0.011618;0.37777;0;0;0;0;0;0;0;0;0;0;0;0;0
223;0.19584;0.013455;-0.011623;0.37792;0;0;0;0;0;0;0;0;0;0;0;0;0
223.5;0.19639;0.013548;-0.011671;0.37807;0;0;0;0;0;0;0;0;0;0;0;0;0
224;0.19699;0.013577;-0.011714;0.3782;0;0;0;0;0;0;0;0;0;0;0;0;0
224.51;0.19748;0.013694;-0.011735;0.37833;0;0;0;0;0;0;0;0;0;0;0;0;0
225;0.19816;0.013688;-0.011769;0.37846;0;0;0;0;0;0;0;0;0;0;0;0;0
225.5;0.19875;0.013842;-0.011821;0.37858;0;0;0;0;0;0;0;0;0;0;0;0;0
226;0.19933;0.01389;-0.011834;0.3787;0;0;0;0;0;0;0;0;0;0;0;0;0
226.5;0.19991;0.013945;-0.011866;0.37885;0;0;0;0;0;0;0;0;0;0;0;0;0
227;0.20047;0.01404;-0.011867;0.37898;0;0;0;0;0;0;0;0;0;0;0;0;0
227.5;0.20109;0.014122;-0.011932;0.37908;0;0;0;0;0;0;0;0;0;0;0;0;0
228;0.20168;0.014129;-0.011918;0.37922;0;0;0;0;0;0;0;0;0;0;0;0;0
228.5;0.20226;0.014284;-0.011987;0.37932;0;0;0;0;0;0;0;0;0;0;0;0;0
229;0.20285;0.01424;-0.011974;0.37943;0;0;0;0;0;0;0;0;0;0;0;0;0
229.5;0.20337;0.014357;-0.012052;0.37957;0;0;0;0;0;0;0;0;0;0;0;0;0
230.04;0.20409;0.014415;-0.011958;0.3797;0;0;0;0;0;0;0;0;0;0;0;0;0
230.5;0.20473;0.014516;-0.011993;0.3798;0;0;0;0;0;0;0;0;0;0;0;0;0
231;0.20523;0.014604;-0.012094;0.37994;0;0;0;0;0;0;0;0;0;0;0;0;0
231.5;0.20584;0.014716;-0.012146;0.38006;0;0;0;0;0;0;0;0;0;0;0;0;0
232;0.20635;0.014706;-0.012193;0.38019;0;0;0;0;0;0;0;0;0;0;0;0;0
232.5;0.20694;0.014754;-0.012264;0.38031;0;0;0;0;0;0;0;0;0;0;0;0;0
233;0.20739;0.014884;-0.012395;0.38041;0;0;0;0;0;0;0;0;0;0;0;0;0
233.5;0.20815;0.014964;-0.012534;0.38051;0;0;0;0;0;0;0;0;0;0;0;0;0
234;0.20872;0.01504;-0.012545;0.38066;0;0;0;0;0;0;0;0;0;0;0;0;0
234.5;0.20935;0.01508;-0.012654;0.38076;0;0;0;0;0;0;0;0;0;0;0;0;0
235;0.20977;0.015102;-0.012699;0.3809;0;0;0;0;0;0;0;0;0;0;0;0;0
235.5;0.21049;0.015228;-0.012713;0.38102;0;0;0;0;0;0;0;0;0;0;0;0;0
236;0.21107;0.015326;-0.012796;0.38112;0;0;0;0;0;0;0;0;0;0;0;0;0
236.5;0.21152;0.01539;-0.012937;0.38126;0;0;0;0;0;0;0;0;0;0;0;0;0
237;0.21224;0.015448;-0.013;0.38137;0;0;0;0;0;0;0;0;0;0;0;0;0
237.5;0.21294;0.015638;-0.013037;0.3815;0;0;0;0;0;0;0;0;0;0;0;0;0
238;0.21353;0.015687;-0.013103;0.3816;0;0;0;0;0;0;0;0;0;0;0;0;0
238.5;0.21409;0.015793;-0.013142;0.3817;0;0;0;0;0;0;0;0;0;0;0;0;0
239;0.21461;0.015878;-0.013195;0.38183;0;0;0;0;0;0;0;0;0;0;0;0;0
239.5;0.21519;0.01594;-0.013262;0.38198;0;0;0;0;0;0;0;0;0;0;0;0;0
240;0.21578;0.01598;-0.013298;0.3821;0;0;0;0;0;0;0;0;0;0;0;0;0
240.5;0.21641;0.016066;-0.013281;0.38223;0;0;0;0;0;0;0;0;0;0;0;0;0
241;0.21701;0.016102;-0.013246;0.38235;0;0;0;0;0;0;0;0;0;0;0;0;0
241.5;0.21767;0.016211;-0.013223;0.38246;0;0;0;0;0;0;0;0;0;0;0;0;0
242;0.21826;0.016268;-0.013262;0.38259;0;0;0;0;0;0;0;0;0;0;0;0;0
242.5;0.21884;0.016381;-0.013288;0.38271;0;0;0;0;0;0;0;0;0;0;0;0;0
243;0.21941;0.016406;-0.013289;0.38285;0;0;0;0;0;0;0;0;0;0;0;0;0
243.5;0.22;0.016474;-0.013291;0.38294;0;0;0;0;0;0;0;0;0;0;0;0;0
244;0.22055;0.016501;-0.013338;0.38306;0;0;0;0;0;0;0;0;0;0;0;0;0
244.5;0.2213;0.016578;-0.013486;0.38315;0;0;0;0;0;0;0;0;0;0;0;0;0
245;0.22179;0.016602;-0.013493;0.38329;0;0;0;0;0;0;0;0;0;0;0;0;0
245.5;0.22251;0.016627;-0.013537;0.38339;0;0;0;0;0;0;0;0;0;0;0;0;0
246;0.22318;0.016689;-0.013604;0.38348;0;0;0;0;0;0;0;0;0;0;0;0;0
246.5;0.22364;0.016799;-0.013656;0.38358;0;0;0;0;0;0;0;0;0;0;0;0;0
247;0.22418;0.016845;-0.013676;0.3837;0;0;0;0;0;0;0;0;0;0;0;0;0
247.5;0.22482;0.017024;-0.01381;0.38379;0;0;0;0;0;0;0;0;0;0;0;0;0
248;0.22543;0.017176;-0.01376;0.38389;0;0;0;0;0;0;0;0;0;0;0;0;0
248.5;0.22601;0.017241;-0.013839;0.38398;0;0;0;0;0;0;0;0;0;0;0;0;0
249;0.22659;0.017306;-0.013927;0.38408;0;0;0;0;0;0;0;0;0;0;0;0;0
249.5;0.22722;0.017273;-0.013995;0.38419;0;0;0;0;0;0;0;0;0;0;0;0;0
250;0.2278;0.017219;-0.014088;0.3843;0;0;0;0;0;0;0;0;0;0;0;0;0
250.5;0.2284;0.017234;-0.014164;0.38438;0;0;0;0;0;0;0;0;0;0;0;0;0
251;0.22896;0.017246;-0.014187;0.38448;0;0;0;0;0;0;0;0;0;0;0;0;0
251.5;0.22959;0.017245;-0.014245;0.38455;0;0;0;0;0;0;0;0;0;0;0;0;0
252;0.23015;0.017371;-0.014225;0.38465;0;0;0;0;0;0;0;0;0;0;0;0;0
252.5;0.23082;0.017411;-0.014334;0.38476;0;0;0;0;0;0;0;0;0;0;0;0;0
253;0.23141;0.017473;-0.01436;0.38486;0;0;0;0;0;0;0;0;0;0;0;0;0
253.5;0.23211;0.017537;-0.014359;0.38492;0;0;0;0;0;0;0;0;0;0;0;0;0
254;0.23261;0.017497;-0.014388;0.385;0;0;0;0;0;0;0;0;0;0;0;0;0
254.5;0.23324;0.017657;-0.014441;0.38511;0;0;0;0;0;0;0;0;0;0;0;0;0
255;0.23384;0.017799;-0.014529;0.3852;0;0;0;0;0;0;0;0;0;0;0;0;0
255.5;0.23444;0.017858;-0.014575;0.38529;0;0;0;0;0;0;0;0;0;0;0;0;0
256;0.23501;0.017973;-0.014618;0.38536;0;0;0;0;0;0;0;0;0;0;0;0;0
256.5;0.23565;0.01803;-0.01468;0.38544;0;0;0;0;0;0;0;0;0;0;0;0;0
257;0.23616;0.018103;-0.014777;0.38557;0;0;0;0;0;0;0;0;0;0;0;0;0
257.5;0.23681;0.018172;-0.014805;0.38564;0;0;0;0;0;0;0;0;0;0;0;0;0
258;0.23746;0.018261;-0.01487;0.38573;0;0;0;0;0;0;0;0;0;0;0;0;0
258.5;0.23807;0.018402;-0.014953;0.38582;0;0;0;0;0;0;0;0;0;0;0;0;0
259;0.23872;0.018441;-0.015043;0.38592;0;0;0;0;0;0;0;0;0;0;0;0;0
259.5;0.23923;0.018487;-0.015069;0.38599;0;0;0;0;0;0;0;0;0;0;0;0;0
260;0.23979;0.018619;-0.01518;0.38611;0;0;0;0;0;0;0;0;0;0;0;0;0
260.5;0.24043;0.018624;-0.015173;0.38619;0;0;0;0;0;0;0;0;0;0;0;0;0
261;0.24106;0.018723;-0.015263;0.38626;0;0;0;0;0;0;0;0;0;0;0;0;0
