Date of Test;Material;Sample Geometry;Orientation [°];Test Number;Nominal Speed [mm/min];Thickness [mm];Central Width [mm];Gauge Width / Diameter [mm];Pixel to mm ratio [mm/px];Extensometer 1-4 [mm];Extensometer 2-3 [mm];Extensometer 5-6 [mm];;;;;
125;0.061214;0.0047391;-0.0015179;0.33508;0;0;0;0;0;0;0;0;0;0;0;0;0
125.5;0.061661;0.0046674;-0.0015045;0.33564;0;0;0;0;0;0;0;0;0;0;0;0;0
126;0.062313;0.0048191;-0.0015205;0.3362;0;0;0;0;0;0;0;0;0;0;0;0;0
126.5;0.062514;0.0049225;-0.0015688;0.3368;0;0;0;0;0;0;0;0;0;0;0;0;0
127;0.063405;0.0049361;-0.0015494;0.33738;0;0;0;0;0;0;0;0;0;0;0;0;0
127.5;0.06362;0.0049347;-0.0016092;0.33787;0;0;0;0;0;0;0;0;0;0;0;0;0
128;0.064445;0.0049609;-0.0015496;0.33845;0;0;0;0;0;0;0;0;0;0;0;0;0
128.5;0.065129;0.0050535;-0.0016237;0.33901;0;0;0;0;0;0;0;0;0;0;0;0;0
129;0.065857;0.0051637;-0.0015937;0.33949;0;0;0;0;0;0;0;0;0;0;0;0;0
129.5;0.065795;0.0052176;-0.0016453;0.34009;0;0;0;0;0;0;0;0;0;0;0;0;0
130;0.06644;0.0051942;-0.0016837;0.3406;0;0;0;0;0;0;0;0;0;0;0;0;0
130.5;0.06698;0.0052178;-0.0016644;0.34115;0;0;0;0;0;0;0;0;0;0;0;0;0
131;0.067486;0.00524;-0.0016839;0.34166;0;0;0;0;0;0;0;0;0;0;0;0;0
131.5;0.068049;0.0052708;-0.0016761;0.34221;0;0;0;0;0;0;0;0;0;0;0;0;0
132;0.068603;0.005396;-0.001729;0.34276;0;0;0;0;0;0;0;0;0;0;0;0;0
132.5;0.06903;0.0054647;-0.0017416;0.3433;0;0;0;0;0;0;0;0;0;0;0;0;0
133;0.069835;0.0054792;-0.0017647;0.34376;0;0;0;0;0;0;0;0;0;0;0;0;0
133.5;0.070096;0.0055075;-0.0017782;0.3443;0;0;0;0;0;0;0;0;0;0;0;0;0
134;0.070681;0.0055337;-0.001776;0.34484;0;0;0;0;0;0;0;0;0;0;0;0;0
134.5;0.07126;0.0056312;-0.0018218;0.34533;0;0;0;0;0;0;0;0;0;0;0;0;0
135;0.071779;0.0056082;-0.0018014;0.34581;0;0;0;0;0;0;0;0;0;0;0;0;0
135.5;0.072295;0.0057628;-0.0018404;0.34633;0;0;0;0;0;0;0;0;0;0;0;0;0
136;0.07285;0.0057794;-0.0018394;0.34684;0;0;0;0;0;0;0;0;0;0;0;0;0
136.5;0.073409;0.00581;-0.0019208;0.34727;0;0;0;0;0;0;0;0;0;0;0;0;0
137;0.073916;0.0059203;-0.0018828;0.34778;0;0;0;0;0;0;0;0;0;0;0;0;0
137.5;0.074393;0.0058884;-0.0018849;0.34827;0;0;0;0;0;0;0;0;0;0;0;0;0
138;0.075044;0.0059534;-0.0019026;0.34868;0;0;0;0;0;0;0;0;0;0;0;0;0
138.5;0.075545;0.0059742;-0.0018989;0.34918;0;0;0;0;0;0;0;0;0;0;0;0;0
139;0.075946;0.006061;-0.0019682;0.34967;0;0;0;0;0;0;0;0;0;0;0;0;0
139.5;0.076553;0.0061381;-0.0020091;0.35019;0;0;0;0;0;0;0;0;0;0;0;0;0
140;0.076852;0.0061859;-0.0020081;0.35059;0;0;0;0;0;0;0;0;0;0;0;0;0
140.5;0.077181;0.0061663;-0.0020646;0.35108;0;0;0;0;0;0;0;0;0;0;0;0;0
141;0.078071;0.0061937;-0.0021017;0.35153;0;0;0;0;0;0;0;0;0;0;0;0;0
141.5;0.078657;0.0062981;-0.0020773;0.35198;0;0;0;0;0;0;0;0;0;0;0;0;0
142;0.079319;0.0063191;-0.0021002;0.35246;0;0;0;0;0;0;0;0;0;0;0;0;0
142.5;0.079773;0.0063806;-0.0021052;0.35294;0;0;0;0;0;0;0;0;0;0;0;0;0
143;0.080389;0.0064467;-0.0021588;0.35341;0;0;0;0;0;0;0;0;0;0;0;0;0
143.5;0.080926;0.0064884;-0.0021632;0.35381;0;0;0;0;0;0;0;0;0;0;0;0;0
144;0.081531;0.0064937;-0.0021782;0.35428;0;0;0;0;0;0;0;0;0;0;0;0;0
144.5;0.081917;0.0066131;-0.0022077;0.35473;0;0;0;0;0;0;0;0;0;0;0;0;0
145;0.082574;0.0066374;-0.0022513;0.35519;0;0;0;0;0;0;0;0;0;0;0;0;0
145.5;0.083115;0.0067564;-0.00223;0.35558;0;0;0;0;0;0;0;0;0;0;0;0;0
146;0.083627;0.0067354;-0.0022684;0.35607;0;0;0;0;0;0;0;0;0;0;0;0;0
146.5;0.084271;0.0068477;-0.0023188;0.35652;0;0;0;0;0;0;0;0;0;0;0;0;0
147;0.084845;0.0068773;-0.0023448;0.35692;0;0;0;0;0;0;0;0;0;0;0;0;0
147.5;0.085339;0.0069238;-0.0023465;0.35736;0;0;0;0;0;0;0;0;0;0;0;0;0
148;0.085905;0.0070017;-0.002365;0.35781;0;0;0;0;0;0;0;0;0;0;0;0;0
148.5;0.086463;0.0070834;-0.0023802;0.35819;0;0;0;0;0;0;0;0;0;0;0;0;0
149;0.086784;0.0071339;-0.0023966;0.35866;0;0;0;0;0;0;0;0;0;0;0;0;0
149.5;0.087533;0.0072303;-0.002423;0.35904;0;0;0;0;0;0;0;0;0;0;0;0;0
150;0.08804;0.0072393;-0.0024172;0.35944;0;0;0;0;0;0;0;0;0;0;0;0;0
150.5;0.088811;0.0073089;-0.0024407;0.35987;0;0;0;0;0;0;0;0;0;0;0;0;0
151;0.089277;0.0072948;-0.0024931;0.36028;0;0;0;0;0;0;0;0;0;0;0;0;0
151.5;0.089773;0.0073767;-0.0025034;0.36066;0;0;0;0;0;0;0;0;0;0;0;0;0
152;0.090117;0.0074375;-0.0025393;0.36103;0;0;0;0;0;0;0;0;0;0;0;0;0
152.5;0.091014;0.0075322;-0.0024859;0.36143;0;0;0;0;0;0;0;0;0;0;0;0;0
153;0.091359;0.0075706;-0.0025768;0.36182;0;0;0;0;0;0;0;0;0;0;0;0;0
153.5;0.091665;0.00764;-0.0025372;0.36222;0;0;0;0;0;0;0;0;0;0;0;0;0
154;0.092535;0.0076771;-0.0026016;0.3626;0;0;0;0;0;0;0;0;0;0;0;0;0
154.5;0.093004;0.0077163;-0.002656;0.36301;0;0;0;0;0;0;0;0;0;0;0;0;0
155;0.093645;0.007745;-0.0026751;0.36338;0;0;0;0;0;0;0;0;0;0;0;0;0
155.5;0.094177;0.0078532;-0.0026902;0.36378;0;0;0;0;0;0;0;0;0;0;0;0;0
156;0.09504;0.0078718;-0.0027033;0.36418;0;0;0;0;0;0;0;0;0;0;0;0;0
156.5;0.095392;0.008003;-0.0027352;0.3645;0;0;0;0;0;0;0;0;0;0;0;0;0
157;0.095735;0.0080391;-0.002725;0.36489;0;0;0;0;0;0;0;0;0;0;0;0;0
157.5;0.096439;0.0080923;-0.0027699;0.36531;0;0;0;0;0;0;0;0;0;0;0;0;0
158;0.096882;0.0080936;-0.0027494;0.36564;0;0;0;0;0;0;0;0;0;0;0;0;0
158.5;0.097458;0.0081388;-0.002804;0.36599;0;0;0;0;0;0;0;0;0;0;0;0;0
159;0.098032;0.0082725;-0.0028106;0.36637;0;0;0;0;0;0;0;0;0;0;0;0;0
159.5;0.098543;0.008314;-0.0028325;0.36672;0;0;0;0;0;0;0;0;0;0;0;0;0
160;0.099095;0.0083659;-0.0028355;0.3671;0;0;0;0;0;0;0;0;0;0;0;0;0
160.5;0.099631;0.0084467;-0.0028509;0.36748;0;0;0;0;0;0;0;0;0;0;0;0;0
161;0.10017;0.0085322;-0.002886;0.36785;0;0;0;0;0;0;0;0;0;0;0;0;0
161.5;0.10085;0.0085053;-0.0028884;0.36817;0;0;0;0;0;0;0;0;0;0;0;0;0
162;0.10149;0.0085743;-0.0029282;0.36854;0;0;0;0;0;0;0;0;0;0;0;0;0
162.5;0.10177;0.0086341;-0.0029359;0.36889;0;0;0;0;0;0;0;0;0;0;0;0;0
163;0.10227;0.0087008;-0.0029467;0.36921;0;0;0;0;0;0;0;0;0;0;0;0;0
163.5;0.10301;0.0088024;-0.002965;0.36958;0;0;0;0;0;0;0;0;0;0;0;0;0
164;0.10359;0.0088305;-0.0030022;0.36992;0;0;0;0;0;0;0;0;0;0;0;0;0
164.5;0.10378;0.0088672;-0.00306;0.37024;0;0;0;0;0;0;0;0;0;0;0;0;0
165;0.1049;0.0090154;-0.0030344;0.37058;0;0;0;0;0;0;0;0;0;0;0;0;0
165.5;0.10528;0.0091023;-0.0030579;0.37092;0;0;0;0;0;0;0;0;0;0;0;0;0
166;0.10577;0.0090766;-0.0030753;0.37127;0;0;0;0;0;0;0;0;0;0;0;0;0
166.5;0.10638;0.0091098;-0.0030629;0.37159;0;0;0;0;0;0;0;0;0;0;0;0;0
167;0.1069;0.0092279;-0.003093;0.37197;0;0;0;0;0;0;0;0;0;0;0;0;0
167.5;0.10752;0.0093218;-0.0031177;0.37229;0;0;0;0;0;0;0;0;0;0;0;0;0
168;0.10776;0.0093648;-0.0031826;0.3726;0;0;0;0;0;0;0;0;0;0;0;0;0
168.5;0.10859;0.0094633;-0.0031699;0.37296;0;0;0;0;0;0;0;0;0;0;0;0;0
169;0.10922;0.0095377;-0.0031992;0.3733;0;0;0;0;0;0;0;0;0;0;0;0;0
169.5;0.10971;0.0095314;-0.0031689;0.37361;0;0;0;0;0;0;0;0;0;0;0;0;0
170;0.11035;0.0096256;-0.0032158;0.37391;0;0;0;0;0;0;0;0;0;0;0;0;0
170.5;0.11093;0.0096894;-0.0032504;0.37422;0;0;0;0;0;0;0;0;0;0;0;0;0
171;0.11152;0.0097875;-0.0032685;0.37453;0;0;0;0;0;0;0;0;0;0;0;0;0
171.5;0.11207;0.0098656;-0.0032843;0.37482;0;0;0;0;0;0;0;0;0;0;0;0;0
172;0.11262;0.0099444;-0.0032994;0.37513;0;0;0;0;0;0;0;0;0;0;0;0;0
172.5;0.11316;0.01;-0.003311;0.37546;0;0;0;0;0;0;0;0;0;0;0;0;0
173;0.11381;0.010093;-0.003327;0.37578;0;0;0;0;0;0;0;0;0;0;0;0;0
173.5;0.11429;0.010132;-0.0033378;0.37607;0;0;0;0;0;0;0;0;0;0;0;0;0
174;0.11485;0.010206;-0.0033614;0.3764;0;0;0;0;0;0;0;0;0;0;0;0;0
174.5;0.11539;0.010215;-0.003361;0.37668;0;0;0;0;0;0;0;0;0;0;0;0;0
175;0.1159;0.010364;-0.0033918;0.37697;0;0;0;0;0;0;0;0;0;0;0;0;0
175.5;0.11658;0.010411;-0.0034301;0.37726;0;0;0;0;0;0;0;0;0;0;0;0;0
176;0.11707;0.010517;-0.0034504;0.37757;0;0;0;0;0;0;0;0;0;0;0;0;0
176.5;0.11773;0.010595;-0.0034331;0.37785;0;0;0;0;0;0;0;0;0;0;0;0;0
177;0.11835;0.010623;-0.0034756;0.37815;0;0;0;0;0;0;0;0;0;0;0;0;0
177.5;0.1189;0.010728;-0.003495;0.37847;0;0;0;0;0;0;0;0;0;0;0;0;0
178;0.11947;0.010707;-0.0035189;0.37873;0;0;0;0;0;0;0;0;0;0;0;0;0
178.5;0.12003;0.010809;-0.0035358;0.37904;0;0;0;0;0;0;0;0;0;0;0;0;0
179;0.12056;0.01087;-0.0036221;0.37933;0;0;0;0;0;0;0;0;0;0;0;0;0
179.5;0.12116;0.010932;-0.0036261;0.37962;0;0;0;0;0;0;0;0;0;0;0;0;0
180;0.12176;0.011069;-0.0036104;0.3799;0;0;0;0;0;0;0;0;0;0;0;0;0
180.5;0.12241;0.011048;-0.0036448;0.38016;0;0;0;0;0;0;0;0;0;0;0;0;0
181;0.12293;0.011147;-0.0036499;0.38046;0;0;0;0;0;0;0;0;0;0;0;0;0
181.5;0.12357;0.011187;-0.0037083;0.38074;0;0;0;0;0;0;0;0;0;0;0;0;0
182;0.12405;0.011353;-0.0036873;0.381;0;0;0;0;0;0;0;0;0;0;0;0;0
182.5;0.12479;0.011424;-0.0037084;0.38127;0;0;0;0;0;0;0;0;0;0;0;0;0
183;0.12525;0.011511;-0.003716;0.38153;0;0;0;0;0;0;0;0;0;0;0;0;0
183.5;0.12584;0.01151;-0.0037648;0.38178;0;0;0;0;0;0;0;0;0;0;0;0;0
184;0.12631;0.011649;-0.0038338;0.38205;0;0;0;0;0;0;0;0;0;0;0;0;0
184.5;0.12698;0.011601;-0.0038131;0.38233;0;0;0;0;0;0;0;0;0;0;0;0;0
185;0.1276;0.011695;-0.0038348;0.38258;0;0;0;0;0;0;0;0;0;0;0;0;0
185.5;0.12806;0.011767;-0.0038811;0.38286;0;0;0;0;0;0;0;0;0;0;0;0;0
186;0.12867;0.011748;-0.0039008;0.38314;0;0;0;0;0;0;0;0;0;0;0;0;0
186.5;0.12926;0.011899;-0.0039323;0.38338;0;0;0;0;0;0;0;0;0;0;0;0;0
187;0.12988;0.011952;-0.0039387;0.38364;0;0;0;0;0;0;0;0;0;0;0;0;0
187.5;0.13047;0.012032;-0.0039484;0.38392;0;0;0;0;0;0;0;0;0;0;0;0;0
188;0.1311;0.012141;-0.0039731;0.38419;0;0;0;0;0;0;0;0;0;0;0;0;0
188.5;0.13167;0.01218;-0.0040226;0.38441;0;0;0;0;0;0;0;0;0;0;0;0;0
189;0.13203;0.012234;-0.0040741;0.38471;0;0;0;0;0;0;0;0;0;0;0;0;0
189.5;0.13263;0.012321;-0.0040441;0.38494;0;0;0;0;0;0;0;0;0;0;0;0;0
190;0.13324;0.012315;-0.0041168;0.38517;0;0;0;0;0;0;0;0;0;0;0;0;0
190.5;0.13398;0.012389;-0.0041705;0.38542;0;0;0;0;0;0;0;0;0;0;0;0;0
191;0.13454;0.012441;-0.0042108;0.38567;0;0;0;0;0;0;0;0;0;0;0;0;0
191.5;0.13504;0.012559;-0.0042047;0.38588;0;0;0;0;0;0;0;0;0;0;0;0;0
192;0.13558;0.012615;-0.0042477;0.38615;0;0;0;0;0;0;0;0;0;0;0;0;0
192.5;0.1362;0.01265;-0.0042766;0.38639;0;0;0;0;0;0;0;0;0;0;0;0;0
193;0.13685;0.012776;-0.0042551;0.38661;0;0;0;0;0;0;0;0;0;0;0;0;0
193.5;0.13736;0.012784;-0.0043075;0.38688;0;0;0;0;0;0;0;0;0;0;0;0;0
194;0.13801;0.01286;-0.0043636;0.38714;0;0;0;0;0;0;0;0;0;0;0;0;0
194.5;0.13864;0.012896;-0.004435;0.38737;0;0;0;0;0;0;0;0;0;0;0;0;0
195;0.13934;0.013004;-0.0043819;0.38761;0;0;0;0;0;0;0;0;0;0;0;0;0
195.5;0.1397;0.013032;-0.0044612;0.38786;0;0;0;0;0;0;0;0;0;0;0;0;0
196;0.14018;0.013071;-0.0044579;0.3881;0;0;0;0;0;0;0;0;0;0;0;0;0
196.5;0.14092;0.013138;-0.0045318;0.38832;0;0;0;0;0;0;0;0;0;0;0;0;0
197;0.14138;0.01322;-0.0045366;0.38855;0;0;0;0;0;0;0;0;0;0;0;0;0
197.5;0.14192;0.013258;-0.0045854;0.38878;0;0;0;0;0;0;0;0;0;0;0;0;0
198;0.14251;0.013327;-0.0045638;0.38901;0;0;0;0;0;0;0;0;0;0;0;0;0
198.5;0.14331;0.01349;-0.0045879;0.38923;0;0;0;0;0;0;0;0;0;0;0;0;0
199;0.14391;0.013456;-0.0046774;0.38942;0;0;0;0;0;0;0;0;0;0;0;0;0
199.5;0.14456;0.013559;-0.00465;0.38966;0;0;0;0;0;0;0;0;0;0;0;0;0
200;0.14515;0.013648;-0.0046843;0.38984;0;0;0;0;0;0;0;0;0;0;0;0;0
200.5;0.14578;0.013718;-0.0047362;0.39005;0;0;0;0;0;0;0;0;0;0;0;0;0
201;0.14573;0.01376;-0.0047711;0.39028;0;0;0;0;0;0;0;0;0;0;0;0;0
201.5;0.14682;0.013777;-0.004796;0.39049;0;0;0;0;0;0;0;0;0;0;0;0;0
202;0.1474;0.013899;-0.004851;0.3907;0;0;0;0;0;0;0;0;0;0;0;0;0
202.5;0.14761;0.013988;-0.0048842;0.39092;0;0;0;0;0;0;0;0;0;0;0;0;0
203;0.14868;0.014069;-0.0048935;0.39114;0;0;0;0;0;0;0;0;0;0;0;0;0
203.5;0.14929;0.014147;-0.0049352;0.39134;0;0;0;0;0;0;0;0;0;0;0;0;0
204;0.14975;0.01423;-0.0049324;0.39154;0;0;0;0;0;0;0;0;0;0;0;0;0
204.5;0.15031;0.014271;-0.0049545;0.39175;0;0;0;0;0;0;0;0;0;0;0;0;0
205;0.15096;0.014324;-0.0050112;0.39195;0;0;0;0;0;0;0;0;0;0;0;0;0
205.5;0.15151;0.014434;-0.0049878;0.39216;0;0;0;0;0;0;0;0;0;0;0;0;0
206;0.15225;0.014538;-0.0050273;0.39234;0;0;0;0;0;0;0;0;0;0;0;0;0
206.5;0.1527;0.014665;-0.005089;0.39254;0;0;0;0;0;0;0;0;0;0;0;0;0
207;0.15333;0.014693;-0.0051039;0.39274;0;0;0;0;0;0;0;0;0;0;0;0;0
207.5;0.15407;0.014797;-0.0051001;0.39293;0;0;0;0;0;0;0;0;0;0;0;0;0
208;0.15456;0.01487;-0.0051052;0.39314;0;0;0;0;0;0;0;0;0;0;0;0;0
208.5;0.15511;0.014987;-0.0051658;0.3933;0;0;0;0;0;0;0;0;0;0;0;0;0
209;0.15571;0.015005;-0.0052109;0.39352;0;0;0;0;0;0;0;0;0;0;0;0;0
209.5;0.15642;0.015128;-0.0052277;0.39371;0;0;0;0;0;0;0;0;0;0;0;0;0
210;0.15689;0.015179;-0.0052507;0.39392;0;0;0;0;0;0;0;0;0;0;0;0;0
210.5;0.15735;0.015223;-0.0052783;0.3941;0;0;0;0;0;0;0;0;0;0;0;0;0
211;0.15799;0.015308;-0.0052843;0.39427;0;0;0;0;0;0;0;0;0;0;0;0;0
211.5;0.15858;0.015445;-0.0053471;0.39447;0;0;0;0;0;0;0;0;0;0;0;0;0
212;0.15936;0.015528;-0.0053676;0.39465;0;0;0;0;0;0;0;0;0;0;0;0;0
212.5;0.15954;0.015625;-0.0054091;0.39483;0;0;0;0;0;0;0;0;0;0;0;0;0
213;0.16054;0.015648;-0.0053978;0.39503;0;0;0;0;0;0;0;0;0;0;0;0;0
213.5;0.16102;0.01576;-0.0054163;0.39519;0;0;0;0;0;0;0;0;0;0;0;0;0
214;0.16155;0.015846;-0.0054653;0.3954;0;0;0;0;0;0;0;0;0;0;0;0;0
214.5;0.16224;0.015895;-0.0054863;0.39561;0;0;0;0;0;0;0;0;0;0;0;0;0
215;0.16277;0.015933;-0.005538;0.39581;0;0;0;0;0;0;0;0;0;0;0;0;0
215.5;0.16329;0.01606;-0.0056084;0.39599;0;0;0;0;0;0;0;0;0;0;0;0;0
216;0.164;0.016131;-0.0056026;0.39616;0;0;0;0;0;0;0;0;0;0;0;0;0
216.5;0.16455;0.01624;-0.0056382;0.39635;0;0;0;0;0;0;0;0;0;0;0;0;0
217;0.16516;0.01631;-0.0056735;0.39651;0;0;0;0;0;0;0;0;0;0;0;0;0
217.5;0.16578;0.016334;-0.0057049;0.39668;0;0;0;0;0;0;0;0;0;0;0;0;0
218;0.16636;0.016473;-0.0057291;0.39684;0;0;0;0;0;0;0;0;0;0;0;0;0
218.5;0.16694;0.016564;-0.0057581;0.39701;0;0;0;0;0;0;0;0;0;0;0;0;0
219;0.16752;0.016559;-0.0057832;0.39717;0;0;0;0;0;0;0;0;0;0;0;0;0
219.5;0.16804;0.01662;-0.0058325;0.39735;0;0;0;0;0;0;0;0;0;0;0;0;0
220;0.16871;0.016681;-0.0058738;0.39749;0;0;0;0;0;0;0;0;0;0;0;0;0
220.5;0.16932;0.016762;-0.0059054;0.39765;0;0;0;0;0;0;0;0;0;0;0;0;0
221;0.16987;0.016863;-0.0059206;0.39783;0;0;0;0;0;0;0;0;0;0;0;0;0
221.5;0.17044;0.016952;-0.0059692;0.398;0;0;0;0;0;0;0;0;0;0;0;0;0
222;0.17112;0.017027;-0.0059808;0.39814;0;0;0;0;0;0;0;0;0;0;0;0;0
222.5;0.17186;0.017164;-0.0059956;0.39832;0;0;0;0;0;0;0;0;0;0;0;0;0
223;0.17238;0.017298;-0.0060438;0.39847;0;0;0;0;0;0;0;0;0;0;0;0;0
223.5;0.17279;0.017347;-0.0060621;0.39862;0;0;0;0;0;0;0;0;0;0;0;0;0
224;0.17335;0.017371;-0.0061558;0.39878;0;0;0;0;0;0;0;0;0;0;0;0;0
224.5;0.17401;0.017487;-0.0061199;0.39895;0;0;0;0;0;0;0;0;0;0;0;0;0
225;0.17462;0.017586;-0.0061803;0.3991;0;0;0;0;0;0;0;0;0;0;0;0;0
225.5;0.17516;0.01768;-0.0062631;0.39925;0;0;0;0;0;0;0;0;0;0;0;0;0
226;0.1759;0.017759;-0.006302;0.39941;0;0;0;0;0;0;0;0;0;0;0;0;0
226.5;0.17635;0.017884;-0.0062682;0.39958;0;0;0;0;0;0;0;0;0;0;0;0;0
227;0.17713;0.017953;-0.0063252;0.39972;0;0;0;0;0;0;0;0;0;0;0;0;0
227.5;0.17775;0.018089;-0.0063636;0.39987;0;0;0;0;0;0;0;0;0;0;0;0;0
228;0.17838;0.018175;-0.006377;0.40003;0;0;0;0;0;0;0;0;0;0;0;0;0
228.5;0.17853;0.018242;-0.0064188;0.40017;0;0;0;0;0;0;0;0;0;0;0;0;0
229;0.17937;0.01836;-0.0064974;0.4003;0;0;0;0;0;0;0;0;0;0;0;0;0
229.5;0.18006;0.018436;-0.0065066;0.40045;0;0;0;0;0;0;0;0;0;0;0;0;0
230;0.18079;0.018557;-0.0065468;0.4006;0;0;0;0;0;0;0;0;0;0;0;0;0
230.5;0.18119;0.01865;-0.0065968;0.40071;0;0;0;0;0;0;0;0;0;0;0;0;0
231;0.18188;0.018766;-0.0066276;0.40086;0;0;0;0;0;0;0;0;0;0;0;0;0
231.5;0.18256;0.018867;-0.0066567;0.40102;0;0;0;0;0;0;0;0;0;0;0;0;0
232;0.18308;0.018978;-0.0066622;0.40113;0;0;0;0;0;0;0;0;0;0;0;0;0
232.5;0.18369;0.019093;-0.0066982;0.40128;0;0;0;0;0;0;0;0;0;0;0;0;0
233;0.18417;0.019168;-0.0067161;0.40143;0;0;0;0;0;0;0;0;0;0;0;0;0
233.5;0.18441;0.019277;-0.0067619;0.40155;0;0;0;0;0;0;0;0;0;0;0;0;0
234;0.18556;0.019407;-0.0067894;0.40168;0;0;0;0;0;0;0;0;0;0;0;0;0
234.5;0.18609;0.019436;-0.0068227;0.40182;0;0;0;0;0;0;0;0;0;0;0;0;0
235;0.18673;0.019565;-0.0068764;0.40194;0;0;0;0;0;0;0;0;0;0;0;0;0
235.5;0.18749;0.019677;-0.0068827;0.40207;0;0;0;0;0;0;0;0;0;0;0;0;0
236;0.18788;0.019728;-0.0069113;0.4022;0;0;0;0;0;0;0;0;0;0;0;0;0
236.5;0.18862;0.01984;-0.0069348;0.40232;0;0;0;0;0;0;0;0;0;0;0;0;0
237;0.18974;0.020021;-0.0069917;0.40244;0;0;0;0;0;0;0;0;0;0;0;0;0
237.5;0.18958;0.020141;-0.0070264;0.40256;0;0;0;0;0;0;0;0;0;0;0;0;0
238;0.19047;0.020237;-0.0070698;0.40267;0;0;0;0;0;0;0;0;0;0;0;0;0
238.5;0.19107;0.020376;-0.0071104;0.40279;0;0;0;0;0;0;0;0;0;0;0;0;0
239;0.19168;0.02047;-0.0071497;0.40292;0;0;0;0;0;0;0;0;0;0;0;0;0
239.5;0.19248;0.020539;-0.007187;0.40304;0;0;0;0;0;0;0;0;0;0;0;0;0
240;0.1929;0.020639;-0.0072663;0.40315;0;0;0;0;0;0;0;0;0;0;0;0;0
240.5;0.19336;0.020773;-0.0072441;0.40327;0;0;0;0;0;0;0;0;0;0;0;0;0
241;0.19415;0.020923;-0.0072952;0.40339;0;0;0;0;0;0;0;0;0;0;0;0;0
241.5;0.19477;0.021012;-0.0073658;0.40351;0;0;0;0;0;0;0;0;0;0;0;0;0
242;0.19557;0.021183;-0.0073535;0.40362;0;0;0;0;0;0;0;0;0;0;0;0;0
242.5;0.19584;0.021279;-0.0074079;0.40373;0;0;0;0;0;0;0;0;0;0;0;0;0
243;0.19653;0.021392;-0.0074811;0.40385;0;0;0;0;0;0;0;0;0;0;0;0;0
243.5;0.1972;0.021539;-0.007492;0.40395;0;0;0;0;0;0;0;0;0;0;0;0;0
244;0.19783;0.021651;-0.0075443;0.40405;0;0;0;0;0;0;0;0;0;0;0;0;0
244.5;0.19824;0.021773;-0.0075861;0.40416;0;0;0;0;0;0;0;0;0;0;0;0;0
245;0.19897;0.021857;-0.0076058;0.40427;0;0;0;0;0;0;0;0;0;0;0;0;0
245.5;0.19967;0.022008;-0.0076324;0.40438;0;0;0;0;0;0;0;0;0;0;0;0;0
246;0.20022;0.022165;-0.0076714;0.40448;0;0;0;0;0;0;0;0;0;0;0;0;0
246.5;0.20078;0.022218;-0.0077547;0.40457;0;0;0;0;0;0;0;0;0;0;0;0;0
247;0.20134;0.022302;-0.0077852;0.40467;0;0;0;0;0;0;0;0;0;0;0;0;0
247.5;0.20196;0.022501;-0.0078449;0.40477;0;0;0;0;0;0;0;0;0;0;0;0;0
248;0.20257;0.022602;-0.0078602;0.40487;0;0;0;0;0;0;0;0;0;0;0;0;0
248.5;0.20325;0.022702;-0.0079142;0.40496;0;0;0;0;0;0;0;0;0;0;0;0;0
249;0.20394;0.02283;-0.0079651;0.40504;0;0;0;0;0;0;0;0;0;0;0;0;0
249.5;0.20457;0.022919;-0.008025;0.40515;0;0;0;0;0;0;0;0;0;0;0;0;0
250;0.20576;0.023102;-0.0080476;0.40524;0;0;0;0;0;0;0;0;0;0;0;0;0
250.5;0.20538;0.023111;-0.0080704;0.40534;0;0;0;0;0;0;0;0;0;0;0;0;0
251;0.20627;0.023219;-0.0081465;0.40544;0;0;0;0;0;0;0;0;0;0;0;0;0
251.5;0.20692;0.023326;-0.0081225;0.40551;0;0;0;0;0;0;0;0;0;0;0;0;0
252;0.20755;0.023413;-0.0082448;0.40561;0;0;0;0;0;0;0;0;0;0;0;0;0
252.5;0.20817;0.023581;-0.0082833;0.4057;0;0;0;0;0;0;0;0;0;0;0;0;0
253;0.20884;0.023716;-0.0083533;0.4058;0;0;0;0;0;0;0;0;0;0;0;0;0
253.5;0.20915;0.023856;-0.0083962;0.40588;0;0;0;0;0;0;0;0;0;0;0;0;0
254;0.21047;0.023972;-0.0083855;0.40597;0;0;0;0;0;0;0;0;0;0;0;0;0
254.5;0.21058;0.024056;-0.0083928;0.40605;0;0;0;0;0;0;0;0;0;0;0;0;0
255;0.21126;0.024164;-0.0084945;0.40614;0;0;0;0;0;0;0;0;0;0;0;0;0
255.5;0.21194;0.0243;-0.0085217;0.40623;0;0;0;0;0;0;0;0;0;0;0;0;0
256;0.21232;0.024451;-0.008589;0.4063;0;0;0;0;0;0;0;0;0;0;0;0;0
256.5;0.21309;0.024545;-0.0085989;0.40638;0;0;0;0;0;0;0;0;0;0;0;0;0
257;0.21393;0.024693;-0.0087035;0.40646;0;0;0;0;0;0;0;0;0;0;0;0;0
257.5;0.21432;0.024795;-0.00872;0.40652;0;0;0;0;0;0;0;0;0;0;0;0;0
258;0.215;0.024884;-0.0087943;0.4066;0;0;0;0;0;0;0;0;0;0;0;0;0
258.5;0.2155;0.025027;-0.0088245;0.40666;0;0;0;0;0;0;0;0;0;0;0;0;0
259;0.21617;0.02511;-0.0088606;0.40673;0;0;0;0;0;0;0;0;0;0;0;0;0
259.5;0.21702;0.025322;-0.0088746;0.4068;0;0;0;0;0;0;0;0;0;0;0;0;0
