Date of Test;Material;Sample Geometry;Orientation [°];Test Number;Nominal Speed [mm/min];Thickness [mm];Central Width [mm];Gauge Width / Diameter [mm];Pixel to mm ratio [mm/px];Extensometer 1-4 [mm];Extensometer 2-3 [mm];Extensometer 5-6 [mm];;;;;
09/07/21;DP600Large;UT;00;2;0.48;0.2885;2;0;0;6;1.8;1.8;;;;;
;;;;;;;;;;;;;;;;;
Time [s];U1 [mm];U2 [mm];U3 [mm];Force [kN];Ambient Temperature [°C];DIC Zone X 1 [px];DIC Zone Y 1 [px];DIC Zone X 2 [px];DIC Zone Y 2 [px];DIC Zone X 3 [px];DIC Zone Y 3 [px];DIC Zone X 4 [px];DIC Zone Y 4 [px];DIC Zone X 5 [px];DIC Zone Y 5 [px];DIC Zone X 6 [px];DIC Zone Y 6 [px];exx;exy;eyy;e1;e2
166;0.84969;0.283;-0.10921;0.38092;0;0;0;0;0;0;0;0;0;0;0;0;0;0.13231;-0.055002;0.00079477;0.13244;-0.055127
166.5;0.85286;0.28438;-0.10984;0.38097;0;0;0;0;0;0;0;0;0;0;0;0;0;0.13278;-0.055221;0.00076774;0.1329;-0.055346
167;0.85634;0.28573;-0.11037;0.38102;0;0;0;0;0;0;0;0;0;0;0;0;0;0.13328;-0.055428;0.00077671;0.1334;-0.055553
167.5;0.85953;0.28702;-0.11087;0.38105;0;0;0;0;0;0;0;0;0;0;0;0;0;0.13376;-0.055608;0.00078157;0.13388;-0.055734
168;0.86259;0.28829;-0.11139;0.3811;0;0;0;0;0;0;0;0;0;0;0;0;0;0.13418;-0.055825;0.00077774;0.13431;-0.055952
168.5;0.86644;0.28982;-0.1119;0.38114;0;0;0;0;0;0;0;0;0;0;0;0;0;0.13475;-0.055991;0.00078087;0.13488;-0.056118
169;0.86919;0.29112;-0.11234;0.38117;0;0;0;0;0;0;0;0;0;0;0;0;0;0.13517;-0.056199;0.00078865;0.1353;-0.056326
169.5;0.87235;0.29244;-0.11292;0.38121;0;0;0;0;0;0;0;0;0;0;0;0;0;0.13562;-0.056391;0.00080059;0.13575;-0.056519
170;0.87576;0.29377;-0.11339;0.38122;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1361;-0.056594;0.00079457;0.13623;-0.056722
170.5;0.879;0.29511;-0.11373;0.38124;0;0;0;0;0;0;0;0;0;0;0;0;0;0.13657;-0.056769;0.00079506;0.1367;-0.056898
171;0.8823;0.29651;-0.11428;0.38127;0;0;0;0;0;0;0;0;0;0;0;0;0;0.13705;-0.056962;0.00080312;0.13718;-0.057091
171.5;0.88566;0.29791;-0.11479;0.3813;0;0;0;0;0;0;0;0;0;0;0;0;0;0.13753;-0.057154;0.00080572;0.13766;-0.057283
172;0.88889;0.29931;-0.11528;0.38133;0;0;0;0;0;0;0;0;0;0;0;0;0;0.13801;-0.057356;0.00081294;0.13814;-0.057485
172.5;0.89214;0.30071;-0.11576;0.38135;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1385;-0.057553;0.00080679;0.13863;-0.057684
173;0.89546;0.30205;-0.11628;0.38138;0;0;0;0;0;0;0;0;0;0;0;0;0;0.13897;-0.057747;0.0008178;0.1391;-0.057877
173.5;0.89883;0.30356;-0.11669;0.38141;0;0;0;0;0;0;0;0;0;0;0;0;0;0.13945;-0.057933;0.00081889;0.13958;-0.058064
174;0.90191;0.30491;-0.11722;0.38143;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1399;-0.058149;0.0008097;0.14003;-0.058281
174.5;0.90541;0.30643;-0.11772;0.38146;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1404;-0.058339;0.00082859;0.14053;-0.058471
175;0.90879;0.30797;-0.11814;0.38147;0;0;0;0;0;0;0;0;0;0;0;0;0;0.14088;-0.058513;0.00082638;0.14101;-0.058645
175.5;0.91212;0.30935;-0.11869;0.38149;0;0;0;0;0;0;0;0;0;0;0;0;0;0.14137;-0.058727;0.00083012;0.1415;-0.058859
176;0.91548;0.31082;-0.11915;0.3815;0;0;0;0;0;0;0;0;0;0;0;0;0;0.14185;-0.058912;0.00083516;0.14198;-0.059045
176.5;0.91875;0.31226;-0.1198;0.38152;0;0;0;0;0;0;0;0;0;0;0;0;0;0.14233;-0.059119;0.00084391;0.14246;-0.059253
177;0.92212;0.31372;-0.12029;0.38154;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1428;-0.059306;0.00084052;0.14294;-0.059439
177.5;0.92545;0.31513;-0.12083;0.38156;0;0;0;0;0;0;0;0;0;0;0;0;0;0.14329;-0.059501;0.00083402;0.14342;-0.059635
178;0.92874;0.31665;-0.12141;0.38158;0;0;0;0;0;0;0;0;0;0;0;0;0;0.14375;-0.059726;0.00085007;0.14389;-0.05986
178.5;0.93215;0.31818;-0.12196;0.38159;0;0;0;0;0;0;0;0;0;0;0;0;0;0.14424;-0.059904;0.00084663;0.14438;-0.060039
179;0.93567;0.31963;-0.12249;0.38161;0;0;0;0;0;0;0;0;0;0;0;0;0;0.14474;-0.060099;0.00085476;0.14487;-0.060235
179.5;0.93905;0.32118;-0.12305;0.38163;0;0;0;0;0;0;0;0;0;0;0;0;0;0.14522;-0.060289;0.00084758;0.14536;-0.060425
180;0.94237;0.32268;-0.12364;0.38164;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1457;-0.060498;0.00085859;0.14584;-0.060634
180.5;0.94576;0.32421;-0.12425;0.38164;0;0;0;0;0;0;0;0;0;0;0;0;0;0.14618;-0.060704;0.00086067;0.14632;-0.06084
181;0.94909;0.32575;-0.12482;0.38165;0;0;0;0;0;0;0;0;0;0;0;0;0;0.14666;-0.060903;0.00086205;0.14679;-0.06104
181.5;0.9525;0.32732;-0.12542;0.38166;0;0;0;0;0;0;0;0;0;0;0;0;0;0.14715;-0.061107;0.00085801;0.14728;-0.061245
182;0.95593;0.32894;-0.12588;0.38166;0;0;0;0;0;0;0;0;0;0;0;0;0;0.14764;-0.061265;0.00086445;0.14777;-0.061403
182.5;0.95935;0.33048;-0.12655;0.38167;0;0;0;0;0;0;0;0;0;0;0;0;0;0.14812;-0.061489;0.00087024;0.14826;-0.061627
183;0.96267;0.33206;-0.12717;0.38168;0;0;0;0;0;0;0;0;0;0;0;0;0;0.14861;-0.061707;0.00087654;0.14875;-0.061846
183.5;0.96619;0.33372;-0.12766;0.38169;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1491;-0.061883;0.0008686;0.14924;-0.062022
184;0.96962;0.3354;-0.12826;0.3817;0;0;0;0;0;0;0;0;0;0;0;0;0;0.14959;-0.062086;0.00087504;0.14973;-0.062226
184.5;0.97323;0.33693;-0.12883;0.3817;0;0;0;0;0;0;0;0;0;0;0;0;0;0.15009;-0.062282;0.00087668;0.15023;-0.062422
185;0.97661;0.33859;-0.1295;0.3817;0;0;0;0;0;0;0;0;0;0;0;0;0;0.15057;-0.062477;0.0008832;0.15071;-0.062618
185.5;0.97973;0.34024;-0.13007;0.3817;0;0;0;0;0;0;0;0;0;0;0;0;0;0.15102;-0.062678;0.00088653;0.15117;-0.062819
186;0.9833;0.34187;-0.13076;0.3817;0;0;0;0;0;0;0;0;0;0;0;0;0;0.15153;-0.062874;0.00089096;0.15167;-0.063015
186.5;0.98703;0.34368;-0.13144;0.38169;0;0;0;0;0;0;0;0;0;0;0;0;0;0.15205;-0.063075;0.0008985;0.15219;-0.063217
187;0.99031;0.3454;-0.13204;0.38169;0;0;0;0;0;0;0;0;0;0;0;0;0;0.15253;-0.063276;0.00090109;0.15267;-0.063419
187.5;0.99372;0.34704;-0.13271;0.38168;0;0;0;0;0;0;0;0;0;0;0;0;0;0.153;-0.063475;0.00091024;0.15314;-0.063618
188;0.99735;0.3488;-0.13343;0.38168;0;0;0;0;0;0;0;0;0;0;0;0;0;0.15351;-0.06368;0.00090881;0.15365;-0.063824
188.5;1.0008;0.35061;-0.13411;0.38168;0;0;0;0;0;0;0;0;0;0;0;0;0;0.154;-0.063874;0.00092023;0.15415;-0.064018
189;1.0043;0.35228;-0.13482;0.38167;0;0;0;0;0;0;0;0;0;0;0;0;0;0.15449;-0.064085;0.00091831;0.15463;-0.06423
189.5;1.0078;0.3542;-0.13549;0.38167;0;0;0;0;0;0;0;0;0;0;0;0;0;0.15498;-0.064297;0.00092868;0.15513;-0.064442
190;1.0112;0.35591;-0.13613;0.38166;0;0;0;0;0;0;0;0;0;0;0;0;0;0.15546;-0.064495;0.00092844;0.15561;-0.06464
190.5;1.0148;0.35774;-0.13681;0.38166;0;0;0;0;0;0;0;0;0;0;0;0;0;0.15596;-0.064695;0.00093105;0.15611;-0.064841
191;1.0185;0.35971;-0.13753;0.38165;0;0;0;0;0;0;0;0;0;0;0;0;0;0.15648;-0.064899;0.00094347;0.15663;-0.065046
191.5;1.0219;0.36161;-0.13827;0.38165;0;0;0;0;0;0;0;0;0;0;0;0;0;0.15696;-0.065107;0.00093651;0.15711;-0.065254
192;1.0254;0.36347;-0.13895;0.38165;0;0;0;0;0;0;0;0;0;0;0;0;0;0.15746;-0.065313;0.00094847;0.15761;-0.065461
192.5;1.0288;0.3653;-0.13971;0.38165;0;0;0;0;0;0;0;0;0;0;0;0;0;0.15795;-0.065511;0.00094916;0.1581;-0.065659
193;1.0324;0.36724;-0.14048;0.38164;0;0;0;0;0;0;0;0;0;0;0;0;0;0.15845;-0.065708;0.00095682;0.1586;-0.065856
193.5;1.036;0.36929;-0.14115;0.38162;0;0;0;0;0;0;0;0;0;0;0;0;0;0.15896;-0.06591;0.00095337;0.1591;-0.066059
194;1.0397;0.37131;-0.142;0.38162;0;0;0;0;0;0;0;0;0;0;0;0;0;0.15947;-0.066101;0.00096369;0.15962;-0.066251
194.5;1.0433;0.3733;-0.1427;0.3816;0;0;0;0;0;0;0;0;0;0;0;0;0;0.15996;-0.066308;0.00096123;0.16011;-0.066457
195;1.0468;0.37537;-0.14348;0.38158;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16046;-0.066523;0.0009693;0.16061;-0.066672
195.5;1.0503;0.37733;-0.14424;0.38155;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16095;-0.066691;0.00096408;0.1611;-0.066842
196;1.0539;0.37939;-0.14504;0.38152;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16143;-0.066924;0.00098826;0.16159;-0.067075
196.5;1.0578;0.3816;-0.14569;0.38148;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16198;-0.067115;0.0009737;0.16213;-0.067267
197;1.0613;0.38365;-0.14652;0.38146;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16245;-0.067331;0.00099778;0.16261;-0.067484
197.5;1.0651;0.38593;-0.14739;0.38145;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16298;-0.067539;0.00098802;0.16314;-0.067692
198;1.0687;0.38811;-0.14823;0.38143;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16348;-0.067751;0.00098822;0.16363;-0.067904
198.5;1.0724;0.39038;-0.14907;0.38141;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16399;-0.067952;0.00099549;0.16414;-0.068106
199;1.076;0.39262;-0.14987;0.3814;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16448;-0.068163;0.00099037;0.16464;-0.068318
199.5;1.0797;0.39494;-0.15082;0.38138;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16499;-0.068367;0.0010042;0.16515;-0.068523
200;1.0835;0.39735;-0.1517;0.38137;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16551;-0.068568;0.001008;0.16566;-0.068724
200.5;1.087;0.39959;-0.15247;0.38137;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166;-0.068764;0.00099955;0.16616;-0.068921
201;1.0906;0.40195;-0.15345;0.38136;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16649;-0.068975;0.0010116;0.16665;-0.069132
201.5;1.0943;0.40434;-0.15434;0.38134;0;0;0;0;0;0;0;0;0;0;0;0;0;0.167;-0.069176;0.0010091;0.16716;-0.069334
202;1.0979;0.40691;-0.15516;0.38133;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1675;-0.069387;0.0010118;0.16766;-0.069544
202.5;1.1018;0.40943;-0.15622;0.38132;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16803;-0.069613;0.0010207;0.16819;-0.069772
203;1.1055;0.41205;-0.1572;0.3813;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16855;-0.069807;0.0010061;0.16871;-0.069966
203.5;1.1092;0.41459;-0.15821;0.38128;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16904;-0.070017;0.0010268;0.1692;-0.070176
204;1.1131;0.41727;-0.1592;0.38127;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16956;-0.070203;0.0010312;0.16972;-0.070363
204.5;1.1168;0.41994;-0.16033;0.38125;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17006;-0.070407;0.0010259;0.17022;-0.070567
205;1.1204;0.42254;-0.1616;0.38124;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17055;-0.070609;0.0010261;0.17071;-0.07077
205.5;1.1242;0.42532;-0.16266;0.38122;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17107;-0.070839;0.0010417;0.17123;-0.071
206;1.1282;0.42815;-0.16387;0.38119;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17162;-0.071;0.0010408;0.17178;-0.071162
206.5;1.1316;0.43089;-0.16506;0.38117;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17206;-0.071228;0.0010376;0.17222;-0.071391
207;1.1357;0.43387;-0.1662;0.38115;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17261;-0.071426;0.0010548;0.17277;-0.071589
207.5;1.1395;0.43675;-0.16751;0.38113;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17313;-0.071636;0.0010573;0.1733;-0.0718
208;1.1433;0.4397;-0.16875;0.38111;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17364;-0.071822;0.0010626;0.1738;-0.071987
208.5;1.1472;0.44278;-0.17007;0.38109;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17416;-0.072037;0.001057;0.17432;-0.072202
209;1.1508;0.44582;-0.17152;0.38106;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17465;-0.072276;0.0010611;0.17482;-0.072442
209.5;1.1548;0.44901;-0.1727;0.38104;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17518;-0.072466;0.0010742;0.17535;-0.072632
210;1.1588;0.45216;-0.17405;0.38101;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1757;-0.072645;0.0010744;0.17587;-0.072813
210.5;1.1632;0.45556;-0.17533;0.38099;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17629;-0.072831;0.0010764;0.17646;-0.072999
211;1.1664;0.4586;-0.17674;0.38097;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17671;-0.073017;0.0010512;0.17688;-0.073185
211.5;1.1702;0.46178;-0.17811;0.38093;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17721;-0.073266;0.0010651;0.17738;-0.073434
212;1.1741;0.46527;-0.1796;0.3809;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17773;-0.073502;0.001077;0.1779;-0.073671
212.5;1.1781;0.46862;-0.18103;0.38087;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17827;-0.073657;0.0010926;0.17843;-0.073827
213;1.182;0.47197;-0.18247;0.38083;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17875;-0.073845;0.0010976;0.17892;-0.074015
213.5;1.1858;0.47538;-0.18415;0.3808;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17926;-0.074067;0.0010914;0.17943;-0.074237
214;1.1898;0.47902;-0.18571;0.38076;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17978;-0.074278;0.0010941;0.17995;-0.074448
214.5;1.1937;0.48255;-0.18733;0.38072;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18029;-0.074484;0.0011002;0.18046;-0.074655
215;1.1977;0.48614;-0.18902;0.38066;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1808;-0.074672;0.0010995;0.18098;-0.074843
215.5;1.2017;0.48974;-0.19072;0.38062;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18132;-0.074855;0.0011137;0.18149;-0.075027
216;1.2055;0.49342;-0.19238;0.38057;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18182;-0.075053;0.0011098;0.182;-0.075226
216.5;1.2095;0.49711;-0.1942;0.38051;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18233;-0.075262;0.0011234;0.18251;-0.075435
217;1.2136;0.50099;-0.19609;0.38046;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18285;-0.075453;0.0011179;0.18302;-0.075627
217.5;1.2174;0.50465;-0.19803;0.3804;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18332;-0.075664;0.001115;0.18349;-0.075839
218;1.2215;0.50856;-0.19988;0.38032;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18385;-0.075861;0.0011174;0.18403;-0.076036
218.5;1.2254;0.51235;-0.20175;0.38022;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18435;-0.076036;0.0011255;0.18452;-0.076212
219;1.2297;0.51639;-0.2037;0.38015;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18489;-0.076223;0.0011279;0.18507;-0.076399
219.5;1.2336;0.52028;-0.20573;0.38004;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18538;-0.07641;0.0011111;0.18555;-0.076586
220;1.2387;0.52465;-0.20788;0.37991;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18601;-0.076571;0.0011381;0.18619;-0.076747
220.5;1.2419;0.52837;-0.20999;0.37977;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1864;-0.076782;0.001129;0.18658;-0.076959
221;1.246;0.53248;-0.21206;0.37961;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18693;-0.076991;0.0011348;0.1871;-0.077168
221.5;1.2499;0.53642;-0.21434;0.37945;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18742;-0.077179;0.0011253;0.1876;-0.077357
222;1.2541;0.54043;-0.21654;0.37924;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18793;-0.077371;0.0011299;0.18811;-0.077549
222.5;1.2583;0.54467;-0.21892;0.37902;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18844;-0.077574;0.0011342;0.18862;-0.077753
223;1.2624;0.54879;-0.22116;0.37875;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18893;-0.077762;0.0011263;0.18911;-0.077941
223.5;1.2666;0.55296;-0.22348;0.37845;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18943;-0.077936;0.001126;0.18961;-0.078115
224;1.2707;0.55718;-0.22589;0.37817;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18993;-0.078113;0.0011112;0.19011;-0.078292
224.5;1.2751;0.56133;-0.22822;0.37782;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19046;-0.078299;0.001133;0.19065;-0.078479
225;1.2791;0.56552;-0.23053;0.37744;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19095;-0.078469;0.001124;0.19113;-0.078649
225.5;1.2834;0.56981;-0.23297;0.37703;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19146;-0.078657;0.001127;0.19164;-0.078838
226;1.2876;0.57415;-0.23528;0.37664;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19196;-0.078837;0.0011297;0.19214;-0.079018
226.5;1.2918;0.57835;-0.23763;0.37617;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19245;-0.079017;0.0011278;0.19264;-0.079198
227;1.296;0.58248;-0.24009;0.37567;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19293;-0.079197;0.0011156;0.19312;-0.079379
227.5;1.3004;0.5869;-0.24258;0.37518;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19345;-0.079342;0.0011239;0.19363;-0.079525
228;1.3045;0.59107;-0.24537;0.37461;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19394;-0.079524;0.0011192;0.19412;-0.079707
228.5;1.3087;0.59541;-0.248;0.37404;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19442;-0.079681;0.0011154;0.1946;-0.079864
229;1.313;0.59968;-0.25052;0.3734;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19491;-0.079826;0.0011059;0.19509;-0.08001
229.5;1.3174;0.60403;-0.25324;0.37276;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1954;-0.079977;0.0011035;0.19559;-0.080161
230;1.3215;0.60826;-0.25579;0.37205;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19588;-0.080161;0.0010991;0.19606;-0.080345
230.5;1.3259;0.61265;-0.2584;0.37127;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19636;-0.080315;0.0010924;0.19654;-0.0805
231;1.3302;0.61708;-0.26087;0.3705;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19686;-0.080458;0.0010981;0.19704;-0.080643
231.5;1.3346;0.62151;-0.26353;0.36969;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19732;-0.080629;0.0010722;0.1975;-0.080814
232;1.3389;0.62596;-0.26597;0.36876;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1978;-0.080759;0.0010723;0.19799;-0.080944
232.5;1.3432;0.63036;-0.26857;0.36777;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19828;-0.080866;0.0010666;0.19846;-0.081052
233;1.3476;0.63479;-0.27141;0.36689;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19875;-0.081055;0.0010528;0.19894;-0.081242
233.5;1.3521;0.63925;-0.27413;0.36578;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19922;-0.081204;0.0010415;0.19941;-0.08139
234;1.3564;0.64365;-0.27666;0.36458;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19969;-0.081352;0.0010318;0.19987;-0.081539
234.5;1.3609;0.64819;-0.27926;0.36332;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20015;-0.081481;0.0010173;0.20034;-0.081668
235;1.3653;0.65281;-0.28175;0.36208;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20061;-0.081642;0.00099889;0.2008;-0.081829
235.5;1.3697;0.65751;-0.28438;0.36066;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20106;-0.081763;0.00098071;0.20125;-0.081951
236;1.375;0.66242;-0.28672;0.35925;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20162;-0.081859;0.00097302;0.20181;-0.082047
236.5;1.3792;0.66697;-0.28936;0.35774;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20201;-0.082019;0.00094716;0.2022;-0.082207
237;1.3838;0.67177;-0.29222;0.35597;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20246;-0.082149;0.0009269;0.20265;-0.082338
237.5;1.3885;0.67675;-0.29496;0.35406;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20292;-0.082262;0.00090593;0.20311;-0.082451
238;1.3935;0.68167;-0.29769;0.35233;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20339;-0.082367;0.00088596;0.20358;-0.082557
238.5;1.3985;0.68701;-0.30054;0.35012;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20386;-0.082503;0.00084583;0.20405;-0.082693
239;1.4036;0.69236;-0.3032;0.34768;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20433;-0.082636;0.00081722;0.20452;-0.082827
239.5;1.4088;0.69778;-0.30585;0.3452;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2048;-0.08272;0.00078817;0.20499;-0.082911
240;1.4142;0.70352;-0.30863;0.34224;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20527;-0.082819;0.00075691;0.20546;-0.083011
240.5;1.4202;0.70968;-0.31183;0.33917;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20578;-0.082932;0.00071607;0.20598;-0.083125
241;1.4269;0.71695;-0.31525;0.33503;0;0;0;0;0;0;0;0;0;0;0;0;0;0.20634;-0.08303;0.00065336;0.20653;-0.083223
241.5;NaN;NaN;NaN;0.3028;0;0;0;0;0;0;0;0;0;0;0;0;0;0.21995;-0.089386;0.0016775;0.22008;-0.089515
242;NaN;NaN;NaN;0.2649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
242.5;NaN;NaN;NaN;0.22047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
243;NaN;NaN;NaN;0.17648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
243.5;NaN;NaN;NaN;0.1363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
244;NaN;NaN;NaN;0.093316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
244.5;NaN;NaN;NaN;0.054204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
245;NaN;NaN;NaN;0.012613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
245.5;NaN;NaN;NaN;4.9e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
