"E0",,,,,"E1",,,,"E10",,,,"E11",,,,"E12",,,,"E13",,,,"E14",,,,"E15",,,,"E16",,,,"E2",,,,"E3",,,,"E4",,,,"E5",,,,"E6",,,,"E7",,,,"E8",,,,"E9",,,
"Index [1]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]"
214,0.00712354,0.0436691,6.17392,6.13025,0.0158379,0.00323684,0.20761,0.204373,-0.00305733,-0.00124948,0.407434,0.408683,-0.00199062,-0.0012203,0.611805,0.613025,-0.00262424,-0.00214497,0.815221,0.817366,-0.00245004,-0.00250323,1.0192,1.02171,-0.00357066,-0.00437781,1.22167,1.22605,-0.00332979,-0.00476291,1.42563,1.43039,-0.00382465,-0.00625228,1.62848,1.63473,0.0185312,0.00757309,0.416241,0.408668,0.0148679,0.00911462,0.622155,0.61304,0.0175979,0.0143841,0.831758,0.817374,0.013409,0.0137,1.03541,1.02171,0.0131636,0.0161397,1.24222,1.22608,0.0128413,0.0183679,1.44874,1.43038,0.0129803,0.0212195,1.65597,1.63475,-0.00481922,-0.000984768,0.203357,0.204342
215,0.00721985,0.0442595,6.17451,6.13025,0.0155526,0.00317854,0.207551,0.204373,-0.00308812,-0.00126206,0.407421,0.408683,-0.00199647,-0.00122389,0.611801,0.613025,-0.0026889,-0.00219782,0.815169,0.817366,-0.00243834,-0.00249127,1.01922,1.02171,-0.00361543,-0.0044327,1.22162,1.22605,-0.00336657,-0.00481551,1.42558,1.43039,-0.00386661,-0.00632087,1.62841,1.63473,0.0188649,0.00770948,0.416377,0.408668,0.0151718,0.00930091,0.622341,0.61304,0.0177999,0.0145492,0.831923,0.817374,0.0135933,0.0138884,1.0356,1.02171,0.0133256,0.0163383,1.24242,1.22608,0.0129481,0.0185206,1.4489,1.43038,0.0131613,0.0215154,1.65626,1.63475,-0.00492796,-0.00100699,0.203335,0.204342
216,0.00729879,0.0447434,6.17499,6.13025,0.0157209,0.00321293,0.207586,0.204373,-0.00319278,-0.00130484,0.407378,0.408683,-0.00208684,-0.00127929,0.611746,0.613025,-0.00275252,-0.00224981,0.815117,0.817366,-0.00243626,-0.00248915,1.01922,1.02171,-0.00364325,-0.0044668,1.22158,1.22605,-0.00341823,-0.00488941,1.4255,1.43039,-0.00396139,-0.00647581,1.62826,1.63473,0.0190606,0.00778943,0.416457,0.408668,0.0153238,0.0093941,0.622434,0.61304,0.0179982,0.0147113,0.832085,0.817374,0.0137017,0.0139991,1.03571,1.02171,0.0134569,0.0164992,1.24258,1.22608,0.0131614,0.0188257,1.4492,1.43038,0.0133296,0.0217905,1.65654,1.63475,-0.00507877,-0.0010378,0.203304,0.204342
217,0.00737285,0.0451974,6.17545,6.13025,0.015917,0.00325301,0.207626,0.204373,-0.00316961,-0.00129537,0.407388,0.408683,-0.00210374,-0.00128964,0.611735,0.613025,-0.00278849,-0.00227922,0.815087,0.817366,-0.00246798,-0.00252155,1.01919,1.02171,-0.00368732,-0.00452084,1.22153,1.22605,-0.00350214,-0.00500943,1.42538,1.43039,-0.00398176,-0.00650911,1.62822,1.63473,0.0192807,0.0078794,0.416547,0.408668,0.0153958,0.00943824,0.622479,0.61304,0.0181289,0.0148181,0.832192,0.817374,0.0138907,0.0141923,1.0359,1.02171,0.0136476,0.0167331,1.24281,1.22608,0.0132792,0.0189942,1.44937,1.43038,0.0134623,0.0220074,1.65676,1.63475,-0.00492281,-0.00100594,0.203336,0.204342
218,0.00746083,0.0457368,6.17599,6.13025,0.0163555,0.00334262,0.207715,0.204373,-0.00315525,-0.0012895,0.407394,0.408683,-0.00213203,-0.00130699,0.611718,0.613025,-0.00276757,-0.00226212,0.815104,0.817366,-0.00259503,-0.00265136,1.01906,1.02171,-0.00374822,-0.00459551,1.22145,1.22605,-0.00350006,-0.00500645,1.42538,1.43039,-0.00401941,-0.00657066,1.62816,1.63473,0.0196263,0.00802062,0.416688,0.408668,0.0154604,0.00947785,0.622518,0.61304,0.0183215,0.0149755,0.83235,0.817374,0.0141265,0.0144332,1.03614,1.02171,0.0138434,0.0169731,1.24305,1.22608,0.01348,0.0192815,1.44966,1.43038,0.0136081,0.0222458,1.65699,1.63475,-0.00484026,-0.000989067,0.203353,0.204342
219,0.00753979,0.0462208,6.17647,6.13025,0.0166365,0.00340005,0.207773,0.204373,-0.00310399,-0.00126855,0.407415,0.408683,-0.00223768,-0.00137175,0.611653,0.613025,-0.00275208,-0.00224946,0.815117,0.817366,-0.00258977,-0.00264599,1.01906,1.02171,-0.00379236,-0.00464962,1.2214,1.22605,-0.00353602,-0.0050579,1.42533,1.43039,-0.00407253,-0.0066575,1.62808,1.63473,0.0197267,0.00806168,0.416729,0.408668,0.015666,0.00960389,0.622644,0.61304,0.018613,0.0152138,0.832588,0.817374,0.0142453,0.0145545,1.03626,1.02171,0.0139907,0.0171537,1.24323,1.22608,0.0136501,0.0195247,1.4499,1.43038,0.0137892,0.0225418,1.65729,1.63475,-0.00493773,-0.00100898,0.203333,0.204342
220,0.00765929,0.0469534,6.17721,6.13025,0.0171724,0.00350957,0.207882,0.204373,-0.00315397,-0.00128897,0.407394,0.408683,-0.00212849,-0.00130482,0.61172,0.613025,-0.00281931,-0.00230441,0.815062,0.817366,-0.00262387,-0.00268083,1.01903,1.02171,-0.00377594,-0.00462949,1.22142,1.22605,-0.00361225,-0.00516692,1.42522,1.43039,-0.00413469,-0.00675912,1.62797,1.63473,0.019997,0.00817213,0.41684,0.408668,0.0160377,0.00983179,0.622872,0.61304,0.0188102,0.015375,0.832749,0.817374,0.0144631,0.014777,1.03648,1.02171,0.0141848,0.0173917,1.24347,1.22608,0.0138723,0.0198426,1.45022,1.43038,0.0140121,0.0229063,1.65765,1.63475,-0.00522563,-0.00106781,0.203274,0.204342
221,0.00774289,0.0474658,6.17772,6.13025,0.0168537,0.00344444,0.207817,0.204373,-0.00308661,-0.00126144,0.407422,0.408683,-0.00222107,-0.00136157,0.611663,0.613025,-0.00284886,-0.00232856,0.815038,0.817366,-0.00265271,-0.0027103,1.019,1.02171,-0.00383812,-0.00470573,1.22134,1.22605,-0.00359604,-0.00514375,1.42525,1.43039,-0.00417648,-0.00682743,1.62791,1.63473,0.0202548,0.00827747,0.416945,0.408668,0.0161506,0.00990098,0.622941,0.61304,0.0190102,0.0155384,0.832913,0.817374,0.0146404,0.0149583,1.03667,1.02171,0.0143555,0.0176009,1.24368,1.22608,0.014039,0.020081,1.45046,1.43038,0.0141191,0.0230811,1.65783,1.63475,-0.00518253,-0.00105901,0.203283,0.204342
222,0.00775403,0.0475341,6.17779,6.13025,0.0169709,0.0034684,0.207841,0.204373,-0.00318078,-0.00129993,0.407383,0.408683,-0.00229294,-0.00140563,0.611619,0.613025,-0.00289543,-0.00236663,0.815,0.817366,-0.00271579,-0.00277475,1.01893,1.02171,-0.00387506,-0.00475102,1.2213,1.22605,-0.00369378,-0.00528355,1.42511,1.43039,-0.00422989,-0.00691473,1.62782,1.63473,0.0203396,0.00831214,0.41698,0.408668,0.0162252,0.0099467,0.622987,0.61304,0.0191411,0.0156454,0.83302,0.817374,0.0147148,0.0150342,1.03674,1.02171,0.0144227,0.0176834,1.24376,1.22608,0.0141128,0.0201865,1.45056,1.43038,0.0141746,0.0231718,1.65792,1.63475,-0.00507576,-0.00103719,0.203304,0.204342
223,0.00785815,0.0481724,6.17842,6.13025,0.0172877,0.00353313,0.207906,0.204373,-0.00322853,-0.00131944,0.407364,0.408683,-0.0022607,-0.00138587,0.611639,0.613025,-0.00287575,-0.00235054,0.815016,0.817366,-0.00273424,-0.00279359,1.01891,1.02171,-0.0039111,-0.0047952,1.22125,1.22605,-0.00372573,-0.00532925,1.42506,1.43039,-0.00425411,-0.00695433,1.62778,1.63473,0.0206109,0.00842301,0.417091,0.408668,0.0164232,0.0100681,0.623108,0.61304,0.0193391,0.0158073,0.833181,0.817374,0.0149976,0.0153231,1.03703,1.02171,0.0146484,0.0179601,1.24404,1.22608,0.0143025,0.020458,1.45083,1.43038,0.0143808,0.0235089,1.65826,1.63475,-0.00517777,-0.00105803,0.203284,0.204342
224,0.00795162,0.0487454,6.179,6.13025,0.0176657,0.0036104,0.207983,0.204373,-0.00320711,-0.00131069,0.407373,0.408683,-0.00226567,-0.00138891,0.611636,0.613025,-0.00290771,-0.00237667,0.81499,0.817366,-0.00278755,-0.00284806,1.01886,1.02171,-0.00401924,-0.00492779,1.22112,1.22605,-0.00376324,-0.0053829,1.42501,1.43039,-0.00432233,-0.00706586,1.62767,1.63473,0.0208706,0.00852914,0.417197,0.408668,0.0165146,0.0101241,0.623164,0.61304,0.0196134,0.0160315,0.833406,0.817374,0.0151159,0.015444,1.03715,1.02171,0.0148041,0.018151,1.24423,1.22608,0.014458,0.0206804,1.45106,1.43038,0.0145755,0.0238272,1.65858,1.63475,-0.00510265,-0.00104268,0.203299,0.204342
225,0.00803373,0.0492488,6.1795,6.13025,0.0178885,0.00365592,0.208029,0.204373,-0.00338128,-0.00138187,0.407301,0.408683,-0.00241426,-0.00148,0.611545,0.613025,-0.00298879,-0.00244293,0.814923,0.817366,-0.00286204,-0.00292417,1.01878,1.02171,-0.00407253,-0.00499313,1.22106,1.22605,-0.00381634,-0.00545886,1.42493,1.43039,-0.0043926,-0.00718072,1.62755,1.63473,0.0211736,0.00865297,0.417321,0.408668,0.0167602,0.0102747,0.623315,0.61304,0.0197105,0.0161108,0.833485,0.817374,0.015358,0.0156914,1.0374,1.02171,0.0149503,0.0183303,1.24441,1.22608,0.0146509,0.0209564,1.45133,1.43038,0.0147138,0.0240533,1.6588,1.63475,-0.00529616,-0.00108223,0.203259,0.204342
226,0.00811178,0.0497272,6.17998,6.13025,0.0182382,0.00372739,0.2081,0.204373,-0.0033583,-0.00137248,0.407311,0.408683,-0.00241624,-0.00148122,0.611544,0.613025,-0.0030375,-0.00248275,0.814884,0.817366,-0.00286778,-0.00293004,1.01878,1.02171,-0.00409488,-0.00502053,1.22103,1.22605,-0.00385965,-0.00552081,1.42487,1.43039,-0.00442342,-0.00723111,1.6275,1.63473,0.0212871,0.00869935,0.417367,0.408668,0.0169759,0.0104069,0.623447,0.61304,0.0200068,0.016353,0.833727,0.817374,0.0154648,0.0158005,1.03751,1.02171,0.0151409,0.018564,1.24464,1.22608,0.0148532,0.0212456,1.45162,1.43038,0.0148807,0.0243262,1.65907,1.63475,-0.00535007,-0.00109324,0.203248,0.204342
227,0.00821113,0.0503363,6.18059,6.13025,0.0182992,0.00373987,0.208113,0.204373,-0.00328069,-0.00134076,0.407342,0.408683,-0.00241516,-0.00148055,0.611544,0.613025,-0.00303313,-0.00247918,0.814887,0.817366,-0.0028691,-0.00293139,1.01878,1.02171,-0.00406755,-0.00498702,1.22106,1.22605,-0.00386927,-0.00553457,1.42486,1.43039,-0.00445294,-0.00727937,1.62745,1.63473,0.0214893,0.00878198,0.41745,0.408668,0.0171748,0.0105289,0.623569,0.61304,0.0202521,0.0165536,0.833928,0.817374,0.015653,0.0159928,1.0377,1.02171,0.0153429,0.0188116,1.24489,1.22608,0.0149626,0.0214021,1.45178,1.43038,0.015004,0.0245277,1.65928,1.63475,-0.00534401,-0.001092,0.20325,0.204342
228,0.00826035,0.050638,6.18089,6.13025,0.018161,0.00371162,0.208084,0.204373,-0.00336514,-0.00137527,0.407308,0.408683,-0.00238373,-0.00146129,0.611564,0.613025,-0.00306617,-0.00250618,0.81486,0.817366,-0.00300369,-0.00306889,1.01864,1.02171,-0.00413826,-0.00507372,1.22098,1.22605,-0.00391887,-0.00560552,1.42479,1.43039,-0.00450583,-0.00736583,1.62737,1.63473,0.0217265,0.00887892,0.417547,0.408668,0.0172176,0.0105551,0.623595,0.61304,0.0203808,0.0166587,0.834033,0.817374,0.0157262,0.0160676,1.03778,1.02171,0.0155382,0.019051,1.24513,1.22608,0.0151234,0.0216322,1.45201,1.43038,0.0151689,0.0247973,1.65955,1.63475,-0.0051886,-0.00106025,0.203281,0.204342
229,0.00836991,0.0513097,6.18156,6.13025,0.0185982,0.00380097,0.208174,0.204373,-0.00323727,-0.00132302,0.40736,0.408683,-0.0024669,-0.00151227,0.611513,0.613025,-0.0029991,-0.00245136,0.814915,0.817366,-0.00302099,-0.00308656,1.01862,1.02171,-0.00418166,-0.00512692,1.22092,1.22605,-0.00397636,-0.00568775,1.4247,1.43039,-0.00454958,-0.00743734,1.6273,1.63473,0.0221343,0.00904558,0.417713,0.408668,0.0173468,0.0106343,0.623675,0.61304,0.0205665,0.0168105,0.834185,0.817374,0.0160568,0.0164054,1.03811,1.02171,0.0156656,0.0192073,1.24529,1.22608,0.015321,0.0219148,1.45229,1.43038,0.0153579,0.0251063,1.65985,1.63475,-0.00525138,-0.00107308,0.203269,0.204342
230,0.00842276,0.0516336,6.18189,6.13025,0.0190461,0.0038925,0.208265,0.204373,-0.00341761,-0.00139672,0.407286,0.408683,-0.00253673,-0.00155508,0.61147,0.613025,-0.00317436,-0.00259462,0.814772,0.817366,-0.00309391,-0.00316107,1.01855,1.02171,-0.00426381,-0.00522765,1.22082,1.22605,-0.0039942,-0.00571327,1.42468,1.43039,-0.00460846,-0.0075336,1.6272,1.63473,0.0222711,0.00910149,0.417769,0.408668,0.0175603,0.0107652,0.623806,0.61304,0.0208104,0.0170099,0.834384,0.817374,0.0161429,0.0164933,1.0382,1.02171,0.015803,0.0193758,1.24546,1.22608,0.015485,0.0221494,1.45252,1.43038,0.0154834,0.0253115,1.66006,1.63475,-0.00527927,-0.00107877,0.203263,0.204342
231,0.0085311,0.0522978,6.18255,6.13025,0.0193763,0.00396,0.208333,0.204373,-0.003466,-0.0014165,0.407267,0.408683,-0.00243602,-0.00149334,0.611531,0.613025,-0.00324666,-0.00265371,0.814713,0.817366,-0.00305719,-0.00312356,1.01858,1.02171,-0.0042786,-0.00524577,1.2208,1.22605,-0.00402275,-0.00575411,1.42464,1.43039,-0.00469203,-0.00767022,1.62706,1.63473,0.0225128,0.00920024,0.417868,0.408668,0.0178649,0.0109519,0.623992,0.61304,0.0209874,0.0171545,0.834529,0.817374,0.0163017,0.0166556,1.03836,1.02171,0.0160231,0.0196456,1.24573,1.22608,0.0156666,0.0224092,1.45278,1.43038,0.0156597,0.0255996,1.66035,1.63475,-0.0052425,-0.00107126,0.20327,0.204342
232,0.0086196,0.0528403,6.18309,6.13025,0.0193644,0.00395755,0.20833,0.204373,-0.00349814,-0.00142963,0.407254,0.408683,-0.00250466,-0.00153542,0.611489,0.613025,-0.00327228,-0.00267465,0.814692,0.817366,-0.00305612,-0.00312246,1.01859,1.02171,-0.00431231,-0.00528711,1.22076,1.22605,-0.00411411,-0.00588479,1.42451,1.43039,-0.00472467,-0.00772357,1.62701,1.63473,0.0226829,0.00926977,0.417937,0.408668,0.0180131,0.0110428,0.624083,0.61304,0.0212453,0.0173653,0.834739,0.817374,0.0165247,0.0168834,1.03859,1.02171,0.0162148,0.0198807,1.24596,1.22608,0.0157823,0.0225746,1.45295,1.43038,0.0158266,0.0258724,1.66062,1.63475,-0.00550435,-0.00112477,0.203217,0.204342
233,0.00871391,0.0534184,6.18367,6.13025,0.0194143,0.00396776,0.208341,0.204373,-0.00350016,-0.00143046,0.407253,0.408683,-0.00258504,-0.00158469,0.61144,0.613025,-0.00315378,-0.0025778,0.814789,0.817366,-0.00314086,-0.00320904,1.0185,1.02171,-0.00432838,-0.00530681,1.22074,1.22605,-0.00408714,-0.00584621,1.42454,1.43039,-0.00474219,-0.00775221,1.62698,1.63473,0.0228259,0.00932821,0.417996,0.408668,0.0181246,0.0111111,0.624151,0.61304,0.0214549,0.0175367,0.834911,0.817374,0.0167446,0.0171081,1.03882,1.02171,0.0163773,0.0200799,1.24616,1.22608,0.0159524,0.0228179,1.45319,1.43038,0.0160368,0.0262161,1.66096,1.63475,-0.00528159,-0.00107925,0.203262,0.204342
234,0.00880007,0.0539466,6.1842,6.13025,0.0198765,0.00406222,0.208435,0.204373,-0.00332356,-0.00135828,0.407325,0.408683,-0.00256838,-0.00157448,0.61145,0.613025,-0.00319777,-0.00261375,0.814753,0.817366,-0.00324293,-0.00331333,1.01839,1.02171,-0.00439289,-0.00538591,1.22066,1.22605,-0.00413671,-0.00591711,1.42447,1.43039,-0.00479886,-0.00784485,1.62689,1.63473,0.0231401,0.00945663,0.418124,0.408668,0.0181332,0.0111164,0.624157,0.61304,0.0216806,0.0177212,0.835095,0.817374,0.0168454,0.0172111,1.03892,1.02171,0.0165801,0.0203286,1.24641,1.22608,0.0161453,0.0230938,1.45347,1.43038,0.0161635,0.0264233,1.66117,1.63475,-0.0053141,-0.00108589,0.203256,0.204342
235,0.00888163,0.0544467,6.1847,6.13025,0.0201681,0.00412182,0.208495,0.204373,-0.00340047,-0.00138971,0.407293,0.408683,-0.00257873,-0.00158082,0.611444,0.613025,-0.00323914,-0.00264757,0.814719,0.817366,-0.0032747,-0.00334579,1.01836,1.02171,-0.00444987,-0.00545576,1.22059,1.22605,-0.00420854,-0.00601986,1.42437,1.43039,-0.00487494,-0.00796923,1.62676,1.63473,0.023353,0.00954361,0.418211,0.408668,0.0184362,0.0113021,0.624342,0.61304,0.0219533,0.0179441,0.835318,0.817374,0.0170155,0.0173848,1.03909,1.02171,0.0167196,0.0204996,1.24658,1.22608,0.0162802,0.0232868,1.45366,1.43038,0.0163188,0.0266771,1.66143,1.63475,-0.0055697,-0.00113812,0.203203,0.204342
236,0.00897316,0.0550077,6.18526,6.13025,0.020525,0.00419474,0.208568,0.204373,-0.00351613,-0.00143698,0.407246,0.408683,-0.00261707,-0.00160433,0.611421,0.613025,-0.00332258,-0.00271576,0.814651,0.817366,-0.00327191,-0.00334293,1.01837,1.02171,-0.00444902,-0.00545473,1.2206,1.22605,-0.00424529,-0.00607243,1.42432,1.43039,-0.00495147,-0.00809434,1.62664,1.63473,0.023514,0.00960941,0.418277,0.408668,0.018595,0.0113995,0.62444,0.61304,0.0221596,0.0181127,0.835487,0.817374,0.0171666,0.0175393,1.03925,1.02171,0.0169295,0.020757,1.24684,1.22608,0.016447,0.0235254,1.4539,1.43038,0.016483,0.0269456,1.66169,1.63475,-0.00536194,-0.00109567,0.203246,0.204342
237,0.00904306,0.0554362,6.18569,6.13025,0.0205959,0.00420925,0.208582,0.204373,-0.00354033,-0.00144688,0.407236,0.408683,-0.00268349,-0.00164504,0.61138,0.613025,-0.00336457,-0.00275008,0.814616,0.817366,-0.00332885,-0.00340111,1.01831,1.02171,-0.00452839,-0.00555203,1.2205,1.22605,-0.00428582,-0.0061304,1.42426,1.43039,-0.00496026,-0.0081087,1.62662,1.63473,0.0237389,0.00970131,0.418369,0.408668,0.0188912,0.0115811,0.624621,0.61304,0.022331,0.0182528,0.835627,0.817374,0.0174376,0.0178161,1.03952,1.02171,0.0171191,0.0209894,1.24707,1.22608,0.0166425,0.023805,1.45418,1.43038,0.0166772,0.0272631,1.66201,1.63475,-0.00564414,-0.00115333,0.203188,0.204342
238,0.00913848,0.0560212,6.18627,6.13025,0.0207126,0.00423309,0.208606,0.204373,-0.00355705,-0.00145371,0.407229,0.408683,-0.00272779,-0.0016722,0.611353,0.613025,-0.00341034,-0.0027875,0.814579,0.817366,-0.00334755,-0.00342022,1.01829,1.02171,-0.0045749,-0.00560905,1.22044,1.22605,-0.00432891,-0.00619203,1.4242,1.43039,-0.00501275,-0.00819451,1.62654,1.63473,0.0239486,0.00978701,0.418455,0.408668,0.0190137,0.0116561,0.624696,0.61304,0.022446,0.0183468,0.835721,0.817374,0.0176793,0.0180631,1.03977,1.02171,0.0172597,0.0211618,1.24724,1.22608,0.0168169,0.0240544,1.45443,1.43038,0.0169028,0.0276318,1.66238,1.63475,-0.00561853,-0.0011481,0.203194,0.204342
239,0.00922623,0.0565591,6.18681,6.13025,0.0210652,0.00430514,0.208678,0.204373,-0.00358858,-0.00146659,0.407217,0.408683,-0.0028451,-0.00174412,0.611281,0.613025,-0.00344595,-0.0028166,0.81455,0.817366,-0.0034437,-0.00351845,1.01819,1.02171,-0.00462205,-0.00566686,1.22038,1.22605,-0.00432884,-0.00619193,1.4242,1.43039,-0.00506849,-0.00828563,1.62645,1.63473,0.0243523,0.00995198,0.41862,0.408668,0.0192141,0.011779,0.624819,0.61304,0.0226721,0.0185316,0.835906,0.817374,0.0178133,0.0182,1.03991,1.02171,0.0174613,0.0214089,1.24749,1.22608,0.016972,0.0242764,1.45465,1.43038,0.0170211,0.0278251,1.66257,1.63475,-0.00537331,-0.00109799,0.203244,0.204342
240,0.00931838,0.057124,6.18738,6.13025,0.0216998,0.00443485,0.208808,0.204373,-0.0036561,-0.00149419,0.407189,0.408683,-0.0027952,-0.00171353,0.611311,0.613025,-0.0034207,-0.00279597,0.81457,0.817366,-0.003507,-0.00358313,1.01812,1.02171,-0.00464944,-0.00570044,1.22035,1.22605,-0.00439085,-0.00628063,1.42411,1.43039,-0.00510907,-0.00835196,1.62638,1.63473,0.0247155,0.0101004,0.418768,0.408668,0.019284,0.0118219,0.624862,0.61304,0.0229386,0.0187494,0.836124,0.817374,0.0180116,0.0184025,1.04011,1.02171,0.0176381,0.0216258,1.24771,1.22608,0.0170973,0.0244555,1.45483,1.43038,0.0172133,0.0281395,1.66289,1.63475,-0.00591992,-0.00120968,0.203132,0.204342
241,0.00940845,0.0576761,6.18793,6.13025,0.021765,0.00444818,0.208821,0.204373,-0.00358701,-0.00146595,0.407217,0.408683,-0.00285209,-0.0017484,0.611276,0.613025,-0.00352802,-0.00288368,0.814483,0.817366,-0.00347634,-0.0035518,1.01816,1.02171,-0.00471967,-0.00578655,1.22026,1.22605,-0.004482,-0.00641101,1.42398,1.43039,-0.00518325,-0.00847323,1.62626,1.63473,0.0249784,0.0102079,0.418875,0.408668,0.0194467,0.0119216,0.624962,0.61304,0.0231437,0.0189171,0.836291,0.817374,0.0181449,0.0185387,1.04025,1.02171,0.01784,0.0218733,1.24795,1.22608,0.0173439,0.0248084,1.45518,1.43038,0.017361,0.0283809,1.66313,1.63475,-0.00557747,-0.00113971,0.203202,0.204342
242,0.00949933,0.0582333,6.18848,6.13025,0.0218523,0.00446602,0.208839,0.204373,-0.00361817,-0.00147869,0.407205,0.408683,-0.00292747,-0.00179461,0.61123,0.613025,-0.00356683,-0.0029154,0.814451,0.817366,-0.0035486,-0.00362563,1.01808,1.02171,-0.00473541,-0.00580585,1.22024,1.22605,-0.00451692,-0.00646096,1.42393,1.43039,-0.00525072,-0.00858352,1.62615,1.63473,0.0250043,0.0102185,0.418886,0.408668,0.0196728,0.0120602,0.6251,0.61304,0.0234154,0.0191391,0.836513,0.817374,0.01828,0.0186768,1.04038,1.02171,0.0180238,0.0220986,1.24818,1.22608,0.0174866,0.0250124,1.45539,1.43038,0.0175048,0.0286159,1.66336,1.63475,-0.00598439,-0.00122286,0.203119,0.204342
243,0.00957184,0.0586778,6.18893,6.13025,0.0217423,0.00444354,0.208816,0.204373,-0.003791,-0.00154932,0.407134,0.408683,-0.00288873,-0.00177087,0.611254,0.613025,-0.00358464,-0.00292996,0.814436,0.817366,-0.00360231,-0.00368051,1.01803,1.02171,-0.00484165,-0.0059361,1.22011,1.22605,-0.00457916,-0.00654998,1.42384,1.43039,-0.00531959,-0.00869611,1.62604,1.63473,0.0252826,0.0103322,0.419,0.408668,0.0198436,0.012165,0.625205,0.61304,0.0235129,0.0192189,0.836593,0.817374,0.0185354,0.0189377,1.04065,1.02171,0.0181471,0.0222498,1.24833,1.22608,0.0176293,0.0252165,1.45559,1.43038,0.0177228,0.0289723,1.66372,1.63475,-0.00591474,-0.00120863,0.203133,0.204342
244,0.00964719,0.0591397,6.18939,6.13025,0.0220199,0.00450026,0.208873,0.204373,-0.00366732,-0.00149877,0.407184,0.408683,-0.0030202,-0.00185146,0.611173,0.613025,-0.00361449,-0.00295436,0.814412,0.817366,-0.00368367,-0.00376363,1.01794,1.02171,-0.00487315,-0.00597473,1.22008,1.22605,-0.00461877,-0.00660665,1.42378,1.43039,-0.00533982,-0.00872918,1.626,1.63473,0.0254262,0.0103909,0.419058,0.408668,0.0200118,0.0122681,0.625308,0.61304,0.0237842,0.0194406,0.836815,0.817374,0.0187387,0.0191454,1.04085,1.02171,0.0183094,0.0224488,1.24853,1.22608,0.0178095,0.0254743,1.45585,1.43038,0.0178206,0.0291322,1.66388,1.63475,-0.00574138,-0.0011732,0.203168,0.204342
245,0.00975813,0.0598198,6.19007,6.13025,0.0224068,0.00457934,0.208952,0.204373,-0.00374764,-0.0015316,0.407152,0.408683,-0.0030172,-0.00184962,0.611175,0.613025,-0.00365001,-0.00298339,0.814383,0.817366,-0.00370065,-0.00378099,1.01793,1.02171,-0.004935,-0.00605056,1.22,1.22605,-0.0046519,-0.00665404,1.42374,1.43039,-0.00542365,-0.00886621,1.62587,1.63473,0.0256186,0.0104695,0.419137,0.408668,0.0201843,0.0123738,0.625414,0.61304,0.0239919,0.0196104,0.836985,0.817374,0.0189248,0.0193356,1.04104,1.02171,0.0185365,0.0227272,1.24881,1.22608,0.0179437,0.0256662,1.45604,1.43038,0.0180301,0.0294747,1.66422,1.63475,-0.00567062,-0.00115874,0.203183,0.204342
246,0.00982807,0.0602485,6.1905,6.13025,0.0229376,0.00468783,0.209061,0.204373,-0.00371323,-0.00151753,0.407166,0.408683,-0.00307162,-0.00188298,0.611142,0.613025,-0.00374569,-0.0030616,0.814305,0.817366,-0.00373403,-0.00381509,1.01789,1.02171,-0.00490718,-0.00601644,1.22003,1.22605,-0.0047086,-0.00673513,1.42366,1.43039,-0.00543128,-0.00887869,1.62585,1.63473,0.0259413,0.0106014,0.419269,0.408668,0.0202831,0.0124344,0.625475,0.61304,0.0241766,0.0197614,0.837135,0.817374,0.0190607,0.0194744,1.04118,1.02171,0.0187663,0.023009,1.24909,1.22608,0.018141,0.0259484,1.45632,1.43038,0.0182062,0.0297626,1.66451,1.63475,-0.00600262,-0.00122659,0.203115,0.204342
