Date of Test;Material;Sample Geometry;Orientation [°];Test Number;Nominal Speed [mm/min];Thickness [mm];Central Width [mm];Gauge Width / Diameter [mm];Pixel to mm ratio [mm/px];Extensometer 1-4 [mm];Extensometer 2-3 [mm];Extensometer 5-6 [mm];;;;;
126;0.074546;0.0068953;-0.0059035;0.32915;0;0;0;0;0;0;0;0;0;0;0;0;0
126.5;0.075098;0.0070232;-0.0059106;0.32958;0;0;0;0;0;0;0;0;0;0;0;0;0
127;0.075666;0.0070095;-0.0059815;0.32998;0;0;0;0;0;0;0;0;0;0;0;0;0
127.5;0.076313;0.007001;-0.0060335;0.3304;0;0;0;0;0;0;0;0;0;0;0;0;0
128;0.076832;0.0071093;-0.0061555;0.33078;0;0;0;0;0;0;0;0;0;0;0;0;0
128.5;0.077308;0.0071172;-0.0061535;0.33117;0;0;0;0;0;0;0;0;0;0;0;0;0
129;0.077845;0.0072038;-0.0061848;0.33158;0;0;0;0;0;0;0;0;0;0;0;0;0
129.5;0.078987;0.0072756;-0.0062549;0.33197;0;0;0;0;0;0;0;0;0;0;0;0;0
130;0.078955;0.0072748;-0.0062706;0.33237;0;0;0;0;0;0;0;0;0;0;0;0;0
130.5;0.079591;0.0073254;-0.0063368;0.33273;0;0;0;0;0;0;0;0;0;0;0;0;0
131;0.080138;0.0074195;-0.0063791;0.33312;0;0;0;0;0;0;0;0;0;0;0;0;0
131.5;0.080639;0.0074652;-0.0064262;0.33351;0;0;0;0;0;0;0;0;0;0;0;0;0
132;0.08127;0.0074773;-0.0063934;0.33385;0;0;0;0;0;0;0;0;0;0;0;0;0
132.5;0.081883;0.0075772;-0.0064841;0.33423;0;0;0;0;0;0;0;0;0;0;0;0;0
133;0.082387;0.0075861;-0.006543;0.33461;0;0;0;0;0;0;0;0;0;0;0;0;0
133.5;0.082887;0.0076911;-0.0065244;0.33499;0;0;0;0;0;0;0;0;0;0;0;0;0
134;0.083593;0.00771;-0.0066066;0.33533;0;0;0;0;0;0;0;0;0;0;0;0;0
134.5;0.084022;0.0077289;-0.0066958;0.33572;0;0;0;0;0;0;0;0;0;0;0;0;0
135;0.084652;0.0078377;-0.0067199;0.3361;0;0;0;0;0;0;0;0;0;0;0;0;0
135.5;0.085273;0.0078785;-0.0067855;0.33649;0;0;0;0;0;0;0;0;0;0;0;0;0
136;0.085741;0.0079189;-0.0067732;0.33685;0;0;0;0;0;0;0;0;0;0;0;0;0
136.5;0.086247;0.007955;-0.0068308;0.3372;0;0;0;0;0;0;0;0;0;0;0;0;0
137;0.086901;0.0080239;-0.0069115;0.33757;0;0;0;0;0;0;0;0;0;0;0;0;0
137.5;0.087424;0.0081542;-0.0069331;0.33791;0;0;0;0;0;0;0;0;0;0;0;0;0
138;0.087989;0.0081251;-0.0069578;0.33829;0;0;0;0;0;0;0;0;0;0;0;0;0
138.5;0.088537;0.0082268;-0.0070153;0.33863;0;0;0;0;0;0;0;0;0;0;0;0;0
139;0.089155;0.008219;-0.0070414;0.33899;0;0;0;0;0;0;0;0;0;0;0;0;0
139.5;0.089712;0.0082812;-0.0070966;0.33933;0;0;0;0;0;0;0;0;0;0;0;0;0
140;0.090299;0.0083568;-0.0071674;0.33973;0;0;0;0;0;0;0;0;0;0;0;0;0
140.5;0.090829;0.00847;-0.0071766;0.34003;0;0;0;0;0;0;0;0;0;0;0;0;0
141;0.091406;0.0084952;-0.0072434;0.34038;0;0;0;0;0;0;0;0;0;0;0;0;0
141.5;0.091901;0.0085807;-0.0072916;0.34075;0;0;0;0;0;0;0;0;0;0;0;0;0
142;0.092559;0.0087017;-0.0073471;0.34104;0;0;0;0;0;0;0;0;0;0;0;0;0
142.5;0.093164;0.0086665;-0.0073696;0.34139;0;0;0;0;0;0;0;0;0;0;0;0;0
143;0.093708;0.0087166;-0.0073838;0.34174;0;0;0;0;0;0;0;0;0;0;0;0;0
143.5;0.094224;0.0087349;-0.007494;0.34209;0;0;0;0;0;0;0;0;0;0;0;0;0
144;0.094833;0.008798;-0.0075058;0.34238;0;0;0;0;0;0;0;0;0;0;0;0;0
144.5;0.095483;0.0089029;-0.00753;0.34274;0;0;0;0;0;0;0;0;0;0;0;0;0
145;0.096026;0.0089724;-0.0076447;0.34309;0;0;0;0;0;0;0;0;0;0;0;0;0
145.5;0.096608;0.0090065;-0.0077043;0.34343;0;0;0;0;0;0;0;0;0;0;0;0;0
146;0.097256;0.0090417;-0.0077338;0.34374;0;0;0;0;0;0;0;0;0;0;0;0;0
146.5;0.097702;0.0090476;-0.0077579;0.34407;0;0;0;0;0;0;0;0;0;0;0;0;0
147;0.098349;0.0091672;-0.0077592;0.3444;0;0;0;0;0;0;0;0;0;0;0;0;0
147.5;0.098889;0.0091892;-0.0078789;0.34468;0;0;0;0;0;0;0;0;0;0;0;0;0
148;0.099507;0.009226;-0.0078603;0.34501;0;0;0;0;0;0;0;0;0;0;0;0;0
148.5;0.10014;0.0093681;-0.0078599;0.34533;0;0;0;0;0;0;0;0;0;0;0;0;0
149;0.10045;0.0094919;-0.0079172;0.34566;0;0;0;0;0;0;0;0;0;0;0;0;0
149.5;0.10109;0.0095174;-0.0080162;0.34595;0;0;0;0;0;0;0;0;0;0;0;0;0
150;0.10155;0.0095714;-0.0080205;0.34626;0;0;0;0;0;0;0;0;0;0;0;0;0
150.5;0.10232;0.009652;-0.0081072;0.34658;0;0;0;0;0;0;0;0;0;0;0;0;0
151;0.10284;0.0097516;-0.0081593;0.34688;0;0;0;0;0;0;0;0;0;0;0;0;0
151.5;0.10346;0.0098319;-0.0081479;0.34717;0;0;0;0;0;0;0;0;0;0;0;0;0
152;0.10391;0.009896;-0.0082339;0.34749;0;0;0;0;0;0;0;0;0;0;0;0;0
152.5;0.10453;0.0099121;-0.008198;0.34779;0;0;0;0;0;0;0;0;0;0;0;0;0
153;0.10508;0.0099992;-0.0082168;0.34807;0;0;0;0;0;0;0;0;0;0;0;0;0
153.5;0.10582;0.010074;-0.0083284;0.34835;0;0;0;0;0;0;0;0;0;0;0;0;0
154;0.10624;0.01008;-0.0083173;0.34866;0;0;0;0;0;0;0;0;0;0;0;0;0
154.5;0.10679;0.010161;-0.0084545;0.34896;0;0;0;0;0;0;0;0;0;0;0;0;0
155;0.10743;0.010141;-0.0085035;0.34924;0;0;0;0;0;0;0;0;0;0;0;0;0
155.5;0.10797;0.010346;-0.0084887;0.34952;0;0;0;0;0;0;0;0;0;0;0;0;0
156;0.10859;0.010354;-0.0085626;0.34981;0;0;0;0;0;0;0;0;0;0;0;0;0
156.5;0.10914;0.010456;-0.0086517;0.35009;0;0;0;0;0;0;0;0;0;0;0;0;0
157;0.10968;0.01046;-0.0086421;0.35038;0;0;0;0;0;0;0;0;0;0;0;0;0
157.5;0.11028;0.010525;-0.0087075;0.35065;0;0;0;0;0;0;0;0;0;0;0;0;0
158;0.11083;0.010645;-0.0087483;0.35098;0;0;0;0;0;0;0;0;0;0;0;0;0
158.5;0.11149;0.010686;-0.0088454;0.35122;0;0;0;0;0;0;0;0;0;0;0;0;0
159;0.11195;0.01076;-0.0088566;0.35151;0;0;0;0;0;0;0;0;0;0;0;0;0
159.5;0.11259;0.010866;-0.0088888;0.35177;0;0;0;0;0;0;0;0;0;0;0;0;0
160;0.11323;0.010851;-0.0089882;0.35207;0;0;0;0;0;0;0;0;0;0;0;0;0
160.5;0.11378;0.010914;-0.0090519;0.35232;0;0;0;0;0;0;0;0;0;0;0;0;0
161;0.1144;0.010951;-0.0090371;0.35259;0;0;0;0;0;0;0;0;0;0;0;0;0
161.5;0.11497;0.011072;-0.0090156;0.35287;0;0;0;0;0;0;0;0;0;0;0;0;0
162;0.11537;0.011065;-0.0091133;0.35312;0;0;0;0;0;0;0;0;0;0;0;0;0
162.5;0.1161;0.011175;-0.0091806;0.35337;0;0;0;0;0;0;0;0;0;0;0;0;0
163;0.11667;0.011236;-0.009265;0.35364;0;0;0;0;0;0;0;0;0;0;0;0;0
163.5;0.11727;0.011361;-0.0092985;0.35391;0;0;0;0;0;0;0;0;0;0;0;0;0
164;0.11786;0.011358;-0.0093378;0.35417;0;0;0;0;0;0;0;0;0;0;0;0;0
164.5;0.11848;0.011424;-0.0093657;0.35445;0;0;0;0;0;0;0;0;0;0;0;0;0
165;0.11908;0.011482;-0.0094315;0.35467;0;0;0;0;0;0;0;0;0;0;0;0;0
165.5;0.11956;0.011604;-0.0094228;0.35495;0;0;0;0;0;0;0;0;0;0;0;0;0
166;0.12027;0.011514;-0.0094756;0.35521;0;0;0;0;0;0;0;0;0;0;0;0;0
166.5;0.12061;0.011639;-0.0095954;0.35548;0;0;0;0;0;0;0;0;0;0;0;0;0
167;0.12138;0.011713;-0.0096186;0.3557;0;0;0;0;0;0;0;0;0;0;0;0;0
167.5;0.12197;0.011707;-0.0096207;0.35596;0;0;0;0;0;0;0;0;0;0;0;0;0
168;0.12255;0.011826;-0.0096723;0.35621;0;0;0;0;0;0;0;0;0;0;0;0;0
168.5;0.12298;0.01186;-0.0097733;0.35647;0;0;0;0;0;0;0;0;0;0;0;0;0
169;0.12369;0.012044;-0.0097872;0.35668;0;0;0;0;0;0;0;0;0;0;0;0;0
169.5;0.12394;0.012057;-0.0097804;0.35694;0;0;0;0;0;0;0;0;0;0;0;0;0
170;0.12481;0.012079;-0.0098399;0.3572;0;0;0;0;0;0;0;0;0;0;0;0;0
170.5;0.12556;0.012129;-0.0098916;0.35746;0;0;0;0;0;0;0;0;0;0;0;0;0
171;0.12636;0.012209;-0.0099377;0.35769;0;0;0;0;0;0;0;0;0;0;0;0;0
171.5;0.12654;0.012264;-0.0099273;0.35794;0;0;0;0;0;0;0;0;0;0;0;0;0
172;0.12711;0.012326;-0.010046;0.35819;0;0;0;0;0;0;0;0;0;0;0;0;0
172.5;0.12775;0.012371;-0.010058;0.35844;0;0;0;0;0;0;0;0;0;0;0;0;0
173;0.12837;0.012482;-0.01006;0.35869;0;0;0;0;0;0;0;0;0;0;0;0;0
173.5;0.12904;0.012486;-0.010071;0.35893;0;0;0;0;0;0;0;0;0;0;0;0;0
174;0.12955;0.012572;-0.010101;0.35918;0;0;0;0;0;0;0;0;0;0;0;0;0
174.5;0.1299;0.012691;-0.010196;0.35942;0;0;0;0;0;0;0;0;0;0;0;0;0
175;0.13086;0.012847;-0.010196;0.35962;0;0;0;0;0;0;0;0;0;0;0;0;0
175.5;0.1314;0.012863;-0.010267;0.35988;0;0;0;0;0;0;0;0;0;0;0;0;0
176;0.13194;0.013038;-0.010257;0.36009;0;0;0;0;0;0;0;0;0;0;0;0;0
176.5;0.13246;0.013027;-0.010287;0.36031;0;0;0;0;0;0;0;0;0;0;0;0;0
177;0.13307;0.01305;-0.010371;0.36053;0;0;0;0;0;0;0;0;0;0;0;0;0
177.5;0.13377;0.013122;-0.010363;0.36076;0;0;0;0;0;0;0;0;0;0;0;0;0
178;0.13432;0.01323;-0.010461;0.36097;0;0;0;0;0;0;0;0;0;0;0;0;0
178.5;0.13497;0.013303;-0.010486;0.36118;0;0;0;0;0;0;0;0;0;0;0;0;0
179;0.13554;0.013304;-0.010556;0.36141;0;0;0;0;0;0;0;0;0;0;0;0;0
179.5;0.13603;0.013416;-0.010568;0.36165;0;0;0;0;0;0;0;0;0;0;0;0;0
180;0.1366;0.013451;-0.010563;0.36186;0;0;0;0;0;0;0;0;0;0;0;0;0
180.5;0.13731;0.013488;-0.010646;0.36206;0;0;0;0;0;0;0;0;0;0;0;0;0
181;0.13777;0.013573;-0.010721;0.36229;0;0;0;0;0;0;0;0;0;0;0;0;0
181.5;0.13845;0.013594;-0.01072;0.36249;0;0;0;0;0;0;0;0;0;0;0;0;0
182;0.13891;0.01371;-0.010822;0.3627;0;0;0;0;0;0;0;0;0;0;0;0;0
182.5;0.13957;0.013739;-0.010807;0.36293;0;0;0;0;0;0;0;0;0;0;0;0;0
183;0.14021;0.013756;-0.010868;0.36316;0;0;0;0;0;0;0;0;0;0;0;0;0
183.5;0.14073;0.013891;-0.010887;0.36337;0;0;0;0;0;0;0;0;0;0;0;0;0
184;0.14131;0.013919;-0.010905;0.36356;0;0;0;0;0;0;0;0;0;0;0;0;0
184.5;0.14192;0.014009;-0.01096;0.36379;0;0;0;0;0;0;0;0;0;0;0;0;0
185;0.14258;0.014078;-0.010991;0.36401;0;0;0;0;0;0;0;0;0;0;0;0;0
185.5;0.1432;0.014066;-0.010967;0.36424;0;0;0;0;0;0;0;0;0;0;0;0;0
186;0.14379;0.014124;-0.011023;0.36443;0;0;0;0;0;0;0;0;0;0;0;0;0
186.5;0.14441;0.014259;-0.011084;0.36463;0;0;0;0;0;0;0;0;0;0;0;0;0
187;0.14498;0.014273;-0.011121;0.36483;0;0;0;0;0;0;0;0;0;0;0;0;0
187.5;0.14558;0.014305;-0.011202;0.36503;0;0;0;0;0;0;0;0;0;0;0;0;0
188;0.14613;0.01441;-0.011225;0.36523;0;0;0;0;0;0;0;0;0;0;0;0;0
188.5;0.14676;0.014474;-0.011243;0.36543;0;0;0;0;0;0;0;0;0;0;0;0;0
189;0.14736;0.014505;-0.011314;0.36564;0;0;0;0;0;0;0;0;0;0;0;0;0
189.5;0.14797;0.014611;-0.011338;0.36579;0;0;0;0;0;0;0;0;0;0;0;0;0
190;0.14838;0.01465;-0.011432;0.36602;0;0;0;0;0;0;0;0;0;0;0;0;0
190.5;0.149;0.014746;-0.011394;0.36621;0;0;0;0;0;0;0;0;0;0;0;0;0
191;0.14963;0.014744;-0.011443;0.3664;0;0;0;0;0;0;0;0;0;0;0;0;0
191.5;0.15027;0.014863;-0.011487;0.36661;0;0;0;0;0;0;0;0;0;0;0;0;0
192;0.15094;0.014934;-0.011561;0.36682;0;0;0;0;0;0;0;0;0;0;0;0;0
192.5;0.15141;0.015046;-0.011563;0.36703;0;0;0;0;0;0;0;0;0;0;0;0;0
193;0.15203;0.015032;-0.011611;0.36723;0;0;0;0;0;0;0;0;0;0;0;0;0
193.5;0.1526;0.015072;-0.011598;0.36742;0;0;0;0;0;0;0;0;0;0;0;0;0
194;0.15328;0.015193;-0.011717;0.36762;0;0;0;0;0;0;0;0;0;0;0;0;0
194.5;0.15396;0.015267;-0.011714;0.36782;0;0;0;0;0;0;0;0;0;0;0;0;0
195;0.15459;0.015318;-0.011754;0.36801;0;0;0;0;0;0;0;0;0;0;0;0;0
195.5;0.15499;0.01541;-0.011827;0.36818;0;0;0;0;0;0;0;0;0;0;0;0;0
196;0.15565;0.01545;-0.011884;0.36836;0;0;0;0;0;0;0;0;0;0;0;0;0
196.5;0.15628;0.015544;-0.011937;0.36855;0;0;0;0;0;0;0;0;0;0;0;0;0
197;0.15701;0.015532;-0.011959;0.36872;0;0;0;0;0;0;0;0;0;0;0;0;0
197.5;0.15739;0.015643;-0.01204;0.3689;0;0;0;0;0;0;0;0;0;0;0;0;0
198;0.15807;0.015639;-0.012051;0.3691;0;0;0;0;0;0;0;0;0;0;0;0;0
198.5;0.15875;0.015737;-0.012071;0.36927;0;0;0;0;0;0;0;0;0;0;0;0;0
199;0.15938;0.015814;-0.012131;0.36946;0;0;0;0;0;0;0;0;0;0;0;0;0
199.5;0.15988;0.015914;-0.01219;0.36966;0;0;0;0;0;0;0;0;0;0;0;0;0
200;0.16046;0.015983;-0.012206;0.36982;0;0;0;0;0;0;0;0;0;0;0;0;0
200.5;0.16112;0.01593;-0.012247;0.37;0;0;0;0;0;0;0;0;0;0;0;0;0
201;0.16159;0.016081;-0.012312;0.37019;0;0;0;0;0;0;0;0;0;0;0;0;0
201.5;0.16225;0.016123;-0.012349;0.37036;0;0;0;0;0;0;0;0;0;0;0;0;0
202;0.16294;0.016247;-0.012435;0.37054;0;0;0;0;0;0;0;0;0;0;0;0;0
202.5;0.16351;0.016251;-0.012381;0.37072;0;0;0;0;0;0;0;0;0;0;0;0;0
203;0.16412;0.016377;-0.012476;0.37089;0;0;0;0;0;0;0;0;0;0;0;0;0
203.5;0.16456;0.016467;-0.012493;0.37106;0;0;0;0;0;0;0;0;0;0;0;0;0
204;0.16522;0.016529;-0.012586;0.37123;0;0;0;0;0;0;0;0;0;0;0;0;0
204.5;0.16607;0.016639;-0.012656;0.37141;0;0;0;0;0;0;0;0;0;0;0;0;0
205;0.16651;0.016662;-0.012627;0.37159;0;0;0;0;0;0;0;0;0;0;0;0;0
205.5;0.1671;0.016646;-0.01273;0.37174;0;0;0;0;0;0;0;0;0;0;0;0;0
206;0.16767;0.016805;-0.012769;0.37192;0;0;0;0;0;0;0;0;0;0;0;0;0
206.5;0.16822;0.016925;-0.01277;0.3721;0;0;0;0;0;0;0;0;0;0;0;0;0
207;0.16894;0.016922;-0.012863;0.37227;0;0;0;0;0;0;0;0;0;0;0;0;0
207.5;0.16947;0.017047;-0.012943;0.37243;0;0;0;0;0;0;0;0;0;0;0;0;0
208;0.17014;0.01713;-0.012981;0.37263;0;0;0;0;0;0;0;0;0;0;0;0;0
208.5;0.17068;0.017256;-0.013056;0.37281;0;0;0;0;0;0;0;0;0;0;0;0;0
209;0.17123;0.017272;-0.013049;0.37298;0;0;0;0;0;0;0;0;0;0;0;0;0
209.5;0.17188;0.017324;-0.013076;0.37315;0;0;0;0;0;0;0;0;0;0;0;0;0
210;0.17248;0.017352;-0.013152;0.37333;0;0;0;0;0;0;0;0;0;0;0;0;0
210.5;0.17318;0.017408;-0.013209;0.37351;0;0;0;0;0;0;0;0;0;0;0;0;0
211;0.17384;0.017469;-0.013234;0.37365;0;0;0;0;0;0;0;0;0;0;0;0;0
211.5;0.17437;0.01756;-0.013253;0.37385;0;0;0;0;0;0;0;0;0;0;0;0;0
212;0.1749;0.017643;-0.013323;0.374;0;0;0;0;0;0;0;0;0;0;0;0;0
212.5;0.17549;0.01773;-0.01337;0.37416;0;0;0;0;0;0;0;0;0;0;0;0;0
213;0.1761;0.017776;-0.013473;0.3743;0;0;0;0;0;0;0;0;0;0;0;0;0
213.5;0.17686;0.017809;-0.013512;0.37446;0;0;0;0;0;0;0;0;0;0;0;0;0
214;0.17741;0.017903;-0.013588;0.37462;0;0;0;0;0;0;0;0;0;0;0;0;0
214.5;0.17802;0.017847;-0.013625;0.37478;0;0;0;0;0;0;0;0;0;0;0;0;0
215;0.17862;0.017976;-0.013634;0.37493;0;0;0;0;0;0;0;0;0;0;0;0;0
215.5;0.1792;0.018058;-0.013724;0.37507;0;0;0;0;0;0;0;0;0;0;0;0;0
216;0.17988;0.018161;-0.01371;0.37522;0;0;0;0;0;0;0;0;0;0;0;0;0
216.5;0.18039;0.018233;-0.013851;0.37535;0;0;0;0;0;0;0;0;0;0;0;0;0
217;0.18101;0.018221;-0.013848;0.3755;0;0;0;0;0;0;0;0;0;0;0;0;0
217.5;0.18163;0.018258;-0.013901;0.37565;0;0;0;0;0;0;0;0;0;0;0;0;0
218;0.18231;0.018318;-0.0139;0.37581;0;0;0;0;0;0;0;0;0;0;0;0;0
218.5;0.18282;0.01838;-0.014044;0.37594;0;0;0;0;0;0;0;0;0;0;0;0;0
219;0.18342;0.01847;-0.014062;0.37607;0;0;0;0;0;0;0;0;0;0;0;0;0
219.5;0.1842;0.018499;-0.014078;0.37623;0;0;0;0;0;0;0;0;0;0;0;0;0
220;0.18464;0.018497;-0.014129;0.37636;0;0;0;0;0;0;0;0;0;0;0;0;0
220.5;0.18518;0.018659;-0.01414;0.37651;0;0;0;0;0;0;0;0;0;0;0;0;0
221;0.18583;0.018685;-0.014195;0.37666;0;0;0;0;0;0;0;0;0;0;0;0;0
221.5;0.18647;0.018713;-0.014265;0.37681;0;0;0;0;0;0;0;0;0;0;0;0;0
222;0.18707;0.018777;-0.014293;0.37694;0;0;0;0;0;0;0;0;0;0;0;0;0
222.5;0.18774;0.018789;-0.01442;0.37708;0;0;0;0;0;0;0;0;0;0;0;0;0
223;0.18825;0.018839;-0.01443;0.37724;0;0;0;0;0;0;0;0;0;0;0;0;0
223.5;0.18892;0.018836;-0.014437;0.37738;0;0;0;0;0;0;0;0;0;0;0;0;0
224;0.18954;0.018941;-0.014488;0.37752;0;0;0;0;0;0;0;0;0;0;0;0;0
224.5;0.19011;0.018981;-0.014527;0.37766;0;0;0;0;0;0;0;0;0;0;0;0;0
225;0.19072;0.019028;-0.014645;0.3778;0;0;0;0;0;0;0;0;0;0;0;0;0
225.5;0.19128;0.019179;-0.014636;0.37795;0;0;0;0;0;0;0;0;0;0;0;0;0
226;0.19182;0.019221;-0.014756;0.37807;0;0;0;0;0;0;0;0;0;0;0;0;0
226.5;0.19257;0.01924;-0.014769;0.37821;0;0;0;0;0;0;0;0;0;0;0;0;0
227;0.19304;0.019332;-0.014823;0.37835;0;0;0;0;0;0;0;0;0;0;0;0;0
227.5;0.19373;0.019276;-0.014805;0.37849;0;0;0;0;0;0;0;0;0;0;0;0;0
228;0.19428;0.019363;-0.014859;0.37862;0;0;0;0;0;0;0;0;0;0;0;0;0
228.5;0.19497;0.019462;-0.014955;0.37876;0;0;0;0;0;0;0;0;0;0;0;0;0
229;0.19566;0.019609;-0.01498;0.3789;0;0;0;0;0;0;0;0;0;0;0;0;0
229.5;0.19619;0.019666;-0.015077;0.37902;0;0;0;0;0;0;0;0;0;0;0;0;0
230;0.19678;0.019753;-0.015174;0.37915;0;0;0;0;0;0;0;0;0;0;0;0;0
230.5;0.19727;0.019846;-0.01519;0.37927;0;0;0;0;0;0;0;0;0;0;0;0;0
231;0.19797;0.019911;-0.015239;0.3794;0;0;0;0;0;0;0;0;0;0;0;0;0
231.5;0.19858;0.019936;-0.015242;0.37951;0;0;0;0;0;0;0;0;0;0;0;0;0
232;0.19909;0.019996;-0.015305;0.37965;0;0;0;0;0;0;0;0;0;0;0;0;0
232.5;0.1997;0.020055;-0.015398;0.37977;0;0;0;0;0;0;0;0;0;0;0;0;0
233;0.20035;0.0201;-0.015405;0.37989;0;0;0;0;0;0;0;0;0;0;0;0;0
233.5;0.20096;0.020172;-0.015443;0.38001;0;0;0;0;0;0;0;0;0;0;0;0;0
234;0.20161;0.020345;-0.015502;0.38014;0;0;0;0;0;0;0;0;0;0;0;0;0
234.5;0.20219;0.020406;-0.01557;0.38025;0;0;0;0;0;0;0;0;0;0;0;0;0
235;0.2028;0.020459;-0.015591;0.38037;0;0;0;0;0;0;0;0;0;0;0;0;0
235.5;0.20335;0.020538;-0.015702;0.38049;0;0;0;0;0;0;0;0;0;0;0;0;0
236;0.20402;0.020637;-0.015795;0.38062;0;0;0;0;0;0;0;0;0;0;0;0;0
236.5;0.20471;0.020687;-0.015804;0.38073;0;0;0;0;0;0;0;0;0;0;0;0;0
237;0.20526;0.0207;-0.01584;0.38084;0;0;0;0;0;0;0;0;0;0;0;0;0
237.5;0.20573;0.020766;-0.015936;0.38097;0;0;0;0;0;0;0;0;0;0;0;0;0
238;0.2065;0.020913;-0.01601;0.38109;0;0;0;0;0;0;0;0;0;0;0;0;0
238.5;0.20691;0.020971;-0.016059;0.38119;0;0;0;0;0;0;0;0;0;0;0;0;0
239;0.20773;0.021071;-0.016122;0.38132;0;0;0;0;0;0;0;0;0;0;0;0;0
239.5;0.20836;0.021129;-0.016173;0.38144;0;0;0;0;0;0;0;0;0;0;0;0;0
240;0.20895;0.021268;-0.016168;0.38154;0;0;0;0;0;0;0;0;0;0;0;0;0
240.5;0.20976;0.021288;-0.01621;0.38165;0;0;0;0;0;0;0;0;0;0;0;0;0
241;0.20991;0.021375;-0.016305;0.38177;0;0;0;0;0;0;0;0;0;0;0;0;0
241.5;0.21076;0.021418;-0.016304;0.38188;0;0;0;0;0;0;0;0;0;0;0;0;0
242;0.21133;0.021497;-0.016443;0.38196;0;0;0;0;0;0;0;0;0;0;0;0;0
242.5;0.21192;0.021625;-0.016437;0.38207;0;0;0;0;0;0;0;0;0;0;0;0;0
243;0.21253;0.021682;-0.01653;0.38219;0;0;0;0;0;0;0;0;0;0;0;0;0
243.5;0.21314;0.02183;-0.016613;0.3823;0;0;0;0;0;0;0;0;0;0;0;0;0
244;0.2138;0.021865;-0.016631;0.38242;0;0;0;0;0;0;0;0;0;0;0;0;0
244.5;0.21447;0.021971;-0.016716;0.38252;0;0;0;0;0;0;0;0;0;0;0;0;0
245;0.21502;0.022048;-0.016708;0.38263;0;0;0;0;0;0;0;0;0;0;0;0;0
245.5;0.21562;0.022144;-0.016785;0.38274;0;0;0;0;0;0;0;0;0;0;0;0;0
246;0.21616;0.022148;-0.016781;0.38286;0;0;0;0;0;0;0;0;0;0;0;0;0
246.5;0.21678;0.022238;-0.01687;0.38296;0;0;0;0;0;0;0;0;0;0;0;0;0
247;0.21738;0.022338;-0.016932;0.38308;0;0;0;0;0;0;0;0;0;0;0;0;0
247.5;0.21806;0.022484;-0.016992;0.38318;0;0;0;0;0;0;0;0;0;0;0;0;0
248;0.21865;0.022582;-0.017049;0.38329;0;0;0;0;0;0;0;0;0;0;0;0;0
248.5;0.21915;0.022688;-0.01707;0.38341;0;0;0;0;0;0;0;0;0;0;0;0;0
249;0.21982;0.022744;-0.017187;0.38351;0;0;0;0;0;0;0;0;0;0;0;0;0
249.5;0.22045;0.022785;-0.017197;0.38362;0;0;0;0;0;0;0;0;0;0;0;0;0
250;0.22106;0.022898;-0.017174;0.38374;0;0;0;0;0;0;0;0;0;0;0;0;0
250.5;0.22161;0.022918;-0.017252;0.38385;0;0;0;0;0;0;0;0;0;0;0;0;0
251;0.22236;0.023019;-0.017292;0.38393;0;0;0;0;0;0;0;0;0;0;0;0;0
251.5;0.22288;0.023105;-0.017357;0.38404;0;0;0;0;0;0;0;0;0;0;0;0;0
252;0.22338;0.023266;-0.01747;0.38414;0;0;0;0;0;0;0;0;0;0;0;0;0
252.5;0.22398;0.023283;-0.017424;0.38423;0;0;0;0;0;0;0;0;0;0;0;0;0
253;0.22467;0.023317;-0.01745;0.38433;0;0;0;0;0;0;0;0;0;0;0;0;0
253.5;0.22522;0.023426;-0.017565;0.38441;0;0;0;0;0;0;0;0;0;0;0;0;0
254;0.22569;0.023494;-0.01763;0.3845;0;0;0;0;0;0;0;0;0;0;0;0;0
254.5;0.22646;0.023619;-0.017655;0.38462;0;0;0;0;0;0;0;0;0;0;0;0;0
255;0.22705;0.023741;-0.017644;0.38472;0;0;0;0;0;0;0;0;0;0;0;0;0
255.5;0.22763;0.023774;-0.017783;0.38481;0;0;0;0;0;0;0;0;0;0;0;0;0
256;0.22826;0.023853;-0.017874;0.38491;0;0;0;0;0;0;0;0;0;0;0;0;0
256.5;0.22891;0.023979;-0.017912;0.38502;0;0;0;0;0;0;0;0;0;0;0;0;0
257;0.22953;0.024047;-0.017942;0.38511;0;0;0;0;0;0;0;0;0;0;0;0;0
257.5;0.23001;0.024066;-0.018063;0.38523;0;0;0;0;0;0;0;0;0;0;0;0;0
258;0.23036;0.024124;-0.018082;0.38533;0;0;0;0;0;0;0;0;0;0;0;0;0
258.5;0.23111;0.02423;-0.018069;0.38542;0;0;0;0;0;0;0;0;0;0;0;0;0
259;0.23197;0.024289;-0.018171;0.38552;0;0;0;0;0;0;0;0;0;0;0;0;0
259.5;0.2325;0.024396;-0.018176;0.38562;0;0;0;0;0;0;0;0;0;0;0;0;0
260;0.23308;0.024487;-0.018255;0.38573;0;0;0;0;0;0;0;0;0;0;0;0;0
260.5;0.23379;0.024546;-0.018398;0.38583;0;0;0;0;0;0;0;0;0;0;0;0;0
261;0.23438;0.024635;-0.018382;0.38592;0;0;0;0;0;0;0;0;0;0;0;0;0
261.5;0.23489;0.024738;-0.018492;0.38602;0;0;0;0;0;0;0;0;0;0;0;0;0
262;0.23578;0.024773;-0.018531;0.38613;0;0;0;0;0;0;0;0;0;0;0;0;0
262.5;0.23628;0.024817;-0.018633;0.38622;0;0;0;0;0;0;0;0;0;0;0;0;0
