Date of Test;Material;Sample Geometry;Orientation [°];Test Number;Nominal Speed [mm/min];Thickness [mm];Central Width [mm];Gauge Width / Diameter [mm];Pixel to mm ratio [mm/px];Extensometer 1-4 [mm];Extensometer 2-3 [mm];Extensometer 5-6 [mm];;;;;
123;0.052272;0.0016233;-0.003163;0.31062;0;0;0;0;0;0;0;0;0;0;0;0;0
123.5;0.0528;0.0017202;-0.0031714;0.31119;0;0;0;0;0;0;0;0;0;0;0;0;0
124;0.053164;0.0017361;-0.0032121;0.31177;0;0;0;0;0;0;0;0;0;0;0;0;0
124.5;0.053551;0.0016643;-0.0032347;0.31224;0;0;0;0;0;0;0;0;0;0;0;0;0
125;0.054245;0.001657;-0.0032555;0.3128;0;0;0;0;0;0;0;0;0;0;0;0;0
125.5;0.054685;0.0017607;-0.0033422;0.31335;0;0;0;0;0;0;0;0;0;0;0;0;0
126;0.055219;0.0019075;-0.0033614;0.31384;0;0;0;0;0;0;0;0;0;0;0;0;0
126.5;0.055871;0.0019217;-0.0034068;0.31434;0;0;0;0;0;0;0;0;0;0;0;0;0
127;0.056358;0.0019752;-0.0034261;0.31487;0;0;0;0;0;0;0;0;0;0;0;0;0
127.5;0.056918;0.0019096;-0.0034398;0.31539;0;0;0;0;0;0;0;0;0;0;0;0;0
128;0.057476;0.0019661;-0.0034288;0.31588;0;0;0;0;0;0;0;0;0;0;0;0;0
128.5;0.057854;0.0019729;-0.0035133;0.31639;0;0;0;0;0;0;0;0;0;0;0;0;0
129;0.058634;0.0020593;-0.0035509;0.31692;0;0;0;0;0;0;0;0;0;0;0;0;0
129.5;0.059003;0.0021095;-0.0035512;0.31736;0;0;0;0;0;0;0;0;0;0;0;0;0
130;0.059434;0.002073;-0.0036298;0.31786;0;0;0;0;0;0;0;0;0;0;0;0;0
130.5;0.060165;0.0021341;-0.0036074;0.31836;0;0;0;0;0;0;0;0;0;0;0;0;0
131;0.060482;0.0020831;-0.0036747;0.31886;0;0;0;0;0;0;0;0;0;0;0;0;0
131.5;0.061002;0.002211;-0.0037165;0.31931;0;0;0;0;0;0;0;0;0;0;0;0;0
132;0.061491;0.0022865;-0.0037517;0.31976;0;0;0;0;0;0;0;0;0;0;0;0;0
132.5;0.062157;0.0023141;-0.0037773;0.32024;0;0;0;0;0;0;0;0;0;0;0;0;0
133;0.062657;0.0023552;-0.0038785;0.32069;0;0;0;0;0;0;0;0;0;0;0;0;0
133.5;0.063233;0.0023071;-0.0039031;0.32116;0;0;0;0;0;0;0;0;0;0;0;0;0
134;0.063759;0.0023271;-0.0039356;0.3216;0;0;0;0;0;0;0;0;0;0;0;0;0
134.5;0.064177;0.0023628;-0.0039446;0.32204;0;0;0;0;0;0;0;0;0;0;0;0;0
135;0.064866;0.0023907;-0.0040052;0.32249;0;0;0;0;0;0;0;0;0;0;0;0;0
135.5;0.0653;0.0024872;-0.0040321;0.32292;0;0;0;0;0;0;0;0;0;0;0;0;0
136;0.06589;0.0025235;-0.0040457;0.32339;0;0;0;0;0;0;0;0;0;0;0;0;0
136.5;0.06643;0.0025215;-0.0041421;0.32377;0;0;0;0;0;0;0;0;0;0;0;0;0
137;0.066975;0.0024932;-0.0041782;0.32422;0;0;0;0;0;0;0;0;0;0;0;0;0
137.5;0.067498;0.0025286;-0.0041692;0.32466;0;0;0;0;0;0;0;0;0;0;0;0;0
138;0.068077;0.0026801;-0.0042434;0.32507;0;0;0;0;0;0;0;0;0;0;0;0;0
138.5;0.068666;0.0027049;-0.0043026;0.3255;0;0;0;0;0;0;0;0;0;0;0;0;0
139;0.069287;0.002722;-0.0043646;0.32594;0;0;0;0;0;0;0;0;0;0;0;0;0
139.5;0.069624;0.0026813;-0.0043765;0.32631;0;0;0;0;0;0;0;0;0;0;0;0;0
140;0.070172;0.0026709;-0.0044396;0.32678;0;0;0;0;0;0;0;0;0;0;0;0;0
140.5;0.07072;0.0026947;-0.0044728;0.32718;0;0;0;0;0;0;0;0;0;0;0;0;0
141;0.071341;0.0027613;-0.0044845;0.3276;0;0;0;0;0;0;0;0;0;0;0;0;0
141.5;0.071753;0.002777;-0.0045501;0.32801;0;0;0;0;0;0;0;0;0;0;0;0;0
142;0.072363;0.0028469;-0.0045844;0.32844;0;0;0;0;0;0;0;0;0;0;0;0;0
142.5;0.072784;0.0028668;-0.0046848;0.32883;0;0;0;0;0;0;0;0;0;0;0;0;0
143;0.073504;0.0028554;-0.0046772;0.32925;0;0;0;0;0;0;0;0;0;0;0;0;0
143.5;0.074022;0.0028594;-0.0047301;0.32965;0;0;0;0;0;0;0;0;0;0;0;0;0
144;0.074414;0.0029591;-0.0047727;0.33002;0;0;0;0;0;0;0;0;0;0;0;0;0
144.5;0.075273;0.0029769;-0.0048153;0.33044;0;0;0;0;0;0;0;0;0;0;0;0;0
145;0.075746;0.0030607;-0.0048045;0.33079;0;0;0;0;0;0;0;0;0;0;0;0;0
145.5;0.076089;0.003106;-0.004907;0.3312;0;0;0;0;0;0;0;0;0;0;0;0;0
146;0.076698;0.0031699;-0.0049404;0.33161;0;0;0;0;0;0;0;0;0;0;0;0;0
146.5;0.077283;0.0030479;-0.0050417;0.33201;0;0;0;0;0;0;0;0;0;0;0;0;0
147;0.077922;0.0031642;-0.0050495;0.33239;0;0;0;0;0;0;0;0;0;0;0;0;0
147.5;0.078257;0.0032265;-0.0050522;0.33277;0;0;0;0;0;0;0;0;0;0;0;0;0
148;0.078874;0.0033265;-0.0050836;0.33316;0;0;0;0;0;0;0;0;0;0;0;0;0
148.5;0.079453;0.0032495;-0.0051596;0.33352;0;0;0;0;0;0;0;0;0;0;0;0;0
149;0.080126;0.0032846;-0.0052339;0.33393;0;0;0;0;0;0;0;0;0;0;0;0;0
149.5;0.080487;0.0032626;-0.0052531;0.33431;0;0;0;0;0;0;0;0;0;0;0;0;0
150;0.081163;0.0033284;-0.0052806;0.33466;0;0;0;0;0;0;0;0;0;0;0;0;0
150.5;0.081659;0.0033669;-0.0053037;0.33504;0;0;0;0;0;0;0;0;0;0;0;0;0
151;0.08223;0.0033953;-0.0053587;0.33541;0;0;0;0;0;0;0;0;0;0;0;0;0
151.5;0.082872;0.0034649;-0.0054099;0.33574;0;0;0;0;0;0;0;0;0;0;0;0;0
152;0.083412;0.003512;-0.0054397;0.33613;0;0;0;0;0;0;0;0;0;0;0;0;0
152.5;0.083929;0.0035352;-0.0054439;0.3365;0;0;0;0;0;0;0;0;0;0;0;0;0
153;0.084527;0.0034054;-0.0055021;0.33684;0;0;0;0;0;0;0;0;0;0;0;0;0
153.5;0.085106;0.0035846;-0.0055741;0.33724;0;0;0;0;0;0;0;0;0;0;0;0;0
154;0.08562;0.0035574;-0.0056206;0.33759;0;0;0;0;0;0;0;0;0;0;0;0;0
154.5;0.086154;0.0036435;-0.0056245;0.33796;0;0;0;0;0;0;0;0;0;0;0;0;0
155;0.086758;0.0037083;-0.0056926;0.33831;0;0;0;0;0;0;0;0;0;0;0;0;0
155.5;0.08732;0.0037164;-0.0056588;0.33867;0;0;0;0;0;0;0;0;0;0;0;0;0
156;0.087841;0.0037398;-0.0057796;0.339;0;0;0;0;0;0;0;0;0;0;0;0;0
156.5;0.088396;0.0037218;-0.0058173;0.33933;0;0;0;0;0;0;0;0;0;0;0;0;0
157;0.088563;0.0037682;-0.0058152;0.33971;0;0;0;0;0;0;0;0;0;0;0;0;0
157.5;0.089513;0.0038569;-0.0058277;0.34;0;0;0;0;0;0;0;0;0;0;0;0;0
158;0.090177;0.0039344;-0.0058842;0.34035;0;0;0;0;0;0;0;0;0;0;0;0;0
158.5;0.09024;0.004011;-0.0059204;0.3407;0;0;0;0;0;0;0;0;0;0;0;0;0
159;0.09114;0.0040696;-0.0059705;0.34101;0;0;0;0;0;0;0;0;0;0;0;0;0
159.5;0.091595;0.0040646;-0.0060313;0.34133;0;0;0;0;0;0;0;0;0;0;0;0;0
160;0.092313;0.0040792;-0.0060595;0.34168;0;0;0;0;0;0;0;0;0;0;0;0;0
160.5;0.092838;0.0041181;-0.0060896;0.34199;0;0;0;0;0;0;0;0;0;0;0;0;0
161;0.093413;0.00418;-0.006096;0.34233;0;0;0;0;0;0;0;0;0;0;0;0;0
161.5;0.093975;0.0042465;-0.0061598;0.34268;0;0;0;0;0;0;0;0;0;0;0;0;0
162;0.094592;0.0042913;-0.0061988;0.34299;0;0;0;0;0;0;0;0;0;0;0;0;0
162.5;0.095269;0.0043909;-0.0062428;0.3433;0;0;0;0;0;0;0;0;0;0;0;0;0
163;0.095596;0.0044165;-0.0062639;0.34365;0;0;0;0;0;0;0;0;0;0;0;0;0
163.5;0.096255;0.004376;-0.0063132;0.34395;0;0;0;0;0;0;0;0;0;0;0;0;0
164;0.096961;0.0044426;-0.0063239;0.34428;0;0;0;0;0;0;0;0;0;0;0;0;0
164.5;0.097311;0.0044891;-0.0063527;0.34461;0;0;0;0;0;0;0;0;0;0;0;0;0
165;0.09814;0.0045477;-0.006466;0.34493;0;0;0;0;0;0;0;0;0;0;0;0;0
165.5;0.098926;0.0046322;-0.0064732;0.34522;0;0;0;0;0;0;0;0;0;0;0;0;0
166;0.099391;0.0046495;-0.0065576;0.34552;0;0;0;0;0;0;0;0;0;0;0;0;0
166.5;0.099766;0.004687;-0.0065541;0.34582;0;0;0;0;0;0;0;0;0;0;0;0;0
167;0.10022;0.0047117;-0.0066439;0.34612;0;0;0;0;0;0;0;0;0;0;0;0;0
167.5;0.10103;0.0047392;-0.0066305;0.34641;0;0;0;0;0;0;0;0;0;0;0;0;0
168;0.10144;0.0047868;-0.0066313;0.34671;0;0;0;0;0;0;0;0;0;0;0;0;0
168.5;0.10206;0.0048325;-0.0067097;0.347;0;0;0;0;0;0;0;0;0;0;0;0;0
169;0.10256;0.0049381;-0.0067643;0.34729;0;0;0;0;0;0;0;0;0;0;0;0;0
169.5;0.10318;0.0049888;-0.0067463;0.34758;0;0;0;0;0;0;0;0;0;0;0;0;0
170;0.10366;0.0050126;-0.0068174;0.34788;0;0;0;0;0;0;0;0;0;0;0;0;0
170.5;0.10434;0.0049918;-0.0068859;0.34815;0;0;0;0;0;0;0;0;0;0;0;0;0
171;0.10476;0.005052;-0.0069154;0.34842;0;0;0;0;0;0;0;0;0;0;0;0;0
171.5;0.1048;0.0050674;-0.0069145;0.34871;0;0;0;0;0;0;0;0;0;0;0;0;0
172;0.10592;0.0052;-0.0069446;0.34896;0;0;0;0;0;0;0;0;0;0;0;0;0
172.5;0.10701;0.0052192;-0.0070266;0.34926;0;0;0;0;0;0;0;0;0;0;0;0;0
173;0.10705;0.0052612;-0.0070498;0.34954;0;0;0;0;0;0;0;0;0;0;0;0;0
173.5;0.10775;0.0053805;-0.0070439;0.34982;0;0;0;0;0;0;0;0;0;0;0;0;0
174;0.10815;0.005348;-0.0070533;0.3501;0;0;0;0;0;0;0;0;0;0;0;0;0
174.5;0.10876;0.0053333;-0.0071176;0.35038;0;0;0;0;0;0;0;0;0;0;0;0;0
175;0.10931;0.005428;-0.0071622;0.35065;0;0;0;0;0;0;0;0;0;0;0;0;0
175.5;0.10997;0.0054978;-0.0072513;0.35091;0;0;0;0;0;0;0;0;0;0;0;0;0
176;0.11043;0.005609;-0.0072027;0.35119;0;0;0;0;0;0;0;0;0;0;0;0;0
176.5;0.11115;0.0056248;-0.0073056;0.35146;0;0;0;0;0;0;0;0;0;0;0;0;0
177;0.11161;0.0056928;-0.007278;0.35173;0;0;0;0;0;0;0;0;0;0;0;0;0
177.5;0.11217;0.0056998;-0.0073295;0.35199;0;0;0;0;0;0;0;0;0;0;0;0;0
178;0.1128;0.0057899;-0.007387;0.35229;0;0;0;0;0;0;0;0;0;0;0;0;0
178.5;0.11326;0.0057672;-0.0073584;0.35253;0;0;0;0;0;0;0;0;0;0;0;0;0
179;0.11391;0.0058324;-0.0074469;0.35281;0;0;0;0;0;0;0;0;0;0;0;0;0
179.5;0.11444;0.0059105;-0.0074354;0.35307;0;0;0;0;0;0;0;0;0;0;0;0;0
180;0.11494;0.0059129;-0.0074558;0.35331;0;0;0;0;0;0;0;0;0;0;0;0;0
180.5;0.11553;0.0059874;-0.0075372;0.3536;0;0;0;0;0;0;0;0;0;0;0;0;0
181;0.11615;0.0060218;-0.0075581;0.35387;0;0;0;0;0;0;0;0;0;0;0;0;0
181.5;0.11667;0.0060363;-0.0076182;0.35408;0;0;0;0;0;0;0;0;0;0;0;0;0
182;0.11726;0.0060823;-0.0075834;0.35436;0;0;0;0;0;0;0;0;0;0;0;0;0
182.5;0.1178;0.0061222;-0.0076763;0.35462;0;0;0;0;0;0;0;0;0;0;0;0;0
183;0.11844;0.0061845;-0.007714;0.35485;0;0;0;0;0;0;0;0;0;0;0;0;0
183.5;0.11893;0.006237;-0.0076937;0.35512;0;0;0;0;0;0;0;0;0;0;0;0;0
184;0.11951;0.0062943;-0.0077356;0.35537;0;0;0;0;0;0;0;0;0;0;0;0;0
184.5;0.11997;0.0063728;-0.0078031;0.3556;0;0;0;0;0;0;0;0;0;0;0;0;0
185;0.12052;0.006389;-0.0078271;0.35589;0;0;0;0;0;0;0;0;0;0;0;0;0
185.5;0.12131;0.0064002;-0.0078472;0.35616;0;0;0;0;0;0;0;0;0;0;0;0;0
186;0.12193;0.0064549;-0.0079077;0.35638;0;0;0;0;0;0;0;0;0;0;0;0;0
186.5;0.12248;0.0064954;-0.0079102;0.35666;0;0;0;0;0;0;0;0;0;0;0;0;0
187;0.12308;0.0065453;-0.0079713;0.35691;0;0;0;0;0;0;0;0;0;0;0;0;0
187.5;0.1235;0.0066019;-0.0079996;0.35713;0;0;0;0;0;0;0;0;0;0;0;0;0
188;0.12409;0.006663;-0.0080047;0.35738;0;0;0;0;0;0;0;0;0;0;0;0;0
188.5;0.12462;0.0067601;-0.0079946;0.35763;0;0;0;0;0;0;0;0;0;0;0;0;0
189;0.12521;0.0067596;-0.0080462;0.35784;0;0;0;0;0;0;0;0;0;0;0;0;0
189.5;0.1258;0.00682;-0.0080329;0.35808;0;0;0;0;0;0;0;0;0;0;0;0;0
190;0.12646;0.0068243;-0.0080909;0.35831;0;0;0;0;0;0;0;0;0;0;0;0;0
190.5;0.12713;0.0069064;-0.0081442;0.35851;0;0;0;0;0;0;0;0;0;0;0;0;0
191;0.1278;0.0069756;-0.0081664;0.35877;0;0;0;0;0;0;0;0;0;0;0;0;0
191.5;0.12824;0.0070058;-0.0081773;0.35899;0;0;0;0;0;0;0;0;0;0;0;0;0
192;0.1288;0.0070546;-0.008198;0.35923;0;0;0;0;0;0;0;0;0;0;0;0;0
192.5;0.12958;0.0071369;-0.0083523;0.35946;0;0;0;0;0;0;0;0;0;0;0;0;0
193;0.13011;0.0071542;-0.0083419;0.35969;0;0;0;0;0;0;0;0;0;0;0;0;0
193.5;0.13039;0.0071945;-0.0083791;0.35992;0;0;0;0;0;0;0;0;0;0;0;0;0
194;0.13103;0.0071395;-0.0083792;0.36017;0;0;0;0;0;0;0;0;0;0;0;0;0
194.5;0.13139;0.0072365;-0.0084796;0.36037;0;0;0;0;0;0;0;0;0;0;0;0;0
195;0.13222;0.0073675;-0.008498;0.3606;0;0;0;0;0;0;0;0;0;0;0;0;0
195.5;0.13286;0.0074627;-0.0085197;0.36085;0;0;0;0;0;0;0;0;0;0;0;0;0
196;0.13317;0.0074589;-0.0085826;0.36105;0;0;0;0;0;0;0;0;0;0;0;0;0
196.5;0.13395;0.0075067;-0.0086406;0.36127;0;0;0;0;0;0;0;0;0;0;0;0;0
197;0.13448;0.0075311;-0.0086351;0.36151;0;0;0;0;0;0;0;0;0;0;0;0;0
197.5;0.13505;0.0075803;-0.0086537;0.36172;0;0;0;0;0;0;0;0;0;0;0;0;0
198;0.13566;0.0076151;-0.0087409;0.36192;0;0;0;0;0;0;0;0;0;0;0;0;0
198.5;0.13616;0.0076706;-0.0087699;0.36214;0;0;0;0;0;0;0;0;0;0;0;0;0
199;0.1368;0.0077826;-0.008798;0.36235;0;0;0;0;0;0;0;0;0;0;0;0;0
199.5;0.13747;0.0077807;-0.0088212;0.36255;0;0;0;0;0;0;0;0;0;0;0;0;0
200;0.13791;0.0079081;-0.0089059;0.36276;0;0;0;0;0;0;0;0;0;0;0;0;0
200.5;0.13859;0.0079528;-0.0088772;0.36295;0;0;0;0;0;0;0;0;0;0;0;0;0
201;0.13892;0.0079533;-0.0089568;0.36316;0;0;0;0;0;0;0;0;0;0;0;0;0
201.5;0.13973;0.0079688;-0.0089783;0.36336;0;0;0;0;0;0;0;0;0;0;0;0;0
202.01;0.14039;0.0080804;-0.0089528;0.36357;0;0;0;0;0;0;0;0;0;0;0;0;0
202.5;0.14094;0.008112;-0.00905;0.36376;0;0;0;0;0;0;0;0;0;0;0;0;0
203;0.14165;0.0081407;-0.0090464;0.36392;0;0;0;0;0;0;0;0;0;0;0;0;0
203.5;0.14175;0.0082162;-0.0090745;0.36414;0;0;0;0;0;0;0;0;0;0;0;0;0
204;0.14264;0.0082975;-0.0091232;0.36434;0;0;0;0;0;0;0;0;0;0;0;0;0
204.5;0.14309;0.0083477;-0.0092082;0.36453;0;0;0;0;0;0;0;0;0;0;0;0;0
205;0.1438;0.0083331;-0.0092449;0.36473;0;0;0;0;0;0;0;0;0;0;0;0;0
205.5;0.1444;0.0084039;-0.0093212;0.36492;0;0;0;0;0;0;0;0;0;0;0;0;0
206;0.14501;0.0084804;-0.0092808;0.36512;0;0;0;0;0;0;0;0;0;0;0;0;0
206.5;0.14555;0.0085222;-0.0093613;0.36531;0;0;0;0;0;0;0;0;0;0;0;0;0
207;0.14618;0.0085992;-0.0093505;0.36552;0;0;0;0;0;0;0;0;0;0;0;0;0
207.5;0.14677;0.0086396;-0.0094165;0.36573;0;0;0;0;0;0;0;0;0;0;0;0;0
208;0.14734;0.0087231;-0.0095002;0.36589;0;0;0;0;0;0;0;0;0;0;0;0;0
208.5;0.1479;0.0087434;-0.0094931;0.36611;0;0;0;0;0;0;0;0;0;0;0;0;0
209;0.14849;0.0087071;-0.0094902;0.36632;0;0;0;0;0;0;0;0;0;0;0;0;0
209.5;0.14917;0.0087434;-0.0095327;0.3665;0;0;0;0;0;0;0;0;0;0;0;0;0
210;0.14977;0.0087993;-0.0096019;0.3667;0;0;0;0;0;0;0;0;0;0;0;0;0
210.5;0.15028;0.008861;-0.0095904;0.36688;0;0;0;0;0;0;0;0;0;0;0;0;0
211;0.15086;0.0088776;-0.0096012;0.36707;0;0;0;0;0;0;0;0;0;0;0;0;0
211.5;0.15136;0.009025;-0.0096691;0.36725;0;0;0;0;0;0;0;0;0;0;0;0;0
212;0.15207;0.0090716;-0.0096194;0.36744;0;0;0;0;0;0;0;0;0;0;0;0;0
212.5;0.15273;0.0091366;-0.0096634;0.36761;0;0;0;0;0;0;0;0;0;0;0;0;0
213;0.15331;0.0091223;-0.0097105;0.36779;0;0;0;0;0;0;0;0;0;0;0;0;0
213.5;0.15388;0.0091332;-0.0097402;0.36799;0;0;0;0;0;0;0;0;0;0;0;0;0
214;0.15439;0.0091944;-0.0097933;0.36817;0;0;0;0;0;0;0;0;0;0;0;0;0
214.5;0.15511;0.0093197;-0.0097664;0.36837;0;0;0;0;0;0;0;0;0;0;0;0;0
215;0.15568;0.0093094;-0.0098401;0.36855;0;0;0;0;0;0;0;0;0;0;0;0;0
215.5;0.15611;0.0093833;-0.009837;0.36872;0;0;0;0;0;0;0;0;0;0;0;0;0
216;0.1568;0.009418;-0.0098528;0.36889;0;0;0;0;0;0;0;0;0;0;0;0;0
216.5;0.15743;0.0094807;-0.0099209;0.36908;0;0;0;0;0;0;0;0;0;0;0;0;0
217;0.15797;0.0095268;-0.0099255;0.36925;0;0;0;0;0;0;0;0;0;0;0;0;0
217.5;0.15886;0.0096059;-0.0099232;0.36943;0;0;0;0;0;0;0;0;0;0;0;0;0
218;0.15921;0.0096695;-0.0099962;0.36964;0;0;0;0;0;0;0;0;0;0;0;0;0
218.5;0.15946;0.0096665;-0.010002;0.36982;0;0;0;0;0;0;0;0;0;0;0;0;0
219;0.16032;0.0097467;-0.010039;0.37001;0;0;0;0;0;0;0;0;0;0;0;0;0
219.5;0.16087;0.009839;-0.01002;0.3702;0;0;0;0;0;0;0;0;0;0;0;0;0
220;0.16179;0.0098794;-0.010059;0.37038;0;0;0;0;0;0;0;0;0;0;0;0;0
220.5;0.16203;0.0098904;-0.010097;0.37056;0;0;0;0;0;0;0;0;0;0;0;0;0
221;0.16259;0.0099624;-0.01014;0.37073;0;0;0;0;0;0;0;0;0;0;0;0;0
221.5;0.16317;0.0099737;-0.010171;0.37089;0;0;0;0;0;0;0;0;0;0;0;0;0
222;0.16384;0.010024;-0.01027;0.37105;0;0;0;0;0;0;0;0;0;0;0;0;0
222.5;0.1646;0.010063;-0.010354;0.3712;0;0;0;0;0;0;0;0;0;0;0;0;0
223;0.16487;0.010152;-0.010344;0.37136;0;0;0;0;0;0;0;0;0;0;0;0;0
223.5;0.1653;0.01024;-0.010348;0.37153;0;0;0;0;0;0;0;0;0;0;0;0;0
224;0.16623;0.010314;-0.010428;0.37168;0;0;0;0;0;0;0;0;0;0;0;0;0
224.5;0.16595;0.010338;-0.01042;0.37186;0;0;0;0;0;0;0;0;0;0;0;0;0
225;0.16728;0.010406;-0.010477;0.37202;0;0;0;0;0;0;0;0;0;0;0;0;0
225.5;0.16779;0.010448;-0.010499;0.37217;0;0;0;0;0;0;0;0;0;0;0;0;0
226;0.16844;0.010473;-0.010477;0.37236;0;0;0;0;0;0;0;0;0;0;0;0;0
226.5;0.16906;0.010543;-0.010509;0.37251;0;0;0;0;0;0;0;0;0;0;0;0;0
227;0.16969;0.010635;-0.010548;0.37268;0;0;0;0;0;0;0;0;0;0;0;0;0
227.5;0.17035;0.01068;-0.010516;0.37286;0;0;0;0;0;0;0;0;0;0;0;0;0
228;0.1709;0.010781;-0.010573;0.37302;0;0;0;0;0;0;0;0;0;0;0;0;0
228.5;0.17144;0.010841;-0.010596;0.37318;0;0;0;0;0;0;0;0;0;0;0;0;0
229;0.172;0.010832;-0.010561;0.37334;0;0;0;0;0;0;0;0;0;0;0;0;0
229.5;0.17271;0.010947;-0.010609;0.3735;0;0;0;0;0;0;0;0;0;0;0;0;0
230;0.17321;0.010985;-0.010666;0.37366;0;0;0;0;0;0;0;0;0;0;0;0;0
230.5;0.17395;0.011013;-0.010617;0.37382;0;0;0;0;0;0;0;0;0;0;0;0;0
231;0.17448;0.011061;-0.010737;0.37396;0;0;0;0;0;0;0;0;0;0;0;0;0
231.5;0.17509;0.011208;-0.010715;0.37411;0;0;0;0;0;0;0;0;0;0;0;0;0
232;0.17568;0.011235;-0.010753;0.37428;0;0;0;0;0;0;0;0;0;0;0;0;0
232.5;0.17625;0.011273;-0.010807;0.37441;0;0;0;0;0;0;0;0;0;0;0;0;0
233;0.17679;0.011368;-0.010848;0.37457;0;0;0;0;0;0;0;0;0;0;0;0;0
233.5;0.17739;0.011347;-0.010924;0.37471;0;0;0;0;0;0;0;0;0;0;0;0;0
234;0.17815;0.011399;-0.0109;0.37485;0;0;0;0;0;0;0;0;0;0;0;0;0
234.5;0.17862;0.01141;-0.010951;0.37501;0;0;0;0;0;0;0;0;0;0;0;0;0
235;0.17941;0.011562;-0.010945;0.37516;0;0;0;0;0;0;0;0;0;0;0;0;0
235.5;0.17975;0.011572;-0.010992;0.37528;0;0;0;0;0;0;0;0;0;0;0;0;0
236;0.1804;0.011679;-0.011079;0.37543;0;0;0;0;0;0;0;0;0;0;0;0;0
236.5;0.18103;0.011784;-0.011101;0.37558;0;0;0;0;0;0;0;0;0;0;0;0;0
237;0.18129;0.011834;-0.011143;0.37572;0;0;0;0;0;0;0;0;0;0;0;0;0
237.5;0.18185;0.011856;-0.011189;0.37585;0;0;0;0;0;0;0;0;0;0;0;0;0
238;0.18272;0.011975;-0.011186;0.37601;0;0;0;0;0;0;0;0;0;0;0;0;0
238.5;0.18325;0.011961;-0.011244;0.37614;0;0;0;0;0;0;0;0;0;0;0;0;0
239;0.18353;0.011966;-0.011242;0.37628;0;0;0;0;0;0;0;0;0;0;0;0;0
239.5;0.18451;0.012054;-0.011263;0.37644;0;0;0;0;0;0;0;0;0;0;0;0;0
240;0.18505;0.012156;-0.01131;0.37658;0;0;0;0;0;0;0;0;0;0;0;0;0
240.5;0.18576;0.012205;-0.011321;0.37671;0;0;0;0;0;0;0;0;0;0;0;0;0
241;0.18648;0.012315;-0.011388;0.37687;0;0;0;0;0;0;0;0;0;0;0;0;0
241.5;0.18662;0.012276;-0.011426;0.37702;0;0;0;0;0;0;0;0;0;0;0;0;0
242;0.18742;0.012369;-0.011456;0.37714;0;0;0;0;0;0;0;0;0;0;0;0;0
242.5;0.18776;0.012426;-0.011471;0.37729;0;0;0;0;0;0;0;0;0;0;0;0;0
243;0.18848;0.012442;-0.01148;0.37742;0;0;0;0;0;0;0;0;0;0;0;0;0
243.5;0.18918;0.012571;-0.011503;0.37753;0;0;0;0;0;0;0;0;0;0;0;0;0
244;0.1898;0.012597;-0.011561;0.37765;0;0;0;0;0;0;0;0;0;0;0;0;0
244.5;0.19037;0.012672;-0.011658;0.37777;0;0;0;0;0;0;0;0;0;0;0;0;0
245;0.19097;0.012732;-0.011651;0.37789;0;0;0;0;0;0;0;0;0;0;0;0;0
245.5;0.19191;0.012895;-0.011688;0.37801;0;0;0;0;0;0;0;0;0;0;0;0;0
246;0.19244;0.01293;-0.011697;0.37814;0;0;0;0;0;0;0;0;0;0;0;0;0
246.5;0.19321;0.01303;-0.011703;0.37825;0;0;0;0;0;0;0;0;0;0;0;0;0
247;0.19338;0.013007;-0.011744;0.37837;0;0;0;0;0;0;0;0;0;0;0;0;0
247.5;0.19373;0.013087;-0.011816;0.37849;0;0;0;0;0;0;0;0;0;0;0;0;0
248;0.19455;0.013133;-0.011807;0.37859;0;0;0;0;0;0;0;0;0;0;0;0;0
248.5;0.19521;0.013244;-0.011855;0.3787;0;0;0;0;0;0;0;0;0;0;0;0;0
249;0.19574;0.013339;-0.011877;0.37884;0;0;0;0;0;0;0;0;0;0;0;0;0
249.5;0.19675;0.013434;-0.011888;0.37898;0;0;0;0;0;0;0;0;0;0;0;0;0
250;0.19689;0.013516;-0.011941;0.37908;0;0;0;0;0;0;0;0;0;0;0;0;0
250.5;0.19769;0.013565;-0.011949;0.37921;0;0;0;0;0;0;0;0;0;0;0;0;0
251;0.19822;0.013621;-0.012035;0.37937;0;0;0;0;0;0;0;0;0;0;0;0;0
251.5;0.19879;0.013712;-0.011996;0.37949;0;0;0;0;0;0;0;0;0;0;0;0;0
252;0.19928;0.013796;-0.012052;0.37964;0;0;0;0;0;0;0;0;0;0;0;0;0
252.5;0.20008;0.013861;-0.011986;0.37975;0;0;0;0;0;0;0;0;0;0;0;0;0
253;0.20012;0.013922;-0.012091;0.37988;0;0;0;0;0;0;0;0;0;0;0;0;0
253.5;0.20119;0.01397;-0.012099;0.37999;0;0;0;0;0;0;0;0;0;0;0;0;0
254;0.2016;0.014141;-0.012116;0.38012;0;0;0;0;0;0;0;0;0;0;0;0;0
254.5;0.20231;0.014168;-0.012153;0.38023;0;0;0;0;0;0;0;0;0;0;0;0;0
255;0.20287;0.014236;-0.012146;0.38034;0;0;0;0;0;0;0;0;0;0;0;0;0
255.5;0.2035;0.014282;-0.012231;0.38048;0;0;0;0;0;0;0;0;0;0;0;0;0
256;0.20401;0.014376;-0.012261;0.38058;0;0;0;0;0;0;0;0;0;0;0;0;0
256.5;0.20479;0.014384;-0.012245;0.38071;0;0;0;0;0;0;0;0;0;0;0;0;0
257;0.20537;0.01456;-0.012287;0.38084;0;0;0;0;0;0;0;0;0;0;0;0;0
257.5;0.20589;0.014575;-0.012314;0.38095;0;0;0;0;0;0;0;0;0;0;0;0;0
