"E0",,,,,"E1",,,,"E2",,,,"E3",,,,"E4",,,,"E5",,,,"E6",,,
"Index [1]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]"
238,0.0937206,0.615793,7.18631,6.57052,0.0994427,0.196017,2.16717,1.97116,0.0959837,0.378398,4.32071,3.94231,-0.0395912,-0.0780404,1.89312,1.97116,-0.0378233,-0.0248518,0.6322,0.657052,-0.0394136,-0.0431613,1.05193,1.09509,-0.0396805,-0.060835,1.47229,1.53312
239,0.094189,0.61887,7.18939,6.57052,0.0999529,0.197023,2.16818,1.97116,0.0965128,0.380484,4.3228,3.94231,-0.0397928,-0.0784379,1.89272,1.97116,-0.0381193,-0.0250463,0.632006,0.657052,-0.0395819,-0.0433456,1.05174,1.09509,-0.0398554,-0.0611031,1.47202,1.53312
240,0.0946728,0.622049,7.19257,6.57052,0.100452,0.198007,2.16916,1.97116,0.0970035,0.382418,4.32473,3.94231,-0.0400098,-0.0788656,1.89229,1.97116,-0.0383403,-0.0251915,0.63186,0.657052,-0.0398631,-0.0436536,1.05143,1.09509,-0.0400836,-0.061453,1.47167,1.53312
241,0.0951359,0.625092,7.19561,6.57052,0.100968,0.199023,2.17018,1.97116,0.0975112,0.38442,4.32673,3.94231,-0.0402616,-0.079362,1.89179,1.97116,-0.0385127,-0.0253048,0.631747,0.657052,-0.0400073,-0.0438115,1.05128,1.09509,-0.0402418,-0.0616956,1.47143,1.53312
242,0.0956218,0.628285,7.1988,6.57052,0.101512,0.200096,2.17125,1.97116,0.0980262,0.38645,4.32876,3.94231,-0.0404499,-0.0797331,1.89142,1.97116,-0.0386986,-0.025427,0.631625,0.657052,-0.0402167,-0.0440408,1.05105,1.09509,-0.0404292,-0.0619829,1.47114,1.53312
243,0.0961247,0.631589,7.20211,6.57052,0.102077,0.201209,2.17236,1.97116,0.0985771,0.388622,4.33093,3.94231,-0.0406498,-0.0801271,1.89103,1.97116,-0.0388942,-0.0255555,0.631496,0.657052,-0.0404144,-0.0442573,1.05083,1.09509,-0.0406292,-0.0622894,1.47083,1.53312
244,0.0965845,0.63461,7.20513,6.57052,0.102625,0.20229,2.17345,1.97116,0.0991075,0.390713,4.33302,3.94231,-0.040842,-0.0805059,1.89065,1.97116,-0.0391285,-0.0257095,0.631342,0.657052,-0.0406607,-0.044527,1.05056,1.09509,-0.0408717,-0.0626613,1.47046,1.53312
245,0.0970863,0.637907,7.20843,6.57052,0.103179,0.203381,2.17454,1.97116,0.0996186,0.392728,4.33504,3.94231,-0.0410664,-0.0809483,1.89021,1.97116,-0.0394394,-0.0259137,0.631138,0.657052,-0.040894,-0.0447824,1.0503,1.09509,-0.0410557,-0.0629433,1.47018,1.53312
246,0.0975636,0.641044,7.21156,6.57052,0.103736,0.20448,2.17564,1.97116,0.10015,0.394824,4.33714,3.94231,-0.0412461,-0.0813026,1.88985,1.97116,-0.0396637,-0.0260611,0.630991,0.657052,-0.041007,-0.0449062,1.05018,1.09509,-0.0412513,-0.0632433,1.46988,1.53312
247,0.0980744,0.6444,7.21492,6.57052,0.104288,0.205568,2.17672,1.97116,0.100686,0.396937,4.33925,3.94231,-0.0414956,-0.0817943,1.88936,1.97116,-0.0399733,-0.0262645,0.630787,0.657052,-0.0412886,-0.0452146,1.04987,1.09509,-0.0414798,-0.0635935,1.46953,1.53312
248,0.0985366,0.647437,7.21796,6.57052,0.104852,0.20668,2.17784,1.97116,0.101192,0.398932,4.34124,3.94231,-0.0417753,-0.0823457,1.88881,1.97116,-0.0399347,-0.0262392,0.630813,0.657052,-0.0415864,-0.0455407,1.04955,1.09509,-0.0417711,-0.0640402,1.46908,1.53312
249,0.0990223,0.650628,7.22115,6.57052,0.105373,0.207707,2.17886,1.97116,0.101707,0.400962,4.34327,3.94231,-0.0419253,-0.0826414,1.88851,1.97116,-0.0401493,-0.0263801,0.630672,0.657052,-0.041634,-0.0455928,1.04949,1.09509,-0.0419575,-0.064326,1.4688,1.53312
250,0.0995392,0.654025,7.22454,6.57052,0.105942,0.208827,2.17998,1.97116,0.102306,0.403323,4.34564,3.94231,-0.0421045,-0.0829946,1.88816,1.97116,-0.0403837,-0.0265342,0.630518,0.657052,-0.0418715,-0.0458529,1.04923,1.09509,-0.0421439,-0.0646117,1.46851,1.53312
251,0.0999169,0.656506,7.22703,6.57052,0.106387,0.209706,2.18086,1.97116,0.102695,0.404854,4.34717,3.94231,-0.0423755,-0.0835287,1.88763,1.97116,-0.0405589,-0.0266493,0.630403,0.657052,-0.0420558,-0.0460547,1.04903,1.09509,-0.0423658,-0.0649518,1.46817,1.53312
252,0.100498,0.660322,7.23084,6.57052,0.107049,0.21101,2.18217,1.97116,0.103291,0.407207,4.34952,3.94231,-0.0425113,-0.0837965,1.88736,1.97116,-0.0407685,-0.026787,0.630265,0.657052,-0.0422436,-0.0462604,1.04883,1.09509,-0.0426078,-0.0653229,1.4678,1.53312
253,0.100992,0.663567,7.23409,6.57052,0.10755,0.211997,2.18315,1.97116,0.103821,0.409294,4.35161,3.94231,-0.0427788,-0.0843237,1.88683,1.97116,-0.041106,-0.0270088,0.630043,0.657052,-0.042495,-0.0465357,1.04855,1.09509,-0.0428383,-0.0656763,1.46745,1.53312
254,0.101458,0.666631,7.23715,6.57052,0.108122,0.213125,2.18428,1.97116,0.104353,0.411391,4.3537,3.94231,-0.0430115,-0.0847825,1.88637,1.97116,-0.0411934,-0.0270662,0.629986,0.657052,-0.0426991,-0.0467593,1.04833,1.09509,-0.0430937,-0.0660679,1.46705,1.53312
255,0.102008,0.670244,7.24076,6.57052,0.108774,0.214411,2.18557,1.97116,0.10492,0.413627,4.35594,3.94231,-0.0432342,-0.0852213,1.88593,1.97116,-0.0415156,-0.0272779,0.629774,0.657052,-0.0429218,-0.0470031,1.04808,1.09509,-0.0433249,-0.0664223,1.4667,1.53312
256,0.102421,0.672961,7.24348,6.57052,0.10923,0.21531,2.18647,1.97116,0.105357,0.415349,4.35766,3.94231,-0.0434206,-0.0855887,1.88557,1.97116,-0.0419544,-0.0275662,0.629486,0.657052,-0.0431057,-0.0472045,1.04788,1.09509,-0.0435493,-0.0667664,1.46635,1.53312
257,0.102952,0.676448,7.24697,6.57052,0.109863,0.216556,2.18771,1.97116,0.105926,0.417595,4.35991,3.94231,-0.043687,-0.086114,1.88504,1.97116,-0.0420638,-0.0276381,0.629414,0.657052,-0.0433274,-0.0474472,1.04764,1.09509,-0.0437523,-0.0670776,1.46604,1.53312
258,0.103428,0.679575,7.25009,6.57052,0.110437,0.217689,2.18884,1.97116,0.106462,0.419706,4.36202,3.94231,-0.0438792,-0.0864927,1.88466,1.97116,-0.0422219,-0.027742,0.62931,0.657052,-0.0435934,-0.0477385,1.04735,1.09509,-0.0439953,-0.0674502,1.46567,1.53312
259,0.103932,0.682885,7.25341,6.57052,0.111022,0.218842,2.19,1.97116,0.107004,0.421843,4.36416,3.94231,-0.0441178,-0.086963,1.88419,1.97116,-0.042534,-0.0279471,0.629105,0.657052,-0.0438005,-0.0479654,1.04712,1.09509,-0.0442557,-0.0678494,1.46527,1.53312
260,0.104413,0.686051,7.25657,6.57052,0.111572,0.219925,2.19108,1.97116,0.107517,0.423864,4.36618,3.94231,-0.0442893,-0.0873012,1.88385,1.97116,-0.0428432,-0.0281502,0.628902,0.657052,-0.0438775,-0.0480497,1.04704,1.09509,-0.0444551,-0.0681551,1.46497,1.53312
261,0.104906,0.689287,7.25981,6.57052,0.112133,0.221031,2.19219,1.97116,0.108068,0.426037,4.36835,3.94231,-0.0445475,-0.0878101,1.88335,1.97116,-0.0430341,-0.0282756,0.628776,0.657052,-0.044091,-0.0482835,1.0468,1.09509,-0.0447037,-0.0685361,1.46459,1.53312
262,0.105414,0.692623,7.26314,6.57052,0.112726,0.2222,2.19336,1.97116,0.108633,0.428263,4.37058,3.94231,-0.0447193,-0.0881488,1.88301,1.97116,-0.0432222,-0.0283992,0.628653,0.657052,-0.0442789,-0.0484892,1.0466,1.09509,-0.04497,-0.0689445,1.46418,1.53312
263,0.105894,0.695781,7.2663,6.57052,0.113207,0.223148,2.1943,1.97116,0.10915,0.430304,4.37262,3.94231,-0.0449552,-0.0886136,1.88254,1.97116,-0.0434985,-0.0285808,0.628471,0.657052,-0.0445587,-0.0487957,1.04629,1.09509,-0.0451726,-0.069255,1.46387,1.53312
264,0.106411,0.699174,7.26969,6.57052,0.113824,0.224364,2.19552,1.97116,0.10968,0.432394,4.37471,3.94231,-0.0451719,-0.0890409,1.88212,1.97116,-0.0437289,-0.0287322,0.62832,0.657052,-0.0447411,-0.0489954,1.04609,1.09509,-0.0454287,-0.0696478,1.46347,1.53312
265,0.106908,0.702442,7.27296,6.57052,0.114343,0.225387,2.19654,1.97116,0.110225,0.43454,4.37685,3.94231,-0.0454003,-0.0894912,1.88167,1.97116,-0.0441471,-0.029007,0.628045,0.657052,-0.0449416,-0.049215,1.04587,1.09509,-0.0456858,-0.0700419,1.46308,1.53312
266,0.107405,0.705707,7.27623,6.57052,0.114944,0.226573,2.19773,1.97116,0.11076,0.436651,4.37896,3.94231,-0.0456528,-0.0899889,1.88117,1.97116,-0.0443699,-0.0291533,0.627899,0.657052,-0.0451768,-0.0494726,1.04561,1.09509,-0.0459197,-0.0704005,1.46272,1.53312
267,0.107907,0.709002,7.27952,6.57052,0.11552,0.227709,2.19886,1.97116,0.111299,0.438777,4.38109,3.94231,-0.0457977,-0.0902744,1.88088,1.97116,-0.0445068,-0.0292432,0.627809,0.657052,-0.0453505,-0.0496628,1.04542,1.09509,-0.0461358,-0.0707317,1.46239,1.53312
268,0.108406,0.712283,7.2828,6.57052,0.11611,0.22887,2.20003,1.97116,0.111845,0.440927,4.38324,3.94231,-0.0460228,-0.0907181,1.88044,1.97116,-0.0447765,-0.0294205,0.627631,0.657052,-0.0455314,-0.0498609,1.04523,1.09509,-0.0463827,-0.0711104,1.46201,1.53312
269,0.108913,0.715618,7.28614,6.57052,0.116695,0.230024,2.20118,1.97116,0.112382,0.443045,4.38536,3.94231,-0.0462537,-0.0911732,1.87998,1.97116,-0.0448663,-0.0294795,0.627572,0.657052,-0.0457542,-0.0501049,1.04498,1.09509,-0.0465942,-0.0714345,1.46169,1.53312
270,0.109404,0.718843,7.28936,6.57052,0.11728,0.231177,2.20233,1.97116,0.112941,0.445248,4.38756,3.94231,-0.0464661,-0.091592,1.87956,1.97116,-0.0452441,-0.0297277,0.627324,0.657052,-0.045976,-0.0503477,1.04474,1.09509,-0.046829,-0.0717945,1.46133,1.53312
271,0.109916,0.722206,7.29273,6.57052,0.117844,0.232288,2.20344,1.97116,0.113492,0.447421,4.38973,3.94231,-0.0466884,-0.0920301,1.87913,1.97116,-0.0453363,-0.0297883,0.627264,0.657052,-0.0461619,-0.0505513,1.04454,1.09509,-0.0470533,-0.0721384,1.46098,1.53312
272,0.110437,0.725628,7.29615,6.57052,0.118435,0.233454,2.20461,1.97116,0.114035,0.449561,4.39187,3.94231,-0.0468402,-0.0923293,1.87883,1.97116,-0.0455661,-0.0299393,0.627113,0.657052,-0.0463263,-0.0507314,1.04436,1.09509,-0.0472334,-0.0724146,1.46071,1.53312
273,0.110901,0.72868,7.2992,6.57052,0.119002,0.234571,2.20573,1.97116,0.114543,0.451565,4.39388,3.94231,-0.0471034,-0.0928483,1.87831,1.97116,-0.0458815,-0.0301466,0.626905,0.657052,-0.0465624,-0.0509899,1.0441,1.09509,-0.0474742,-0.0727837,1.46034,1.53312
274,0.111407,0.732001,7.30252,6.57052,0.119611,0.235771,2.20693,1.97116,0.115113,0.453811,4.39612,3.94231,-0.0473254,-0.0932858,1.87787,1.97116,-0.0461259,-0.0303071,0.626745,0.657052,-0.0468612,-0.0513171,1.04377,1.09509,-0.0477098,-0.0731449,1.45998,1.53312
275,0.11193,0.735436,7.30596,6.57052,0.120234,0.237001,2.20816,1.97116,0.115681,0.456051,4.39836,3.94231,-0.0475405,-0.0937098,1.87745,1.97116,-0.0463108,-0.0304286,0.626623,0.657052,-0.0469248,-0.0513867,1.0437,1.09509,-0.0478579,-0.073372,1.45975,1.53312
276,0.112423,0.738675,7.30919,6.57052,0.120758,0.238033,2.20919,1.97116,0.116193,0.458069,4.40038,3.94231,-0.0477426,-0.0941081,1.87705,1.97116,-0.0464122,-0.0304952,0.626557,0.657052,-0.0471051,-0.0515842,1.0435,1.09509,-0.0481458,-0.0738134,1.45931,1.53312
277,0.112905,0.741842,7.31236,6.57052,0.121357,0.239213,2.21037,1.97116,0.116747,0.460253,4.40257,3.94231,-0.0479426,-0.0945023,1.87665,1.97116,-0.046715,-0.0306942,0.626358,0.657052,-0.0474053,-0.051913,1.04317,1.09509,-0.0483947,-0.0741949,1.45893,1.53312
278,0.113402,0.745108,7.31563,6.57052,0.12195,0.240383,2.21154,1.97116,0.117281,0.46236,4.40467,3.94231,-0.0481728,-0.0949561,1.8762,1.97116,-0.0469225,-0.0308305,0.626221,0.657052,-0.0475766,-0.0521005,1.04299,1.09509,-0.0486552,-0.0745943,1.45853,1.53312
279,0.113956,0.748749,7.31927,6.57052,0.122548,0.241562,2.21272,1.97116,0.117878,0.464712,4.40702,3.94231,-0.0483149,-0.0952362,1.87592,1.97116,-0.047047,-0.0309123,0.62614,0.657052,-0.0478134,-0.0523598,1.04273,1.09509,-0.0488527,-0.0748971,1.45822,1.53312
280,0.114383,0.751557,7.32208,6.57052,0.123078,0.242606,2.21376,1.97116,0.118371,0.466656,4.40897,3.94231,-0.0485797,-0.0957581,1.8754,1.97116,-0.0472432,-0.0310413,0.626011,0.657052,-0.0480449,-0.0526134,1.04247,1.09509,-0.0490869,-0.0752562,1.45787,1.53312
281,0.114953,0.755299,7.32582,6.57052,0.123742,0.243914,2.21507,1.97116,0.118993,0.469106,4.41142,3.94231,-0.0487748,-0.0961428,1.87501,1.97116,-0.0474498,-0.031177,0.625875,0.657052,-0.0482031,-0.0527865,1.0423,1.09509,-0.0493055,-0.0755913,1.45753,1.53312
282,0.115432,0.758449,7.32897,6.57052,0.124319,0.245051,2.21621,1.97116,0.119502,0.471113,4.41342,3.94231,-0.0490031,-0.0965927,1.87456,1.97116,-0.0478471,-0.031438,0.625614,0.657052,-0.0484104,-0.0530136,1.04207,1.09509,-0.0495255,-0.0759286,1.45719,1.53312
283,0.115951,0.76186,7.33238,6.57052,0.124905,0.246207,2.21736,1.97116,0.120065,0.473334,4.41565,3.94231,-0.0491828,-0.096947,1.87421,1.97116,-0.0480156,-0.0315488,0.625503,0.657052,-0.0485858,-0.0532056,1.04188,1.09509,-0.0497396,-0.0762569,1.45686,1.53312
284,0.116462,0.765214,7.33573,6.57052,0.125505,0.247389,2.21854,1.97116,0.12061,0.475481,4.41779,3.94231,-0.0494504,-0.0974745,1.87368,1.97116,-0.0483041,-0.0317383,0.625314,0.657052,-0.0489191,-0.0535706,1.04152,1.09509,-0.0499633,-0.0765998,1.45652,1.53312
285,0.116978,0.768606,7.33913,6.57052,0.126151,0.248664,2.21982,1.97116,0.121211,0.477853,4.42017,3.94231,-0.0496556,-0.097879,1.87328,1.97116,-0.0485857,-0.0319233,0.625129,0.657052,-0.0491016,-0.0537705,1.04132,1.09509,-0.0502125,-0.0769818,1.45614,1.53312
286,0.11742,0.771512,7.34203,6.57052,0.126672,0.249691,2.22085,1.97116,0.121711,0.479823,4.42213,3.94231,-0.0498795,-0.0983204,1.87284,1.97116,-0.0488233,-0.0320795,0.624972,0.657052,-0.0492932,-0.0539804,1.04111,1.09509,-0.0504607,-0.0773623,1.45576,1.53312
287,0.117994,0.775279,7.3458,6.57052,0.127372,0.25107,2.22223,1.97116,0.122326,0.482248,4.42456,3.94231,-0.0501035,-0.0987618,1.87239,1.97116,-0.049105,-0.0322646,0.624787,0.657052,-0.0494548,-0.0541573,1.04093,1.09509,-0.0506776,-0.0776949,1.45543,1.53312
288,0.118515,0.778703,7.34922,6.57052,0.12801,0.252328,2.22348,1.97116,0.122897,0.484497,4.42681,3.94231,-0.0503105,-0.0991699,1.87199,1.97116,-0.0493694,-0.0324382,0.624614,0.657052,-0.0497452,-0.0544753,1.04061,1.09509,-0.0508801,-0.0780054,1.45512,1.53312
289,0.119013,0.781977,7.3525,6.57052,0.128606,0.253502,2.22466,1.97116,0.123439,0.486635,4.42895,3.94231,-0.0505589,-0.0996596,1.8715,1.97116,-0.0497214,-0.0326695,0.624382,0.657052,-0.0499697,-0.0547211,1.04037,1.09509,-0.051127,-0.078384,1.45474,1.53312
290,0.119605,0.785864,7.35638,6.57052,0.129315,0.254899,2.22605,1.97116,0.1241,0.489242,4.43155,3.94231,-0.050732,-0.100001,1.87116,1.97116,-0.0498078,-0.0327263,0.624326,0.657052,-0.0501479,-0.0549163,1.04017,1.09509,-0.0513563,-0.0787355,1.45439,1.53312
291,0.120016,0.788564,7.35908,6.57052,0.129794,0.255845,2.227,1.97116,0.12454,0.490977,4.43329,3.94231,-0.0510271,-0.100582,1.87057,1.97116,-0.0501193,-0.032931,0.624121,0.657052,-0.0504391,-0.0552352,1.03985,1.09509,-0.0515952,-0.0791017,1.45402,1.53312
292,0.1206,0.792405,7.36292,6.57052,0.130482,0.2572,2.22836,1.97116,0.125183,0.493509,4.43582,3.94231,-0.051245,-0.101012,1.87014,1.97116,-0.050222,-0.0329985,0.624053,0.657052,-0.0506462,-0.055462,1.03962,1.09509,-0.0517819,-0.079388,1.45373,1.53312
293,0.12102,0.795166,7.36569,6.57052,0.131047,0.258314,2.22947,1.97116,0.125648,0.495345,4.43766,3.94231,-0.0514486,-0.101413,1.86974,1.97116,-0.0504574,-0.0331532,0.623899,0.657052,-0.0508482,-0.0556832,1.0394,1.09509,-0.0520277,-0.0797648,1.45336,1.53312
294,0.121576,0.798815,7.36934,6.57052,0.131699,0.2596,2.23076,1.97116,0.126244,0.497692,4.44,3.94231,-0.0516984,-0.101906,1.86925,1.97116,-0.0506892,-0.0333055,0.623746,0.657052,-0.0511078,-0.0559674,1.03912,1.09509,-0.0522651,-0.0801288,1.45299,1.53312
295,0.122037,0.801847,7.37237,6.57052,0.132261,0.260708,2.23186,1.97116,0.12677,0.499765,4.44208,3.94231,-0.0518888,-0.102281,1.86888,1.97116,-0.0510194,-0.0335224,0.62353,0.657052,-0.0513019,-0.0561801,1.03891,1.09509,-0.0524174,-0.0803623,1.45276,1.53312
296,0.122549,0.805208,7.37573,6.57052,0.132929,0.262023,2.23318,1.97116,0.127354,0.502067,4.44438,3.94231,-0.0521437,-0.102783,1.86837,1.97116,-0.0512529,-0.0336758,0.623376,0.657052,-0.0515358,-0.0564361,1.03865,1.09509,-0.0527069,-0.0808061,1.45232,1.53312
297,0.123113,0.808918,7.37944,6.57052,0.133582,0.263312,2.23447,1.97116,0.127958,0.504449,4.44676,3.94231,-0.0523887,-0.103266,1.86789,1.97116,-0.051274,-0.0336897,0.623362,0.657052,-0.0517544,-0.0566755,1.03841,1.09509,-0.0529491,-0.0811774,1.45194,1.53312
298,0.123624,0.812271,7.38279,6.57052,0.134277,0.264681,2.23584,1.97116,0.128538,0.506735,4.44905,3.94231,-0.0525551,-0.103594,1.86756,1.97116,-0.0516839,-0.033959,0.623093,0.657052,-0.0520005,-0.0569451,1.03814,1.09509,-0.0531712,-0.0815179,1.4516,1.53312
299,0.124147,0.815711,7.38623,6.57052,0.134891,0.265892,2.23705,1.97116,0.129113,0.509003,4.45131,3.94231,-0.0528007,-0.104079,1.86708,1.97116,-0.0517969,-0.0340333,0.623019,0.657052,-0.0523143,-0.0572887,1.0378,1.09509,-0.0534199,-0.0818992,1.45122,1.53312
300,0.124654,0.819044,7.38956,6.57052,0.135501,0.267093,2.23825,1.97116,0.129703,0.511329,4.45364,3.94231,-0.0530072,-0.104485,1.86667,1.97116,-0.0522367,-0.0343223,0.62273,0.657052,-0.0524759,-0.0574656,1.03762,1.09509,-0.0536238,-0.0822117,1.45091,1.53312
301,0.12519,0.822566,7.39309,6.57052,0.136169,0.268409,2.23956,1.97116,0.130284,0.51362,4.45593,3.94231,-0.0532685,-0.105,1.86616,1.97116,-0.0522846,-0.0343537,0.622698,0.657052,-0.0527789,-0.0577974,1.03729,1.09509,-0.0539323,-0.0826848,1.45044,1.53312
302,0.12572,0.826043,7.39656,6.57052,0.136821,0.269696,2.24085,1.97116,0.130902,0.516056,4.45837,3.94231,-0.0534965,-0.10545,1.86571,1.97116,-0.0525452,-0.034525,0.622527,0.657052,-0.0530195,-0.0580609,1.03703,1.09509,-0.0540862,-0.0829207,1.4502,1.53312
303,0.126234,0.829425,7.39995,6.57052,0.137445,0.270926,2.24208,1.97116,0.131461,0.518259,4.46057,3.94231,-0.0536948,-0.105841,1.86532,1.97116,-0.0528107,-0.0346994,0.622353,0.657052,-0.0532581,-0.0583222,1.03676,1.09509,-0.0543449,-0.0833173,1.4498,1.53312
304,0.126739,0.832743,7.40326,6.57052,0.138116,0.272248,2.2434,1.97116,0.132017,0.520454,4.46277,3.94231,-0.0539623,-0.106368,1.86479,1.97116,-0.0530324,-0.0348451,0.622207,0.657052,-0.0535738,-0.058668,1.03642,1.09509,-0.0546281,-0.0837515,1.44937,1.53312
305,0.127269,0.836221,7.40674,6.57052,0.138769,0.273536,2.24469,1.97116,0.132591,0.522715,4.46503,3.94231,-0.054181,-0.106799,1.86436,1.97116,-0.053408,-0.0350918,0.62196,0.657052,-0.0538287,-0.0589471,1.03614,1.09509,-0.0548425,-0.0840802,1.44904,1.53312
306,0.127811,0.839785,7.4103,6.57052,0.139443,0.274864,2.24602,1.97116,0.133203,0.525126,4.46744,3.94231,-0.0543963,-0.107224,1.86393,1.97116,-0.0534552,-0.0351229,0.621929,0.657052,-0.0541355,-0.059283,1.0358,1.09509,-0.0550736,-0.0844345,1.44869,1.53312
307,0.128352,0.843337,7.41386,6.57052,0.140157,0.276271,2.24743,1.97116,0.133782,0.52741,4.46972,3.94231,-0.0546326,-0.107689,1.86347,1.97116,-0.0540114,-0.0354883,0.621564,0.657052,-0.0542712,-0.0594316,1.03566,1.09509,-0.0553199,-0.0848121,1.44831,1.53312
308,0.128837,0.846527,7.41705,6.57052,0.140771,0.277481,2.24864,1.97116,0.134356,0.529673,4.47198,3.94231,-0.0548753,-0.108168,1.86299,1.97116,-0.054192,-0.0356069,0.621445,0.657052,-0.0545816,-0.0597715,1.03532,1.09509,-0.0555494,-0.085164,1.44796,1.53312
309,0.12936,0.849963,7.42048,6.57052,0.141402,0.278726,2.24988,1.97116,0.134965,0.532073,4.47438,3.94231,-0.0551501,-0.108709,1.86245,1.97116,-0.0546504,-0.0359082,0.621144,0.657052,-0.0547459,-0.0599515,1.03514,1.09509,-0.0558744,-0.0856622,1.44746,1.53312
310,0.129893,0.853464,7.42398,6.57052,0.142068,0.280039,2.25119,1.97116,0.135543,0.534354,4.47667,3.94231,-0.0553634,-0.10913,1.86203,1.97116,-0.0548227,-0.0360214,0.621031,0.657052,-0.0550134,-0.0602445,1.03484,1.09509,-0.056098,-0.0860051,1.44712,1.53312
311,0.130423,0.856947,7.42747,6.57052,0.142738,0.281358,2.25251,1.97116,0.136147,0.536732,4.47904,3.94231,-0.055579,-0.109555,1.8616,1.97116,-0.0550231,-0.036153,0.620899,0.657052,-0.0553795,-0.0606453,1.03444,1.09509,-0.0562795,-0.0862833,1.44684,1.53312
312,0.130927,0.860258,7.43078,6.57052,0.143385,0.282635,2.25379,1.97116,0.136746,0.539095,4.48141,3.94231,-0.0558107,-0.110012,1.86114,1.97116,-0.0552884,-0.0363274,0.620725,0.657052,-0.055671,-0.0609646,1.03412,1.09509,-0.0564957,-0.0866147,1.44651,1.53312
313,0.131458,0.863745,7.43426,6.57052,0.144084,0.284011,2.25517,1.97116,0.137305,0.541301,4.48361,3.94231,-0.0560856,-0.110553,1.8606,1.97116,-0.0555143,-0.0364758,0.620576,0.657052,-0.0558805,-0.061194,1.03389,1.09509,-0.056773,-0.0870399,1.44608,1.53312
314,0.131984,0.867202,7.43772,6.57052,0.144745,0.285315,2.25647,1.97116,0.137927,0.543751,4.48606,3.94231,-0.0563253,-0.111026,1.86013,1.97116,-0.0557366,-0.0366219,0.62043,0.657052,-0.0560629,-0.0613937,1.03369,1.09509,-0.0569857,-0.087366,1.44576,1.53312
315,0.132513,0.870677,7.4412,6.57052,0.145434,0.286674,2.25783,1.97116,0.13854,0.546168,4.48848,3.94231,-0.056587,-0.111542,1.85961,1.97116,-0.0559558,-0.0367658,0.620286,0.657052,-0.0563015,-0.0616551,1.03343,1.09509,-0.057244,-0.087762,1.44536,1.53312
316,0.133044,0.874171,7.44469,6.57052,0.146081,0.287948,2.2591,1.97116,0.139132,0.548501,4.49081,3.94231,-0.0568223,-0.112006,1.85915,1.97116,-0.0564062,-0.0370618,0.61999,0.657052,-0.0566579,-0.0620454,1.03304,1.09509,-0.0574988,-0.0881526,1.44497,1.53312
317,0.133569,0.877619,7.44814,6.57052,0.146783,0.289331,2.26049,1.97116,0.139699,0.550738,4.49305,3.94231,-0.0570758,-0.112505,1.85865,1.97116,-0.0565978,-0.0371877,0.619864,0.657052,-0.0568828,-0.0622916,1.0328,1.09509,-0.0576733,-0.0884202,1.4447,1.53312
318,0.134111,0.881177,7.4517,6.57052,0.147498,0.290742,2.2619,1.97116,0.140377,0.553411,4.49572,3.94231,-0.0573082,-0.112963,1.85819,1.97116,-0.056917,-0.0373974,0.619655,0.657052,-0.0571467,-0.0625806,1.03251,1.09509,-0.0579786,-0.0888883,1.44423,1.53312
319,0.134656,0.884762,7.45528,6.57052,0.148168,0.292063,2.26322,1.97116,0.140971,0.555753,4.49806,3.94231,-0.0575853,-0.11351,1.85765,1.97116,-0.0570919,-0.0375124,0.61954,0.657052,-0.0573161,-0.0627661,1.03232,1.09509,-0.0582058,-0.0892365,1.44388,1.53312
320,0.135162,0.888083,7.4586,6.57052,0.148812,0.293332,2.26449,1.97116,0.141551,0.558037,4.50035,3.94231,-0.0578474,-0.114026,1.85713,1.97116,-0.0573457,-0.0376791,0.619373,0.657052,-0.057638,-0.0631186,1.03197,1.09509,-0.0584882,-0.0896695,1.44345,1.53312
321,0.135674,0.891448,7.46197,6.57052,0.149491,0.294671,2.26583,1.97116,0.142177,0.560506,4.50282,3.94231,-0.0580619,-0.114449,1.85671,1.97116,-0.0574001,-0.0377148,0.619337,0.657052,-0.0578526,-0.0633537,1.03173,1.09509,-0.0586963,-0.0899885,1.44313,1.53312
322,0.136208,0.894955,7.46547,6.57052,0.150186,0.29604,2.26719,1.97116,0.142766,0.562827,4.50514,3.94231,-0.0583421,-0.115001,1.85615,1.97116,-0.0576775,-0.0378971,0.619155,0.657052,-0.0580846,-0.0636077,1.03148,1.09509,-0.0589887,-0.0904369,1.44268,1.53312
323,0.136752,0.89853,7.46905,6.57052,0.150871,0.29739,2.26855,1.97116,0.143375,0.565228,4.50754,3.94231,-0.058529,-0.11537,1.85579,1.97116,-0.0579359,-0.0380669,0.618985,0.657052,-0.0583589,-0.063908,1.03118,1.09509,-0.0591799,-0.0907299,1.44239,1.53312
324,0.137333,0.902348,7.47287,6.57052,0.151551,0.298731,2.26989,1.97116,0.144037,0.567838,4.51015,3.94231,-0.0587757,-0.115856,1.8553,1.97116,-0.0582891,-0.038299,0.618753,0.657052,-0.0586042,-0.0641767,1.03091,1.09509,-0.0594975,-0.0912169,1.4419,1.53312
