"E0",,,,,"E1",,,,"E10",,,,"E11",,,,"E12",,,,"E13",,,,"E14",,,,"E15",,,,"E16",,,,"E17",,,,"E18",,,,"E19",,,,"E2",,,,"E20",,,,"E21",,,,"E22",,,,"E23",,,,"E24",,,,"E25",,,,"E26",,,,"E27",,,,"E28",,,,"E29",,,,"E3",,,,"E30",,,,"E4",,,,"E5",,,,"E6",,,,"E7",,,,"E8",,,,"E9",,,
"Index [1]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]"
397,0.0177366,0.107982,6.19604,6.08806,0.136744,0.027752,0.2307,0.202948,0.0663501,0.0673227,1.08198,1.01466,0.0642036,0.0130273,0.215934,0.202907,0.110777,0.022482,0.22543,0.202949,0.0703548,0.0285568,0.434454,0.405897,0.0760649,0.0308714,0.436727,0.405855,0.0677087,0.0412213,0.650025,0.608804,0.0678182,0.041288,0.650092,0.608804,0.062677,0.0508756,0.862586,0.811711,0.0626735,0.0508754,0.862628,0.811752,0.0566073,0.0574395,1.07214,1.0147,0.12181,0.0247211,0.22767,0.202949,0.0597297,0.0606053,1.07527,1.01466,0.0584555,0.0118635,0.214812,0.202949,0.063237,0.0128312,0.215738,0.202907,0.054031,0.0219288,0.427784,0.405855,0.0560582,0.0227538,0.428651,0.405897,0.0515346,0.0313745,0.640179,0.608804,0.046945,0.0285803,0.637384,0.608804,0.0521725,0.0423512,0.854104,0.811752,0.0559242,0.0453943,0.857105,0.811711,0.0479621,0.0486652,1.06333,1.01466,0.099441,0.0403587,0.446214,0.405855,0.0546956,0.0554997,1.0702,1.0147,0.100127,0.0406371,0.446492,0.405855,0.0777074,0.0473086,0.656112,0.608804,0.087315,0.0531577,0.661962,0.608804,0.0696464,0.0565357,0.868289,0.811753,0.0714591,0.0580071,0.86976,0.811753,0.0629869,0.0639103,1.07857,1.01466
398,0.0178159,0.108464,6.19652,6.08806,0.137414,0.0278879,0.230836,0.202948,0.0665298,0.0675051,1.08216,1.01466,0.0644183,0.0130709,0.215978,0.202907,0.110815,0.0224898,0.225438,0.202949,0.0708582,0.0287611,0.434658,0.405897,0.0765592,0.031072,0.436927,0.405855,0.0679519,0.0413694,0.650173,0.608804,0.0682386,0.041544,0.650348,0.608804,0.0629846,0.0511253,0.862836,0.811711,0.0629169,0.0510729,0.862825,0.811752,0.0568606,0.0576965,1.0724,1.0147,0.122492,0.0248597,0.227808,0.202949,0.0599606,0.0608396,1.0755,1.01466,0.0586409,0.0119011,0.21485,0.202949,0.0635637,0.0128975,0.215804,0.202907,0.0542837,0.0220313,0.427887,0.405855,0.0562605,0.0228359,0.428733,0.405897,0.051899,0.0315963,0.640401,0.608804,0.0470883,0.0286675,0.637471,0.608804,0.0523159,0.0424675,0.85422,0.811752,0.0563079,0.0457057,0.857417,0.811711,0.0481977,0.0489043,1.06356,1.01466,0.100076,0.0406163,0.446472,0.405855,0.0549562,0.0557641,1.07046,1.0147,0.100731,0.040882,0.446737,0.405855,0.0781735,0.0475923,0.656396,0.608804,0.0875957,0.0533286,0.662133,0.608804,0.0698553,0.0567052,0.868458,0.811753,0.0716608,0.0581709,0.869924,0.811753,0.063256,0.0641833,1.07884,1.01466
399,0.0178879,0.108903,6.19696,6.08806,0.13794,0.0279947,0.230943,0.202948,0.0668618,0.067842,1.0825,1.01466,0.0652333,0.0132363,0.216143,0.202907,0.111516,0.0226321,0.225581,0.202949,0.0710366,0.0288335,0.434731,0.405897,0.0769631,0.0312359,0.437091,0.405855,0.0681196,0.0414715,0.650275,0.608804,0.0686044,0.0417666,0.650571,0.608804,0.0632367,0.0513299,0.863041,0.811711,0.0633325,0.0514103,0.863163,0.811752,0.057094,0.0579333,1.07263,1.0147,0.122605,0.0248825,0.227831,0.202949,0.0602126,0.0610953,1.07576,1.01466,0.0589615,0.0119661,0.214915,0.202949,0.0637609,0.0129375,0.215844,0.202907,0.0545878,0.0221548,0.42801,0.405855,0.0567217,0.0230232,0.42892,0.405897,0.0520865,0.0317105,0.640515,0.608804,0.0473315,0.0288156,0.637619,0.608804,0.0526296,0.0427222,0.854475,0.811752,0.056471,0.0458381,0.857549,0.811711,0.0484199,0.0491298,1.06379,1.01466,0.100486,0.0407827,0.446638,0.405855,0.0552291,0.0560411,1.07074,1.0147,0.101122,0.0410409,0.446896,0.405855,0.0783602,0.047706,0.65651,0.608804,0.0881218,0.0536489,0.662453,0.608804,0.0702723,0.0570437,0.868797,0.811753,0.0720551,0.0584909,0.870244,0.811753,0.0634394,0.0643694,1.07903,1.01466
400,0.0179472,0.109263,6.19732,6.08806,0.138211,0.0280498,0.230998,0.202948,0.0671433,0.0681276,1.08279,1.01466,0.0655778,0.0133062,0.216213,0.202907,0.111824,0.0226944,0.225643,0.202949,0.0714476,0.0290004,0.434897,0.405897,0.0772849,0.0313665,0.437222,0.405855,0.0686782,0.0418116,0.650616,0.608804,0.0688476,0.0419147,0.650719,0.608804,0.063586,0.0516135,0.863324,0.811711,0.0634563,0.0515108,0.863263,0.811752,0.0573913,0.058235,1.07294,1.0147,0.123065,0.0249758,0.227924,0.202949,0.0605567,0.0614444,1.0761,1.01466,0.059047,0.0119835,0.214932,0.202949,0.0640106,0.0129882,0.215895,0.202907,0.0547318,0.0222132,0.428069,0.405855,0.0568701,0.0230834,0.42898,0.405897,0.0523571,0.0318752,0.64068,0.608804,0.0475554,0.0289519,0.637756,0.608804,0.0527982,0.0428591,0.854611,0.811752,0.0567273,0.0460461,0.857757,0.811711,0.0486481,0.0493613,1.06402,1.01466,0.101025,0.0410016,0.446857,0.405855,0.0554924,0.0563082,1.07101,1.0147,0.101694,0.041273,0.447128,0.405855,0.0787868,0.0479657,0.65677,0.608804,0.0884135,0.0538265,0.66263,0.608804,0.0704429,0.0571822,0.868935,0.811753,0.0723886,0.0587617,0.870515,0.811753,0.0637038,0.0646377,1.0793,1.01466
401,0.0180114,0.109655,6.19772,6.08806,0.138964,0.0282025,0.231151,0.202948,0.0674248,0.0684132,1.08307,1.01466,0.0656589,0.0133226,0.21623,0.202907,0.112587,0.0228493,0.225798,0.202949,0.0717832,0.0291366,0.435034,0.405897,0.0776535,0.0315161,0.437372,0.405855,0.0689073,0.041951,0.650755,0.608804,0.0692193,0.042141,0.650945,0.608804,0.0638386,0.0518185,0.863529,0.811711,0.0638275,0.0518121,0.863565,0.811752,0.0575365,0.0583824,1.07308,1.0147,0.12336,0.0250356,0.227984,0.202949,0.0607315,0.0616218,1.07628,1.01466,0.0593372,0.0120424,0.214991,0.202949,0.0641342,0.0130133,0.21592,0.202907,0.0550247,0.0223321,0.428187,0.405855,0.0573975,0.0232975,0.429194,0.405897,0.0524929,0.0319579,0.640762,0.608804,0.0477307,0.0290586,0.637863,0.608804,0.0529758,0.0430033,0.854756,0.811752,0.0568543,0.0461493,0.85786,0.811711,0.0487594,0.0494742,1.06413,1.01466,0.101587,0.0412295,0.447085,0.405855,0.0556688,0.0564872,1.07119,1.0147,0.102092,0.0414346,0.44729,0.405855,0.079104,0.0481588,0.656963,0.608804,0.0886898,0.0539947,0.662799,0.608804,0.0707618,0.0574411,0.869194,0.811753,0.0726414,0.0589669,0.87072,0.811753,0.0639878,0.0649258,1.07959,1.01466
402,0.0181053,0.110226,6.19829,6.08806,0.139699,0.0283518,0.2313,0.202948,0.0677054,0.068698,1.08336,1.01466,0.0661754,0.0134275,0.216334,0.202907,0.113367,0.0230077,0.225956,0.202949,0.0719141,0.0291897,0.435087,0.405897,0.0780748,0.0316871,0.437542,0.405855,0.0692339,0.0421499,0.650954,0.608804,0.0695052,0.0423151,0.651119,0.608804,0.0640714,0.0520074,0.863718,0.811711,0.0641369,0.0520633,0.863816,0.811752,0.0578113,0.0586611,1.07336,1.0147,0.123834,0.025132,0.228081,0.202949,0.0610001,0.0618944,1.07655,1.01466,0.0599474,0.0121662,0.215115,0.202949,0.0648198,0.0131524,0.216059,0.202907,0.0554247,0.0224944,0.42835,0.405855,0.0573349,0.0232721,0.429169,0.405897,0.0527477,0.032113,0.640917,0.608804,0.0481151,0.0292927,0.638097,0.608804,0.0532758,0.0432468,0.854999,0.811752,0.0571132,0.0463594,0.85807,0.811711,0.0490209,0.0497396,1.0644,1.01466,0.10209,0.0414338,0.447289,0.405855,0.0558533,0.0566744,1.07138,1.0147,0.102488,0.0415953,0.447451,0.405855,0.0794446,0.0483662,0.65717,0.608804,0.0890518,0.0542151,0.663019,0.608804,0.0710063,0.0576396,0.869392,0.811753,0.0728553,0.0591405,0.870893,0.811753,0.0642453,0.0651871,1.07985,1.01466
403,0.018169,0.110614,6.19867,6.08806,0.140207,0.0284548,0.231403,0.202948,0.0680343,0.0690316,1.08369,1.01466,0.06646,0.0134852,0.216392,0.202907,0.11396,0.023128,0.226077,0.202949,0.0724096,0.0293908,0.435288,0.405897,0.078397,0.0318178,0.437673,0.405855,0.0693293,0.042208,0.651012,0.608804,0.0698859,0.0425469,0.651351,0.608804,0.0642114,0.0521211,0.863832,0.811711,0.0643534,0.0522391,0.863991,0.811752,0.0579988,0.0588515,1.07355,1.0147,0.123981,0.0251617,0.22811,0.202949,0.0612596,0.0621577,1.07682,1.01466,0.0600061,0.0121782,0.215127,0.202949,0.064964,0.0131816,0.216089,0.202907,0.0553518,0.0224648,0.42832,0.405855,0.057851,0.0234816,0.429379,0.405897,0.0530351,0.032288,0.641092,0.608804,0.0483024,0.0294067,0.638211,0.608804,0.0534755,0.0434089,0.855161,0.811752,0.0574262,0.0466135,0.858324,0.811711,0.0492328,0.0499545,1.06461,1.01466,0.10258,0.0416326,0.447488,0.405855,0.0560808,0.0569052,1.07161,1.0147,0.103066,0.0418298,0.447685,0.405855,0.0798676,0.0486237,0.657428,0.608804,0.089349,0.054396,0.6632,0.608804,0.0713643,0.0579302,0.869683,0.811753,0.0731845,0.0594077,0.871161,0.811753,0.0645078,0.0654535,1.08011,1.01466
404,0.0182396,0.111044,6.1991,6.08806,0.140919,0.0285992,0.231548,0.202948,0.0682594,0.0692601,1.08392,1.01466,0.0668486,0.013564,0.216471,0.202907,0.114192,0.023175,0.226124,0.202949,0.0730244,0.0296404,0.435537,0.405897,0.0786646,0.0319265,0.437782,0.405855,0.0697453,0.0424612,0.651265,0.608804,0.0702259,0.0427538,0.651558,0.608804,0.0644779,0.0523374,0.864048,0.811711,0.0646308,0.0524642,0.864217,0.811752,0.0582792,0.0591359,1.07384,1.0147,0.124657,0.025299,0.228247,0.202949,0.0614929,0.0623944,1.07705,1.01466,0.0602788,0.0122335,0.215182,0.202949,0.0654404,0.0132783,0.216185,0.202907,0.0558167,0.0226535,0.428509,0.405855,0.0579587,0.0235253,0.429422,0.405897,0.0531872,0.0323806,0.641185,0.608804,0.0486408,0.0296127,0.638417,0.608804,0.053727,0.043613,0.855365,0.811752,0.0576021,0.0467562,0.858467,0.811711,0.0494495,0.0501744,1.06483,1.01466,0.103034,0.0418171,0.447673,0.405855,0.0562655,0.0570927,1.07179,1.0147,0.103461,0.0419903,0.447846,0.405855,0.0801404,0.0487898,0.657594,0.608804,0.0897393,0.0546336,0.663438,0.608804,0.0716549,0.0581661,0.869919,0.811753,0.0734806,0.0596481,0.871401,0.811753,0.0647693,0.0657188,1.08038,1.01466
405,0.0183035,0.111433,6.19949,6.08806,0.141639,0.0287454,0.231694,0.202948,0.0685485,0.0695534,1.08421,1.01466,0.0672967,0.013655,0.216562,0.202907,0.114798,0.0232981,0.226247,0.202949,0.0730429,0.0296479,0.435545,0.405897,0.0791482,0.0321227,0.437978,0.405855,0.070183,0.0427277,0.651532,0.608804,0.0705581,0.0429561,0.651761,0.608804,0.064796,0.0525956,0.864306,0.811711,0.064977,0.0527452,0.864498,0.811752,0.0585179,0.0593782,1.07408,1.0147,0.125607,0.0254919,0.22844,0.202949,0.0617815,0.0626872,1.07735,1.01466,0.060946,0.0123689,0.215317,0.202949,0.0654042,0.013271,0.216178,0.202907,0.0558753,0.0226773,0.428533,0.405855,0.0582833,0.023657,0.429554,0.405897,0.0534605,0.032547,0.641351,0.608804,0.048984,0.0298216,0.638626,0.608804,0.0539099,0.0437615,0.855514,0.811752,0.0577995,0.0469165,0.858627,0.811711,0.0496469,0.0503747,1.06503,1.01466,0.103605,0.0420486,0.447904,0.405855,0.0565424,0.0573737,1.07207,1.0147,0.103884,0.042162,0.448017,0.405855,0.0804981,0.0490076,0.657811,0.608804,0.0901033,0.0548552,0.663659,0.608804,0.0719046,0.0583688,0.870122,0.811753,0.0737934,0.059902,0.871655,0.811753,0.0650717,0.0660256,1.08068,1.01466
406,0.0183705,0.111841,6.1999,6.08806,0.142494,0.0289189,0.231867,0.202948,0.0688207,0.0698295,1.08449,1.01466,0.067906,0.0137786,0.216685,0.202907,0.115361,0.0234123,0.226361,0.202949,0.0733807,0.029785,0.435682,0.405897,0.0795499,0.0322858,0.438141,0.405855,0.0704076,0.0428644,0.651668,0.608804,0.0707558,0.0430764,0.651881,0.608804,0.0650853,0.0528304,0.864541,0.811711,0.0652602,0.0529752,0.864728,0.811752,0.058804,0.0596684,1.07437,1.0147,0.125569,0.025484,0.228433,0.202949,0.062023,0.0629322,1.07759,1.01466,0.0611664,0.0124136,0.215362,0.202949,0.0659233,0.0133763,0.216283,0.202907,0.0560419,0.0227449,0.4286,0.405855,0.0587421,0.0238433,0.42974,0.405897,0.0537126,0.0327004,0.641505,0.608804,0.0491968,0.0299512,0.638755,0.608804,0.054163,0.0439669,0.855719,0.811752,0.0580796,0.0471438,0.858855,0.811711,0.0499,0.0506315,1.06529,1.01466,0.104124,0.0422592,0.448115,0.405855,0.0567656,0.0576001,1.0723,1.0147,0.104278,0.0423218,0.448177,0.405855,0.0809224,0.0492659,0.65807,0.608804,0.0903948,0.0550327,0.663837,0.608804,0.0723315,0.0587153,0.870468,0.811753,0.0741773,0.0602136,0.871966,0.811753,0.0653124,0.0662698,1.08093,1.01466
407,0.0184463,0.112302,6.20036,6.08806,0.142933,0.0290081,0.231957,0.202948,0.0691142,0.0701274,1.08479,1.01466,0.0682926,0.013857,0.216764,0.202907,0.11603,0.0235482,0.226497,0.202949,0.0738062,0.0299577,0.435855,0.405897,0.0799845,0.0324622,0.438318,0.405855,0.070633,0.0430017,0.651806,0.608804,0.071024,0.0432397,0.652044,0.608804,0.0652898,0.0529965,0.864707,0.811711,0.0655471,0.053208,0.86496,0.811752,0.059089,0.0599576,1.07466,1.0147,0.126142,0.0256004,0.228549,0.202949,0.0622724,0.0631853,1.07785,1.01466,0.0612392,0.0124284,0.215377,0.202949,0.0662187,0.0134362,0.216343,0.202907,0.0562928,0.0228467,0.428702,0.405855,0.0589494,0.0239274,0.429824,0.405897,0.0538935,0.0328106,0.641615,0.608804,0.049469,0.0301169,0.638921,0.608804,0.054342,0.0441123,0.855865,0.811752,0.0584477,0.0474427,0.859153,0.811711,0.050122,0.0508568,1.06552,1.01466,0.10469,0.042489,0.448344,0.405855,0.0569806,0.0578182,1.07252,1.0147,0.104863,0.0425594,0.448415,0.405855,0.081074,0.0493582,0.658162,0.608804,0.0908976,0.0553388,0.664143,0.608804,0.0725281,0.0588749,0.870628,0.811753,0.0745137,0.0604867,0.87224,0.811753,0.0655493,0.0665102,1.08117,1.01466
408,0.0185083,0.11268,6.20074,6.08806,0.143495,0.0291221,0.232071,0.202948,0.0693405,0.070357,1.08502,1.01466,0.0686776,0.0139352,0.216842,0.202907,0.116469,0.0236372,0.226586,0.202949,0.0741941,0.0301152,0.436012,0.405897,0.0803262,0.0326008,0.438456,0.405855,0.0709681,0.0432056,0.65201,0.608804,0.0713957,0.043466,0.65227,0.608804,0.065533,0.0531938,0.864905,0.811711,0.0658106,0.0534219,0.865174,0.811752,0.059258,0.0601291,1.07483,1.0147,0.126221,0.0256163,0.228565,0.202949,0.0625137,0.0634302,1.07809,1.01466,0.061709,0.0125238,0.215472,0.202949,0.0665668,0.0135069,0.216414,0.202907,0.0566572,0.0229946,0.42885,0.405855,0.059201,0.0240295,0.429927,0.405897,0.0541017,0.0329374,0.641742,0.608804,0.049737,0.0302801,0.639084,0.608804,0.054587,0.0443111,0.856063,0.811752,0.0586689,0.0476222,0.859333,0.811711,0.0502575,0.0509943,1.06565,1.01466,0.105151,0.042676,0.448531,0.405855,0.0572557,0.0580974,1.0728,1.0147,0.105107,0.0426583,0.448514,0.405855,0.0814772,0.0496036,0.658408,0.608804,0.0912116,0.05553,0.664334,0.608804,0.072872,0.059154,0.870907,0.811753,0.0748971,0.0607979,0.872551,0.811753,0.0658865,0.0668524,1.08151,1.01466
409,0.0185837,0.113139,6.2012,6.08806,0.144119,0.0292488,0.232197,0.202948,0.0697013,0.0707231,1.08538,1.01466,0.0690195,0.0140045,0.216911,0.202907,0.117215,0.0237886,0.226737,0.202949,0.0744098,0.0302027,0.4361,0.405897,0.0807318,0.0327654,0.438621,0.405855,0.0711349,0.0433072,0.652111,0.608804,0.0717702,0.043694,0.652498,0.608804,0.0657438,0.053365,0.865076,0.811711,0.0660988,0.0536559,0.865408,0.811752,0.0595296,0.0604048,1.07511,1.0147,0.127056,0.0257858,0.228734,0.202949,0.0627788,0.0636991,1.07836,1.01466,0.0618241,0.0125471,0.215496,0.202949,0.0666902,0.0135319,0.216439,0.202907,0.0568294,0.0230645,0.42892,0.405855,0.0595748,0.0241812,0.430078,0.405897,0.0544582,0.0331544,0.641959,0.608804,0.0499348,0.0304005,0.639204,0.608804,0.0548498,0.0445244,0.856277,0.811752,0.0587581,0.0476946,0.859405,0.811711,0.0504276,0.0511669,1.06583,1.01466,0.105625,0.0428684,0.448724,0.405855,0.0574757,0.0583206,1.07302,1.0147,0.105535,0.0428319,0.448687,0.405855,0.0819084,0.0498661,0.65867,0.608804,0.0915124,0.0557131,0.664517,0.608804,0.0731395,0.0593712,0.871124,0.811753,0.0751235,0.0609817,0.872735,0.811753,0.0661029,0.0670719,1.08173,1.01466
410,0.0186483,0.113532,6.20159,6.08806,0.144554,0.0293371,0.232286,0.202948,0.0699124,0.0709372,1.0856,1.01466,0.0693633,0.0140743,0.216981,0.202907,0.11727,0.0237997,0.226748,0.202949,0.0748532,0.0303827,0.43628,0.405897,0.0810325,0.0328875,0.438743,0.405855,0.0714616,0.0435061,0.65231,0.608804,0.0720696,0.0438763,0.652681,0.608804,0.0660897,0.0536458,0.865357,0.811711,0.066385,0.0538882,0.865641,0.811752,0.0597284,0.0606065,1.07531,1.0147,0.128023,0.025982,0.228931,0.202949,0.06302,0.0639439,1.0786,1.01466,0.0625311,0.0126906,0.215639,0.202949,0.0672855,0.0136527,0.21656,0.202907,0.0568719,0.0230818,0.428937,0.405855,0.0598651,0.0242991,0.430196,0.405897,0.0545355,0.0332014,0.642006,0.608804,0.0502659,0.0306021,0.639406,0.608804,0.0550656,0.0446997,0.856452,0.811752,0.0590128,0.0479013,0.859612,0.811711,0.0506923,0.0514354,1.0661,1.01466,0.106307,0.0431454,0.449001,0.405855,0.0576581,0.0585057,1.07321,1.0147,0.106065,0.0430469,0.448902,0.405855,0.0822697,0.0500861,0.65889,0.608804,0.0919134,0.0559573,0.664761,0.608804,0.0733654,0.0595545,0.871307,0.811753,0.0754108,0.0612149,0.872968,0.811753,0.0664126,0.0673862,1.08205,1.01466
411,0.018707,0.113889,6.20195,6.08806,0.145157,0.0294593,0.232408,0.202948,0.0701787,0.0712074,1.08587,1.01466,0.0695345,0.014109,0.217016,0.202907,0.11821,0.0239905,0.226939,0.202949,0.075289,0.0305596,0.436457,0.405897,0.0815194,0.0330851,0.438941,0.405855,0.0719251,0.0437883,0.652592,0.608804,0.07233,0.0440348,0.652839,0.608804,0.0662303,0.0537599,0.865471,0.811711,0.0666225,0.054081,0.865833,0.811752,0.0600327,0.0609152,1.07562,1.0147,0.128689,0.0261172,0.229066,0.202949,0.0632164,0.0641431,1.0788,1.01466,0.0631079,0.0128077,0.215756,0.202949,0.0670688,0.0136087,0.216516,0.202907,0.0570871,0.0231691,0.429025,0.405855,0.0598437,0.0242904,0.430187,0.405897,0.0548965,0.0334212,0.642226,0.608804,0.0505239,0.0307591,0.639563,0.608804,0.0552725,0.0448676,0.85662,0.811752,0.0592742,0.0481135,0.859824,0.811711,0.0509646,0.0517118,1.06637,1.01466,0.106673,0.0432937,0.449149,0.405855,0.0579414,0.0587932,1.07349,1.0147,0.106538,0.0432388,0.449094,0.405855,0.0826468,0.0503157,0.65912,0.608804,0.0923452,0.0562201,0.665024,0.608804,0.073705,0.0598303,0.871583,0.811753,0.0756575,0.0614152,0.873168,0.811753,0.0666051,0.0675814,1.08224,1.01466
412,0.0187921,0.114407,6.20247,6.08806,0.145866,0.0296033,0.232552,0.202948,0.0704711,0.0715042,1.08616,1.01466,0.0696755,0.0141376,0.217045,0.202907,0.118443,0.0240379,0.226986,0.202949,0.0755389,0.030661,0.436558,0.405897,0.0819108,0.0332439,0.439099,0.405855,0.0721578,0.0439299,0.652734,0.608804,0.0726158,0.0442088,0.653013,0.608804,0.0665036,0.0539817,0.865692,0.811711,0.0668845,0.0542937,0.866046,0.811752,0.060308,0.0611946,1.0759,1.0147,0.129049,0.0261903,0.229139,0.202949,0.0635049,0.0644359,1.0791,1.01466,0.063397,0.0128663,0.215815,0.202949,0.0679185,0.0137811,0.216688,0.202907,0.0573425,0.0232728,0.429128,0.405855,0.0604106,0.0245205,0.430417,0.405897,0.0551084,0.0335502,0.642355,0.608804,0.0508268,0.0309435,0.639747,0.608804,0.0555499,0.0450928,0.856845,0.811752,0.0595178,0.0483112,0.860022,0.811711,0.0510963,0.0518454,1.06651,1.01466,0.107233,0.0435211,0.449377,0.405855,0.0580909,0.0589449,1.07365,1.0147,0.106951,0.0434068,0.449262,0.405855,0.0828971,0.0504681,0.659272,0.608804,0.0926233,0.0563894,0.665193,0.608804,0.0740014,0.0600709,0.871824,0.811753,0.0759978,0.0616914,0.873444,0.811753,0.0668713,0.0678516,1.08251,1.01466
413,0.0188724,0.114897,6.20296,6.08806,0.146914,0.0298159,0.232764,0.202948,0.0708063,0.0718442,1.0865,1.01466,0.0703096,0.0142663,0.217173,0.202907,0.119189,0.0241892,0.227138,0.202949,0.0759922,0.030845,0.436742,0.405897,0.0820996,0.0333206,0.439176,0.405855,0.0724457,0.0441053,0.652909,0.608804,0.07295,0.0444123,0.653217,0.608804,0.0669426,0.054338,0.866049,0.811711,0.0672095,0.0545575,0.86631,0.811752,0.0605485,0.0614386,1.07614,1.0147,0.129256,0.0262323,0.229181,0.202949,0.063803,0.0647383,1.0794,1.01466,0.0635728,0.012902,0.215851,0.202949,0.0682991,0.0138584,0.216765,0.202907,0.0578072,0.0234614,0.429317,0.405855,0.0607002,0.024638,0.430535,0.405897,0.0553846,0.0337184,0.642523,0.608804,0.0509621,0.0310259,0.63983,0.608804,0.0557432,0.0452497,0.857002,0.811752,0.0598239,0.0485597,0.860271,0.811711,0.0513644,0.0521174,1.06678,1.01466,0.107859,0.0437753,0.449631,0.405855,0.0583471,0.0592049,1.07391,1.0147,0.107278,0.0435394,0.449395,0.405855,0.0831984,0.0506515,0.659455,0.608804,0.0930628,0.056657,0.665461,0.608804,0.0742992,0.0603126,0.872066,0.811753,0.0762941,0.061932,0.873685,0.811753,0.0671248,0.0681088,1.08277,1.01466
414,0.0189249,0.115216,6.20328,6.08806,0.147544,0.0299439,0.232892,0.202948,0.0710149,0.072056,1.08672,1.01466,0.0708479,0.0143755,0.217282,0.202907,0.119522,0.0242568,0.227205,0.202949,0.0762931,0.0309672,0.436864,0.405897,0.0824282,0.0334539,0.439309,0.405855,0.0727873,0.0443132,0.653117,0.608804,0.0733566,0.0446598,0.653464,0.608804,0.0670959,0.0544624,0.866173,0.811711,0.0674836,0.05478,0.866532,0.811752,0.0607352,0.0616281,1.07633,1.0147,0.129982,0.0263796,0.229328,0.202949,0.063996,0.0649341,1.07959,1.01466,0.0637661,0.0129412,0.21589,0.202949,0.0681271,0.0138235,0.21673,0.202907,0.0577566,0.0234408,0.429296,0.405855,0.0607997,0.0246784,0.430575,0.405897,0.055413,0.0337357,0.64254,0.608804,0.0514173,0.031303,0.640107,0.608804,0.0558962,0.0453739,0.857126,0.811752,0.0599317,0.0486472,0.860358,0.811711,0.0514717,0.0522262,1.06689,1.01466,0.108218,0.043921,0.449776,0.405855,0.0585556,0.0594165,1.07412,1.0147,0.107649,0.04369,0.449545,0.405855,0.0836287,0.0509135,0.659717,0.608804,0.093291,0.0567959,0.6656,0.608804,0.0746899,0.0606298,0.872383,0.811753,0.076689,0.0622525,0.874005,0.811753,0.0673678,0.0683554,1.08301,1.01466
