"E0",,,,,"E1",,,,"E2",,,,"E3",,,,"E4",,,,"E5",,,,"E6",,,
"Index [1]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]"
591,0.121605,0.719239,6.63378,5.91454,0.119483,0.212006,1.98637,1.77436,0.121123,0.429831,3.97855,3.54872,-0.0493934,-0.0876418,1.68672,1.77436,-0.0508635,-0.0300834,0.56137,0.591454,-0.0473646,-0.04669,0.939066,0.985756,-0.0491642,-0.0678495,1.31221,1.38006
592,0.121832,0.720578,6.63512,5.91454,0.119687,0.212369,1.98673,1.77436,0.121357,0.430662,3.97938,3.54872,-0.0495188,-0.0878644,1.6865,1.77436,-0.0509252,-0.0301199,0.561334,0.591454,-0.0473906,-0.0467156,0.939041,0.985756,-0.0492133,-0.0679172,1.31214,1.38006
593,0.122069,0.721981,6.63652,5.91454,0.119901,0.212748,1.98711,1.77436,0.121591,0.431494,3.98022,3.54872,-0.0495524,-0.0879239,1.68644,1.77436,-0.0510009,-0.0301646,0.561289,0.591454,-0.0475661,-0.0468886,0.938868,0.985756,-0.0493338,-0.0680836,1.31198,1.38006
594,0.122337,0.723568,6.63811,5.91454,0.120162,0.21321,1.98757,1.77436,0.121822,0.432313,3.98104,3.54872,-0.049623,-0.0880491,1.68631,1.77436,-0.0511376,-0.0302455,0.561208,0.591454,-0.0475262,-0.0468493,0.938907,0.985756,-0.0494125,-0.0681921,1.31187,1.38006
595,0.122582,0.725014,6.63955,5.91454,0.120381,0.213599,1.98796,1.77436,0.122092,0.43327,3.98199,3.54872,-0.0497393,-0.0882556,1.68611,1.77436,-0.0511635,-0.0302609,0.561193,0.591454,-0.0476735,-0.0469945,0.938762,0.985756,-0.0494939,-0.0683045,1.31175,1.38006
596,0.122819,0.726418,6.64096,5.91454,0.120658,0.214091,1.98845,1.77436,0.122321,0.434083,3.98281,3.54872,-0.0498182,-0.0883956,1.68597,1.77436,-0.0512881,-0.0303346,0.561119,0.591454,-0.0477217,-0.0470419,0.938715,0.985756,-0.0495903,-0.0684376,1.31162,1.38006
597,0.12308,0.727962,6.6425,5.91454,0.120839,0.214412,1.98877,1.77436,0.122546,0.434882,3.9836,3.54872,-0.0499092,-0.088557,1.6858,1.77436,-0.0514049,-0.0304036,0.56105,0.591454,-0.0477973,-0.0471165,0.93864,0.985756,-0.049642,-0.0685089,1.31155,1.38006
598,0.123313,0.729337,6.64388,5.91454,0.121086,0.214851,1.98921,1.77436,0.122794,0.435762,3.98448,3.54872,-0.0500149,-0.0887445,1.68562,1.77436,-0.0513622,-0.0303784,0.561075,0.591454,-0.047949,-0.0472661,0.93849,0.985756,-0.0497262,-0.0686252,1.31143,1.38006
599,0.123541,0.730687,6.64523,5.91454,0.121304,0.215237,1.9896,1.77436,0.123022,0.43657,3.98529,3.54872,-0.0501299,-0.0889485,1.68541,1.77436,-0.0515232,-0.0304736,0.56098,0.591454,-0.0480126,-0.0473287,0.938428,0.985756,-0.0498556,-0.0688037,1.31126,1.38006
600,0.123783,0.732122,6.64666,5.91454,0.121495,0.215576,1.98994,1.77436,0.123274,0.437466,3.98619,3.54872,-0.05023,-0.0891261,1.68524,1.77436,-0.0516151,-0.030528,0.560926,0.591454,-0.0481452,-0.0474595,0.938297,0.985756,-0.0499464,-0.068929,1.31113,1.38006
601,0.124042,0.733649,6.64819,5.91454,0.1218,0.216118,1.99048,1.77436,0.123513,0.438312,3.98704,3.54872,-0.0502815,-0.0892176,1.68514,1.77436,-0.0517155,-0.0305873,0.560866,0.591454,-0.0481718,-0.0474857,0.938271,0.985756,-0.050068,-0.0690968,1.31096,1.38006
602,0.124261,0.734948,6.64949,5.91454,0.121958,0.216398,1.99076,1.77436,0.123728,0.439077,3.9878,3.54872,-0.0503946,-0.0894182,1.68494,1.77436,-0.0516706,-0.0305608,0.560893,0.591454,-0.0483553,-0.0476665,0.93809,0.985756,-0.0501844,-0.0692574,1.3108,1.38006
603,0.124524,0.736505,6.65104,5.91454,0.122212,0.216848,1.99121,1.77436,0.123991,0.44001,3.98873,3.54872,-0.0505104,-0.0896238,1.68474,1.77436,-0.0518455,-0.0306642,0.56079,0.591454,-0.0484258,-0.047736,0.93802,0.985756,-0.0502319,-0.0693229,1.31074,1.38006
604,0.124784,0.738041,6.65258,5.91454,0.12246,0.217289,1.99165,1.77436,0.124241,0.440895,3.98962,3.54872,-0.0505707,-0.0897307,1.68463,1.77436,-0.0519076,-0.0307009,0.560753,0.591454,-0.0485551,-0.0478635,0.937893,0.985756,-0.0502458,-0.0693421,1.31072,1.38006
605,0.125005,0.739347,6.65389,5.91454,0.122763,0.217826,1.99219,1.77436,0.124479,0.441742,3.99047,3.54872,-0.0506283,-0.089833,1.68453,1.77436,-0.0520025,-0.0307571,0.560697,0.591454,-0.0486061,-0.0479138,0.937843,0.985756,-0.0503377,-0.069469,1.31059,1.38006
606,0.125268,0.740903,6.65544,5.91454,0.122927,0.218117,1.99248,1.77436,0.124702,0.442533,3.99126,3.54872,-0.0506857,-0.0899347,1.68443,1.77436,-0.0520347,-0.0307761,0.560678,0.591454,-0.048654,-0.047961,0.937795,0.985756,-0.0504537,-0.0696291,1.31043,1.38006
607,0.125518,0.742382,6.65692,5.91454,0.123162,0.218534,1.9929,1.77436,0.124977,0.443508,3.99223,3.54872,-0.0508525,-0.0902307,1.68413,1.77436,-0.052131,-0.0308331,0.560621,0.591454,-0.0488713,-0.0481752,0.937581,0.985756,-0.0505615,-0.0697779,1.31028,1.38006
608,0.125771,0.743875,6.65841,5.91454,0.123422,0.218996,1.99336,1.77436,0.125221,0.444374,3.9931,3.54872,-0.0508681,-0.0902583,1.6841,1.77436,-0.0521887,-0.0308672,0.560587,0.591454,-0.0489247,-0.0482279,0.937529,0.985756,-0.0506025,-0.0698345,1.31022,1.38006
609,0.12601,0.74529,6.65983,5.91454,0.123651,0.219401,1.99376,1.77436,0.125459,0.445218,3.99394,3.54872,-0.0509921,-0.0904785,1.68388,1.77436,-0.0522563,-0.0309072,0.560547,0.591454,-0.0489571,-0.0482598,0.937497,0.985756,-0.0506966,-0.0699644,1.31009,1.38006
610,0.126262,0.746779,6.66132,5.91454,0.12383,0.21972,1.99408,1.77436,0.125717,0.446133,3.99486,3.54872,-0.0510511,-0.0905831,1.68378,1.77436,-0.0524235,-0.0310061,0.560448,0.591454,-0.0490803,-0.0483812,0.937375,0.985756,-0.0507528,-0.0700418,1.31002,1.38006
611,0.126511,0.748256,6.6628,5.91454,0.12405,0.220109,1.99447,1.77436,0.125936,0.446913,3.99564,3.54872,-0.0511729,-0.0907993,1.68356,1.77436,-0.0524404,-0.031016,0.560438,0.591454,-0.0491874,-0.0484867,0.93727,0.985756,-0.0508674,-0.0702,1.30986,1.38006
612,0.126752,0.749678,6.66422,5.91454,0.124341,0.220627,1.99499,1.77436,0.126191,0.447817,3.99654,3.54872,-0.0512381,-0.0909149,1.68345,1.77436,-0.0526185,-0.0311214,0.560332,0.591454,-0.0492553,-0.0485537,0.937203,0.985756,-0.0509601,-0.070328,1.30973,1.38006
613,0.127009,0.7512,6.66574,5.91454,0.124564,0.221021,1.99538,1.77436,0.126452,0.448743,3.99747,3.54872,-0.0513405,-0.0910966,1.68327,1.77436,-0.0525965,-0.0311084,0.560345,0.591454,-0.0492996,-0.0485974,0.937159,0.985756,-0.0510559,-0.0704602,1.3096,1.38006
614,0.127244,0.752593,6.66713,5.91454,0.124785,0.221414,1.99578,1.77436,0.12668,0.449552,3.99828,3.54872,-0.0514258,-0.0912479,1.68311,1.77436,-0.0526675,-0.0311504,0.560303,0.591454,-0.0493914,-0.0486879,0.937069,0.985756,-0.0511462,-0.0705847,1.30947,1.38006
615,0.127483,0.754003,6.66854,5.91454,0.125004,0.221802,1.99616,1.77436,0.1269,0.450333,3.99906,3.54872,-0.0514974,-0.091375,1.68299,1.77436,-0.0527987,-0.031228,0.560226,0.591454,-0.0495019,-0.0487968,0.93696,0.985756,-0.0511934,-0.0706499,1.30941,1.38006
616,0.127722,0.755415,6.66995,5.91454,0.125314,0.222352,1.99671,1.77436,0.127149,0.451217,3.99994,3.54872,-0.051599,-0.0915552,1.68281,1.77436,-0.0527643,-0.0312077,0.560246,0.591454,-0.0495625,-0.0488566,0.9369,0.985756,-0.0513063,-0.0708057,1.30925,1.38006
617,0.127974,0.756905,6.67144,5.91454,0.125573,0.222812,1.99717,1.77436,0.127394,0.452085,4.00081,3.54872,-0.0516968,-0.0917288,1.68263,1.77436,-0.0528273,-0.0312449,0.560209,0.591454,-0.0496612,-0.0489538,0.936803,0.985756,-0.0513849,-0.0709142,1.30914,1.38006
618,0.128232,0.758435,6.67297,5.91454,0.125772,0.223165,1.99753,1.77436,0.127638,0.452951,4.00167,3.54872,-0.0517873,-0.0918894,1.68247,1.77436,-0.0529481,-0.0313164,0.560137,0.591454,-0.049751,-0.0490423,0.936714,0.985756,-0.0514574,-0.0710143,1.30904,1.38006
619,0.128464,0.759805,6.67434,5.91454,0.12603,0.223624,1.99799,1.77436,0.127866,0.45376,4.00248,3.54872,-0.0518571,-0.0920132,1.68235,1.77436,-0.0530614,-0.0313834,0.56007,0.591454,-0.0499119,-0.049201,0.936555,0.985756,-0.0515307,-0.0711154,1.30894,1.38006
620,0.128766,0.761591,6.67613,5.91454,0.126336,0.224166,1.99853,1.77436,0.128209,0.454979,4.0037,3.54872,-0.0519745,-0.0922216,1.68214,1.77436,-0.0531114,-0.0314129,0.560041,0.591454,-0.0500054,-0.0492931,0.936463,0.985756,-0.0515671,-0.0711657,1.30889,1.38006
621,0.128982,0.762869,6.67741,5.91454,0.126504,0.224463,1.99883,1.77436,0.128384,0.455598,4.00432,3.54872,-0.0520389,-0.0923359,1.68203,1.77436,-0.0531504,-0.031436,0.560018,0.591454,-0.0500387,-0.049326,0.93643,0.985756,-0.0517165,-0.0713718,1.30869,1.38006
622,0.12921,0.764221,6.67876,5.91454,0.126744,0.224889,1.99925,1.77436,0.128578,0.456289,4.00501,3.54872,-0.0521528,-0.092538,1.68182,1.77436,-0.0532622,-0.0315022,0.559952,0.591454,-0.0501019,-0.0493883,0.936368,0.985756,-0.0518078,-0.0714978,1.30856,1.38006
623,0.129454,0.765658,6.6802,5.91454,0.126973,0.225295,1.99966,1.77436,0.128818,0.457138,4.00586,3.54872,-0.0522377,-0.0926886,1.68167,1.77436,-0.0533606,-0.0315604,0.559893,0.591454,-0.050192,-0.049477,0.936279,0.985756,-0.0518697,-0.0715832,1.30848,1.38006
624,0.129709,0.767168,6.68171,5.91454,0.12719,0.225681,2.00004,1.77436,0.129067,0.458024,4.00675,3.54872,-0.0523267,-0.0928465,1.68152,1.77436,-0.0533596,-0.0315597,0.559894,0.591454,-0.0503023,-0.0495858,0.936171,0.985756,-0.051899,-0.0716237,1.30844,1.38006
625,0.129969,0.768706,6.68325,5.91454,0.127425,0.226097,2.00046,1.77436,0.129321,0.458925,4.00765,3.54872,-0.0524349,-0.0930384,1.68132,1.77436,-0.0534937,-0.0316391,0.559815,0.591454,-0.0503843,-0.0496667,0.93609,0.985756,-0.052035,-0.0718113,1.30825,1.38006
626,0.130179,0.76995,6.68449,5.91454,0.127688,0.226565,2.00093,1.77436,0.129527,0.459654,4.00838,3.54872,-0.0525195,-0.0931885,1.68117,1.77436,-0.0535231,-0.0316564,0.559797,0.591454,-0.0504698,-0.0497509,0.936006,0.985756,-0.0521568,-0.0719795,1.30808,1.38006
627,0.130408,0.771305,6.68584,5.91454,0.127845,0.226843,2.0012,1.77436,0.129752,0.460453,4.00918,3.54872,-0.0525939,-0.0933206,1.68104,1.77436,-0.0536424,-0.031727,0.559727,0.591454,-0.050543,-0.0498231,0.935933,0.985756,-0.0522096,-0.0720524,1.30801,1.38006
628,0.130629,0.77261,6.68715,5.91454,0.128074,0.227249,2.00161,1.77436,0.129928,0.461079,4.0098,3.54872,-0.052697,-0.0935035,1.68086,1.77436,-0.0537553,-0.0317938,0.55966,0.591454,-0.0506776,-0.0499557,0.935801,0.985756,-0.0523358,-0.0722265,1.30783,1.38006
629,0.130961,0.774573,6.68911,5.91454,0.128407,0.22784,2.0022,1.77436,0.130262,0.462262,4.01098,3.54872,-0.0527301,-0.0935623,1.6808,1.77436,-0.053792,-0.0318155,0.559638,0.591454,-0.0506762,-0.0499544,0.935802,0.985756,-0.0522964,-0.0721721,1.30789,1.38006
630,0.131197,0.775972,6.69051,5.91454,0.128604,0.228189,2.00255,1.77436,0.130495,0.463092,4.01181,3.54872,-0.0528573,-0.0937879,1.68057,1.77436,-0.0538767,-0.0318656,0.559588,0.591454,-0.0508039,-0.0500802,0.935676,0.985756,-0.0524602,-0.0723982,1.30766,1.38006
631,0.131449,0.777463,6.692,5.91454,0.128848,0.228622,2.00298,1.77436,0.130734,0.46394,4.01266,3.54872,-0.0529357,-0.0939271,1.68043,1.77436,-0.0539096,-0.031885,0.559569,0.591454,-0.050878,-0.0501533,0.935603,0.985756,-0.0524961,-0.0724478,1.30761,1.38006
632,0.131707,0.778989,6.69353,5.91454,0.1291,0.22907,2.00343,1.77436,0.131002,0.46489,4.01361,3.54872,-0.0530151,-0.0940679,1.68029,1.77436,-0.0539607,-0.0319153,0.559539,0.591454,-0.0510103,-0.0502837,0.935473,0.985756,-0.0525708,-0.0725508,1.30751,1.38006
633,0.131928,0.780295,6.69483,5.91454,0.129313,0.229449,2.00381,1.77436,0.131189,0.465554,4.01428,3.54872,-0.0531412,-0.0942917,1.68007,1.77436,-0.0541028,-0.0319993,0.559455,0.591454,-0.0510968,-0.050369,0.935387,0.985756,-0.0526436,-0.0726513,1.30741,1.38006
634,0.132188,0.78183,6.69637,5.91454,0.129565,0.229895,2.00426,1.77436,0.131459,0.466512,4.01523,3.54872,-0.053164,-0.0943322,1.68003,1.77436,-0.0542094,-0.0320624,0.559391,0.591454,-0.0511891,-0.0504599,0.935296,0.985756,-0.0527699,-0.0728256,1.30723,1.38006
635,0.132439,0.783317,6.69786,5.91454,0.129801,0.230313,2.00467,1.77436,0.131702,0.467372,4.0161,3.54872,-0.0532884,-0.0945529,1.67981,1.77436,-0.0542361,-0.0320781,0.559376,0.591454,-0.0512752,-0.0505449,0.935212,0.985756,-0.0528212,-0.0728963,1.30716,1.38006
636,0.13268,0.78474,6.69928,5.91454,0.130013,0.230689,2.00505,1.77436,0.1319,0.468076,4.0168,3.54872,-0.0533612,-0.094682,1.67968,1.77436,-0.0543536,-0.0321476,0.559306,0.591454,-0.0512412,-0.0505114,0.935245,0.985756,-0.0529157,-0.0730267,1.30703,1.38006
637,0.13294,0.786278,6.70082,5.91454,0.130297,0.231193,2.00555,1.77436,0.132162,0.469005,4.01773,3.54872,-0.053446,-0.0948326,1.67953,1.77436,-0.0543922,-0.0321705,0.559283,0.591454,-0.0513306,-0.0505995,0.935157,0.985756,-0.0530069,-0.0731526,1.30691,1.38006
638,0.133187,0.787738,6.70228,5.91454,0.130494,0.231543,2.00591,1.77436,0.132426,0.469945,4.01867,3.54872,-0.0535146,-0.0949542,1.67941,1.77436,-0.0545128,-0.0322418,0.559212,0.591454,-0.0514626,-0.0507296,0.935027,0.985756,-0.0531152,-0.0733021,1.30676,1.38006
639,0.133451,0.789302,6.70384,5.91454,0.130712,0.231931,2.00629,1.77436,0.132695,0.470898,4.01962,3.54872,-0.0536359,-0.0951694,1.67919,1.77436,-0.0546738,-0.032337,0.559117,0.591454,-0.0516088,-0.0508737,0.934883,0.985756,-0.0531732,-0.0733822,1.30668,1.38006
640,0.133682,0.790667,6.70521,5.91454,0.131004,0.232448,2.00681,1.77436,0.132896,0.47161,4.02033,3.54872,-0.0537445,-0.0953622,1.679,1.77436,-0.0547121,-0.0323597,0.559094,0.591454,-0.0516071,-0.050872,0.934884,0.985756,-0.0532233,-0.0734513,1.30661,1.38006
641,0.133931,0.79214,6.70668,5.91454,0.131236,0.23286,2.00722,1.77436,0.133155,0.47253,4.02125,3.54872,-0.0538318,-0.095517,1.67884,1.77436,-0.0548433,-0.0324373,0.559017,0.591454,-0.0517333,-0.0509964,0.93476,0.985756,-0.0533704,-0.0736542,1.3064,1.38006
642,0.134178,0.793602,6.70814,5.91454,0.131417,0.233182,2.00754,1.77436,0.133396,0.473386,4.02211,3.54872,-0.0539115,-0.0956585,1.6787,1.77436,-0.0549389,-0.0324938,0.55896,0.591454,-0.051752,-0.0510149,0.934742,0.985756,-0.0533979,-0.0736923,1.30637,1.38006
643,0.134427,0.795074,6.70961,5.91454,0.131691,0.233668,2.00803,1.77436,0.133626,0.474201,4.02292,3.54872,-0.0539986,-0.0958131,1.67855,1.77436,-0.0549332,-0.0324905,0.558963,0.591454,-0.0519029,-0.0511636,0.934593,0.985756,-0.0534823,-0.0738087,1.30625,1.38006
644,0.134672,0.79652,6.71106,5.91454,0.131952,0.234131,2.00849,1.77436,0.133866,0.475053,4.02378,3.54872,-0.0540576,-0.0959177,1.67844,1.77436,-0.0549697,-0.032512,0.558942,0.591454,-0.0519696,-0.0512293,0.934527,0.985756,-0.0535932,-0.0739617,1.3061,1.38006
645,0.134934,0.798071,6.71261,5.91454,0.132175,0.234527,2.00889,1.77436,0.134114,0.475934,4.02466,3.54872,-0.0542039,-0.0961772,1.67818,1.77436,-0.0551207,-0.0326014,0.558852,0.591454,-0.0519538,-0.0512138,0.934543,0.985756,-0.053688,-0.0740926,1.30597,1.38006
646,0.135186,0.799563,6.7141,5.91454,0.132383,0.234895,2.00926,1.77436,0.134382,0.476883,4.02561,3.54872,-0.0542806,-0.0963135,1.67805,1.77436,-0.0552484,-0.0326769,0.558777,0.591454,-0.0520718,-0.0513301,0.934426,0.985756,-0.0537268,-0.0741461,1.30591,1.38006
647,0.135443,0.801086,6.71563,5.91454,0.132628,0.23533,2.00969,1.77436,0.134622,0.477736,4.02646,3.54872,-0.0543276,-0.0963969,1.67796,1.77436,-0.0552223,-0.0326614,0.558792,0.591454,-0.052216,-0.0514723,0.934284,0.985756,-0.0538434,-0.0743071,1.30575,1.38006
648,0.135677,0.802467,6.71701,5.91454,0.132903,0.235818,2.01018,1.77436,0.13485,0.478546,4.02727,3.54872,-0.0544413,-0.0965985,1.67776,1.77436,-0.0553312,-0.0327259,0.558728,0.591454,-0.0522713,-0.0515267,0.93423,0.985756,-0.0538855,-0.0743652,1.30569,1.38006
649,0.135917,0.803886,6.71843,5.91454,0.133091,0.236151,2.01051,1.77436,0.135097,0.47942,4.02814,3.54872,-0.054538,-0.0967701,1.67759,1.77436,-0.0553909,-0.0327612,0.558693,0.591454,-0.0523146,-0.0515694,0.934187,0.985756,-0.0540119,-0.0745396,1.30552,1.38006
650,0.136173,0.805399,6.71994,5.91454,0.133369,0.236646,2.01101,1.77436,0.135375,0.480407,4.02913,3.54872,-0.0546146,-0.096906,1.67746,1.77436,-0.0555017,-0.0328267,0.558627,0.591454,-0.0524288,-0.0516821,0.934074,0.985756,-0.0541053,-0.0746685,1.30539,1.38006
651,0.13642,0.806864,6.7214,5.91454,0.133576,0.237012,2.01137,1.77436,0.135618,0.481271,4.02999,3.54872,-0.054719,-0.0970913,1.67727,1.77436,-0.0556681,-0.0329251,0.558529,0.591454,-0.0524188,-0.0516722,0.934084,0.985756,-0.0541715,-0.0747599,1.3053,1.38006
652,0.136683,0.808418,6.72296,5.91454,0.133868,0.23753,2.01189,1.77436,0.13587,0.482166,4.03089,3.54872,-0.0548011,-0.0972371,1.67712,1.77436,-0.0556779,-0.0329309,0.558523,0.591454,-0.0524594,-0.0517122,0.934044,0.985756,-0.0542726,-0.0748994,1.30516,1.38006
653,0.136935,0.809909,6.72445,5.91454,0.134123,0.237983,2.01234,1.77436,0.136066,0.482861,4.03158,3.54872,-0.0548792,-0.0973756,1.67699,1.77436,-0.0557275,-0.0329602,0.558494,0.591454,-0.052657,-0.051907,0.933849,0.985756,-0.0543937,-0.0750665,1.30499,1.38006
654,0.137202,0.811488,6.72603,5.91454,0.134301,0.238298,2.01266,1.77436,0.136344,0.483847,4.03257,3.54872,-0.0549654,-0.0975285,1.67683,1.77436,-0.0558872,-0.0330547,0.558399,0.591454,-0.0527041,-0.0519534,0.933803,0.985756,-0.0544628,-0.0751619,1.3049,1.38006
655,0.137447,0.812936,6.72748,5.91454,0.134579,0.238792,2.01315,1.77436,0.136603,0.484767,4.03349,3.54872,-0.0550503,-0.0976791,1.67668,1.77436,-0.055944,-0.0330883,0.558366,0.591454,-0.0528018,-0.0520497,0.933707,0.985756,-0.054562,-0.0752987,1.30476,1.38006
656,0.137697,0.814415,6.72895,5.91454,0.134814,0.23921,2.01357,1.77436,0.136857,0.485668,4.03439,3.54872,-0.0551759,-0.097902,1.67646,1.77436,-0.0560262,-0.0331369,0.558317,0.591454,-0.0527943,-0.0520423,0.933714,0.985756,-0.0546792,-0.0754605,1.3046,1.38006
657,0.137946,0.815884,6.73042,5.91454,0.135044,0.239617,2.01398,1.77436,0.137117,0.486589,4.03531,3.54872,-0.0552569,-0.0980456,1.67632,1.77436,-0.0560883,-0.0331736,0.55828,0.591454,-0.0529472,-0.0521931,0.933563,0.985756,-0.0546934,-0.0754802,1.30458,1.38006
658,0.138205,0.817421,6.73196,5.91454,0.135352,0.240164,2.01453,1.77436,0.13736,0.487452,4.03618,3.54872,-0.05531,-0.0981399,1.67622,1.77436,-0.0562081,-0.0332445,0.558209,0.591454,-0.0530043,-0.0522493,0.933507,0.985756,-0.0547266,-0.0755259,1.30453,1.38006
659,0.138435,0.818782,6.73332,5.91454,0.135522,0.240466,2.01483,1.77436,0.137593,0.488278,4.037,3.54872,-0.0554297,-0.0983524,1.67601,1.77436,-0.0564223,-0.0333712,0.558083,0.591454,-0.0531168,-0.0523602,0.933396,0.985756,-0.0548634,-0.0757148,1.30434,1.38006
660,0.138687,0.820273,6.73481,5.91454,0.135805,0.240966,2.01533,1.77436,0.137868,0.489254,4.03798,3.54872,-0.0555136,-0.0985013,1.67586,1.77436,-0.056497,-0.0334154,0.558038,0.591454,-0.0531718,-0.0524145,0.933342,0.985756,-0.0549596,-0.0758475,1.30421,1.38006
661,0.138941,0.82177,6.73631,5.91454,0.136035,0.241376,2.01574,1.77436,0.138137,0.490211,4.03893,3.54872,-0.055619,-0.0986883,1.67567,1.77436,-0.0565129,-0.0334248,0.558029,0.591454,-0.0532603,-0.0525017,0.933255,0.985756,-0.0550392,-0.0759573,1.3041,1.38006
662,0.139208,0.823352,6.73789,5.91454,0.136292,0.241832,2.01619,1.77436,0.138378,0.491066,4.03979,3.54872,-0.0557148,-0.0988582,1.6755,1.77436,-0.056612,-0.0334834,0.55797,0.591454,-0.0533596,-0.0525996,0.933157,0.985756,-0.0551147,-0.0760615,1.304,1.38006
663,0.139429,0.824658,6.7392,5.91454,0.136467,0.242142,2.0165,1.77436,0.13859,0.491816,4.04054,3.54872,-0.0558116,-0.0990301,1.67533,1.77436,-0.0566535,-0.0335079,0.557946,0.591454,-0.0534475,-0.0526863,0.93307,0.985756,-0.0551944,-0.0761716,1.30389,1.38006
664,0.139709,0.826315,6.74085,5.91454,0.136764,0.242668,2.01703,1.77436,0.138887,0.492871,4.04159,3.54872,-0.0558381,-0.0990771,1.67528,1.77436,-0.0568164,-0.0336042,0.55785,0.591454,-0.0534912,-0.0527293,0.933027,0.985756,-0.055293,-0.0763076,1.30375,1.38006
665,0.139939,0.827677,6.74222,5.91454,0.136971,0.243037,2.0174,1.77436,0.13914,0.493768,4.04249,3.54872,-0.0559814,-0.0993312,1.67503,1.77436,-0.0569672,-0.0336935,0.55776,0.591454,-0.0535092,-0.0527471,0.933009,0.985756,-0.0553274,-0.076355,1.3037,1.38006
666,0.140182,0.82911,6.74365,5.91454,0.137144,0.243344,2.01771,1.77436,0.139362,0.494558,4.04328,3.54872,-0.0560746,-0.0994966,1.67487,1.77436,-0.0570597,-0.0337482,0.557706,0.591454,-0.0536423,-0.0528782,0.932878,0.985756,-0.0554757,-0.0765598,1.3035,1.38006
667,0.140447,0.830678,6.74522,5.91454,0.137379,0.24376,2.01812,1.77436,0.139641,0.495546,4.04427,3.54872,-0.0561489,-0.0996284,1.67473,1.77436,-0.0569819,-0.0337022,0.557752,0.591454,-0.053767,-0.0530011,0.932755,0.985756,-0.055485,-0.0765726,1.30349,1.38006
668,0.140697,0.832156,6.7467,5.91454,0.137745,0.244409,2.01877,1.77436,0.139858,0.496317,4.04504,3.54872,-0.0562468,-0.0998021,1.67456,1.77436,-0.0571854,-0.0338225,0.557631,0.591454,-0.053825,-0.0530583,0.932698,0.985756,-0.0556157,-0.0767529,1.30331,1.38006
669,0.140905,0.833387,6.74793,5.91454,0.137854,0.244602,2.01896,1.77436,0.140111,0.497215,4.04594,3.54872,-0.0562999,-0.0998963,1.67447,1.77436,-0.0572545,-0.0338634,0.55759,0.591454,-0.0539118,-0.0531439,0.932613,0.985756,-0.0556984,-0.076867,1.30319,1.38006
670,0.141157,0.83488,6.74942,5.91454,0.138139,0.245109,2.01947,1.77436,0.140375,0.498151,4.04687,3.54872,-0.0564352,-0.100136,1.67423,1.77436,-0.0573843,-0.0339402,0.557514,0.591454,-0.0539791,-0.0532103,0.932546,0.985756,-0.0557906,-0.0769943,1.30306,1.38006
671,0.141425,0.836465,6.751,5.91454,0.13834,0.245465,2.01983,1.77436,0.140621,0.499024,4.04775,3.54872,-0.0565265,-0.100299,1.67406,1.77436,-0.0574221,-0.0339625,0.557491,0.591454,-0.0541426,-0.0533714,0.932385,0.985756,-0.0558325,-0.0770522,1.30301,1.38006
672,0.141678,0.837962,6.7525,5.91454,0.138637,0.245992,2.02035,1.77436,0.140887,0.499969,4.04869,3.54872,-0.0565696,-0.100375,1.67399,1.77436,-0.0575021,-0.0340098,0.557444,0.591454,-0.0540919,-0.0533214,0.932435,0.985756,-0.0558946,-0.0771378,1.30292,1.38006
673,0.141946,0.839547,6.75409,5.91454,0.138834,0.246342,2.0207,1.77436,0.141117,0.500786,4.04951,3.54872,-0.0566799,-0.100571,1.67379,1.77436,-0.0576102,-0.0340738,0.55738,0.591454,-0.0542496,-0.0534769,0.93228,0.985756,-0.0560424,-0.0773418,1.30272,1.38006
674,0.142199,0.841044,6.75558,5.91454,0.139105,0.246822,2.02118,1.77436,0.141393,0.501763,4.05049,3.54872,-0.0568059,-0.100794,1.67357,1.77436,-0.0578081,-0.0341908,0.557263,0.591454,-0.0543946,-0.0536198,0.932137,0.985756,-0.0561071,-0.0774311,1.30263,1.38006
675,0.142437,0.842452,6.75699,5.91454,0.13929,0.247151,2.02151,1.77436,0.141646,0.502662,4.05138,3.54872,-0.0568808,-0.100927,1.67343,1.77436,-0.0578409,-0.0342102,0.557244,0.591454,-0.0543484,-0.0535743,0.932182,0.985756,-0.0562127,-0.0775768,1.30248,1.38006
676,0.14269,0.843948,6.75849,5.91454,0.139571,0.247649,2.02201,1.77436,0.141892,0.503534,4.05226,3.54872,-0.0569605,-0.101068,1.67329,1.77436,-0.0579405,-0.0342692,0.557185,0.591454,-0.054484,-0.053708,0.932048,0.985756,-0.0563172,-0.0777211,1.30234,1.38006
677,0.142954,0.845506,6.76005,5.91454,0.139839,0.248125,2.02249,1.77436,0.142163,0.504497,4.05322,3.54872,-0.0570418,-0.101213,1.67315,1.77436,-0.0579556,-0.0342781,0.557176,0.591454,-0.0545953,-0.0538176,0.931939,0.985756,-0.0563543,-0.0777723,1.30229,1.38006
