"E0",,,,,"E1",,,,"E10",,,,"E11",,,,"E12",,,,"E13",,,,"E14",,,,"E15",,,,"E16",,,,"E2",,,,"E3",,,,"E4",,,,"E5",,,,"E6",,,,"E7",,,,"E8",,,,"E9",,,
"Index [1]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]"
503,0.0371475,0.28975,8.08974,7.79999,0.115514,0.0300364,0.290061,0.260024,-0.0433929,-0.0225642,0.497434,0.519998,-0.0299912,-0.0233932,0.756609,0.780002,-0.0332071,-0.0345352,1.00546,1.04,-0.036,-0.0468,1.2532,1.3,-0.0395367,-0.0616773,1.49833,1.56,-0.03443,-0.0626626,1.75733,1.82,-0.0354169,-0.0736672,2.00633,2.08,0.117433,0.0610651,0.581063,0.519998,0.108486,0.0846158,0.864587,0.779971,0.098474,0.102412,1.14241,1.04,0.0985493,0.128116,1.42814,1.30002,0.0960274,0.149802,1.70979,1.55999,0.0942019,0.171444,1.99141,1.81997,0.0917435,0.190826,2.27082,2.07999,-0.033833,-0.00879672,0.251207,0.260004
504,0.0372301,0.290394,8.09038,7.79999,0.11632,0.0302461,0.290271,0.260024,-0.0436743,-0.0227105,0.497287,0.519998,-0.0301232,-0.0234961,0.756506,0.780002,-0.0332539,-0.034584,1.00541,1.04,-0.0361587,-0.0470062,1.25299,1.3,-0.0396296,-0.0618223,1.49818,1.56,-0.0345467,-0.0628748,1.75712,1.82,-0.0355675,-0.0739805,2.00602,2.08,0.117528,0.0611145,0.581112,0.519998,0.108887,0.0849289,0.8649,0.779971,0.0988209,0.102773,1.14277,1.04,0.0989106,0.128586,1.42861,1.30002,0.0962863,0.150206,1.7102,1.55999,0.0944961,0.17198,1.99195,1.81997,0.0920194,0.191399,2.27139,2.07999,-0.0337937,-0.00878649,0.251217,0.260004
505,0.0373302,0.291175,8.09116,7.79999,0.116404,0.0302678,0.290292,0.260024,-0.0435597,-0.022651,0.497347,0.519998,-0.0301706,-0.0235331,0.756469,0.780002,-0.0334797,-0.0348188,1.00518,1.04,-0.0362407,-0.0471129,1.25289,1.3,-0.0398144,-0.0621107,1.49789,1.56,-0.0346131,-0.0629957,1.757,1.82,-0.0357169,-0.0742912,2.00571,2.08,0.118122,0.0614232,0.581421,0.519998,0.109239,0.0852029,0.865174,0.779971,0.0990646,0.103027,1.14302,1.04,0.0991717,0.128925,1.42895,1.30002,0.096621,0.150728,1.71072,1.55999,0.0947758,0.172489,1.99245,1.81997,0.0923123,0.192009,2.272,2.07999,-0.0341487,-0.00887881,0.251125,0.260004
506,0.037445,0.292071,8.09206,7.79999,0.116572,0.0303115,0.290336,0.260024,-0.0436243,-0.0226846,0.497313,0.519998,-0.0301727,-0.0235348,0.756467,0.780002,-0.0334817,-0.0348208,1.00517,1.04,-0.036294,-0.0471822,1.25282,1.3,-0.0398318,-0.0621377,1.49787,1.56,-0.0347417,-0.0632297,1.75677,1.82,-0.0357924,-0.0744482,2.00555,2.08,0.11857,0.0616563,0.581654,0.519998,0.10961,0.0854928,0.865463,0.779971,0.0994148,0.103391,1.14339,1.04,0.0995443,0.12941,1.42943,1.30002,0.0970393,0.151381,1.71137,1.55999,0.0950846,0.173051,1.99302,1.81997,0.0925857,0.192577,2.27257,2.07999,-0.0340108,-0.00884294,0.251161,0.260004
507,0.0375373,0.29279,8.09278,7.79999,0.11712,0.030454,0.290478,0.260024,-0.0439133,-0.0228348,0.497163,0.519998,-0.030454,-0.0237542,0.756248,0.780002,-0.0337012,-0.0350491,1.00495,1.04,-0.0365087,-0.0474613,1.25254,1.3,-0.0400019,-0.0624032,1.4976,1.56,-0.0348813,-0.0634839,1.75651,1.82,-0.0359114,-0.0746957,2.00531,2.08,0.119076,0.0619194,0.581917,0.519998,0.109927,0.0857395,0.86571,0.779971,0.0998338,0.103827,1.14382,1.04,0.0997925,0.129732,1.42975,1.30002,0.0973299,0.151834,1.71183,1.55999,0.0953398,0.173515,1.99348,1.81997,0.0929287,0.193291,2.27328,2.07999,-0.0344612,-0.00896005,0.251044,0.260004
508,0.0376151,0.293397,8.09338,7.79999,0.117461,0.0305427,0.290567,0.260024,-0.0440761,-0.0229195,0.497079,0.519998,-0.0305147,-0.0238015,0.7562,0.780002,-0.0337416,-0.0350911,1.0049,1.04,-0.0365761,-0.0475489,1.25245,1.3,-0.0401218,-0.0625902,1.49741,1.56,-0.0349492,-0.0636074,1.75639,1.82,-0.0360615,-0.075008,2.00499,2.08,0.119389,0.0620818,0.582079,0.519998,0.110289,0.0860223,0.865993,0.779971,0.100178,0.104184,1.14418,1.04,0.100231,0.130302,1.43032,1.30002,0.0975847,0.152231,1.71222,1.55999,0.0956618,0.174101,1.99407,1.81997,0.0931666,0.193786,2.27378,2.07999,-0.0343846,-0.00894012,0.251064,0.260004
509,0.0377427,0.294392,8.09438,7.79999,0.118082,0.0307042,0.290729,0.260024,-0.0441388,-0.0229521,0.497046,0.519998,-0.0306093,-0.0238753,0.756127,0.780002,-0.0338628,-0.0352172,1.00478,1.04,-0.036736,-0.0477568,1.25224,1.3,-0.0401964,-0.0627066,1.4973,1.56,-0.0351224,-0.0639227,1.75607,1.82,-0.0361759,-0.0752459,2.00476,2.08,0.119902,0.0623487,0.582346,0.519998,0.110698,0.0863409,0.866312,0.779971,0.100539,0.10456,1.14456,1.04,0.100551,0.130718,1.43074,1.30002,0.0979631,0.152822,1.71281,1.55999,0.0959864,0.174692,1.99466,1.81997,0.0934836,0.194445,2.27444,2.07999,-0.0346698,-0.00901428,0.25099,0.260004
510,0.0378412,0.295161,8.09515,7.79999,0.118692,0.0308628,0.290887,0.260024,-0.0441104,-0.0229373,0.497061,0.519998,-0.0307553,-0.0239892,0.756013,0.780002,-0.033964,-0.0353224,1.00467,1.04,-0.0368355,-0.0478861,1.25211,1.3,-0.0403663,-0.0629715,1.49703,1.56,-0.0352026,-0.0640687,1.75593,1.82,-0.0362741,-0.0754502,2.00455,2.08,0.120488,0.0626535,0.582651,0.519998,0.111063,0.086626,0.866597,0.779971,0.100868,0.104903,1.1449,1.04,0.100874,0.131138,1.43116,1.30002,0.0982657,0.153294,1.71329,1.55999,0.0962351,0.175145,1.99511,1.81997,0.093759,0.195018,2.27501,2.07999,-0.035141,-0.00913681,0.250867,0.260004
511,0.0379381,0.295917,8.0959,7.79999,0.11886,0.0309065,0.290931,0.260024,-0.0444586,-0.0231184,0.49688,0.519998,-0.03076,-0.0239929,0.756009,0.780002,-0.0341305,-0.0354956,1.0045,1.04,-0.0369631,-0.0480521,1.25195,1.3,-0.0404731,-0.0631381,1.49687,1.56,-0.0353078,-0.0642601,1.75574,1.82,-0.0364246,-0.0757631,2.00424,2.08,0.120799,0.0628151,0.582813,0.519998,0.111524,0.0869857,0.866956,0.779971,0.101129,0.105173,1.14517,1.04,0.101259,0.131639,1.43166,1.30002,0.0986258,0.153856,1.71385,1.55999,0.0965595,0.175735,1.9957,1.81997,0.094117,0.195762,2.27575,2.07999,-0.0350067,-0.00910188,0.250902,0.260004
512,0.0380428,0.296733,8.09672,7.79999,0.119255,0.0310093,0.291034,0.260024,-0.0446851,-0.0232361,0.496762,0.519998,-0.030887,-0.0240919,0.75591,0.780002,-0.0342358,-0.0356051,1.00439,1.04,-0.0370733,-0.0481953,1.2518,1.3,-0.0405897,-0.06332,1.49668,1.56,-0.0354739,-0.0645624,1.75543,1.82,-0.0365567,-0.076038,2.00396,2.08,0.121204,0.0630258,0.583023,0.519998,0.111772,0.0871787,0.86715,0.779971,0.101546,0.105608,1.1456,1.04,0.10161,0.132096,1.43212,1.30002,0.0989211,0.154316,1.71431,1.55999,0.0968468,0.176258,1.99622,1.81997,0.094368,0.196284,2.27627,2.07999,-0.0351393,-0.00913637,0.250868,0.260004
513,0.0381511,0.297578,8.09756,7.79999,0.119886,0.0311733,0.291198,0.260024,-0.0447814,-0.0232862,0.496712,0.519998,-0.0310169,-0.0241932,0.755809,0.780002,-0.0343213,-0.0356941,1.0043,1.04,-0.037237,-0.0484081,1.25159,1.3,-0.0407213,-0.0635254,1.49648,1.56,-0.0355588,-0.0647168,1.75528,1.82,-0.0366823,-0.0762991,2.0037,2.08,0.121651,0.0632585,0.583256,0.519998,0.112283,0.0875771,0.867548,0.779971,0.101941,0.106018,1.14601,1.04,0.102013,0.132619,1.43264,1.30002,0.0992826,0.15488,1.71487,1.55999,0.0971581,0.176824,1.99679,1.81997,0.0946772,0.196928,2.27692,2.07999,-0.0353123,-0.00918135,0.250823,0.260004
514,0.0382543,0.298383,8.09837,7.79999,0.120224,0.0312612,0.291286,0.260024,-0.0448558,-0.0233249,0.496673,0.519998,-0.0312231,-0.024354,0.755648,0.780002,-0.0343716,-0.0357463,1.00425,1.04,-0.0373442,-0.0485474,1.25145,1.3,-0.0408347,-0.0637022,1.4963,1.56,-0.0357082,-0.0649888,1.75501,1.82,-0.0368242,-0.0765944,2.00341,2.08,0.121959,0.0634184,0.583416,0.519998,0.112563,0.0877959,0.867767,0.779971,0.102289,0.10638,1.14638,1.04,0.102317,0.133015,1.43303,1.30002,0.0996097,0.155391,1.71538,1.55999,0.0974308,0.177321,1.99729,1.81997,0.09492,0.197433,2.27742,2.07999,-0.0351699,-0.00914431,0.25086,0.260004
515,0.0383357,0.299018,8.099,7.79999,0.12032,0.0312861,0.291311,0.260024,-0.045158,-0.0234821,0.496516,0.519998,-0.0313202,-0.0244298,0.755572,0.780002,-0.0345262,-0.035907,1.00409,1.04,-0.0374589,-0.0486966,1.2513,1.3,-0.0409096,-0.0638191,1.49618,1.56,-0.0358509,-0.0652485,1.75475,1.82,-0.0369743,-0.0769066,2.00309,2.08,0.122424,0.0636601,0.583658,0.519998,0.113053,0.0881779,0.868149,0.779971,0.102632,0.106737,1.14673,1.04,0.102643,0.133437,1.43346,1.30002,0.0998701,0.155797,1.71579,1.55999,0.0977787,0.177954,1.99792,1.81997,0.0952398,0.198098,2.27809,2.07999,-0.0357559,-0.00929668,0.250707,0.260004
516,0.0383933,0.299467,8.09945,7.79999,0.120609,0.0313612,0.291386,0.260024,-0.0452059,-0.023507,0.496491,0.519998,-0.0313084,-0.0244206,0.755581,0.780002,-0.0345553,-0.0359374,1.00406,1.04,-0.0375455,-0.0488091,1.25119,1.3,-0.0410271,-0.0640024,1.496,1.56,-0.0359463,-0.0654221,1.75458,1.82,-0.0370982,-0.0771642,2.00284,2.08,0.12276,0.0638347,0.583832,0.519998,0.113298,0.088369,0.86834,0.779971,0.102836,0.106949,1.14694,1.04,0.103001,0.133904,1.43392,1.30002,0.10019,0.156295,1.71629,1.55999,0.0980094,0.178374,1.99834,1.81997,0.0954537,0.198543,2.27853,2.07999,-0.035788,-0.00930502,0.250699,0.260004
517,0.0385182,0.300441,8.10043,7.79999,0.121139,0.031499,0.291523,0.260024,-0.0451726,-0.0234897,0.496508,0.519998,-0.0315081,-0.0245763,0.755426,0.780002,-0.0347118,-0.0361001,1.0039,1.04,-0.0376654,-0.0489651,1.25103,1.3,-0.0411637,-0.0642155,1.49579,1.56,-0.0360625,-0.0656337,1.75436,1.82,-0.0372704,-0.0775224,2.00248,2.08,0.123634,0.0642892,0.584287,0.519998,0.113822,0.0887781,0.868749,0.779971,0.103252,0.107381,1.14738,1.04,0.103294,0.134284,1.4343,1.30002,0.100599,0.156934,1.71693,1.55999,0.0983579,0.179008,1.99897,1.81997,0.0957954,0.199254,2.27924,2.07999,-0.0360431,-0.00937135,0.250633,0.260004
518,0.0386625,0.301567,8.10155,7.79999,0.121432,0.0315752,0.2916,0.260024,-0.0454284,-0.0236227,0.496375,0.519998,-0.0316049,-0.0246519,0.75535,0.780002,-0.0348376,-0.036231,1.00376,1.04,-0.037748,-0.0490724,1.25093,1.3,-0.0413109,-0.0644452,1.49556,1.56,-0.0361839,-0.0658546,1.75414,1.82,-0.0374028,-0.0777979,2.0022,2.08,0.124105,0.0645341,0.584532,0.519998,0.114234,0.0890991,0.86907,0.779971,0.103669,0.107816,1.14781,1.04,0.103699,0.134811,1.43483,1.30002,0.100928,0.157448,1.71744,1.55999,0.0986221,0.179489,1.99945,1.81997,0.0961146,0.199918,2.27991,2.07999,-0.0361042,-0.00938725,0.250617,0.260004
519,0.0387507,0.302255,8.10224,7.79999,0.121966,0.0317143,0.291739,0.260024,-0.0454399,-0.0236287,0.496369,0.519998,-0.0316851,-0.0247144,0.755287,0.780002,-0.0350129,-0.0364133,1.00358,1.04,-0.037866,-0.0492258,1.25077,1.3,-0.0414029,-0.0645887,1.49541,1.56,-0.0362781,-0.066026,1.75397,1.82,-0.0375594,-0.0781236,2.00188,2.08,0.124496,0.0647376,0.584735,0.519998,0.114438,0.0892583,0.869229,0.779971,0.10407,0.108233,1.14823,1.04,0.104167,0.135419,1.43544,1.30002,0.101231,0.157919,1.71791,1.55999,0.0989677,0.180118,2.00008,1.81997,0.0964023,0.200516,2.28051,2.07999,-0.0360504,-0.00937326,0.250631,0.260004
520,0.0388466,0.303003,8.10299,7.79999,0.122425,0.0318334,0.291858,0.260024,-0.0456385,-0.0237319,0.496266,0.519998,-0.0318483,-0.0248418,0.75516,0.780002,-0.0349921,-0.0363916,1.0036,1.04,-0.0379278,-0.0493061,1.25069,1.3,-0.0415079,-0.0647524,1.49525,1.56,-0.0363941,-0.0662372,1.75376,1.82,-0.0376332,-0.078277,2.00172,2.08,0.124793,0.0648918,0.584889,0.519998,0.115034,0.089723,0.869694,0.779971,0.104415,0.108591,1.14859,1.04,0.104502,0.135855,1.43588,1.30002,0.101578,0.158462,1.71845,1.55999,0.0992919,0.180708,2.00067,1.81997,0.0967016,0.201138,2.28113,2.07999,-0.0363898,-0.0094615,0.250542,0.260004
521,0.0389649,0.303926,8.10391,7.79999,0.122719,0.0319099,0.291934,0.260024,-0.0459945,-0.023917,0.496081,0.519998,-0.0319306,-0.024906,0.755096,0.780002,-0.0351,-0.0365039,1.00349,1.04,-0.0380214,-0.0494278,1.25057,1.3,-0.0416516,-0.0649767,1.49503,1.56,-0.0365415,-0.0665055,1.75349,1.82,-0.0377091,-0.0784349,2.00157,2.08,0.125202,0.0651046,0.585102,0.519998,0.11527,0.0899073,0.869878,0.779971,0.104736,0.108925,1.14892,1.04,0.104844,0.136299,1.43632,1.30002,0.102001,0.159121,1.71911,1.55999,0.0995667,0.181208,2.00117,1.81997,0.0969738,0.201705,2.28169,2.07999,-0.0363525,-0.00945179,0.250552,0.260004
522,0.0390636,0.304696,8.10468,7.79999,0.123162,0.0320251,0.29205,0.260024,-0.0459561,-0.0238971,0.496101,0.519998,-0.0320274,-0.0249814,0.75502,0.780002,-0.0351437,-0.0365493,1.00345,1.04,-0.0381536,-0.0495996,1.2504,1.3,-0.0417775,-0.0651731,1.49483,1.56,-0.0366884,-0.0667728,1.75322,1.82,-0.0378753,-0.0787807,2.00122,2.08,0.12559,0.0653066,0.585304,0.519998,0.115665,0.0902155,0.870186,0.779971,0.105155,0.109361,1.14936,1.04,0.105185,0.136742,1.43676,1.30002,0.102265,0.159533,1.71953,1.55999,0.0999094,0.181832,2.0018,1.81997,0.0973071,0.202398,2.28239,2.07999,-0.0365122,-0.00949331,0.250511,0.260004
523,0.039148,0.305354,8.10534,7.79999,0.123681,0.03216,0.292184,0.260024,-0.0462299,-0.0240395,0.495959,0.519998,-0.0322059,-0.0251207,0.754881,0.780002,-0.0352451,-0.0366547,1.00334,1.04,-0.0382459,-0.0497196,1.25028,1.3,-0.0418927,-0.0653527,1.49465,1.56,-0.0367808,-0.0669409,1.75306,1.82,-0.0380061,-0.0790526,2.00095,2.08,0.125999,0.0655191,0.585517,0.519998,0.116202,0.090634,0.870605,0.779971,0.105396,0.109611,1.14961,1.04,0.105586,0.137264,1.43728,1.30002,0.10264,0.160117,1.72011,1.55999,0.10022,0.182396,2.00236,1.81997,0.0975469,0.202897,2.28289,2.07999,-0.036722,-0.00954785,0.250456,0.260004
524,0.0392962,0.30651,8.10649,7.79999,0.123852,0.0322046,0.292229,0.260024,-0.0463268,-0.0240898,0.495908,0.519998,-0.0322219,-0.0251331,0.754869,0.780002,-0.0353635,-0.0367779,1.00322,1.04,-0.0383362,-0.0498371,1.25016,1.3,-0.0420031,-0.065525,1.49448,1.56,-0.036855,-0.067076,1.75292,1.82,-0.0380443,-0.0791322,2.00087,2.08,0.126502,0.0657805,0.585778,0.519998,0.116575,0.0909247,0.870896,0.779971,0.105836,0.110069,1.15006,1.04,0.105937,0.137721,1.43774,1.30002,0.102973,0.160637,1.72063,1.55999,0.100503,0.182913,2.00288,1.81997,0.0978802,0.20359,2.28358,2.07999,-0.0372976,-0.00969751,0.250306,0.260004
525,0.03938,0.307164,8.10715,7.79999,0.124071,0.0322615,0.292286,0.260024,-0.0465826,-0.0242229,0.495775,0.519998,-0.0323937,-0.0252671,0.754735,0.780002,-0.0354415,-0.036859,1.00314,1.04,-0.0385161,-0.0500709,1.24993,1.3,-0.0420971,-0.0656716,1.49433,1.56,-0.0369744,-0.0672933,1.7527,1.82,-0.0381786,-0.0794115,2.00059,2.08,0.127156,0.0661209,0.586119,0.519998,0.117006,0.0912614,0.871232,0.779971,0.106235,0.110484,1.15048,1.04,0.106248,0.138124,1.43814,1.30002,0.103314,0.161169,1.72116,1.55999,0.100793,0.183439,2.00341,1.81997,0.0981737,0.2042,2.28419,2.07999,-0.0373678,-0.00971578,0.250288,0.260004
526,0.039461,0.307796,8.10778,7.79999,0.12461,0.0324017,0.292426,0.260024,-0.0467699,-0.0243203,0.495678,0.519998,-0.0325119,-0.0253593,0.754643,0.780002,-0.0355886,-0.0370119,1.00298,1.04,-0.0385964,-0.0501753,1.24982,1.3,-0.0422373,-0.0658903,1.49411,1.56,-0.0371918,-0.067689,1.75231,1.82,-0.0383522,-0.0797726,2.00023,2.08,0.127725,0.0664169,0.586415,0.519998,0.117304,0.0914935,0.871464,0.779971,0.106631,0.110895,1.15089,1.04,0.106621,0.138609,1.43863,1.30002,0.103617,0.161642,1.72163,1.55999,0.101127,0.184048,2.00401,1.81997,0.0984918,0.204862,2.28485,2.07999,-0.037328,-0.00970544,0.250299,0.260004
527,0.0395864,0.308773,8.10876,7.79999,0.124987,0.0324998,0.292524,0.260024,-0.0468101,-0.0243412,0.495657,0.519998,-0.0326119,-0.0254374,0.754564,0.780002,-0.0357223,-0.0371511,1.00284,1.04,-0.0387448,-0.0503682,1.24963,1.3,-0.0423654,-0.0660901,1.49391,1.56,-0.03733,-0.0679405,1.75206,1.82,-0.0384328,-0.0799403,2.00006,2.08,0.128169,0.0666475,0.586645,0.519998,0.117869,0.0919345,0.871905,0.779971,0.106967,0.111245,1.15124,1.04,0.10704,0.139154,1.43917,1.30002,0.103967,0.162187,1.72218,1.55999,0.101423,0.184586,2.00455,1.81997,0.0987469,0.205393,2.28538,2.07999,-0.0379809,-0.00987519,0.250129,0.260004
528,0.0396694,0.309421,8.10941,7.79999,0.125488,0.0326299,0.292654,0.260024,-0.0469218,-0.0243992,0.495599,0.519998,-0.0327425,-0.0255392,0.754463,0.780002,-0.035703,-0.037131,1.00286,1.04,-0.0388133,-0.0504573,1.24954,1.3,-0.0424633,-0.0662429,1.49376,1.56,-0.0374615,-0.0681798,1.75182,1.82,-0.0385412,-0.0801658,1.99984,2.08,0.128511,0.0668255,0.586823,0.519998,0.11814,0.0921458,0.872117,0.779971,0.107369,0.111664,1.15166,1.04,0.107346,0.139552,1.43957,1.30002,0.104297,0.162703,1.7227,1.55999,0.101717,0.185121,2.00509,1.81997,0.0990799,0.206085,2.28608,2.07999,-0.0377999,-0.00982812,0.250176,0.260004
529,0.0397741,0.310238,8.11022,7.79999,0.12553,0.0326408,0.292665,0.260024,-0.0470465,-0.0244641,0.495534,0.519998,-0.0328976,-0.0256602,0.754342,0.780002,-0.0359333,-0.0373705,1.00263,1.04,-0.0389906,-0.0506877,1.24931,1.3,-0.0426178,-0.0664838,1.49352,1.56,-0.0375788,-0.0683933,1.7516,1.82,-0.0386974,-0.0804905,1.99951,2.08,0.128929,0.0670429,0.587041,0.519998,0.118555,0.0924692,0.87244,0.779971,0.107712,0.11202,1.15202,1.04,0.10774,0.140064,1.44008,1.30002,0.104637,0.163233,1.72323,1.55999,0.102042,0.185713,2.00568,1.81997,0.0993687,0.206686,2.28668,2.07999,-0.0379858,-0.00987645,0.250128,0.260004
530,0.0398883,0.311128,8.11111,7.79999,0.125898,0.0327367,0.292761,0.260024,-0.0471778,-0.0245324,0.495466,0.519998,-0.0330105,-0.0257483,0.754254,0.780002,-0.0359994,-0.0374392,1.00256,1.04,-0.0390855,-0.0508112,1.24919,1.3,-0.0427339,-0.0666651,1.49334,1.56,-0.0376925,-0.0686003,1.7514,1.82,-0.0388168,-0.080739,1.99926,2.08,0.12908,0.0671213,0.587119,0.519998,0.119008,0.0928231,0.872794,0.779971,0.108041,0.112362,1.15236,1.04,0.108121,0.14056,1.44058,1.30002,0.104946,0.163715,1.72371,1.55999,0.102351,0.186275,2.00624,1.81997,0.0997525,0.207484,2.28747,2.07999,-0.0379257,-0.00986083,0.250143,0.260004
531,0.0399681,0.311751,8.11174,7.79999,0.126687,0.0329417,0.292966,0.260024,-0.0473394,-0.0246164,0.495382,0.519998,-0.0331291,-0.0258408,0.754161,0.780002,-0.0362094,-0.0376576,1.00234,1.04,-0.039253,-0.0510288,1.24897,1.3,-0.0428985,-0.0669217,1.49308,1.56,-0.0378331,-0.0688561,1.75114,1.82,-0.038925,-0.080964,1.99904,2.08,0.12972,0.0674541,0.587452,0.519998,0.119272,0.0930286,0.872999,0.779971,0.108366,0.1127,1.1527,1.04,0.108431,0.140963,1.44098,1.30002,0.105301,0.164269,1.72426,1.55999,0.102664,0.186844,2.00681,1.81997,0.100005,0.208009,2.288,2.07999,-0.0381942,-0.00993064,0.250073,0.260004
532,0.040053,0.312412,8.1124,7.79999,0.126433,0.0328757,0.2929,0.260024,-0.0475087,-0.0247044,0.495294,0.519998,-0.0333025,-0.0259761,0.754026,0.780002,-0.0363051,-0.0377572,1.00224,1.04,-0.0393347,-0.051135,1.24886,1.3,-0.0430287,-0.0671249,1.49288,1.56,-0.0379634,-0.0690932,1.7509,1.82,-0.039069,-0.0812636,1.99874,2.08,0.130112,0.0676578,0.587655,0.519998,0.119712,0.0933717,0.873342,0.779971,0.108827,0.11318,1.15318,1.04,0.108784,0.141421,1.44144,1.30002,0.105655,0.164821,1.72481,1.55999,0.102924,0.187319,2.00728,1.81997,0.100278,0.208578,2.28857,2.07999,-0.0387646,-0.0100789,0.249925,0.260004
533,0.0401992,0.313553,8.11354,7.79999,0.126802,0.0329717,0.292996,0.260024,-0.0477314,-0.0248202,0.495178,0.519998,-0.0332973,-0.0259719,0.75403,0.780002,-0.0362981,-0.0377499,1.00225,1.04,-0.0394794,-0.0513232,1.24868,1.3,-0.0431344,-0.0672898,1.49271,1.56,-0.0380548,-0.0692596,1.75074,1.82,-0.0391503,-0.0814326,1.99857,2.08,0.13079,0.0680105,0.588008,0.519998,0.120256,0.0937958,0.873767,0.779971,0.109224,0.113592,1.15359,1.04,0.109252,0.142029,1.44205,1.30002,0.106008,0.165372,1.72537,1.55999,0.103303,0.188008,2.00797,1.81997,0.100616,0.20928,2.28927,2.07999,-0.0387647,-0.010079,0.249925,0.260004
534,0.040246,0.313918,8.1139,7.79999,0.127405,0.0331284,0.293153,0.260024,-0.0480049,-0.0249624,0.495036,0.519998,-0.0333924,-0.0260461,0.753956,0.780002,-0.0365285,-0.0379895,1.00201,1.04,-0.0396395,-0.0515314,1.24847,1.3,-0.043301,-0.0675498,1.49245,1.56,-0.0381829,-0.0694927,1.7505,1.82,-0.0392649,-0.081671,1.99833,2.08,0.13131,0.0682807,0.588278,0.519998,0.120465,0.0939592,0.87393,0.779971,0.109457,0.113835,1.15383,1.04,0.109469,0.142311,1.44233,1.30002,0.10626,0.165765,1.72576,1.55999,0.103544,0.188447,2.00841,1.81997,0.100868,0.209804,2.28979,2.07999,-0.0387247,-0.0100686,0.249935,0.260004
535,0.0403665,0.314858,8.11484,7.79999,0.12774,0.0332156,0.29324,0.260024,-0.0481922,-0.0250598,0.494938,0.519998,-0.0335984,-0.0262068,0.753795,0.780002,-0.0365971,-0.0380609,1.00193,1.04,-0.0397232,-0.0516402,1.24836,1.3,-0.0433922,-0.067692,1.49231,1.56,-0.0382824,-0.0696738,1.75032,1.82,-0.0393646,-0.0818783,1.99812,2.08,0.131579,0.0684207,0.588418,0.519998,0.121002,0.0943783,0.874349,0.779971,0.109899,0.114294,1.15429,1.04,0.109961,0.142952,1.44297,1.30002,0.10662,0.166326,1.72632,1.55999,0.103838,0.188982,2.00895,1.81997,0.101156,0.210403,2.29039,2.07999,-0.0389879,-0.010137,0.249867,0.260004
536,0.040489,0.315814,8.1158,7.79999,0.127929,0.0332645,0.293289,0.260024,-0.048209,-0.0250686,0.494929,0.519998,-0.0336478,-0.0262453,0.753757,0.780002,-0.0367967,-0.0382684,1.00173,1.04,-0.0397925,-0.0517302,1.24827,1.3,-0.0435112,-0.0678777,1.49213,1.56,-0.038433,-0.069948,1.75005,1.82,-0.039461,-0.0820789,1.99792,2.08,0.132337,0.068815,0.588813,0.519998,0.121378,0.0946713,0.874642,0.779971,0.110309,0.11472,1.15472,1.04,0.110313,0.143409,1.44343,1.30002,0.107003,0.166925,1.72692,1.55999,0.104234,0.189702,2.00967,1.81997,0.101521,0.211162,2.29115,2.07999,-0.0392543,-0.0102063,0.249798,0.260004
537,0.0405917,0.316615,8.1166,7.79999,0.128863,0.0335074,0.293532,0.260024,-0.048345,-0.0251393,0.494859,0.519998,-0.0337772,-0.0263463,0.753656,0.780002,-0.0368985,-0.0383743,1.00162,1.04,-0.0398889,-0.0518555,1.24814,1.3,-0.0436176,-0.0680435,1.49196,1.56,-0.0385152,-0.0700976,1.7499,1.82,-0.0396079,-0.0823844,1.99762,2.08,0.132571,0.0689364,0.588934,0.519998,0.121835,0.0950276,0.874998,0.779971,0.110588,0.115011,1.15501,1.04,0.110654,0.143852,1.44387,1.30002,0.10732,0.167418,1.72741,1.55999,0.104504,0.190194,2.01016,1.81997,0.101762,0.211663,2.29165,2.07999,-0.0392983,-0.0102177,0.249786,0.260004
