"E0",,,,,"E1",,,,"E10",,,,"E11",,,,"E12",,,,"E13",,,,"E14",,,,"E15",,,,"E16",,,,"E2",,,,"E3",,,,"E4",,,,"E5",,,,"E6",,,,"E7",,,,"E8",,,,"E9",,,
"Index [1]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]"
605,0.0434358,0.265312,6.37346,6.10815,0.107901,0.0219706,0.225589,0.203618,-0.0407953,-0.0166121,0.390594,0.407206,-0.0411861,-0.0251571,0.585659,0.610816,-0.0422187,-0.0343837,0.780035,0.814419,-0.0433868,-0.0441687,0.973853,1.01802,-0.0442853,-0.0541,1.16752,1.22162,-0.0451782,-0.0643891,1.36084,1.42523,-0.0460696,-0.0750399,1.5538,1.62884,0.136733,0.0556826,0.462918,0.407236,0.134319,0.0820441,0.69286,0.610816,0.12563,0.102312,0.916709,0.814396,0.134455,0.136877,1.15489,1.01801,0.120434,0.147127,1.36876,1.22163,0.11434,0.162962,1.58821,1.42525,0.109061,0.177642,1.80647,1.62883,-0.0330736,-0.00673388,0.196869,0.203603
606,0.0435355,0.265921,6.37407,6.10815,0.10839,0.0220702,0.225688,0.203618,-0.0407922,-0.0166108,0.390595,0.407206,-0.0412847,-0.0252174,0.585599,0.610816,-0.0423238,-0.0344693,0.77995,0.814419,-0.043512,-0.0442962,0.973725,1.01802,-0.0444243,-0.0542698,1.16735,1.22162,-0.0453498,-0.0646337,1.36059,1.42523,-0.046242,-0.0753207,1.55352,1.62884,0.137302,0.0559143,0.46315,0.407236,0.13473,0.0822953,0.693111,0.610816,0.126026,0.102635,0.917031,0.814396,0.134849,0.137279,1.15529,1.01801,0.120813,0.147589,1.36922,1.22163,0.114694,0.163468,1.58872,1.42525,0.109406,0.178203,1.80703,1.62883,-0.0332311,-0.00676595,0.196837,0.203603
607,0.0436793,0.266799,6.37495,6.10815,0.108793,0.0221522,0.22577,0.203618,-0.0411377,-0.0167515,0.390454,0.407206,-0.0413994,-0.0252874,0.585528,0.610816,-0.0424744,-0.0345919,0.779827,0.814419,-0.0436486,-0.0444353,0.973586,1.01802,-0.0445473,-0.05442,1.1672,1.22162,-0.045505,-0.064855,1.36037,1.42523,-0.0463705,-0.0755299,1.55331,1.62884,0.137785,0.0561112,0.463347,0.407236,0.135347,0.082672,0.693488,0.610816,0.126536,0.10305,0.917446,0.814396,0.135286,0.137723,1.15574,1.01801,0.121225,0.148093,1.36972,1.22163,0.115073,0.164008,1.58926,1.42525,0.109746,0.178757,1.80759,1.62883,-0.0332254,-0.00676478,0.196838,0.203603
608,0.043796,0.267512,6.37566,6.10815,0.109386,0.022273,0.225891,0.203618,-0.0411786,-0.0167681,0.390437,0.407206,-0.0414916,-0.0253437,0.585472,0.610816,-0.0426407,-0.0347274,0.779691,0.814419,-0.0438608,-0.0446513,0.97337,1.01802,-0.0446922,-0.0545971,1.16703,1.22162,-0.045617,-0.0650146,1.36021,1.42523,-0.0465193,-0.0757724,1.55307,1.62884,0.138329,0.0563327,0.463569,0.407236,0.135741,0.0829129,0.693729,0.610816,0.126922,0.103365,0.917761,0.814396,0.135707,0.138152,1.15617,1.01801,0.121567,0.14851,1.37014,1.22163,0.1154,0.164473,1.58972,1.42525,0.110078,0.179298,1.80813,1.62883,-0.0335558,-0.00683206,0.196771,0.203603
609,0.0438635,0.267925,6.37607,6.10815,0.109761,0.0223493,0.225967,0.203618,-0.0414336,-0.016872,0.390334,0.407206,-0.0416595,-0.0254463,0.58537,0.610816,-0.0427961,-0.0348539,0.779565,0.814419,-0.0439514,-0.0447435,0.973278,1.01802,-0.0447586,-0.0546782,1.16695,1.22162,-0.0457629,-0.0652225,1.36,1.42523,-0.0466227,-0.0759408,1.5529,1.62884,0.138784,0.056518,0.463754,0.407236,0.136265,0.0832327,0.694049,0.610816,0.127356,0.103718,0.918114,0.814396,0.136086,0.138538,1.15655,1.01801,0.121958,0.148988,1.37062,1.22163,0.115709,0.164915,1.59016,1.42525,0.11034,0.179726,1.80856,1.62883,-0.0333267,-0.00678542,0.196818,0.203603
610,0.0439728,0.268593,6.37674,6.10815,0.110323,0.0224638,0.226082,0.203618,-0.0414826,-0.0168919,0.390314,0.407206,-0.0417577,-0.0255063,0.58531,0.610816,-0.042888,-0.0349288,0.77949,0.814419,-0.0441327,-0.044928,0.973094,1.01802,-0.0449326,-0.0548908,1.16673,1.22162,-0.0459207,-0.0654474,1.35978,1.42523,-0.0467606,-0.0761655,1.55267,1.62884,0.139315,0.056734,0.46397,0.407236,0.136602,0.0834385,0.694254,0.610816,0.127737,0.104028,0.918425,0.814396,0.136469,0.138927,1.15694,1.01801,0.12235,0.149467,1.3711,1.22163,0.116075,0.165436,1.59069,1.42525,0.110668,0.18026,1.80909,1.62883,-0.0336484,-0.00685091,0.196752,0.203603
611,0.044073,0.269204,6.37735,6.10815,0.111044,0.0226105,0.226228,0.203618,-0.0415704,-0.0169277,0.390278,0.407206,-0.0419455,-0.025621,0.585195,0.610816,-0.0430078,-0.0350264,0.779392,0.814419,-0.0442237,-0.0450206,0.973001,1.01802,-0.0451017,-0.0550973,1.16653,1.22162,-0.0459938,-0.0655517,1.35968,1.42523,-0.0469306,-0.0764422,1.5524,1.62884,0.139671,0.0568789,0.464115,0.407236,0.137092,0.0837378,0.694554,0.610816,0.128084,0.104311,0.918707,0.814396,0.136896,0.139362,1.15738,1.01801,0.122642,0.149824,1.37146,1.22163,0.116467,0.165994,1.59124,1.42525,0.110964,0.180742,1.80957,1.62883,-0.0336057,-0.00684221,0.196761,0.203603
612,0.0441661,0.269773,6.37792,6.10815,0.111387,0.0226805,0.226298,0.203618,-0.0417613,-0.0170055,0.3902,0.407206,-0.0419586,-0.025629,0.585187,0.610816,-0.0431233,-0.0351204,0.779298,0.814419,-0.0444007,-0.0452008,0.972821,1.01802,-0.045201,-0.0552187,1.16641,1.22162,-0.0461445,-0.0657664,1.35946,1.42523,-0.0470549,-0.0766448,1.55219,1.62884,0.140136,0.0570683,0.464304,0.407236,0.137535,0.0840083,0.694824,0.610816,0.12859,0.104723,0.919119,0.814396,0.137278,0.139751,1.15777,1.01801,0.122942,0.15019,1.37182,1.22163,0.116749,0.166397,1.59165,1.42525,0.111238,0.181187,1.81002,1.62883,-0.0337685,-0.00687536,0.196728,0.203603
613,0.0442697,0.270406,6.37855,6.10815,0.112094,0.0228243,0.226442,0.203618,-0.0418874,-0.0170568,0.390149,0.407206,-0.0421951,-0.0257735,0.585042,0.610816,-0.0432944,-0.0352598,0.779159,0.814419,-0.0445114,-0.0453136,0.972708,1.01802,-0.0453083,-0.0553497,1.16627,1.22162,-0.0462628,-0.065935,1.35929,1.42523,-0.0471503,-0.0768002,1.55204,1.62884,0.140745,0.0573165,0.464552,0.407236,0.138076,0.0843391,0.695155,0.610816,0.128926,0.104997,0.919393,0.814396,0.1377,0.140181,1.15819,1.01801,0.123395,0.150743,1.37238,1.22163,0.117134,0.166945,1.59219,1.42525,0.11159,0.181761,1.81059,1.62883,-0.0337769,-0.00687707,0.196726,0.203603
614,0.0443663,0.270996,6.37914,6.10815,0.112509,0.0229088,0.226527,0.203618,-0.0420568,-0.0171258,0.39008,0.407206,-0.0422334,-0.0257968,0.585019,0.610816,-0.0434136,-0.0353568,0.779062,0.814419,-0.044715,-0.0455208,0.972501,1.01802,-0.0454612,-0.0555365,1.16609,1.22162,-0.0463626,-0.0660772,1.35915,1.42523,-0.0472928,-0.0770323,1.55181,1.62884,0.141178,0.0574926,0.464729,0.407236,0.138587,0.0846508,0.695467,0.610816,0.12935,0.105342,0.919738,0.814396,0.138032,0.140519,1.15853,1.01801,0.123784,0.151218,1.37285,1.22163,0.117456,0.167404,1.59265,1.42525,0.111928,0.182312,1.81114,1.62883,-0.0336154,-0.00684418,0.196759,0.203603
615,0.0444869,0.271733,6.37988,6.10815,0.1132,0.0230496,0.226668,0.203618,-0.0422538,-0.017206,0.39,0.407206,-0.0423487,-0.0258673,0.584949,0.610816,-0.0435326,-0.0354537,0.778965,0.814419,-0.0448268,-0.0456346,0.972387,1.01802,-0.0455692,-0.0556684,1.16596,1.22162,-0.0465372,-0.0663261,1.3589,1.42523,-0.0474363,-0.0772661,1.55157,1.62884,0.141694,0.0577028,0.464939,0.407236,0.139008,0.084908,0.695724,0.610816,0.12976,0.105676,0.920072,0.814396,0.138496,0.140991,1.15901,1.01801,0.124141,0.151655,1.37329,1.22163,0.117811,0.167909,1.59316,1.42525,0.112219,0.182785,1.81162,1.62883,-0.0335051,-0.00682173,0.196781,0.203603
616,0.0445776,0.272287,6.38043,6.10815,0.113539,0.0231185,0.226737,0.203618,-0.0421931,-0.0171813,0.390024,0.407206,-0.0424671,-0.0259396,0.584876,0.610816,-0.0437269,-0.035612,0.778807,0.814419,-0.0449073,-0.0457166,0.972305,1.01802,-0.0457156,-0.0558473,1.16578,1.22162,-0.0466995,-0.0665574,1.35867,1.42523,-0.0475447,-0.0774426,1.55139,1.62884,0.142247,0.057928,0.465164,0.407236,0.13946,0.0851843,0.696,0.610816,0.13027,0.106091,0.920487,0.814396,0.138861,0.141362,1.15938,1.01801,0.12453,0.152129,1.37376,1.22163,0.118181,0.168438,1.59369,1.42525,0.112578,0.18337,1.8122,1.62883,-0.0337893,-0.0068796,0.196723,0.203603
617,0.0446946,0.273001,6.38115,6.10815,0.114215,0.0232562,0.226874,0.203618,-0.0423314,-0.0172376,0.389968,0.407206,-0.0424625,-0.0259368,0.584879,0.610816,-0.0438473,-0.03571,0.778709,0.814419,-0.0451307,-0.0459441,0.972078,1.01802,-0.0458961,-0.0560678,1.16556,1.22162,-0.0468246,-0.0667358,1.35849,1.42523,-0.0476831,-0.077668,1.55117,1.62884,0.142794,0.058151,0.465387,0.407236,0.139941,0.0854781,0.696294,0.610816,0.130574,0.106339,0.920735,0.814396,0.139285,0.141794,1.15981,1.01801,0.124879,0.152556,1.37419,1.22163,0.118515,0.168914,1.59416,1.42525,0.112879,0.183861,1.81269,1.62883,-0.0338703,-0.0068961,0.196707,0.203603
618,0.044795,0.273615,6.38176,6.10815,0.114431,0.0233003,0.226918,0.203618,-0.0425382,-0.0173218,0.389884,0.407206,-0.0426821,-0.0260709,0.584745,0.610816,-0.0439389,-0.0357847,0.778634,0.814419,-0.0452279,-0.046043,0.971979,1.01802,-0.0460106,-0.0562077,1.16542,1.22162,-0.0469763,-0.0669518,1.35828,1.42523,-0.0478673,-0.077968,1.55087,1.62884,0.143148,0.0582948,0.465531,0.407236,0.140551,0.0858511,0.696667,0.610816,0.130976,0.106666,0.921062,0.814396,0.139726,0.142243,1.16026,1.01801,0.125267,0.153031,1.37466,1.22163,0.118868,0.169417,1.59467,1.42525,0.113194,0.184373,1.8132,1.62883,-0.0336617,-0.00685362,0.196749,0.203603
619,0.0450009,0.274872,6.38302,6.10815,0.115378,0.023493,0.227111,0.203618,-0.0426453,-0.0173654,0.38984,0.407206,-0.0427991,-0.0261424,0.584673,0.610816,-0.0441128,-0.0359263,0.778493,0.814419,-0.0453606,-0.0461781,0.971844,1.01802,-0.0460906,-0.0563054,1.16532,1.22162,-0.0471085,-0.0671403,1.35809,1.42523,-0.0479784,-0.078149,1.55069,1.62884,0.143824,0.0585703,0.465806,0.407236,0.141083,0.086176,0.696992,0.610816,0.131593,0.107169,0.921565,0.814396,0.14017,0.142695,1.16071,1.01801,0.125706,0.153567,1.3752,1.22163,0.119286,0.170012,1.59526,1.42525,0.113576,0.184996,1.81383,1.62883,-0.0338329,-0.00688848,0.196714,0.203603
620,0.0449832,0.274764,6.38291,6.10815,0.115785,0.0235758,0.227194,0.203618,-0.0428342,-0.0174423,0.389763,0.407206,-0.0429625,-0.0262422,0.584574,0.610816,-0.0442943,-0.0360742,0.778345,0.814419,-0.0455807,-0.0464022,0.971619,1.01802,-0.0462703,-0.056525,1.1651,1.22162,-0.0472986,-0.0674113,1.35782,1.42523,-0.0481549,-0.0784364,1.5504,1.62884,0.144095,0.0586806,0.465916,0.407236,0.141467,0.0864102,0.697226,0.610816,0.131874,0.107398,0.921794,0.814396,0.140452,0.142982,1.161,1.01801,0.126031,0.153964,1.3756,1.22163,0.119491,0.170304,1.59555,1.42525,0.113777,0.185324,1.81415,1.62883,-0.0339438,-0.00691106,0.196692,0.203603
621,0.0450686,0.275286,6.38343,6.10815,0.116357,0.0236924,0.22731,0.203618,-0.0429616,-0.0174942,0.389711,0.407206,-0.0429746,-0.0262495,0.584566,0.610816,-0.0443394,-0.0361109,0.778308,0.814419,-0.0456621,-0.0464851,0.971537,1.01802,-0.04638,-0.0566589,1.16497,1.22162,-0.0473937,-0.0675468,1.35768,1.42523,-0.0483148,-0.078697,1.55014,1.62884,0.144769,0.0589552,0.466191,0.407236,0.141878,0.0866611,0.697477,0.610816,0.132386,0.107814,0.92221,0.814396,0.140885,0.143423,1.16144,1.01801,0.126415,0.154433,1.37606,1.22163,0.119898,0.170885,1.59614,1.42525,0.114107,0.185862,1.81469,1.62883,-0.0340374,-0.00693011,0.196673,0.203603
622,0.0452083,0.276139,6.38429,6.10815,0.116849,0.0237926,0.227411,0.203618,-0.0430718,-0.0175391,0.389667,0.407206,-0.0431173,-0.0263367,0.584479,0.610816,-0.0445512,-0.0362833,0.778136,0.814419,-0.0458841,-0.046711,0.971311,1.01802,-0.0465673,-0.0568877,1.16474,1.22162,-0.0475758,-0.0678064,1.35742,1.42523,-0.0484325,-0.0788887,1.54995,1.62884,0.145237,0.0591456,0.466381,0.407236,0.142595,0.0870995,0.697915,0.610816,0.132796,0.108149,0.922545,0.814396,0.141346,0.143892,1.16191,1.01801,0.126843,0.154956,1.37659,1.22163,0.120225,0.171351,1.5966,1.42525,0.114455,0.186428,1.81526,1.62883,-0.0341029,-0.00694345,0.196659,0.203603
623,0.0453066,0.27674,6.38489,6.10815,0.117237,0.0238716,0.22749,0.203618,-0.0431065,-0.0175532,0.389652,0.407206,-0.0431857,-0.0263785,0.584437,0.610816,-0.0446947,-0.0364002,0.778019,0.814419,-0.0459492,-0.0467773,0.971244,1.01802,-0.0466413,-0.0569781,1.16465,1.22162,-0.0476691,-0.0679393,1.35729,1.42523,-0.0485613,-0.0790984,1.54974,1.62884,0.145688,0.0593294,0.466565,0.407236,0.142889,0.0872788,0.698095,0.610816,0.133183,0.108463,0.922859,0.814396,0.141725,0.144278,1.16229,1.01801,0.127171,0.155356,1.37699,1.22163,0.120554,0.171819,1.59707,1.42525,0.114771,0.186943,1.81577,1.62883,-0.0339848,-0.00691941,0.196684,0.203603
624,0.0454209,0.277437,6.38558,6.10815,0.117886,0.0240037,0.227622,0.203618,-0.043302,-0.0176328,0.389573,0.407206,-0.0433542,-0.0264814,0.584334,0.610816,-0.0447655,-0.0364578,0.777961,0.814419,-0.0461114,-0.0469425,0.971079,1.01802,-0.0467879,-0.0571572,1.16447,1.22162,-0.0478354,-0.0681763,1.35705,1.42523,-0.0487112,-0.0793426,1.54949,1.62884,0.146257,0.0595612,0.466797,0.407236,0.143494,0.0876485,0.698464,0.610816,0.133705,0.108889,0.923285,0.814396,0.142151,0.144711,1.16273,1.01801,0.127622,0.155907,1.37754,1.22163,0.120961,0.172399,1.59765,1.42525,0.115104,0.187485,1.81631,1.62883,-0.0342242,-0.00696815,0.196635,0.203603
625,0.0455246,0.278071,6.38622,6.10815,0.118499,0.0241285,0.227746,0.203618,-0.0434353,-0.0176871,0.389519,0.407206,-0.0434765,-0.0265561,0.58426,0.610816,-0.044974,-0.0366277,0.777791,0.814419,-0.0462309,-0.0470641,0.970958,1.01802,-0.0468895,-0.0572813,1.16434,1.22162,-0.0479243,-0.068303,1.35692,1.42523,-0.0488241,-0.0795266,1.54931,1.62884,0.146756,0.0597644,0.467,0.407236,0.144016,0.0879676,0.698783,0.610816,0.134098,0.109209,0.923605,0.814396,0.142591,0.14516,1.16317,1.01801,0.127985,0.15635,1.37798,1.22163,0.121313,0.172902,1.59815,1.42525,0.115426,0.188009,1.81684,1.62883,-0.034275,-0.0069785,0.196624,0.203603
626,0.0455983,0.278521,6.38667,6.10815,0.118959,0.0242222,0.22784,0.203618,-0.0436496,-0.0177744,0.389431,0.407206,-0.0435829,-0.0266211,0.584195,0.610816,-0.0451102,-0.0367386,0.77768,0.814419,-0.0464475,-0.0472846,0.970737,1.01802,-0.0470994,-0.0575377,1.16409,1.22162,-0.0480817,-0.0685274,1.3567,1.42523,-0.0490312,-0.0798638,1.54897,1.62884,0.147202,0.059946,0.467182,0.407236,0.144407,0.0882058,0.699022,0.610816,0.134474,0.109515,0.923911,0.814396,0.14301,0.145586,1.1636,1.01801,0.128249,0.156673,1.3783,1.22163,0.1216,0.17331,1.59856,1.42525,0.115703,0.188461,1.81729,1.62883,-0.0342498,-0.00697335,0.19663,0.203603
627,0.0457309,0.279331,6.38748,6.10815,0.119446,0.0243214,0.227939,0.203618,-0.043887,-0.017871,0.389335,0.407206,-0.0437241,-0.0267074,0.584108,0.610816,-0.0452704,-0.0368691,0.77755,0.814419,-0.0465572,-0.0473963,0.970625,1.01802,-0.0472103,-0.0576732,1.16395,1.22162,-0.0481917,-0.0686841,1.35654,1.42523,-0.0491304,-0.0800254,1.54881,1.62884,0.147625,0.0601181,0.467354,0.407236,0.144906,0.0885111,0.699327,0.610816,0.135036,0.109973,0.924369,0.814396,0.14346,0.146044,1.16406,1.01801,0.128692,0.157214,1.37885,1.22163,0.121986,0.17386,1.59911,1.42525,0.116076,0.189069,1.8179,1.62883,-0.0342031,-0.00696386,0.196639,0.203603
628,0.0458103,0.279816,6.38796,6.10815,0.120144,0.0244634,0.228081,0.203618,-0.0439189,-0.017884,0.389322,0.407206,-0.043793,-0.0267494,0.584066,0.610816,-0.0454346,-0.0370028,0.777416,0.814419,-0.0467147,-0.0475566,0.970465,1.01802,-0.0473386,-0.05783,1.16379,1.22162,-0.0483473,-0.0689059,1.35632,1.42523,-0.0492808,-0.0802704,1.54857,1.62884,0.148276,0.0603834,0.467619,0.407236,0.145489,0.088867,0.699683,0.610816,0.135404,0.110272,0.924668,0.814396,0.143894,0.146487,1.1645,1.01801,0.129028,0.157624,1.37926,1.22163,0.12238,0.174422,1.59967,1.42525,0.116403,0.189601,1.81843,1.62883,-0.0345743,-0.00703942,0.196564,0.203603
629,0.0459237,0.280509,6.38866,6.10815,0.120732,0.0245833,0.228201,0.203618,-0.0439536,-0.0178982,0.389307,0.407206,-0.0439476,-0.0268439,0.583972,0.610816,-0.0455992,-0.0371368,0.777282,0.814419,-0.0468465,-0.0476907,0.970331,1.01802,-0.047472,-0.057993,1.16363,1.22162,-0.0484816,-0.0690973,1.35613,1.42523,-0.0493942,-0.0804551,1.54838,1.62884,0.148632,0.0605283,0.467764,0.407236,0.145866,0.0890975,0.699913,0.610816,0.135865,0.110648,0.925044,0.814396,0.144301,0.1469,1.16491,1.01801,0.129455,0.158146,1.37978,1.22163,0.122696,0.174872,1.60012,1.42525,0.116718,0.190114,1.81894,1.62883,-0.0344674,-0.00701766,0.196585,0.203603
630,0.0460439,0.281243,6.38939,6.10815,0.121244,0.0246875,0.228306,0.203618,-0.0442122,-0.0180035,0.389202,0.407206,-0.0441236,-0.0269514,0.583865,0.610816,-0.0457247,-0.037239,0.77718,0.814419,-0.047082,-0.0479305,0.970091,1.01802,-0.047645,-0.0582043,1.16342,1.22162,-0.0486048,-0.0692729,1.35595,1.42523,-0.0495609,-0.0807266,1.54811,1.62884,0.149235,0.0607737,0.46801,0.407236,0.146385,0.0894141,0.70023,0.610816,0.136219,0.110936,0.925332,0.814396,0.14472,0.147327,1.16534,1.01801,0.129778,0.158541,1.38017,1.22163,0.123054,0.175383,1.60063,1.42525,0.11706,0.19067,1.8195,1.62883,-0.0346426,-0.00705333,0.19655,0.203603
631,0.0461372,0.281813,6.38996,6.10815,0.12187,0.0248149,0.228433,0.203618,-0.0442677,-0.018026,0.38918,0.407206,-0.0442438,-0.0270248,0.583791,0.610816,-0.0458814,-0.0373667,0.777052,0.814419,-0.0471883,-0.0480387,0.969983,1.01802,-0.0477328,-0.0583116,1.16331,1.22162,-0.0487821,-0.0695256,1.3557,1.42523,-0.0497321,-0.0810055,1.54783,1.62884,0.149806,0.0610065,0.468242,0.407236,0.14701,0.0897963,0.700612,0.610816,0.13673,0.111352,0.925748,0.814396,0.145198,0.147813,1.16583,1.01801,0.130195,0.159051,1.38068,1.22163,0.123464,0.175966,1.60122,1.42525,0.117391,0.191209,1.82004,1.62883,-0.0345845,-0.00704151,0.196561,0.203603
632,0.0462337,0.282402,6.39055,6.10815,0.122338,0.0249102,0.228528,0.203618,-0.0445989,-0.0181609,0.389045,0.407206,-0.0444835,-0.0271712,0.583645,0.610816,-0.0461032,-0.0375473,0.776872,0.814419,-0.0473009,-0.0481533,0.969868,1.01802,-0.0478693,-0.0584783,1.16315,1.22162,-0.0489196,-0.0697216,1.35551,1.42523,-0.0498734,-0.0812356,1.5476,1.62884,0.150216,0.0611733,0.468409,0.407236,0.147417,0.0900445,0.70086,0.610816,0.137204,0.111738,0.926134,0.814396,0.145613,0.148236,1.16625,1.01801,0.13058,0.159521,1.38115,1.22163,0.123772,0.176406,1.60166,1.42525,0.117702,0.191717,1.82055,1.62883,-0.0347549,-0.00707619,0.196527,0.203603
633,0.0463437,0.283074,6.39122,6.10815,0.123092,0.0250638,0.228682,0.203618,-0.0446085,-0.0181648,0.389041,0.407206,-0.0445298,-0.0271995,0.583616,0.610816,-0.0462468,-0.0376643,0.776755,0.814419,-0.0474154,-0.0482699,0.969752,1.01802,-0.0479822,-0.0586162,1.16301,1.22162,-0.0490618,-0.0699242,1.3553,1.42523,-0.049989,-0.0814239,1.54741,1.62884,0.150758,0.061394,0.46863,0.407236,0.147973,0.0903843,0.7012,0.610816,0.137643,0.112096,0.926492,0.814396,0.146088,0.148719,1.16673,1.01801,0.130982,0.160012,1.38164,1.22163,0.124129,0.176915,1.60216,1.42525,0.118037,0.192261,1.82109,1.62883,-0.0347137,-0.00706781,0.196535,0.203603
634,0.046451,0.283729,6.39188,6.10815,0.123673,0.0251821,0.2288,0.203618,-0.044895,-0.0182815,0.388924,0.407206,-0.0446455,-0.0272702,0.583546,0.610816,-0.0463408,-0.0377408,0.776678,0.814419,-0.0476671,-0.0485261,0.969495,1.01802,-0.0481675,-0.0588426,1.16278,1.22162,-0.0491536,-0.0700551,1.35517,1.42523,-0.0501431,-0.081675,1.54716,1.62884,0.151054,0.0615148,0.468751,0.407236,0.148549,0.0907361,0.701552,0.610816,0.138085,0.112456,0.926852,0.814396,0.146454,0.149092,1.16711,1.01801,0.131357,0.16047,1.3821,1.22163,0.124493,0.177434,1.60268,1.42525,0.118358,0.192785,1.82161,1.62883,-0.0351504,-0.00715673,0.196446,0.203603
635,0.046538,0.284261,6.39241,6.10815,0.123848,0.0252176,0.228836,0.203618,-0.0449505,-0.0183041,0.388902,0.407206,-0.0447628,-0.0273418,0.583474,0.610816,-0.0465095,-0.0378782,0.776541,0.814419,-0.0478322,-0.0486942,0.969327,1.01802,-0.0482691,-0.0589667,1.16266,1.22162,-0.0493463,-0.0703297,1.3549,1.42523,-0.0502835,-0.0819037,1.54693,1.62884,0.151738,0.0617931,0.469029,0.407236,0.148949,0.0909801,0.701796,0.610816,0.138561,0.112844,0.92724,0.814396,0.146814,0.149459,1.16747,1.01801,0.131765,0.160969,1.3826,1.22163,0.124824,0.177905,1.60315,1.42525,0.118623,0.193216,1.82205,1.62883,-0.0350913,-0.0071447,0.196458,0.203603
636,0.0466562,0.284983,6.39313,6.10815,0.124418,0.0253337,0.228952,0.203618,-0.0453087,-0.0184499,0.388756,0.407206,-0.0449439,-0.0274525,0.583363,0.610816,-0.0466102,-0.0379602,0.776459,0.814419,-0.0479851,-0.0488498,0.969172,1.01802,-0.0484031,-0.0591304,1.16249,1.22162,-0.049482,-0.0705231,1.3547,1.42523,-0.050427,-0.0821374,1.5467,1.62884,0.152218,0.0619888,0.469225,0.407236,0.149422,0.0912694,0.702085,0.610816,0.138952,0.113162,0.927558,0.814396,0.147247,0.149899,1.16791,1.01801,0.132137,0.161422,1.38305,1.22163,0.125185,0.178421,1.60367,1.42525,0.118986,0.193807,1.82264,1.62883,-0.0351576,-0.0071582,0.196445,0.203603
637,0.0467653,0.285649,6.3938,6.10815,0.125094,0.0254714,0.229089,0.203618,-0.0453644,-0.0184726,0.388733,0.407206,-0.0450905,-0.027542,0.583274,0.610816,-0.0468707,-0.0381724,0.776247,0.814419,-0.0481394,-0.0490069,0.969015,1.01802,-0.0485741,-0.0593393,1.16228,1.22162,-0.0496518,-0.070765,1.35446,1.42523,-0.0505915,-0.0824054,1.54643,1.62884,0.152797,0.0622243,0.46946,0.407236,0.149968,0.0916029,0.702419,0.610816,0.139368,0.113501,0.927897,0.814396,0.147753,0.150414,1.16843,1.01801,0.132524,0.161896,1.38353,1.22163,0.125557,0.178951,1.6042,1.42525,0.119323,0.194356,1.82319,1.62883,-0.0353055,-0.00718831,0.196415,0.203603
638,0.0468699,0.286288,6.39444,6.10815,0.125809,0.0256169,0.229235,0.203618,-0.0455514,-0.0185488,0.388657,0.407206,-0.0452535,-0.0276415,0.583174,0.610816,-0.0469502,-0.0382371,0.776182,0.814419,-0.0483019,-0.0491723,0.968849,1.01802,-0.0486642,-0.0594493,1.16217,1.22162,-0.0497911,-0.0709637,1.35426,1.42523,-0.0507454,-0.0826561,1.54618,1.62884,0.153344,0.0624471,0.469683,0.407236,0.150517,0.0919383,0.702754,0.610816,0.13984,0.113885,0.928281,0.814396,0.148137,0.150806,1.16882,1.01801,0.132889,0.162342,1.38397,1.22163,0.125893,0.179428,1.60468,1.42525,0.119612,0.194828,1.82366,1.62883,-0.0353916,-0.00720583,0.196397,0.203603
639,0.0469665,0.286878,6.39503,6.10815,0.126247,0.0257062,0.229324,0.203618,-0.0458026,-0.0186511,0.388555,0.407206,-0.0453399,-0.0276943,0.583122,0.610816,-0.0472066,-0.038446,0.775973,0.814419,-0.0484196,-0.0492922,0.968729,1.01802,-0.0488405,-0.0596647,1.16196,1.22162,-0.0499717,-0.071221,1.35401,1.42523,-0.0509001,-0.082908,1.54593,1.62884,0.153856,0.0626557,0.469892,0.407236,0.15089,0.0921663,0.702982,0.610816,0.140276,0.11424,0.928636,0.814396,0.148494,0.151169,1.16918,1.01801,0.133261,0.162796,1.38443,1.22163,0.126275,0.179974,1.60522,1.42525,0.119947,0.195373,1.8242,1.62883,-0.0357419,-0.00727715,0.196326,0.203603
