Date of Test;Material;Sample Geometry;Orientation [°];Test Number;Nominal Speed [mm/min];Thickness [mm];Central Width [mm];Gauge Width / Diameter [mm];Pixel to mm ratio [mm/px];Extensometer 1-4 [mm];Extensometer 2-3 [mm];Extensometer 5-6 [mm];;;;;
09/07/21;DP600Large;NT6;00;2;0.0798;0.28843;2;4;0;6;0.2;0.4;;;;;
;;;;;;;;;;;;;;;;;
Time [s];U1 [mm];U2 [mm];U3 [mm];Force [kN];Ambient Temperature [°C];DIC Zone X 1 [px];DIC Zone Y 1 [px];DIC Zone X 2 [px];DIC Zone Y 2 [px];DIC Zone X 3 [px];DIC Zone Y 3 [px];DIC Zone X 4 [px];DIC Zone Y 4 [px];DIC Zone X 5 [px];DIC Zone Y 5 [px];DIC Zone X 6 [px];DIC Zone Y 6 [px]
239;0.21042;0.027552;-0.00823;0.39559;0;0;0;0;0;0;0;0;0;0;0;0;0
239.5;0.211;0.027677;-0.0082972;0.39567;0;0;0;0;0;0;0;0;0;0;0;0;0
240;0.21165;0.027869;-0.008289;0.39574;0;0;0;0;0;0;0;0;0;0;0;0;0
240.5;0.21234;0.028034;-0.0083794;0.39581;0;0;0;0;0;0;0;0;0;0;0;0;0
241;0.21294;0.028145;-0.0084268;0.39589;0;0;0;0;0;0;0;0;0;0;0;0;0
241.5;0.21352;0.028312;-0.0084356;0.39597;0;0;0;0;0;0;0;0;0;0;0;0;0
242;0.21419;0.028447;-0.0084971;0.39604;0;0;0;0;0;0;0;0;0;0;0;0;0
242.5;0.21475;0.028617;-0.0085224;0.39611;0;0;0;0;0;0;0;0;0;0;0;0;0
243;0.21543;0.028784;-0.0085692;0.39617;0;0;0;0;0;0;0;0;0;0;0;0;0
243.5;0.21605;0.028886;-0.0086207;0.39623;0;0;0;0;0;0;0;0;0;0;0;0;0
244;0.21663;0.029044;-0.0086604;0.39629;0;0;0;0;0;0;0;0;0;0;0;0;0
244.5;0.21733;0.029235;-0.0086857;0.39635;0;0;0;0;0;0;0;0;0;0;0;0;0
245;0.2179;0.029316;-0.0087264;0.39641;0;0;0;0;0;0;0;0;0;0;0;0;0
245.5;0.21853;0.029478;-0.0087679;0.39647;0;0;0;0;0;0;0;0;0;0;0;0;0
246;0.21924;0.029695;-0.0088364;0.39653;0;0;0;0;0;0;0;0;0;0;0;0;0
246.5;0.2198;0.029757;-0.0088996;0.39658;0;0;0;0;0;0;0;0;0;0;0;0;0
247;0.22049;0.02996;-0.008951;0.39664;0;0;0;0;0;0;0;0;0;0;0;0;0
247.5;0.22103;0.030079;-0.0089492;0.39667;0;0;0;0;0;0;0;0;0;0;0;0;0
248;0.22169;0.03023;-0.0090125;0.39674;0;0;0;0;0;0;0;0;0;0;0;0;0
248.5;0.22236;0.030377;-0.009056;0.39679;0;0;0;0;0;0;0;0;0;0;0;0;0
249;0.22296;0.030481;-0.0090918;0.39685;0;0;0;0;0;0;0;0;0;0;0;0;0
249.5;0.22362;0.030636;-0.0090959;0.3969;0;0;0;0;0;0;0;0;0;0;0;0;0
250;0.22409;0.030825;-0.0091478;0.39695;0;0;0;0;0;0;0;0;0;0;0;0;0
250.5;0.22482;0.031034;-0.0092296;0.397;0;0;0;0;0;0;0;0;0;0;0;0;0
251;0.22546;0.031136;-0.0091957;0.39705;0;0;0;0;0;0;0;0;0;0;0;0;0
251.5;0.22608;0.031347;-0.0092432;0.39711;0;0;0;0;0;0;0;0;0;0;0;0;0
252;0.22675;0.031443;-0.0093009;0.39716;0;0;0;0;0;0;0;0;0;0;0;0;0
252.5;0.2274;0.031586;-0.0092928;0.3972;0;0;0;0;0;0;0;0;0;0;0;0;0
253;0.22802;0.031763;-0.0094101;0.39724;0;0;0;0;0;0;0;0;0;0;0;0;0
253.5;0.22865;0.031868;-0.00939;0.39729;0;0;0;0;0;0;0;0;0;0;0;0;0
254;0.2293;0.032057;-0.0094859;0.39734;0;0;0;0;0;0;0;0;0;0;0;0;0
254.5;0.23004;0.032233;-0.0094758;0.39739;0;0;0;0;0;0;0;0;0;0;0;0;0
255;0.23051;0.032442;-0.0095287;0.39744;0;0;0;0;0;0;0;0;0;0;0;0;0
255.5;0.23122;0.032569;-0.0095924;0.39747;0;0;0;0;0;0;0;0;0;0;0;0;0
256;0.2318;0.032736;-0.009567;0.39751;0;0;0;0;0;0;0;0;0;0;0;0;0
256.5;0.23251;0.032936;-0.0096145;0.39754;0;0;0;0;0;0;0;0;0;0;0;0;0
257;0.23305;0.033036;-0.0096516;0.39757;0;0;0;0;0;0;0;0;0;0;0;0;0
257.5;0.23376;0.03319;-0.0096498;0.39762;0;0;0;0;0;0;0;0;0;0;0;0;0
258;0.23437;0.03337;-0.0096994;0.39765;0;0;0;0;0;0;0;0;0;0;0;0;0
258.5;0.23498;0.033584;-0.0097444;0.39767;0;0;0;0;0;0;0;0;0;0;0;0;0
259;0.2356;0.033692;-0.0097759;0.3977;0;0;0;0;0;0;0;0;0;0;0;0;0
259.5;0.23632;0.033835;-0.0098274;0.39773;0;0;0;0;0;0;0;0;0;0;0;0;0
260;0.23693;0.034031;-0.0099203;0.39775;0;0;0;0;0;0;0;0;0;0;0;0;0
260.5;0.23757;0.034181;-0.0099792;0.39778;0;0;0;0;0;0;0;0;0;0;0;0;0
261;0.23765;0.034411;-0.01004;0.39782;0;0;0;0;0;0;0;0;0;0;0;0;0
261.5;0.23895;0.034542;-0.010038;0.39783;0;0;0;0;0;0;0;0;0;0;0;0;0
262;0.23958;0.034752;-0.010047;0.39785;0;0;0;0;0;0;0;0;0;0;0;0;0
262.5;0.24028;0.034886;-0.010145;0.39789;0;0;0;0;0;0;0;0;0;0;0;0;0
263;0.24087;0.035151;-0.01015;0.39792;0;0;0;0;0;0;0;0;0;0;0;0;0
263.5;0.24145;0.035402;-0.01025;0.39795;0;0;0;0;0;0;0;0;0;0;0;0;0
264;0.24214;0.035513;-0.010255;0.39797;0;0;0;0;0;0;0;0;0;0;0;0;0
264.5;0.24278;0.035677;-0.010324;0.39801;0;0;0;0;0;0;0;0;0;0;0;0;0
265;0.24343;0.035945;-0.010375;0.39802;0;0;0;0;0;0;0;0;0;0;0;0;0
265.5;0.2439;0.036092;-0.010446;0.39804;0;0;0;0;0;0;0;0;0;0;0;0;0
266;0.24463;0.036339;-0.010453;0.39806;0;0;0;0;0;0;0;0;0;0;0;0;0
266.5;0.24533;0.036446;-0.010531;0.39808;0;0;0;0;0;0;0;0;0;0;0;0;0
267;0.24597;0.036598;-0.010538;0.3981;0;0;0;0;0;0;0;0;0;0;0;0;0
267.5;0.24663;0.036858;-0.010596;0.39811;0;0;0;0;0;0;0;0;0;0;0;0;0
268;0.24727;0.037047;-0.010664;0.39813;0;0;0;0;0;0;0;0;0;0;0;0;0
268.5;0.24788;0.037123;-0.01072;0.39813;0;0;0;0;0;0;0;0;0;0;0;0;0
269;0.24857;0.037466;-0.010797;0.39814;0;0;0;0;0;0;0;0;0;0;0;0;0
269.5;0.24919;0.037641;-0.010878;0.39815;0;0;0;0;0;0;0;0;0;0;0;0;0
270;0.24983;0.037779;-0.010879;0.39816;0;0;0;0;0;0;0;0;0;0;0;0;0
270.5;0.25053;0.038012;-0.010913;0.39816;0;0;0;0;0;0;0;0;0;0;0;0;0
271;0.25109;0.038152;-0.011024;0.39816;0;0;0;0;0;0;0;0;0;0;0;0;0
271.5;0.25175;0.038381;-0.011098;0.39818;0;0;0;0;0;0;0;0;0;0;0;0;0
272;0.25244;0.038593;-0.011198;0.39819;0;0;0;0;0;0;0;0;0;0;0;0;0
272.5;0.25306;0.038795;-0.011249;0.3982;0;0;0;0;0;0;0;0;0;0;0;0;0
273;0.25374;0.038988;-0.011297;0.39823;0;0;0;0;0;0;0;0;0;0;0;0;0
273.5;0.2544;0.039202;-0.011378;0.39823;0;0;0;0;0;0;0;0;0;0;0;0;0
274;0.25509;0.039443;-0.011477;0.39823;0;0;0;0;0;0;0;0;0;0;0;0;0
274.5;0.25567;0.039617;-0.011519;0.39824;0;0;0;0;0;0;0;0;0;0;0;0;0
275;0.25634;0.03979;-0.011605;0.39825;0;0;0;0;0;0;0;0;0;0;0;0;0
275.5;0.25697;0.039979;-0.011631;0.39824;0;0;0;0;0;0;0;0;0;0;0;0;0
276;0.25764;0.040212;-0.01174;0.39823;0;0;0;0;0;0;0;0;0;0;0;0;0
276.5;0.25831;0.040324;-0.011825;0.39822;0;0;0;0;0;0;0;0;0;0;0;0;0
277;0.25893;0.040577;-0.011874;0.3982;0;0;0;0;0;0;0;0;0;0;0;0;0
277.5;0.25955;0.040759;-0.011958;0.39819;0;0;0;0;0;0;0;0;0;0;0;0;0
278;0.26019;0.040975;-0.012034;0.39817;0;0;0;0;0;0;0;0;0;0;0;0;0
278.5;0.26083;0.041174;-0.012021;0.39815;0;0;0;0;0;0;0;0;0;0;0;0;0
279;0.26156;0.041396;-0.012088;0.39814;0;0;0;0;0;0;0;0;0;0;0;0;0
279.5;0.26213;0.041627;-0.012168;0.39813;0;0;0;0;0;0;0;0;0;0;0;0;0
280;0.26278;0.041836;-0.012233;0.39812;0;0;0;0;0;0;0;0;0;0;0;0;0
280.5;0.26332;0.042019;-0.012269;0.39812;0;0;0;0;0;0;0;0;0;0;0;0;0
281;0.26414;0.042237;-0.012373;0.3981;0;0;0;0;0;0;0;0;0;0;0;0;0
281.5;0.26478;0.042491;-0.012363;0.3981;0;0;0;0;0;0;0;0;0;0;0;0;0
282;0.26542;0.042663;-0.01248;0.39811;0;0;0;0;0;0;0;0;0;0;0;0;0
282.5;0.26602;0.042897;-0.012472;0.39811;0;0;0;0;0;0;0;0;0;0;0;0;0
283;0.26669;0.043088;-0.012555;0.39812;0;0;0;0;0;0;0;0;0;0;0;0;0
283.5;0.26735;0.043348;-0.012611;0.39811;0;0;0;0;0;0;0;0;0;0;0;0;0
284;0.26799;0.043575;-0.012667;0.3981;0;0;0;0;0;0;0;0;0;0;0;0;0
284.5;0.26866;0.043775;-0.012735;0.39809;0;0;0;0;0;0;0;0;0;0;0;0;0
285;0.26936;0.044091;-0.012735;0.3981;0;0;0;0;0;0;0;0;0;0;0;0;0
285.5;0.26994;0.044286;-0.012828;0.39809;0;0;0;0;0;0;0;0;0;0;0;0;0
286;0.2706;0.044425;-0.01284;0.39808;0;0;0;0;0;0;0;0;0;0;0;0;0
286.5;0.27121;0.044692;-0.012909;0.39807;0;0;0;0;0;0;0;0;0;0;0;0;0
287;0.27196;0.044879;-0.012935;0.39806;0;0;0;0;0;0;0;0;0;0;0;0;0
287.5;0.2726;0.045201;-0.013005;0.39806;0;0;0;0;0;0;0;0;0;0;0;0;0
288;0.27317;0.045381;-0.01308;0.39805;0;0;0;0;0;0;0;0;0;0;0;0;0
288.5;0.27387;0.045574;-0.013155;0.39804;0;0;0;0;0;0;0;0;0;0;0;0;0
289;0.2745;0.045872;-0.013168;0.39803;0;0;0;0;0;0;0;0;0;0;0;0;0
289.5;0.27518;0.046091;-0.01323;0.39802;0;0;0;0;0;0;0;0;0;0;0;0;0
290;0.27585;0.046366;-0.013314;0.39802;0;0;0;0;0;0;0;0;0;0;0;0;0
290.5;0.27645;0.046581;-0.013372;0.398;0;0;0;0;0;0;0;0;0;0;0;0;0
291;0.27717;0.046878;-0.013429;0.39799;0;0;0;0;0;0;0;0;0;0;0;0;0
291.5;0.2778;0.047137;-0.013483;0.39798;0;0;0;0;0;0;0;0;0;0;0;0;0
292;0.27844;0.047461;-0.013568;0.39796;0;0;0;0;0;0;0;0;0;0;0;0;0
292.5;0.27913;0.047747;-0.013591;0.39794;0;0;0;0;0;0;0;0;0;0;0;0;0
293;0.2797;0.048138;-0.013711;0.39794;0;0;0;0;0;0;0;0;0;0;0;0;0
293.5;0.28053;0.048508;-0.013792;0.39792;0;0;0;0;0;0;0;0;0;0;0;0;0
294;0.28104;0.048747;-0.013896;0.39791;0;0;0;0;0;0;0;0;0;0;0;0;0
294.5;0.28172;0.048997;-0.013931;0.3979;0;0;0;0;0;0;0;0;0;0;0;0;0
295;0.28237;0.049282;-0.014029;0.39789;0;0;0;0;0;0;0;0;0;0;0;0;0
295.5;0.28292;0.049425;-0.014107;0.39788;0;0;0;0;0;0;0;0;0;0;0;0;0
296;0.28365;0.049793;-0.01417;0.39787;0;0;0;0;0;0;0;0;0;0;0;0;0
296.5;0.28437;0.050073;-0.014223;0.39786;0;0;0;0;0;0;0;0;0;0;0;0;0
297;0.28495;0.050368;-0.01428;0.39784;0;0;0;0;0;0;0;0;0;0;0;0;0
297.5;0.28569;0.050689;-0.014406;0.39784;0;0;0;0;0;0;0;0;0;0;0;0;0
298;0.28627;0.050835;-0.014477;0.39783;0;0;0;0;0;0;0;0;0;0;0;0;0
298.5;0.28692;0.05116;-0.014551;0.39782;0;0;0;0;0;0;0;0;0;0;0;0;0
299;0.28762;0.051445;-0.014626;0.3978;0;0;0;0;0;0;0;0;0;0;0;0;0
299.5;0.28827;0.051765;-0.014666;0.39779;0;0;0;0;0;0;0;0;0;0;0;0;0
300;0.28896;0.052059;-0.014752;0.39778;0;0;0;0;0;0;0;0;0;0;0;0;0
300.5;0.28962;0.052348;-0.014825;0.39777;0;0;0;0;0;0;0;0;0;0;0;0;0
301;0.29022;0.052664;-0.014877;0.39776;0;0;0;0;0;0;0;0;0;0;0;0;0
301.5;0.29092;0.052968;-0.014933;0.39774;0;0;0;0;0;0;0;0;0;0;0;0;0
302;0.29154;0.053291;-0.014992;0.39772;0;0;0;0;0;0;0;0;0;0;0;0;0
302.5;0.29225;0.053511;-0.015077;0.39771;0;0;0;0;0;0;0;0;0;0;0;0;0
303;0.29286;0.053852;-0.015173;0.3977;0;0;0;0;0;0;0;0;0;0;0;0;0
303.5;0.29362;0.054159;-0.015217;0.39768;0;0;0;0;0;0;0;0;0;0;0;0;0
304;0.29426;0.054491;-0.015254;0.39766;0;0;0;0;0;0;0;0;0;0;0;0;0
304.5;0.29489;0.054742;-0.015345;0.39765;0;0;0;0;0;0;0;0;0;0;0;0;0
305;0.29552;0.055151;-0.015433;0.39764;0;0;0;0;0;0;0;0;0;0;0;0;0
305.5;0.29625;0.055404;-0.01546;0.39762;0;0;0;0;0;0;0;0;0;0;0;0;0
306;0.29683;0.055782;-0.015508;0.3976;0;0;0;0;0;0;0;0;0;0;0;0;0
306.5;0.29758;0.055984;-0.01564;0.39758;0;0;0;0;0;0;0;0;0;0;0;0;0
307;0.29812;0.056403;-0.015632;0.39757;0;0;0;0;0;0;0;0;0;0;0;0;0
307.5;0.2988;0.056676;-0.015755;0.39756;0;0;0;0;0;0;0;0;0;0;0;0;0
308;0.29952;0.05707;-0.015805;0.39754;0;0;0;0;0;0;0;0;0;0;0;0;0
308.5;0.30029;0.057379;-0.015829;0.39753;0;0;0;0;0;0;0;0;0;0;0;0;0
309;0.30085;0.057683;-0.015931;0.39751;0;0;0;0;0;0;0;0;0;0;0;0;0
309.5;0.30156;0.05799;-0.016014;0.39749;0;0;0;0;0;0;0;0;0;0;0;0;0
310;0.3022;0.05843;-0.016091;0.39748;0;0;0;0;0;0;0;0;0;0;0;0;0
310.5;0.30283;0.058681;-0.016171;0.39746;0;0;0;0;0;0;0;0;0;0;0;0;0
311;0.3035;0.059008;-0.016172;0.39744;0;0;0;0;0;0;0;0;0;0;0;0;0
311.5;0.30415;0.059347;-0.016227;0.39742;0;0;0;0;0;0;0;0;0;0;0;0;0
312;0.30487;0.059604;-0.016323;0.3974;0;0;0;0;0;0;0;0;0;0;0;0;0
312.5;0.30547;0.060054;-0.016364;0.39738;0;0;0;0;0;0;0;0;0;0;0;0;0
313;0.30615;0.060339;-0.016445;0.39736;0;0;0;0;0;0;0;0;0;0;0;0;0
313.5;0.30679;0.060682;-0.016503;0.39734;0;0;0;0;0;0;0;0;0;0;0;0;0
314;0.30752;0.060973;-0.016538;0.39732;0;0;0;0;0;0;0;0;0;0;0;0;0
314.5;0.30813;0.061336;-0.01663;0.39731;0;0;0;0;0;0;0;0;0;0;0;0;0
315;0.30879;0.061663;-0.016639;0.39729;0;0;0;0;0;0;0;0;0;0;0;0;0
315.5;0.30948;0.062059;-0.016687;0.39727;0;0;0;0;0;0;0;0;0;0;0;0;0
316;0.31022;0.062396;-0.01682;0.39725;0;0;0;0;0;0;0;0;0;0;0;0;0
316.5;0.31082;0.062751;-0.01686;0.39723;0;0;0;0;0;0;0;0;0;0;0;0;0
317;0.31141;0.063153;-0.016928;0.3972;0;0;0;0;0;0;0;0;0;0;0;0;0
317.5;0.31211;0.063443;-0.016986;0.39717;0;0;0;0;0;0;0;0;0;0;0;0;0
318;0.31278;0.063845;-0.01709;0.39715;0;0;0;0;0;0;0;0;0;0;0;0;0
318.5;0.31343;0.064251;-0.017131;0.39713;0;0;0;0;0;0;0;0;0;0;0;0;0
319;0.31414;0.064686;-0.017295;0.39711;0;0;0;0;0;0;0;0;0;0;0;0;0
319.5;0.31478;0.065032;-0.017338;0.39708;0;0;0;0;0;0;0;0;0;0;0;0;0
320;0.31543;0.065409;-0.017434;0.39706;0;0;0;0;0;0;0;0;0;0;0;0;0
320.5;0.31617;0.065726;-0.01749;0.39704;0;0;0;0;0;0;0;0;0;0;0;0;0
321;0.31683;0.066163;-0.017609;0.39701;0;0;0;0;0;0;0;0;0;0;0;0;0
321.5;0.31747;0.066543;-0.017667;0.39697;0;0;0;0;0;0;0;0;0;0;0;0;0
322;0.31815;0.066819;-0.01777;0.39694;0;0;0;0;0;0;0;0;0;0;0;0;0
322.5;0.31884;0.06735;-0.017797;0.39691;0;0;0;0;0;0;0;0;0;0;0;0;0
323;0.31955;0.067703;-0.017963;0.39687;0;0;0;0;0;0;0;0;0;0;0;0;0
323.5;0.32016;0.068116;-0.018058;0.39683;0;0;0;0;0;0;0;0;0;0;0;0;0
324;0.32089;0.068479;-0.018106;0.3968;0;0;0;0;0;0;0;0;0;0;0;0;0
324.5;0.32157;0.068862;-0.018194;0.39676;0;0;0;0;0;0;0;0;0;0;0;0;0
325;0.32225;0.069303;-0.018299;0.39675;0;0;0;0;0;0;0;0;0;0;0;0;0
325.5;0.32291;0.069767;-0.018398;0.39673;0;0;0;0;0;0;0;0;0;0;0;0;0
326;0.32356;0.070185;-0.018469;0.3967;0;0;0;0;0;0;0;0;0;0;0;0;0
326.5;0.3243;0.070577;-0.01857;0.39667;0;0;0;0;0;0;0;0;0;0;0;0;0
327;0.32494;0.070974;-0.018615;0.39664;0;0;0;0;0;0;0;0;0;0;0;0;0
327.5;0.32568;0.071308;-0.018725;0.3966;0;0;0;0;0;0;0;0;0;0;0;0;0
328;0.32634;0.071763;-0.018784;0.39655;0;0;0;0;0;0;0;0;0;0;0;0;0
328.5;0.32707;0.072299;-0.018826;0.39648;0;0;0;0;0;0;0;0;0;0;0;0;0
329;0.32772;0.072661;-0.018939;0.39642;0;0;0;0;0;0;0;0;0;0;0;0;0
329.5;0.32836;0.073107;-0.019002;0.39635;0;0;0;0;0;0;0;0;0;0;0;0;0
330;0.32911;0.07358;-0.019089;0.39628;0;0;0;0;0;0;0;0;0;0;0;0;0
330.5;0.32976;0.074028;-0.019116;0.39622;0;0;0;0;0;0;0;0;0;0;0;0;0
331;0.33043;0.074553;-0.01921;0.39616;0;0;0;0;0;0;0;0;0;0;0;0;0
331.5;0.33109;0.074888;-0.019255;0.39609;0;0;0;0;0;0;0;0;0;0;0;0;0
332;0.33182;0.075439;-0.01931;0.39601;0;0;0;0;0;0;0;0;0;0;0;0;0
332.5;0.33254;0.07592;-0.019383;0.39594;0;0;0;0;0;0;0;0;0;0;0;0;0
333;0.33326;0.076452;-0.019425;0.39586;0;0;0;0;0;0;0;0;0;0;0;0;0
333.5;0.33392;0.076929;-0.0195;0.39578;0;0;0;0;0;0;0;0;0;0;0;0;0
334;0.33473;0.077375;-0.01964;0.39569;0;0;0;0;0;0;0;0;0;0;0;0;0
334.5;0.33533;0.077907;-0.019632;0.3956;0;0;0;0;0;0;0;0;0;0;0;0;0
335;0.33609;0.078384;-0.019776;0.39549;0;0;0;0;0;0;0;0;0;0;0;0;0
335.5;0.33676;0.078915;-0.019884;0.3954;0;0;0;0;0;0;0;0;0;0;0;0;0
336;0.33754;0.079431;-0.01991;0.39529;0;0;0;0;0;0;0;0;0;0;0;0;0
336.5;0.33822;0.079866;-0.020075;0.39518;0;0;0;0;0;0;0;0;0;0;0;0;0
337;0.33896;0.080422;-0.020176;0.39506;0;0;0;0;0;0;0;0;0;0;0;0;0
337.5;0.33973;0.08088;-0.020319;0.39494;0;0;0;0;0;0;0;0;0;0;0;0;0
338;0.34037;0.081379;-0.020469;0.39481;0;0;0;0;0;0;0;0;0;0;0;0;0
338.5;0.34109;0.081819;-0.020525;0.39467;0;0;0;0;0;0;0;0;0;0;0;0;0
339;0.34191;0.082342;-0.020624;0.39453;0;0;0;0;0;0;0;0;0;0;0;0;0
339.5;0.34248;0.082856;-0.020779;0.39436;0;0;0;0;0;0;0;0;0;0;0;0;0
340;0.34333;0.0834;-0.020889;0.39419;0;0;0;0;0;0;0;0;0;0;0;0;0
340.5;0.34388;0.083891;-0.020986;0.39403;0;0;0;0;0;0;0;0;0;0;0;0;0
341;0.34447;0.084442;-0.021092;0.39385;0;0;0;0;0;0;0;0;0;0;0;0;0
341.5;0.34531;0.084946;-0.021175;0.39366;0;0;0;0;0;0;0;0;0;0;0;0;0
342;0.34603;0.08549;-0.021255;0.39347;0;0;0;0;0;0;0;0;0;0;0;0;0
342.5;0.34673;0.085881;-0.02131;0.39325;0;0;0;0;0;0;0;0;0;0;0;0;0
343;0.34751;0.086496;-0.021378;0.39305;0;0;0;0;0;0;0;0;0;0;0;0;0
343.5;0.34808;0.08692;-0.021434;0.39282;0;0;0;0;0;0;0;0;0;0;0;0;0
344;0.34883;0.08757;-0.021508;0.39261;0;0;0;0;0;0;0;0;0;0;0;0;0
344.5;0.3495;0.087988;-0.021571;0.39235;0;0;0;0;0;0;0;0;0;0;0;0;0
345;0.35022;0.088552;-0.021656;0.39211;0;0;0;0;0;0;0;0;0;0;0;0;0
345.5;0.35097;0.089003;-0.021715;0.39184;0;0;0;0;0;0;0;0;0;0;0;0;0
346;0.35154;0.089562;-0.021781;0.39161;0;0;0;0;0;0;0;0;0;0;0;0;0
346.5;0.35225;0.090138;-0.021817;0.39136;0;0;0;0;0;0;0;0;0;0;0;0;0
347;0.35296;0.09065;-0.021858;0.3911;0;0;0;0;0;0;0;0;0;0;0;0;0
347.5;0.3536;0.09119;-0.02196;0.39084;0;0;0;0;0;0;0;0;0;0;0;0;0
348;0.35424;0.091758;-0.022053;0.39059;0;0;0;0;0;0;0;0;0;0;0;0;0
348.5;0.35508;0.092273;-0.022169;0.39028;0;0;0;0;0;0;0;0;0;0;0;0;0
349;0.35571;0.092871;-0.022217;0.39002;0;0;0;0;0;0;0;0;0;0;0;0;0
349.5;0.35648;0.093419;-0.022362;0.38977;0;0;0;0;0;0;0;0;0;0;0;0;0
350;0.35705;0.093922;-0.022479;0.3895;0;0;0;0;0;0;0;0;0;0;0;0;0
350.5;0.35765;0.094466;-0.022582;0.3892;0;0;0;0;0;0;0;0;0;0;0;0;0
351;0.35846;0.09497;-0.022665;0.38889;0;0;0;0;0;0;0;0;0;0;0;0;0
351.5;0.35905;0.095426;-0.02265;0.38861;0;0;0;0;0;0;0;0;0;0;0;0;0
352;0.35976;0.095903;-0.022656;0.38832;0;0;0;0;0;0;0;0;0;0;0;0;0
352.5;0.36044;0.096594;-0.022683;0.38801;0;0;0;0;0;0;0;0;0;0;0;0;0
353;0.36101;0.097055;-0.022663;0.38774;0;0;0;0;0;0;0;0;0;0;0;0;0
353.5;0.36169;0.097602;-0.022645;0.38743;0;0;0;0;0;0;0;0;0;0;0;0;0
354;0.36251;0.098078;-0.02269;0.38712;0;0;0;0;0;0;0;0;0;0;0;0;0
354.5;0.36329;0.098631;-0.022695;0.38683;0;0;0;0;0;0;0;0;0;0;0;0;0
355;0.364;0.099199;-0.022757;0.38653;0;0;0;0;0;0;0;0;0;0;0;0;0
355.5;0.36455;0.099713;-0.022735;0.38619;0;0;0;0;0;0;0;0;0;0;0;0;0
356;0.36532;0.10022;-0.022725;0.38587;0;0;0;0;0;0;0;0;0;0;0;0;0
356.5;0.36594;0.1008;-0.022808;0.38552;0;0;0;0;0;0;0;0;0;0;0;0;0
357;0.36657;0.10143;-0.022904;0.38517;0;0;0;0;0;0;0;0;0;0;0;0;0
357.5;0.36733;0.10192;-0.022927;0.38483;0;0;0;0;0;0;0;0;0;0;0;0;0
358;0.36805;0.10247;-0.02305;0.38447;0;0;0;0;0;0;0;0;0;0;0;0;0
358.5;0.36856;0.10301;-0.023059;0.38409;0;0;0;0;0;0;0;0;0;0;0;0;0
359;0.36933;0.10351;-0.023117;0.3837;0;0;0;0;0;0;0;0;0;0;0;0;0
359.5;0.37011;0.10411;-0.023118;0.38335;0;0;0;0;0;0;0;0;0;0;0;0;0
360;0.37069;0.10465;-0.023238;0.383;0;0;0;0;0;0;0;0;0;0;0;0;0
360.5;0.37151;0.10528;-0.023263;0.38262;0;0;0;0;0;0;0;0;0;0;0;0;0
361;0.37209;0.10575;-0.023409;0.38224;0;0;0;0;0;0;0;0;0;0;0;0;0
361.5;0.37274;0.10633;-0.023475;0.38189;0;0;0;0;0;0;0;0;0;0;0;0;0
362;0.37325;0.10689;-0.02358;0.38152;0;0;0;0;0;0;0;0;0;0;0;0;0
362.5;0.37408;0.1075;-0.023622;0.38113;0;0;0;0;0;0;0;0;0;0;0;0;0
363;0.37466;0.10809;-0.023665;0.38075;0;0;0;0;0;0;0;0;0;0;0;0;0
363.5;0.37565;0.10869;-0.023812;0.38037;0;0;0;0;0;0;0;0;0;0;0;0;0
364;0.37608;0.10924;-0.023867;0.37996;0;0;0;0;0;0;0;0;0;0;0;0;0
364.5;0.37697;0.10979;-0.023942;0.37961;0;0;0;0;0;0;0;0;0;0;0;0;0
365;0.37752;0.11043;-0.024042;0.37919;0;0;0;0;0;0;0;0;0;0;0;0;0
365.5;0.37815;0.11104;-0.024095;0.37874;0;0;0;0;0;0;0;0;0;0;0;0;0
366;0.37897;0.11161;-0.024169;0.37838;0;0;0;0;0;0;0;0;0;0;0;0;0
366.5;0.3796;0.11222;-0.024249;0.37795;0;0;0;0;0;0;0;0;0;0;0;0;0
367;0.38028;0.11283;-0.024298;0.37752;0;0;0;0;0;0;0;0;0;0;0;0;0
367.5;0.38102;0.1135;-0.024306;0.37706;0;0;0;0;0;0;0;0;0;0;0;0;0
368;0.38167;0.11407;-0.024404;0.37668;0;0;0;0;0;0;0;0;0;0;0;0;0
368.5;0.38245;0.11477;-0.024431;0.37622;0;0;0;0;0;0;0;0;0;0;0;0;0
369;0.3831;0.11549;-0.024447;0.37576;0;0;0;0;0;0;0;0;0;0;0;0;0
369.5;0.38375;0.116;-0.024506;0.37533;0;0;0;0;0;0;0;0;0;0;0;0;0
370;0.38445;0.11664;-0.02447;0.37489;0;0;0;0;0;0;0;0;0;0;0;0;0
370.5;0.38518;0.11726;-0.02451;0.37442;0;0;0;0;0;0;0;0;0;0;0;0;0
371;0.38586;0.11784;-0.024526;0.37393;0;0;0;0;0;0;0;0;0;0;0;0;0
371.5;0.38656;0.1186;-0.024537;0.37348;0;0;0;0;0;0;0;0;0;0;0;0;0
372;0.38732;0.11927;-0.024587;0.37299;0;0;0;0;0;0;0;0;0;0;0;0;0
372.5;0.38809;0.11988;-0.024602;0.37253;0;0;0;0;0;0;0;0;0;0;0;0;0
373;0.38883;0.1205;-0.024645;0.37207;0;0;0;0;0;0;0;0;0;0;0;0;0
373.5;0.3894;0.12124;-0.024676;0.37157;0;0;0;0;0;0;0;0;0;0;0;0;0
374;0.39006;0.1219;-0.02466;0.37104;0;0;0;0;0;0;0;0;0;0;0;0;0
