Date of Test;Material;Sample Geometry;Orientation [°];Test Number;Nominal Speed [mm/min];Thickness [mm];Central Width [mm];Gauge Width / Diameter [mm];Pixel to mm ratio [mm/px];Extensometer 1-4 [mm];Extensometer 2-3 [mm];Extensometer 5-6 [mm];;;;;
09/07/21;DP600Large;UT;00;3;0.48;0.29301;2;0;0;6;1.8;1.8;;;;;
;;;;;;;;;;;;;;;;;
Time [s];U1 [mm];U2 [mm];U3 [mm];Force [kN];Ambient Temperature [°C];DIC Zone X 1 [px];DIC Zone Y 1 [px];DIC Zone X 2 [px];DIC Zone Y 2 [px];DIC Zone X 3 [px];DIC Zone Y 3 [px];DIC Zone X 4 [px];DIC Zone Y 4 [px];DIC Zone X 5 [px];DIC Zone Y 5 [px];DIC Zone X 6 [px];DIC Zone Y 6 [px];exx;exy;eyy;e1;e2
0;0;0;0;0.0002058;0;0;0;0;0;0;0;0;0;0;0;0;0;-3.1572e-18;-1.3379e-17;-1.4139e-23;7.5972e-18;-2.4133e-17
0.5;-5.6168e-06;0.00012892;-2.3876e-06;0.0002156;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.6496e-07;2.9723e-06;-2.2853e-06;0.00010854;-0.00010574
1;2.3716e-05;0.00013272;3.1917e-05;0.0002156;0;0;0;0;0;0;0;0;0;0;0;0;0;3.4769e-06;1.3464e-05;3.7239e-06;0.00011636;-9.9417e-05
1.499;-6.0401e-05;0.00010368;-2.6621e-05;0.0002352;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.3447e-05;-1.653e-05;-2.33e-05;9.7793e-05;-0.00012777
1.999;-9.8959e-05;8.9563e-05;-4.9676e-05;0.0002646;0;0;0;0;0;0;0;0;0;0;0;0;0;-2.6105e-05;2.0623e-06;1.075e-06;0.00011113;-0.00013518
2.499;0.00012905;0.0001775;-0.00011501;0.0004214;0;0;0;0;0;0;0;0;0;0;0;0;0;2.5336e-05;-1.6229e-05;-9.2703e-07;0.00013374;-0.00012463
3;0.00032955;9.4694e-05;-4.3628e-05;0.0008036;0;0;0;0;0;0;0;0;0;0;0;0;0;4.658e-05;-9.227e-06;6.0057e-06;0.00016528;-0.00012793
3.499;0.00040297;0.00016783;-2.0301e-05;0.0017542;0;0;0;0;0;0;0;0;0;0;0;0;0;7.4225e-05;-2.5222e-05;5.6111e-08;0.00017093;-0.00012192
4;0.0007256;0.00015618;1.0264e-05;0.003381;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00012965;-2.3438e-05;-1.1271e-05;0.00022212;-0.00011591
4.5;0.0011655;0.00034444;-2.2253e-05;0.0059486;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00017855;-4.0507e-05;-1.5561e-05;0.00026384;-0.00012579
5;0.0013524;0.00037421;-0.00021472;0.0094276;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00022857;-6.2611e-05;-1.9649e-05;0.00030517;-0.00013921
5.499;0.0016125;0.00046874;-7.6077e-05;0.013544;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00025437;-7.0681e-05;-8.8443e-06;0.00032428;-0.00014059
5.999;0.0018855;0.00052601;-0.0001809;0.01862;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00031923;-0.00010494;-3.3501e-05;0.00039165;-0.00017736
6.499;0.002446;0.00062289;-0.0001233;0.025715;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00040631;-0.00010587;-3.6635e-05;0.00047651;-0.00017607
7;0.0030102;0.00081904;-9.7468e-05;0.03282;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00049944;-0.00010754;-5.648e-05;0.00057225;-0.00018035
7.499;0.0033994;0.00092995;-0.0002578;0.040641;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00055828;-0.00016733;-3.6203e-05;0.00062116;-0.00023022
7.999;0.0039736;0.0012147;-0.00029434;0.049892;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00065941;-0.00019542;-3.577e-05;0.00072016;-0.00025618
8.5;0.004528;0.0012998;-0.00025431;0.059956;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00074944;-0.00023118;-2.5468e-05;0.00080771;-0.00028945
8.999;0.0052233;0.0015005;-0.00045812;0.069943;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00085732;-0.00027957;-2.4319e-05;0.00091638;-0.00033862
9.499;0.0057337;0.0016296;-0.00047978;0.081458;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00096032;-0.00030802;-3.7434e-05;0.0010151;-0.00036284
10;0.006575;0.0018669;-0.00061537;0.092659;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0010954;-0.00035044;-1.9147e-05;0.0011466;-0.00040157
10.5;0.0074878;0.0022005;-0.00056636;0.10435;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0012515;-0.000377;-2.2042e-05;0.001301;-0.00042643
11;0.0083774;0.0023802;-0.0007047;0.11744;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001408;-0.00043605;-2.6405e-05;0.0014545;-0.00048256
11.5;0.0095773;0.002767;-0.00083524;0.1297;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001601;-0.00049648;-2.4369e-05;0.0016454;-0.00054091
11.999;0.010864;0.0031155;-0.00095402;0.14299;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0018154;-0.00060995;-3.4695e-05;0.0018574;-0.00065199
12.5;0.012123;0.0034723;-0.001106;0.15512;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0020144;-0.00071513;-2.8576e-05;0.0020542;-0.00075488
13;0.014263;0.0041711;-0.0014298;0.16787;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0023908;-0.00087346;-2.1579e-05;0.0024261;-0.00090869
13.499;0.016369;0.0047194;-0.0016949;0.17999;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0027269;-0.0010162;-2.467e-05;0.0027583;-0.0010476
13.999;0.018617;0.0054867;-0.0019801;0.18957;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0030913;-0.0011862;-2.6691e-05;0.0031212;-0.0012161
14.5;0.0209;0.0062643;-0.0023295;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0034716;-0.0013676;-2.0304e-05;0.0035004;-0.0013964
15;0.023204;0.0069266;-0.0026596;0.20934;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0038586;-0.0015526;-2.2769e-05;0.003887;-0.0015809
15.5;0.02556;0.0075173;-0.0029656;0.21699;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0042547;-0.0017241;-2.431e-05;0.0042819;-0.0017513
16;0.027902;0.0083119;-0.0034563;0.22422;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0046394;-0.0019623;-2.9918e-05;0.0046664;-0.0019893
16.499;0.030459;0.0090576;-0.0036978;0.23047;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0050489;-0.0021328;-2.4586e-05;0.0050744;-0.0021582
16.999;0.032874;0.0098236;-0.003953;0.23583;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0054542;-0.00231;-2.5612e-05;0.0054788;-0.0023345
17.499;0.035205;0.010548;-0.0043992;0.2398;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0058501;-0.0025106;-2.3063e-05;0.0058739;-0.0025344
18;0.03786;0.011329;-0.0046611;0.24396;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0062828;-0.0026777;-2.4947e-05;0.0063067;-0.0027016
18.5;0.040376;0.012055;-0.0050079;0.24763;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0066917;-0.0029168;-2.3293e-05;0.006719;-0.0029441
19;0.042413;0.012513;-0.0054181;0.25041;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0070092;-0.0031325;-2.1565e-05;0.0070374;-0.0031606
19.5;0.045519;0.013393;-0.0057;0.25339;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0075155;-0.0033459;-3.9727e-05;0.0075442;-0.0033747
20;0.04788;0.014226;-0.0060326;0.25609;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0079119;-0.0035422;-3.2886e-05;0.0079408;-0.0035711
20.5;0.05056;0.015107;-0.0063672;0.25856;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0083514;-0.0037145;-4.382e-05;0.0083812;-0.0037444
21;0.052825;0.01578;-0.00674;0.26051;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0087345;-0.0039139;-4.3977e-05;0.0087636;-0.003943
21.5;0.055485;0.016444;-0.0071125;0.26267;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0091594;-0.0041125;-3.9364e-05;0.0091889;-0.0041419
22;0.058043;0.017172;-0.0074129;0.26469;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0095829;-0.0042943;-4.5742e-05;0.0096126;-0.004324
22.499;0.060605;0.017924;-0.0077826;0.26644;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0099921;-0.0044854;-4.6533e-05;0.010023;-0.0045162
23;0.062971;0.018646;-0.0080618;0.26827;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010403;-0.0046619;-4.6226e-05;0.010434;-0.0046929
23.499;0.065603;0.019452;-0.0084953;0.27001;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010821;-0.0048467;-4.8319e-05;0.010852;-0.0048781
23.999;0.068232;0.020185;-0.0088065;0.27144;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011234;-0.0050371;-5.1857e-05;0.011267;-0.0050696
24.5;0.070454;0.02081;-0.0091663;0.27307;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011621;-0.0052404;-2.7739e-05;0.011654;-0.0052733
24.999;0.072996;0.021646;-0.0094787;0.27465;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012029;-0.0054057;-3.9064e-05;0.012063;-0.0054394
25.499;0.07546;0.022322;-0.009722;0.27609;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012442;-0.0055776;-4.2603e-05;0.012476;-0.0056114
25.999;0.077933;0.023015;-0.01021;0.27759;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012842;-0.0057845;-4.5564e-05;0.012877;-0.0058189
26.5;0.080474;0.02377;-0.010454;0.27897;0;0;0;0;0;0;0;0;0;0;0;0;0;0.013249;-0.0059617;-4.3078e-05;0.013284;-0.0059965
26.999;0.082826;0.024505;-0.010803;0.28042;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01364;-0.006142;-4.3887e-05;0.013675;-0.0061773
27.5;0.085439;0.025203;-0.011136;0.28172;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014051;-0.0063101;-4.2374e-05;0.014087;-0.0063462
27.999;0.087797;0.02603;-0.0114;0.28312;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01445;-0.0064878;-4.1334e-05;0.014486;-0.0065243
28.499;0.090209;0.026729;-0.011741;0.28447;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014832;-0.0066914;-5.1656e-05;0.014869;-0.0067284
29;0.092791;0.027452;-0.012068;0.28561;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015245;-0.0068617;-4.0696e-05;0.015283;-0.0068997
29.5;0.095273;0.028145;-0.012448;0.28693;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015651;-0.0070379;-4.0226e-05;0.01569;-0.0070771
30;0.097765;0.028795;-0.012713;0.28822;0;0;0;0;0;0;0;0;0;0;0;0;0;0.016058;-0.0072042;-3.261e-05;0.016098;-0.0072437
30.499;0.10018;0.02958;-0.013098;0.28938;0;0;0;0;0;0;0;0;0;0;0;0;0;0.016453;-0.0074021;-4.1532e-05;0.016493;-0.0074419
30.999;0.10257;0.030291;-0.013355;0.29052;0;0;0;0;0;0;0;0;0;0;0;0;0;0.016857;-0.007577;-3.8689e-05;0.016897;-0.0076172
31.499;0.10505;0.030965;-0.01378;0.29174;0;0;0;0;0;0;0;0;0;0;0;0;0;0.017252;-0.0077823;-5.5469e-05;0.017293;-0.0078232
32;0.10742;0.03164;-0.013974;0.29293;0;0;0;0;0;0;0;0;0;0;0;0;0;0.017653;-0.0079387;-5.1526e-05;0.017694;-0.0079801
32.499;0.10982;0.032356;-0.014372;0.29402;0;0;0;0;0;0;0;0;0;0;0;0;0;0.018043;-0.0081478;-3.2693e-05;0.018085;-0.0081895
32.999;0.11233;0.033164;-0.01471;0.29518;0;0;0;0;0;0;0;0;0;0;0;0;0;0.018452;-0.0083099;-3.7339e-05;0.018494;-0.0083525
33.499;0.11489;0.03392;-0.01505;0.2962;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01887;-0.0084537;-4.4064e-05;0.018912;-0.0084961
33.999;0.1174;0.034748;-0.015335;0.29723;0;0;0;0;0;0;0;0;0;0;0;0;0;0.019281;-0.0086377;-2.7782e-05;0.019324;-0.0086807
34.499;0.11976;0.035447;-0.01582;0.29832;0;0;0;0;0;0;0;0;0;0;0;0;0;0.019668;-0.0088626;-4.8453e-05;0.019712;-0.008906
35;0.12231;0.036176;-0.015972;0.2994;0;0;0;0;0;0;0;0;0;0;0;0;0;0.020077;-0.0089955;-2.4713e-05;0.020121;-0.00904
35.5;0.12474;0.036946;-0.016339;0.30047;0;0;0;0;0;0;0;0;0;0;0;0;0;0.020482;-0.0092012;-3.6159e-05;0.020527;-0.009246
35.999;0.12738;0.037609;-0.01675;0.30134;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0209;-0.0093897;-3.7537e-05;0.020945;-0.0094353
36.499;0.12988;0.038285;-0.017128;0.30236;0;0;0;0;0;0;0;0;0;0;0;0;0;0.021293;-0.0096061;-3.6257e-05;0.02134;-0.0096526
36.999;0.1324;0.039112;-0.017367;0.30337;0;0;0;0;0;0;0;0;0;0;0;0;0;0.021698;-0.0097478;-3.7108e-05;0.021745;-0.0097944
37.5;0.13495;0.039839;-0.017665;0.30428;0;0;0;0;0;0;0;0;0;0;0;0;0;0.022105;-0.0099206;-3.2886e-05;0.022153;-0.0099684
38;0.13737;0.040603;-0.017968;0.30526;0;0;0;0;0;0;0;0;0;0;0;0;0;0.022488;-0.010117;-3.9645e-05;0.022536;-0.010164
38.499;0.13989;0.041326;-0.0184;0.30622;0;0;0;0;0;0;0;0;0;0;0;0;0;0.022913;-0.010296;-3.0227e-05;0.022962;-0.010346
39;0.14241;0.042143;-0.018587;0.30709;0;0;0;0;0;0;0;0;0;0;0;0;0;0.023311;-0.010458;-4.7131e-05;0.023362;-0.010508
39.499;0.14485;0.042794;-0.019018;0.30795;0;0;0;0;0;0;0;0;0;0;0;0;0;0.023711;-0.010688;-4.8515e-05;0.023762;-0.010739
39.999;0.14758;0.043676;-0.019412;0.30886;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02413;-0.010871;-3.5091e-05;0.024181;-0.010922
40.5;0.14984;0.044346;-0.019624;0.30975;0;0;0;0;0;0;0;0;0;0;0;0;0;0.024529;-0.011015;-3.3256e-05;0.02458;-0.011066
40.999;0.15234;0.045092;-0.020005;0.31049;0;0;0;0;0;0;0;0;0;0;0;0;0;0.024936;-0.011196;-2.3442e-05;0.024987;-0.011247
41.5;0.15485;0.045803;-0.02032;0.31138;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02533;-0.011404;-3.1745e-05;0.025382;-0.011456
41.999;0.15729;0.046525;-0.020528;0.31223;0;0;0;0;0;0;0;0;0;0;0;0;0;0.025726;-0.011501;-9.1864e-05;0.025779;-0.011554
42.5;0.15962;0.047195;-0.020924;0.313;0;0;0;0;0;0;0;0;0;0;0;0;0;0.026103;-0.01179;-1.6948e-05;0.026156;-0.011844
43;0.16242;0.047989;-0.021347;0.31383;0;0;0;0;0;0;0;0;0;0;0;0;0;0.026553;-0.011939;-2.1286e-05;0.026607;-0.011993
43.499;0.16503;0.048808;-0.02159;0.31465;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02696;-0.01213;-1.9668e-05;0.027015;-0.012185
44;0.16764;0.049629;-0.02196;0.31533;0;0;0;0;0;0;0;0;0;0;0;0;0;0.027382;-0.012326;-2.0261e-05;0.027437;-0.012382
44.499;0.17008;0.050363;-0.022203;0.31615;0;0;0;0;0;0;0;0;0;0;0;0;0;0.027788;-0.0125;-1.5795e-05;0.027844;-0.012556
44.999;0.17264;0.051197;-0.022679;0.31694;0;0;0;0;0;0;0;0;0;0;0;0;0;0.028191;-0.012693;-1.8695e-05;0.028247;-0.012749
45.499;0.17526;0.051894;-0.022952;0.31773;0;0;0;0;0;0;0;0;0;0;0;0;0;0.028615;-0.012854;-2.9941e-05;0.028672;-0.012911
46;0.17761;0.052537;-0.02334;0.31838;0;0;0;0;0;0;0;0;0;0;0;0;0;0.028983;-0.013056;-2.3029e-05;0.02904;-0.013113
46.5;0.18047;0.053424;-0.023659;0.31916;0;0;0;0;0;0;0;0;0;0;0;0;0;0.029432;-0.013232;-1.1051e-05;0.02949;-0.01329
47;0.18298;0.054177;-0.023982;0.31991;0;0;0;0;0;0;0;0;0;0;0;0;0;0.029842;-0.013405;-4.1968e-06;0.0299;-0.013463
47.5;0.18561;0.054895;-0.02433;0.3206;0;0;0;0;0;0;0;0;0;0;0;0;0;0.030266;-0.013611;9.9115e-06;0.030324;-0.013669
47.999;0.18816;0.055737;-0.024765;0.32133;0;0;0;0;0;0;0;0;0;0;0;0;0;0.030668;-0.013802;5.0998e-06;0.030727;-0.013862
48.5;0.19072;0.056428;-0.025048;0.322;0;0;0;0;0;0;0;0;0;0;0;0;0;0.031087;-0.013959;-4.0646e-06;0.031146;-0.014018
48.999;0.19333;0.057212;-0.025369;0.32271;0;0;0;0;0;0;0;0;0;0;0;0;0;0.031476;-0.014129;-6.2711e-06;0.031537;-0.014189
49.5;0.19592;0.058077;-0.02563;0.32336;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03191;-0.014319;-2.321e-06;0.03197;-0.014379
49.999;0.19835;0.05874;-0.025946;0.32401;0;0;0;0;0;0;0;0;0;0;0;0;0;0.032292;-0.014505;8.7327e-06;0.032352;-0.014566
50.5;0.20096;0.059576;-0.026233;0.32468;0;0;0;0;0;0;0;0;0;0;0;0;0;0.032725;-0.014686;-9.6435e-07;0.032786;-0.014748
51;0.20372;0.060495;-0.026619;0.32542;0;0;0;0;0;0;0;0;0;0;0;0;0;0.033166;-0.014875;8.5027e-06;0.033227;-0.014936
51.499;0.20616;0.061064;-0.026958;0.32599;0;0;0;0;0;0;0;0;0;0;0;0;0;0.033529;-0.015052;-1.7976e-05;0.033591;-0.015113
52;0.20855;0.061892;-0.027275;0.32659;0;0;0;0;0;0;0;0;0;0;0;0;0;0.033931;-0.015234;2.7825e-06;0.033993;-0.015296
52.499;0.2112;0.062673;-0.027727;0.32723;0;0;0;0;0;0;0;0;0;0;0;0;0;0.034348;-0.015469;5.5803e-05;0.034411;-0.015531
53;0.21365;0.063315;-0.027957;0.32783;0;0;0;0;0;0;0;0;0;0;0;0;0;0.034737;-0.01561;1.7208e-05;0.0348;-0.015673
53.5;0.21644;0.06417;-0.028312;0.32847;0;0;0;0;0;0;0;0;0;0;0;0;0;0.035163;-0.015796;-9.1634e-06;0.035227;-0.015859
54;0.21891;0.064896;-0.028521;0.32908;0;0;0;0;0;0;0;0;0;0;0;0;0;0.035562;-0.015943;1.1255e-05;0.035626;-0.016007
54.499;0.22149;0.065691;-0.02884;0.32969;0;0;0;0;0;0;0;0;0;0;0;0;0;0.035972;-0.016137;1.7826e-05;0.036036;-0.016201
54.999;0.22423;0.066451;-0.029148;0.33019;0;0;0;0;0;0;0;0;0;0;0;0;0;0.036394;-0.016331;1.3787e-05;0.036458;-0.016395
55.499;0.22673;0.067259;-0.029521;0.33079;0;0;0;0;0;0;0;0;0;0;0;0;0;0.036801;-0.0165;1.7362e-05;0.036866;-0.016564
56;0.22948;0.068029;-0.029751;0.33138;0;0;0;0;0;0;0;0;0;0;0;0;0;0.037225;-0.016692;2.2465e-05;0.037289;-0.016757
56.5;0.23188;0.06883;-0.030068;0.33191;0;0;0;0;0;0;0;0;0;0;0;0;0;0.037626;-0.016867;1.9902e-05;0.037691;-0.016933
57;0.23447;0.069494;-0.03043;0.33244;0;0;0;0;0;0;0;0;0;0;0;0;0;0.038015;-0.017057;1.3734e-05;0.03808;-0.017122
57.5;0.23708;0.070427;-0.030745;0.33299;0;0;0;0;0;0;0;0;0;0;0;0;0;0.038443;-0.017248;2.0017e-05;0.038509;-0.017314
58;0.23961;0.071247;-0.031156;0.33356;0;0;0;0;0;0;0;0;0;0;0;0;0;0.038844;-0.01743;2.0511e-05;0.038909;-0.017496
58.5;0.24216;0.071934;-0.031436;0.33406;0;0;0;0;0;0;0;0;0;0;0;0;0;0.039242;-0.017619;1.6552e-05;0.039308;-0.017686
58.999;0.24492;0.072745;-0.031801;0.3346;0;0;0;0;0;0;0;0;0;0;0;0;0;0.039667;-0.017806;2.6657e-05;0.039733;-0.017872
59.499;0.24748;0.073545;-0.031961;0.33513;0;0;0;0;0;0;0;0;0;0;0;0;0;0.040066;-0.017966;1.7344e-05;0.040132;-0.018032
59.999;0.25019;0.07438;-0.032338;0.33557;0;0;0;0;0;0;0;0;0;0;0;0;0;0.040501;-0.018146;3.2971e-05;0.040567;-0.018213
60.499;0.25275;0.075141;-0.032615;0.3361;0;0;0;0;0;0;0;0;0;0;0;0;0;0.040915;-0.018332;3.0145e-05;0.040982;-0.018399
61;0.2552;0.075915;-0.033035;0.33662;0;0;0;0;0;0;0;0;0;0;0;0;0;0.041302;-0.018508;2.033e-05;0.041369;-0.018575
61.499;0.25774;0.076654;-0.033236;0.33713;0;0;0;0;0;0;0;0;0;0;0;0;0;0.041705;-0.018697;3.0208e-05;0.041772;-0.018764
62;0.26052;0.077463;-0.033679;0.33756;0;0;0;0;0;0;0;0;0;0;0;0;0;0.042142;-0.018876;2.7423e-05;0.04221;-0.018944
62.5;0.26307;0.078265;-0.033966;0.33807;0;0;0;0;0;0;0;0;0;0;0;0;0;0.042543;-0.019078;2.6663e-05;0.042611;-0.019146
63;0.26568;0.079031;-0.034257;0.33858;0;0;0;0;0;0;0;0;0;0;0;0;0;0.042964;-0.019232;3.9243e-05;0.043032;-0.0193
63.499;0.2683;0.079818;-0.034747;0.33905;0;0;0;0;0;0;0;0;0;0;0;0;0;0.043359;-0.019471;3.8006e-06;0.043427;-0.019539
64;0.27095;0.080629;-0.034916;0.33951;0;0;0;0;0;0;0;0;0;0;0;0;0;0.043769;-0.019613;2.198e-05;0.043837;-0.019682
64.5;0.2737;0.081449;-0.035311;0.34004;0;0;0;0;0;0;0;0;0;0;0;0;0;0.044189;-0.019791;4.8576e-05;0.044258;-0.01986
64.999;0.27629;0.082141;-0.035525;0.34045;0;0;0;0;0;0;0;0;0;0;0;0;0;0.044598;-0.019973;3.7132e-05;0.044668;-0.020042
65.499;0.279;0.083028;-0.035911;0.34093;0;0;0;0;0;0;0;0;0;0;0;0;0;0.045032;-0.020141;2.8699e-05;0.045101;-0.02021
65.999;0.28175;0.083855;-0.036212;0.3414;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04545;-0.020346;3.7927e-05;0.04552;-0.020416
66.499;0.28435;0.084578;-0.036587;0.34187;0;0;0;0;0;0;0;0;0;0;0;0;0;0.045852;-0.020545;3.5598e-05;0.045921;-0.020615
66.999;0.28687;0.085362;-0.036854;0.34226;0;0;0;0;0;0;0;0;0;0;0;0;0;0.046257;-0.020711;4.0611e-05;0.046327;-0.020782
67.499;0.28961;0.086313;-0.037212;0.34272;0;0;0;0;0;0;0;0;0;0;0;0;0;0.046686;-0.020903;4.5902e-05;0.046757;-0.020974
68;0.29235;0.08706;-0.037483;0.34317;0;0;0;0;0;0;0;0;0;0;0;0;0;0.047105;-0.021087;5.3374e-05;0.047175;-0.021158
68.499;0.29486;0.087743;-0.037879;0.34358;0;0;0;0;0;0;0;0;0;0;0;0;0;0.047497;-0.021259;4.4977e-05;0.047568;-0.02133
68.999;0.29753;0.088618;-0.038115;0.34401;0;0;0;0;0;0;0;0;0;0;0;0;0;0.047912;-0.021441;5.1336e-05;0.047983;-0.021512
69.499;0.30018;0.089441;-0.038393;0.3444;0;0;0;0;0;0;0;0;0;0;0;0;0;0.048321;-0.021628;4.6923e-05;0.048392;-0.021699
69.999;0.30271;0.090252;-0.038764;0.34482;0;0;0;0;0;0;0;0;0;0;0;0;0;0.048724;-0.021818;4.4245e-05;0.048795;-0.021889
70.5;0.3056;0.091047;-0.039095;0.34521;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04918;-0.02198;5.3289e-05;0.049251;-0.022052
70.999;0.30811;0.09184;-0.039348;0.34563;0;0;0;0;0;0;0;0;0;0;0;0;0;0.049551;-0.022135;5.3149e-05;0.049623;-0.022206
71.5;0.31056;0.092562;-0.039827;0.346;0;0;0;0;0;0;0;0;0;0;0;0;0;0.049936;-0.022388;3.5165e-05;0.050007;-0.02246
72;0.31304;0.093314;-0.040044;0.34637;0;0;0;0;0;0;0;0;0;0;0;0;0;0.050331;-0.022517;3.3206e-05;0.050403;-0.022589
72.5;0.31592;0.09434;-0.040332;0.34678;0;0;0;0;0;0;0;0;0;0;0;0;0;0.050772;-0.02272;5.0406e-05;0.050845;-0.022793
72.999;0.3185;0.094998;-0.040639;0.34718;0;0;0;0;0;0;0;0;0;0;0;0;0;0.051167;-0.022889;5.296e-05;0.051239;-0.022962
73.499;0.32063;0.095529;-0.040983;0.34755;0;0;0;0;0;0;0;0;0;0;0;0;0;0.051499;-0.023061;0.00011652;0.051572;-0.023134
74;0.32388;0.096605;-0.041271;0.34793;0;0;0;0;0;0;0;0;0;0;0;0;0;0.052009;-0.023259;6.0046e-05;0.052082;-0.023332
74.5;0.32647;0.097455;-0.041629;0.34831;0;0;0;0;0;0;0;0;0;0;0;0;0;0.052416;-0.023437;5.0827e-05;0.05249;-0.023511
75;0.32924;0.098219;-0.042019;0.34864;0;0;0;0;0;0;0;0;0;0;0;0;0;0.052848;-0.023647;5.0264e-05;0.052922;-0.023721
75.499;0.3318;0.099106;-0.042281;0.34902;0;0;0;0;0;0;0;0;0;0;0;0;0;0.053237;-0.023819;5.9927e-05;0.053311;-0.023893
75.999;0.33445;0.099766;-0.042587;0.34939;0;0;0;0;0;0;0;0;0;0;0;0;0;0.053651;-0.023994;5.5411e-05;0.053725;-0.024068
76.499;0.33713;0.10077;-0.04295;0.34975;0;0;0;0;0;0;0;0;0;0;0;0;0;0.054072;-0.024179;5.7325e-05;0.054147;-0.024253
76.999;0.33981;0.10149;-0.043305;0.3501;0;0;0;0;0;0;0;0;0;0;0;0;0;0.054488;-0.024378;6.7125e-05;0.054563;-0.024453
77.499;0.3428;0.10235;-0.043509;0.35042;0;0;0;0;0;0;0;0;0;0;0;0;0;0.054954;-0.024546;8.267e-05;0.055029;-0.024621
78;0.34527;0.10308;-0.04393;0.35079;0;0;0;0;0;0;0;0;0;0;0;0;0;0.055327;-0.02473;7.4293e-05;0.055403;-0.024806
78.5;0.34781;0.10382;-0.044172;0.35112;0;0;0;0;0;0;0;0;0;0;0;0;0;0.055724;-0.024916;6.9077e-05;0.055799;-0.024992
79;0.35051;0.10459;-0.044456;0.35145;0;0;0;0;0;0;0;0;0;0;0;0;0;0.056129;-0.025105;7.4011e-05;0.056205;-0.025181
79.499;0.35316;0.10547;-0.044781;0.35179;0;0;0;0;0;0;0;0;0;0;0;0;0;0.056551;-0.025285;7.183e-05;0.056627;-0.025361
79.999;0.35584;0.10629;-0.045156;0.35213;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05697;-0.025465;7.1412e-05;0.057046;-0.025542
80.499;0.35846;0.1071;-0.045457;0.35245;0;0;0;0;0;0;0;0;0;0;0;0;0;0.057372;-0.025652;6.6357e-05;0.057449;-0.025729
