Date of Test;Material;Sample Geometry;Orientation [°];Test Number;Nominal Speed [mm/min];Thickness [mm];Central Width [mm];Gauge Width / Diameter [mm];Pixel to mm ratio [mm/px];Extensometer 1-4 [mm];Extensometer 2-3 [mm];Extensometer 5-6 [mm];;;;;
126.5;0.066655;0.0064105;-0.0023157;0.34269;0;0;0;0;0;0;0;0;0;0;0;0;0
127;0.067078;0.0065463;-0.0023611;0.34316;0;0;0;0;0;0;0;0;0;0;0;0;0
127.5;0.067722;0.0065241;-0.0023402;0.34362;0;0;0;0;0;0;0;0;0;0;0;0;0
128;0.068266;0.0066147;-0.0023778;0.34411;0;0;0;0;0;0;0;0;0;0;0;0;0
128.5;0.06878;0.0067314;-0.0024371;0.3446;0;0;0;0;0;0;0;0;0;0;0;0;0
129;0.069333;0.006725;-0.0024081;0.34504;0;0;0;0;0;0;0;0;0;0;0;0;0
129.5;0.069917;0.0067947;-0.0025049;0.34548;0;0;0;0;0;0;0;0;0;0;0;0;0
130;0.070421;0.0068408;-0.0024967;0.34596;0;0;0;0;0;0;0;0;0;0;0;0;0
130.5;0.071027;0.0069684;-0.00245;0.34644;0;0;0;0;0;0;0;0;0;0;0;0;0
131;0.071499;0.0069406;-0.0025859;0.34688;0;0;0;0;0;0;0;0;0;0;0;0;0
131.5;0.072092;0.0070812;-0.0025942;0.34732;0;0;0;0;0;0;0;0;0;0;0;0;0
132;0.072566;0.0070554;-0.0026334;0.3478;0;0;0;0;0;0;0;0;0;0;0;0;0
132.5;0.073151;0.007104;-0.0026952;0.34826;0;0;0;0;0;0;0;0;0;0;0;0;0
133;0.07387;0.0071516;-0.0026984;0.3487;0;0;0;0;0;0;0;0;0;0;0;0;0
133.5;0.074317;0.0073059;-0.0026911;0.34913;0;0;0;0;0;0;0;0;0;0;0;0;0
134;0.074845;0.0073315;-0.002687;0.34959;0;0;0;0;0;0;0;0;0;0;0;0;0
134.5;0.075421;0.0074234;-0.0027153;0.35004;0;0;0;0;0;0;0;0;0;0;0;0;0
135;0.076016;0.007465;-0.0028274;0.35041;0;0;0;0;0;0;0;0;0;0;0;0;0
135.5;0.076564;0.0075027;-0.0028279;0.35084;0;0;0;0;0;0;0;0;0;0;0;0;0
136;0.077069;0.0075193;-0.0027987;0.35129;0;0;0;0;0;0;0;0;0;0;0;0;0
136.5;0.07774;0.0076414;-0.0028706;0.35171;0;0;0;0;0;0;0;0;0;0;0;0;0
137;0.07811;0.007722;-0.0029361;0.3521;0;0;0;0;0;0;0;0;0;0;0;0;0
137.5;0.078645;0.0077717;-0.0028966;0.35251;0;0;0;0;0;0;0;0;0;0;0;0;0
138;0.07932;0.007808;-0.002873;0.35293;0;0;0;0;0;0;0;0;0;0;0;0;0
138.5;0.079832;0.0078175;-0.002957;0.35331;0;0;0;0;0;0;0;0;0;0;0;0;0
139;0.080413;0.0079442;-0.0030226;0.35374;0;0;0;0;0;0;0;0;0;0;0;0;0
139.5;0.080967;0.0080004;-0.0030293;0.35413;0;0;0;0;0;0;0;0;0;0;0;0;0
140;0.081489;0.0080379;-0.0031099;0.35454;0;0;0;0;0;0;0;0;0;0;0;0;0
140.5;0.08208;0.0081478;-0.0030276;0.35494;0;0;0;0;0;0;0;0;0;0;0;0;0
141;0.082564;0.0081789;-0.0029803;0.35535;0;0;0;0;0;0;0;0;0;0;0;0;0
141.5;0.083135;0.0082593;-0.0030218;0.35572;0;0;0;0;0;0;0;0;0;0;0;0;0
142;0.083801;0.0083001;-0.0030661;0.35613;0;0;0;0;0;0;0;0;0;0;0;0;0
142.5;0.084373;0.0084299;-0.0031488;0.35654;0;0;0;0;0;0;0;0;0;0;0;0;0
143;0.085069;0.0084281;-0.0030878;0.35695;0;0;0;0;0;0;0;0;0;0;0;0;0
143.5;0.085427;0.0084812;-0.0031337;0.35729;0;0;0;0;0;0;0;0;0;0;0;0;0
144;0.086042;0.0085327;-0.0031466;0.35768;0;0;0;0;0;0;0;0;0;0;0;0;0
144.5;0.086588;0.008613;-0.0031969;0.35804;0;0;0;0;0;0;0;0;0;0;0;0;0
145;0.087116;0.0086863;-0.0031714;0.35844;0;0;0;0;0;0;0;0;0;0;0;0;0
145.5;0.087653;0.0087508;-0.0031559;0.35884;0;0;0;0;0;0;0;0;0;0;0;0;0
146;0.08825;0.0087639;-0.0032666;0.35915;0;0;0;0;0;0;0;0;0;0;0;0;0
146.5;0.088789;0.0088355;-0.0032398;0.35956;0;0;0;0;0;0;0;0;0;0;0;0;0
147;0.089392;0.0088824;-0.0033077;0.35993;0;0;0;0;0;0;0;0;0;0;0;0;0
147.5;0.089904;0.0089522;-0.0033101;0.36024;0;0;0;0;0;0;0;0;0;0;0;0;0
148;0.090459;0.0090152;-0.0032979;0.36061;0;0;0;0;0;0;0;0;0;0;0;0;0
148.5;0.091042;0.0090693;-0.0032647;0.36098;0;0;0;0;0;0;0;0;0;0;0;0;0
149;0.091624;0.009092;-0.0033014;0.36132;0;0;0;0;0;0;0;0;0;0;0;0;0
149.5;0.092179;0.0092063;-0.0033733;0.36168;0;0;0;0;0;0;0;0;0;0;0;0;0
150;0.09273;0.0092732;-0.003419;0.36202;0;0;0;0;0;0;0;0;0;0;0;0;0
150.5;0.093338;0.0093193;-0.0033725;0.36238;0;0;0;0;0;0;0;0;0;0;0;0;0
151;0.093984;0.0093923;-0.0033839;0.36272;0;0;0;0;0;0;0;0;0;0;0;0;0
151.5;0.094424;0.0094117;-0.0033346;0.36306;0;0;0;0;0;0;0;0;0;0;0;0;0
152;0.095072;0.0094144;-0.003397;0.36338;0;0;0;0;0;0;0;0;0;0;0;0;0
152.5;0.095677;0.0095337;-0.0034274;0.36377;0;0;0;0;0;0;0;0;0;0;0;0;0
153;0.096104;0.0095454;-0.0034073;0.36412;0;0;0;0;0;0;0;0;0;0;0;0;0
153.5;0.096721;0.0095972;-0.0034678;0.3644;0;0;0;0;0;0;0;0;0;0;0;0;0
154;0.097301;0.0096371;-0.0034482;0.36475;0;0;0;0;0;0;0;0;0;0;0;0;0
154.5;0.097985;0.0097811;-0.0034847;0.36506;0;0;0;0;0;0;0;0;0;0;0;0;0
155;0.098524;0.0097669;-0.0035393;0.36543;0;0;0;0;0;0;0;0;0;0;0;0;0
155.5;0.099072;0.0098329;-0.0035465;0.36572;0;0;0;0;0;0;0;0;0;0;0;0;0
156;0.099518;0.0098982;-0.0035192;0.36606;0;0;0;0;0;0;0;0;0;0;0;0;0
156.5;0.10028;0.0099746;-0.0035222;0.36639;0;0;0;0;0;0;0;0;0;0;0;0;0
157;0.1008;0.010007;-0.003579;0.36674;0;0;0;0;0;0;0;0;0;0;0;0;0
157.5;0.10137;0.010015;-0.0035634;0.36703;0;0;0;0;0;0;0;0;0;0;0;0;0
158;0.10197;0.010095;-0.0035771;0.36736;0;0;0;0;0;0;0;0;0;0;0;0;0
158.5;0.10252;0.010204;-0.0036916;0.36768;0;0;0;0;0;0;0;0;0;0;0;0;0
159;0.1032;0.010271;-0.0036242;0.36801;0;0;0;0;0;0;0;0;0;0;0;0;0
159.5;0.10372;0.010315;-0.0037157;0.36831;0;0;0;0;0;0;0;0;0;0;0;0;0
160;0.10437;0.010347;-0.0037285;0.36861;0;0;0;0;0;0;0;0;0;0;0;0;0
160.5;0.10491;0.010487;-0.0037882;0.36893;0;0;0;0;0;0;0;0;0;0;0;0;0
161;0.10551;0.010469;-0.0037974;0.36923;0;0;0;0;0;0;0;0;0;0;0;0;0
161.5;0.10608;0.010492;-0.0037685;0.36955;0;0;0;0;0;0;0;0;0;0;0;0;0
162;0.10662;0.010572;-0.0038234;0.3698;0;0;0;0;0;0;0;0;0;0;0;0;0
162.5;0.10724;0.010669;-0.0038236;0.37011;0;0;0;0;0;0;0;0;0;0;0;0;0
163;0.10767;0.010661;-0.0038776;0.37043;0;0;0;0;0;0;0;0;0;0;0;0;0
163.5;0.1082;0.010751;-0.0038995;0.3707;0;0;0;0;0;0;0;0;0;0;0;0;0
164;0.10885;0.010801;-0.0039213;0.37097;0;0;0;0;0;0;0;0;0;0;0;0;0
164.5;0.1094;0.010798;-0.0039367;0.37127;0;0;0;0;0;0;0;0;0;0;0;0;0
165;0.11014;0.01092;-0.0038551;0.37155;0;0;0;0;0;0;0;0;0;0;0;0;0
165.5;0.11071;0.010947;-0.0039463;0.37181;0;0;0;0;0;0;0;0;0;0;0;0;0
166;0.1111;0.011009;-0.0039978;0.3721;0;0;0;0;0;0;0;0;0;0;0;0;0
166.5;0.11197;0.011102;-0.0039958;0.37237;0;0;0;0;0;0;0;0;0;0;0;0;0
167;0.11213;0.011128;-0.0039927;0.37265;0;0;0;0;0;0;0;0;0;0;0;0;0
167.5;0.11287;0.011161;-0.0040149;0.37293;0;0;0;0;0;0;0;0;0;0;0;0;0
168;0.11343;0.011186;-0.0039768;0.37322;0;0;0;0;0;0;0;0;0;0;0;0;0
168.5;0.114;0.011286;-0.0040715;0.37351;0;0;0;0;0;0;0;0;0;0;0;0;0
169;0.11479;0.011334;-0.004086;0.37381;0;0;0;0;0;0;0;0;0;0;0;0;0
169.5;0.11529;0.011397;-0.0041487;0.37406;0;0;0;0;0;0;0;0;0;0;0;0;0
170;0.11591;0.011558;-0.0041019;0.37434;0;0;0;0;0;0;0;0;0;0;0;0;0
170.5;0.11653;0.011583;-0.004152;0.3746;0;0;0;0;0;0;0;0;0;0;0;0;0
171;0.11705;0.011701;-0.0042026;0.37491;0;0;0;0;0;0;0;0;0;0;0;0;0
171.5;0.11759;0.011657;-0.0042392;0.37514;0;0;0;0;0;0;0;0;0;0;0;0;0
172;0.1182;0.011771;-0.0042581;0.37542;0;0;0;0;0;0;0;0;0;0;0;0;0
172.5;0.11852;0.011823;-0.0042892;0.37567;0;0;0;0;0;0;0;0;0;0;0;0;0
173;0.11929;0.011924;-0.0042945;0.37594;0;0;0;0;0;0;0;0;0;0;0;0;0
173.5;0.11997;0.012009;-0.0043357;0.37618;0;0;0;0;0;0;0;0;0;0;0;0;0
174;0.12052;0.01201;-0.0043485;0.37645;0;0;0;0;0;0;0;0;0;0;0;0;0
174.5;0.12111;0.012068;-0.0043304;0.37671;0;0;0;0;0;0;0;0;0;0;0;0;0
175;0.12175;0.012112;-0.0043893;0.37693;0;0;0;0;0;0;0;0;0;0;0;0;0
175.5;0.12229;0.012208;-0.0043909;0.37718;0;0;0;0;0;0;0;0;0;0;0;0;0
176;0.12283;0.012277;-0.0044436;0.37744;0;0;0;0;0;0;0;0;0;0;0;0;0
176.5;0.1235;0.012323;-0.0044043;0.37769;0;0;0;0;0;0;0;0;0;0;0;0;0
177;0.12403;0.012406;-0.0044296;0.37794;0;0;0;0;0;0;0;0;0;0;0;0;0
177.5;0.12453;0.012465;-0.0044542;0.37816;0;0;0;0;0;0;0;0;0;0;0;0;0
178;0.12522;0.012528;-0.00444;0.37842;0;0;0;0;0;0;0;0;0;0;0;0;0
178.5;0.12576;0.012582;-0.0045331;0.37865;0;0;0;0;0;0;0;0;0;0;0;0;0
179;0.1263;0.012709;-0.0045854;0.37891;0;0;0;0;0;0;0;0;0;0;0;0;0
179.5;0.12706;0.01274;-0.0045796;0.37915;0;0;0;0;0;0;0;0;0;0;0;0;0
180;0.12755;0.012782;-0.0045729;0.37941;0;0;0;0;0;0;0;0;0;0;0;0;0
180.5;0.12811;0.012825;-0.0045881;0.37966;0;0;0;0;0;0;0;0;0;0;0;0;0
181;0.12877;0.012953;-0.004615;0.37989;0;0;0;0;0;0;0;0;0;0;0;0;0
181.5;0.12942;0.012996;-0.0045732;0.38012;0;0;0;0;0;0;0;0;0;0;0;0;0
182;0.12994;0.013051;-0.0046096;0.38036;0;0;0;0;0;0;0;0;0;0;0;0;0
182.5;0.13049;0.013127;-0.0046551;0.38058;0;0;0;0;0;0;0;0;0;0;0;0;0
183;0.13104;0.013183;-0.0046343;0.38082;0;0;0;0;0;0;0;0;0;0;0;0;0
183.5;0.13178;0.013301;-0.004695;0.38104;0;0;0;0;0;0;0;0;0;0;0;0;0
184;0.13226;0.013325;-0.0046153;0.38125;0;0;0;0;0;0;0;0;0;0;0;0;0
184.5;0.13296;0.013423;-0.0047126;0.38148;0;0;0;0;0;0;0;0;0;0;0;0;0
185;0.13343;0.013472;-0.0047035;0.3817;0;0;0;0;0;0;0;0;0;0;0;0;0
185.5;0.13407;0.013565;-0.0047178;0.38193;0;0;0;0;0;0;0;0;0;0;0;0;0
186;0.13472;0.013624;-0.0047395;0.38214;0;0;0;0;0;0;0;0;0;0;0;0;0
186.5;0.13525;0.013771;-0.0047239;0.38234;0;0;0;0;0;0;0;0;0;0;0;0;0
187;0.13601;0.013718;-0.0047711;0.38256;0;0;0;0;0;0;0;0;0;0;0;0;0
187.5;0.13644;0.013882;-0.0048732;0.38278;0;0;0;0;0;0;0;0;0;0;0;0;0
188;0.13712;0.013882;-0.0048495;0.383;0;0;0;0;0;0;0;0;0;0;0;0;0
188.5;0.13768;0.013923;-0.0048399;0.38321;0;0;0;0;0;0;0;0;0;0;0;0;0
189;0.13835;0.014056;-0.0048697;0.38342;0;0;0;0;0;0;0;0;0;0;0;0;0
189.5;0.13892;0.014019;-0.0049138;0.38366;0;0;0;0;0;0;0;0;0;0;0;0;0
190;0.13948;0.014142;-0.00487;0.38389;0;0;0;0;0;0;0;0;0;0;0;0;0
190.5;0.14003;0.014254;-0.0049818;0.38408;0;0;0;0;0;0;0;0;0;0;0;0;0
191;0.14067;0.01427;-0.0050267;0.3843;0;0;0;0;0;0;0;0;0;0;0;0;0
191.5;0.14126;0.014393;-0.0051581;0.38451;0;0;0;0;0;0;0;0;0;0;0;0;0
192;0.14189;0.014411;-0.00514;0.38472;0;0;0;0;0;0;0;0;0;0;0;0;0
192.5;0.14254;0.014492;-0.0051081;0.38491;0;0;0;0;0;0;0;0;0;0;0;0;0
193;0.14307;0.01458;-0.0052358;0.38513;0;0;0;0;0;0;0;0;0;0;0;0;0
193.5;0.14362;0.014689;-0.0052417;0.38534;0;0;0;0;0;0;0;0;0;0;0;0;0
194;0.14427;0.014823;-0.0052249;0.38553;0;0;0;0;0;0;0;0;0;0;0;0;0
194.5;0.14494;0.014829;-0.0053264;0.38572;0;0;0;0;0;0;0;0;0;0;0;0;0
195;0.14548;0.014857;-0.0053356;0.38593;0;0;0;0;0;0;0;0;0;0;0;0;0
195.5;0.14607;0.014977;-0.0054049;0.38611;0;0;0;0;0;0;0;0;0;0;0;0;0
196;0.14679;0.015011;-0.0054639;0.3863;0;0;0;0;0;0;0;0;0;0;0;0;0
196.5;0.14712;0.015127;-0.0055124;0.38652;0;0;0;0;0;0;0;0;0;0;0;0;0
197;0.14788;0.015151;-0.0055161;0.38672;0;0;0;0;0;0;0;0;0;0;0;0;0
197.5;0.14846;0.015346;-0.005606;0.38687;0;0;0;0;0;0;0;0;0;0;0;0;0
198;0.14902;0.015387;-0.0056696;0.38707;0;0;0;0;0;0;0;0;0;0;0;0;0
198.5;0.14972;0.015494;-0.0056265;0.38726;0;0;0;0;0;0;0;0;0;0;0;0;0
199;0.1502;0.015521;-0.0057304;0.38743;0;0;0;0;0;0;0;0;0;0;0;0;0
199.5;0.151;0.015583;-0.005755;0.38762;0;0;0;0;0;0;0;0;0;0;0;0;0
200;0.15145;0.015786;-0.0057635;0.38782;0;0;0;0;0;0;0;0;0;0;0;0;0
200.5;0.15211;0.015798;-0.0059061;0.388;0;0;0;0;0;0;0;0;0;0;0;0;0
201;0.1526;0.015915;-0.005883;0.38818;0;0;0;0;0;0;0;0;0;0;0;0;0
201.5;0.15331;0.015998;-0.0059377;0.38835;0;0;0;0;0;0;0;0;0;0;0;0;0
202;0.15385;0.016106;-0.0060173;0.38854;0;0;0;0;0;0;0;0;0;0;0;0;0
202.5;0.15453;0.016162;-0.0060307;0.38874;0;0;0;0;0;0;0;0;0;0;0;0;0
203;0.15508;0.016224;-0.0060254;0.38891;0;0;0;0;0;0;0;0;0;0;0;0;0
203.5;0.1556;0.016289;-0.0061176;0.38908;0;0;0;0;0;0;0;0;0;0;0;0;0
204;0.15627;0.016403;-0.0061154;0.38926;0;0;0;0;0;0;0;0;0;0;0;0;0
204.5;0.15682;0.016506;-0.0061286;0.38943;0;0;0;0;0;0;0;0;0;0;0;0;0
205;0.15757;0.016531;-0.0061532;0.3896;0;0;0;0;0;0;0;0;0;0;0;0;0
205.5;0.15809;0.016677;-0.0061919;0.38977;0;0;0;0;0;0;0;0;0;0;0;0;0
206;0.15868;0.016629;-0.0062076;0.38994;0;0;0;0;0;0;0;0;0;0;0;0;0
206.5;0.1592;0.01681;-0.0062884;0.3901;0;0;0;0;0;0;0;0;0;0;0;0;0
207;0.15978;0.016904;-0.0062776;0.39027;0;0;0;0;0;0;0;0;0;0;0;0;0
207.5;0.16048;0.016977;-0.0063563;0.39042;0;0;0;0;0;0;0;0;0;0;0;0;0
208;0.16119;0.017148;-0.006377;0.39058;0;0;0;0;0;0;0;0;0;0;0;0;0
208.5;0.16176;0.017187;-0.0064173;0.39075;0;0;0;0;0;0;0;0;0;0;0;0;0
209;0.16238;0.017247;-0.0064417;0.3909;0;0;0;0;0;0;0;0;0;0;0;0;0
209.5;0.16308;0.017367;-0.0063964;0.39107;0;0;0;0;0;0;0;0;0;0;0;0;0
210;0.16371;0.017398;-0.0063599;0.39121;0;0;0;0;0;0;0;0;0;0;0;0;0
210.5;0.1642;0.017518;-0.0064318;0.39137;0;0;0;0;0;0;0;0;0;0;0;0;0
211;0.16489;0.017541;-0.0064865;0.39154;0;0;0;0;0;0;0;0;0;0;0;0;0
211.5;0.16539;0.017665;-0.0064564;0.3917;0;0;0;0;0;0;0;0;0;0;0;0;0
212;0.16593;0.017732;-0.0065121;0.39184;0;0;0;0;0;0;0;0;0;0;0;0;0
212.5;0.16662;0.017905;-0.0065033;0.39198;0;0;0;0;0;0;0;0;0;0;0;0;0
213;0.1673;0.017961;-0.0065527;0.39213;0;0;0;0;0;0;0;0;0;0;0;0;0
213.5;0.16783;0.0181;-0.0065423;0.39227;0;0;0;0;0;0;0;0;0;0;0;0;0
214;0.16843;0.018129;-0.0065696;0.3924;0;0;0;0;0;0;0;0;0;0;0;0;0
214.5;0.16909;0.018237;-0.0065855;0.39255;0;0;0;0;0;0;0;0;0;0;0;0;0
215;0.16966;0.01839;-0.0066321;0.3927;0;0;0;0;0;0;0;0;0;0;0;0;0
215.5;0.17031;0.018455;-0.006665;0.39283;0;0;0;0;0;0;0;0;0;0;0;0;0
216;0.17093;0.018525;-0.0066968;0.39298;0;0;0;0;0;0;0;0;0;0;0;0;0
216.5;0.17173;0.018576;-0.0067481;0.39311;0;0;0;0;0;0;0;0;0;0;0;0;0
217;0.17217;0.018845;-0.0067971;0.39325;0;0;0;0;0;0;0;0;0;0;0;0;0
217.5;0.17277;0.018744;-0.006795;0.39338;0;0;0;0;0;0;0;0;0;0;0;0;0
218;0.17334;0.018888;-0.0068773;0.39351;0;0;0;0;0;0;0;0;0;0;0;0;0
218.5;0.17384;0.019018;-0.006911;0.39365;0;0;0;0;0;0;0;0;0;0;0;0;0
219;0.17458;0.01908;-0.0068586;0.39377;0;0;0;0;0;0;0;0;0;0;0;0;0
219.5;0.17507;0.01916;-0.0068955;0.39391;0;0;0;0;0;0;0;0;0;0;0;0;0
220;0.1757;0.01925;-0.0069602;0.39403;0;0;0;0;0;0;0;0;0;0;0;0;0
220.5;0.17636;0.019345;-0.0068757;0.39417;0;0;0;0;0;0;0;0;0;0;0;0;0
221;0.17699;0.01948;-0.0070151;0.3943;0;0;0;0;0;0;0;0;0;0;0;0;0
221.5;0.17754;0.019521;-0.0070719;0.39445;0;0;0;0;0;0;0;0;0;0;0;0;0
222;0.17812;0.019608;-0.0071739;0.39458;0;0;0;0;0;0;0;0;0;0;0;0;0
222.5;0.17876;0.019707;-0.0071357;0.39471;0;0;0;0;0;0;0;0;0;0;0;0;0
223;0.17938;0.019811;-0.0071822;0.39484;0;0;0;0;0;0;0;0;0;0;0;0;0
223.5;0.17994;0.019919;-0.0072639;0.39497;0;0;0;0;0;0;0;0;0;0;0;0;0
224;0.18055;0.020022;-0.0072934;0.39508;0;0;0;0;0;0;0;0;0;0;0;0;0
224.5;0.18115;0.020105;-0.0073129;0.3952;0;0;0;0;0;0;0;0;0;0;0;0;0
225;0.18173;0.020199;-0.0073218;0.39534;0;0;0;0;0;0;0;0;0;0;0;0;0
225.5;0.18237;0.020306;-0.0074031;0.39547;0;0;0;0;0;0;0;0;0;0;0;0;0
226;0.18309;0.02035;-0.0074649;0.39557;0;0;0;0;0;0;0;0;0;0;0;0;0
226.5;0.18358;0.020532;-0.0076082;0.39569;0;0;0;0;0;0;0;0;0;0;0;0;0
227;0.18431;0.020606;-0.0075972;0.39583;0;0;0;0;0;0;0;0;0;0;0;0;0
227.5;0.1847;0.020691;-0.0076913;0.39596;0;0;0;0;0;0;0;0;0;0;0;0;0
228;0.18536;0.020814;-0.0077135;0.39608;0;0;0;0;0;0;0;0;0;0;0;0;0
228.5;0.18609;0.020867;-0.0077149;0.39619;0;0;0;0;0;0;0;0;0;0;0;0;0
229;0.18671;0.02097;-0.0078208;0.39632;0;0;0;0;0;0;0;0;0;0;0;0;0
229.5;0.18704;0.021072;-0.0078181;0.39644;0;0;0;0;0;0;0;0;0;0;0;0;0
230;0.18782;0.021232;-0.0078481;0.39655;0;0;0;0;0;0;0;0;0;0;0;0;0
230.5;0.18843;0.021284;-0.0079591;0.39665;0;0;0;0;0;0;0;0;0;0;0;0;0
231;0.18904;0.021397;-0.0080669;0.39677;0;0;0;0;0;0;0;0;0;0;0;0;0
231.5;0.18954;0.021521;-0.0080297;0.39689;0;0;0;0;0;0;0;0;0;0;0;0;0
232;0.19022;0.021705;-0.0081235;0.39699;0;0;0;0;0;0;0;0;0;0;0;0;0
232.5;0.19091;0.021743;-0.0081537;0.39711;0;0;0;0;0;0;0;0;0;0;0;0;0
233;0.19177;0.021917;-0.0082241;0.39719;0;0;0;0;0;0;0;0;0;0;0;0;0
233.5;0.19203;0.02194;-0.0082914;0.3973;0;0;0;0;0;0;0;0;0;0;0;0;0
234;0.19284;0.022098;-0.0082445;0.39742;0;0;0;0;0;0;0;0;0;0;0;0;0
234.5;0.19311;0.022174;-0.0083063;0.39753;0;0;0;0;0;0;0;0;0;0;0;0;0
235;0.19408;0.022345;-0.0083813;0.39764;0;0;0;0;0;0;0;0;0;0;0;0;0
235.5;0.19465;0.022365;-0.0083498;0.39774;0;0;0;0;0;0;0;0;0;0;0;0;0
236;0.19528;0.022529;-0.0084285;0.39785;0;0;0;0;0;0;0;0;0;0;0;0;0
236.5;0.19594;0.022652;-0.0084946;0.39796;0;0;0;0;0;0;0;0;0;0;0;0;0
237;0.19652;0.022733;-0.0085183;0.39807;0;0;0;0;0;0;0;0;0;0;0;0;0
237.5;0.19712;0.02283;-0.0085518;0.39817;0;0;0;0;0;0;0;0;0;0;0;0;0
238;0.19773;0.022934;-0.0086468;0.39826;0;0;0;0;0;0;0;0;0;0;0;0;0
238.5;0.19832;0.023061;-0.0085997;0.39837;0;0;0;0;0;0;0;0;0;0;0;0;0
239;0.19893;0.023202;-0.0086108;0.39847;0;0;0;0;0;0;0;0;0;0;0;0;0
239.5;0.19954;0.023272;-0.008631;0.39856;0;0;0;0;0;0;0;0;0;0;0;0;0
240;0.2002;0.023328;-0.0086725;0.39865;0;0;0;0;0;0;0;0;0;0;0;0;0
240.5;0.20091;0.023511;-0.0087154;0.39874;0;0;0;0;0;0;0;0;0;0;0;0;0
241;0.20143;0.023545;-0.0087504;0.39885;0;0;0;0;0;0;0;0;0;0;0;0;0
241.5;0.20208;0.023735;-0.008788;0.39893;0;0;0;0;0;0;0;0;0;0;0;0;0
242;0.20273;0.023823;-0.008837;0.39903;0;0;0;0;0;0;0;0;0;0;0;0;0
242.5;0.20336;0.023944;-0.0088533;0.3991;0;0;0;0;0;0;0;0;0;0;0;0;0
243;0.20397;0.024076;-0.0088713;0.3992;0;0;0;0;0;0;0;0;0;0;0;0;0
243.5;0.20448;0.02419;-0.0088748;0.39927;0;0;0;0;0;0;0;0;0;0;0;0;0
244;0.20516;0.024311;-0.0089405;0.39936;0;0;0;0;0;0;0;0;0;0;0;0;0
244.5;0.20584;0.024483;-0.0089046;0.39945;0;0;0;0;0;0;0;0;0;0;0;0;0
245;0.20639;0.024604;-0.0089663;0.39953;0;0;0;0;0;0;0;0;0;0;0;0;0
245.5;0.20733;0.024784;-0.0089969;0.39961;0;0;0;0;0;0;0;0;0;0;0;0;0
246;0.2077;0.024789;-0.0090335;0.39969;0;0;0;0;0;0;0;0;0;0;0;0;0
246.5;0.20836;0.024978;-0.0091196;0.39978;0;0;0;0;0;0;0;0;0;0;0;0;0
247;0.20896;0.025134;-0.0091579;0.39986;0;0;0;0;0;0;0;0;0;0;0;0;0
247.5;0.20955;0.025291;-0.0091879;0.39995;0;0;0;0;0;0;0;0;0;0;0;0;0
248;0.2102;0.025383;-0.0091435;0.40003;0;0;0;0;0;0;0;0;0;0;0;0;0
248.5;0.21064;0.025538;-0.0092366;0.4001;0;0;0;0;0;0;0;0;0;0;0;0;0
249;0.21164;0.025695;-0.0091766;0.40019;0;0;0;0;0;0;0;0;0;0;0;0;0
249.5;0.21243;0.025877;-0.0092997;0.40026;0;0;0;0;0;0;0;0;0;0;0;0;0
250;0.21284;0.026028;-0.0092648;0.40035;0;0;0;0;0;0;0;0;0;0;0;0;0
250.5;0.21336;0.026149;-0.0093925;0.40042;0;0;0;0;0;0;0;0;0;0;0;0;0
251;0.21405;0.026237;-0.0094388;0.4005;0;0;0;0;0;0;0;0;0;0;0;0;0
251.5;0.21465;0.026482;-0.0094906;0.40058;0;0;0;0;0;0;0;0;0;0;0;0;0
252;0.2154;0.02661;-0.0094998;0.40064;0;0;0;0;0;0;0;0;0;0;0;0;0
252.5;0.21587;0.026741;-0.0095266;0.40071;0;0;0;0;0;0;0;0;0;0;0;0;0
253;0.21642;0.026892;-0.0096092;0.40078;0;0;0;0;0;0;0;0;0;0;0;0;0
253.5;0.21711;0.027102;-0.0095604;0.40084;0;0;0;0;0;0;0;0;0;0;0;0;0
254;0.21768;0.027169;-0.0096669;0.40091;0;0;0;0;0;0;0;0;0;0;0;0;0
254.5;0.21846;0.027332;-0.00973;0.40098;0;0;0;0;0;0;0;0;0;0;0;0;0
255;0.21907;0.027488;-0.00976;0.40106;0;0;0;0;0;0;0;0;0;0;0;0;0
255.5;0.21972;0.027609;-0.0098032;0.40111;0;0;0;0;0;0;0;0;0;0;0;0;0
256;0.22036;0.027803;-0.009856;0.40118;0;0;0;0;0;0;0;0;0;0;0;0;0
256.5;0.22102;0.027869;-0.0098706;0.40126;0;0;0;0;0;0;0;0;0;0;0;0;0
257;0.22167;0.028103;-0.0099728;0.4013;0;0;0;0;0;0;0;0;0;0;0;0;0
257.5;0.22222;0.02823;-0.0099244;0.40138;0;0;0;0;0;0;0;0;0;0;0;0;0
258;0.22294;0.02837;-0.0099175;0.40143;0;0;0;0;0;0;0;0;0;0;0;0;0
258.5;0.22339;0.028558;-0.010093;0.40148;0;0;0;0;0;0;0;0;0;0;0;0;0
259;0.22416;0.028667;-0.010024;0.40154;0;0;0;0;0;0;0;0;0;0;0;0;0
259.5;0.22487;0.028824;-0.010123;0.40159;0;0;0;0;0;0;0;0;0;0;0;0;0
260;0.2255;0.028956;-0.010147;0.40164;0;0;0;0;0;0;0;0;0;0;0;0;0
260.5;0.22603;0.029174;-0.010175;0.40167;0;0;0;0;0;0;0;0;0;0;0;0;0
261;0.22677;0.029285;-0.010183;0.40172;0;0;0;0;0;0;0;0;0;0;0;0;0
261.5;0.22732;0.029482;-0.010256;0.40177;0;0;0;0;0;0;0;0;0;0;0;0;0
